81
45,37,47,100,47,95,63,53,96,0,55,23,37,87,25,76,10,85,29,79,65,48,52,43,19,47,100,20,91,56,44,94,32,98,27,87,77,22,65,45,84,37,65,58,31,42,26,57,16,66,75,78,83,77,22,21,77,15,36,81,55,79,93,19,54,47,78,98,15,79,100,42,63,28,10,13,60,94,40,86,20,72,45
94,18,67,27,50,62,94,83,70,55,0,69,26,85,16,72,89,74,89,26,50,72,73,29,37,43,71,47,83,85,52,45,32,79,47,36,21,29,53,60,90,28,64,34,59,62,45,12,46,89,58,22,70,39,20,95,47,20,85,75,68,47,32,47,40,58,39,83,70,54,12,40,53,89,71,77,19,87,52,46,70,50,94
75,45,63,33,35,68,30,12,86,23,69,0,61,81,79,22,47,65,64,31,68,36,98,29,39,23,51,72,56,96,28,41,38,28,55,68,65,84,45,28,79,59,78,76,73,56,64,43,52,13,47,34,99,53,51,57,78,51,35,90,69,94,86,83,88,44,97,88,51,73,17,36,23,36,71,66,40,46,44,23,53,85,75
35,42,16,25,68,35,40,14,83,37,26,61,0,24,92,63,71,32,79,78,50,99,26,14,71,11,69,49,70,14,66,61,18,23,30,90,92,89,83,35,55,44,43,25,20,99,65,30,90,77,56,18,18,72,31,39,23,77,51,92,55,84,95,24,22,39,82,34,17,27,67,25,60,97,47,59,50,45,61,47,28,28,35
61,99,69,16,92,93,29,66,79,87,85,81,24,0,74,27,99,96,95,38,79,25,35,48,34,55,77,14,84,65,94,98,22,100,74,62,67,89,83,88,31,37,24,31,10,32,95,19,34,97,79,47,96,75,45,91,15,41,45,98,88,60,63,30,46,67,18,17,46,40,95,67,20,48,79,48,30,94,59,72,84,16,61
67,14,44,86,72,43,10,65,66,25,16,79,92,74,0,99,59,31,29,29,13,92,53,41,93,32,30,14,35,86,12,25,62,77,39,71,34,34,30,96,27,79,54,87,12,31,54,33,16,59,27,59,22,40,28,42,55,16,27,97,37,45,75,74,26,15,90,47,70,94,41,32,90,79,64,83,30,99,44,23,72,15,67
83,68,68,72,83,38,75,82,58,76,72,22,63,27,99,0,22,11,77,50,75,55,76,85,28,61,31,34,84,52,32,92,15,17,85,20,66,59,98,91,88,84,19,25,91,47,48,38,35,80,46,22,87,16,27,60,61,37,25,85,30,21,92,28,58,83,94,29,94,62,75,23,50,33,53,23,87,14,62,47,15,82,83
96,40,88,66,48,54,52,60,21,10,89,47,71,99,59,22,0,80,52,58,60,68,54,73,22,46,52,52,72,49,60,82,68,61,48,14,16,20,31,34,70,92,81,27,96,22,65,12,21,58,66,90,99,34,37,65,97,45,66,68,66,88,16,60,50,97,49,74,73,41,37,81,56,84,27,44,61,73,72,33,70,17,96
86,37,13,80,76,88,62,97,15,85,74,65,32,96,31,11,80,0,18,82,91,59,62,93,40,29,22,11,44,91,46,98,12,23,33,17,49,99,16,86,55,94,55,89,57,99,55,68,95,55,25,33,67,81,41,46,97,36,45,52,81,63,32,34,76,34,83,35,89,31,57,18,16,55,45,89,76,29,80,39,62,31,86
89,52,17,22,81,72,79,43,24,29,89,64,79,95,29,77,52,18,0,83,35,92,46,56,42,89,46,62,89,52,63,74,65,62,30,38,33,35,90,12,10,11,20,62,65,12,76,32,36,60,72,47,25,29,53,16,21,47,41,94,52,26,43,91,68,72,60,37,37,18,29,87,29,55,14,63,47,58,12,30,37,28,89
32,28,70,39,92,14,51,18,40,79,26,31,78,38,29,50,58,82,83,0,50,19,57,23,69,64,29,98,81,99,93,78,31,32,71,31,14,19,65,75,59,79,38,47,71,60,49,40,95,97,51,43,25,37,58,16,91,10,39,11,87,10,22,81,62,93,40,20,58,82,73,93,85,13,63,32,93,35,24,73,46,11,32
99,78,44,72,78,36,46,67,39,65,50,68,50,79,13,75,60,91,35,50,0,45,82,37,10,70,83,37,51,81,89,12,11,22,29,28,25,71,72,100,51,60,27,17,62,46,90,47,80,91,21,33,96,21,11,64,87,50,43,16,17,47,58,44,31,54,72,43,90,13,59,35,74,95,49,80,47,61,26,49,12,13,99
33,20,62,94,38,42,46,52,45,48,72,36,99,25,92,55,68,59,92,19,45,0,75,80,40,18,54,16,88,96,17,10,45,79,91,91,54,28,60,53,66,16,81,38,28,39,45,23,23,69,17,63,92,34,45,94,97,87,78,26,45,83,46,41,39,89,17,26,79,17,68,99,80,37,98,26,27,61,29,37,60,46,33
86,75,12,69,88,21,89,65,97,52,73,98,26,35,53,76,54,62,46,57,82,75,0,28,40,62,65,92,45,31,44,24,44,85,21,27,85,17,66,30,82,34,28,53,29,81,57,52,25,15,94,41,95,40,19,43,43,13,35,62,12,49,81,14,79,30,33,44,57,78,37,29,41,22,32,47,39,56,71,41,43,30,86
68,81,13,84,72,52,38,63,20,43,29,29,14,48,41,85,73,93,56,23,37,80,28,0,79,31,45,26,69,56,88,63,38,93,68,73,52,50,41,77,40,91,99,23,96,23,20,13,82,13,70,95,48,41,47,58,39,90,11,62,67,41,96,71,70,67,39,76,37,10,83,84,33,90,18,62,77,57,70,100,35,28,68
97,99,75,21,28,73,12,39,34,19,37,39,71,34,93,28,22,40,42,69,10,40,40,79,0,91,41,52,18,35,12,95,73,96,61,67,18,65,52,86,12,85,46,64,17,42,10,86,21,88,57,84,25,26,34,57,95,57,10,32,79,33,64,87,31,64,88,31,43,29,27,44,20,50,13,42,31,86,40,51,88,81,97
74,51,84,55,84,43,55,57,34,47,43,23,11,55,32,61,46,29,89,64,70,18,62,31,91,0,92,24,19,64,32,59,54,47,97,63,23,75,61,88,98,62,20,75,32,42,100,79,87,46,96,21,27,83,28,94,94,69,30,98,14,35,16,38,100,56,99,16,24,80,82,35,83,88,61,48,31,26,90,91,45,58,74
94,23,24,31,18,48,54,63,51,100,71,51,69,77,30,31,52,22,46,29,83,54,65,45,41,92,0,80,45,86,96,88,52,87,75,42,43,45,63,69,76,45,82,13,96,41,70,40,11,37,92,98,26,69,13,84,74,75,16,18,24,56,76,91,79,30,46,56,75,31,31,42,27,25,26,19,45,99,92,73,69,75,94
32,42,52,77,10,18,16,63,80,20,47,72,49,14,14,34,52,11,62,98,37,16,92,26,52,24,80,0,41,69,31,12,67,16,26,88,34,85,71,49,99,80,26,48,30,63,99,44,57,33,12,35,16,76,58,82,57,10,77,29,10,53,68,32,35,84,99,70,34,10,96,79,70,94,60,93,49,63,14,96,82,67,32
62,38,97,49,51,11,20,86,82,91,83,56,70,84,35,84,72,44,89,81,51,88,45,69,18,19,45,41,0,96,82,89,75,16,25,29,14,18,50,23,49,75,43,71,15,23,43,59,91,35,64,87,53,39,43,40,48,75,97,61,56,52,10,40,46,100,46,79,57,71,90,21,19,39,22,62,97,71,46,91,85,23,62
73,61,98,29,59,37,23,30,41,56,85,96,14,65,86,52,49,91,52,99,81,96,31,56,35,64,86,69,96,0,89,81,56,51,49,53,79,47,81,96,91,88,60,87,97,21,40,32,68,60,100,41,59,77,12,98,29,73,41,78,65,95,98,31,97,48,74,23,62,23,68,54,92,18,90,20,63,27,95,56,74,14,73
47,53,75,32,97,59,24,23,32,44,52,28,66,94,12,32,60,46,63,93,89,17,44,88,12,32,96,31,82,89,0,91,99,27,64,94,50,97,57,53,83,90,62,46,21,99,95,71,83,99,93,37,97,36,72,86,30,89,26,65,67,79,46,72,19,19,39,61,81,12,23,96,44,49,96,56,16,47,20,43,16,94,47
97,84,83,36,73,44,30,63,98,94,45,41,61,98,25,92,82,98,74,78,12,10,24,63,95,59,88,12,89,81,91,0,83,77,31,41,73,37,13,55,90,52,98,37,29,23,96,88,100,37,61,97,34,65,67,34,70,50,30,100,78,28,53,82,71,84,67,60,43,44,76,20,99,61,99,35,18,34,73,16,24,58,97
53,39,81,47,12,43,56,79,36,32,32,38,18,22,62,15,68,12,65,31,11,45,44,38,73,54,52,67,75,56,99,83,0,42,25,91,13,53,25,58,47,55,46,45,28,44,71,75,22,33,19,59,72,23,18,25,24,51,80,45,19,14,20,72,82,87,21,30,47,22,42,99,47,10,96,27,44,31,51,80,18,51,53
65,70,21,59,91,44,62,65,16,98,79,28,23,100,77,17,61,23,62,32,22,79,85,93,96,47,87,16,16,51,27,77,42,0,49,38,24,57,94,53,31,29,16,91,33,57,24,52,50,18,60,40,87,25,80,45,91,90,28,30,50,52,66,82,68,91,51,65,46,46,30,58,34,41,43,67,11,81,97,93,68,54,65
43,79,74,52,96,61,95,96,11,27,47,55,30,74,39,85,48,33,30,71,29,91,21,68,61,97,75,26,25,49,64,31,25,49,0,85,94,15,97,35,26,97,32,50,35,81,80,41,34,63,21,14,26,33,76,78,14,99,60,56,48,54,40,45,39,82,35,87,31,41,62,67,51,65,18,34,99,37,27,76,83,54,43
35,90,43,63,99,29,62,28,80,87,36,68,90,62,71,20,14,17,38,31,28,91,27,73,67,63,42,88,29,53,94,41,91,38,85,0,37,30,46,39,50,38,59,60,28,40,42,36,84,35,12,62,62,77,60,79,39,24,67,44,76,10,10,34,71,38,43,95,12,48,21,28,65,88,13,52,65,23,47,42,79,70,35
19,49,70,69,74,38,50,26,20,77,21,65,92,67,34,66,16,49,33,14,25,54,85,52,18,23,43,34,14,79,50,73,13,24,94,37,0,49,16,74,50,59,100,21,85,65,71,21,11,39,96,32,88,39,53,77,79,20,76,46,100,15,99,90,19,73,17,42,22,50,52,23,59,30,15,65,49,11,10,47,27,27,19
14,85,70,64,38,58,56,14,67,22,29,84,89,89,34,59,20,99,35,19,71,28,17,50,65,75,45,85,18,47,97,37,53,57,15,30,49,0,49,81,77,94,59,50,59,52,31,76,36,45,76,95,11,38,41,81,18,73,40,17,100,68,82,60,62,43,44,34,78,32,41,56,71,95,43,30,80,14,24,44,19,54,14
45,94,67,19,68,82,53,16,55,65,53,45,83,83,30,98,31,16,90,65,72,60,66,41,52,61,63,71,50,81,57,13,25,94,97,46,16,49,0,40,49,34,85,31,17,52,57,41,55,43,74,68,77,45,74,71,80,49,55,96,92,78,60,16,30,39,10,63,85,50,37,22,100,18,95,82,59,36,14,11,28,20,45
49,32,50,81,40,50,98,12,91,45,60,28,35,88,96,91,34,86,12,75,100,53,30,77,86,88,69,49,23,96,53,55,58,53,35,39,74,81,40,0,86,47,82,89,92,71,53,42,55,80,53,67,24,17,96,56,16,71,51,44,61,70,48,45,90,94,93,86,65,87,49,83,48,13,68,29,27,55,50,94,94,99,49
19,86,66,23,13,22,41,85,22,84,90,79,55,31,27,88,70,55,10,59,51,66,82,40,12,98,76,99,49,91,83,90,47,31,26,50,50,77,49,86,0,51,29,36,73,94,56,80,11,54,60,34,43,47,78,57,17,73,82,70,64,82,69,20,68,81,80,82,28,49,85,21,83,68,51,69,33,28,14,22,35,46,19
36,21,85,93,92,66,70,29,26,37,28,59,44,37,79,84,92,94,11,79,60,16,34,91,85,62,45,80,75,88,90,52,55,29,97,38,59,94,34,47,51,0,35,27,72,53,27,44,42,97,64,61,15,58,73,12,27,17,74,96,37,51,56,29,92,85,98,95,49,50,71,70,72,64,88,69,56,75,81,56,73,48,36
45,46,26,77,22,21,56,64,48,65,64,78,43,24,54,19,81,55,20,38,27,81,28,99,46,20,82,26,43,60,62,98,46,16,32,59,100,59,85,82,29,35,0,11,23,97,28,98,52,87,70,46,96,99,56,78,69,35,20,40,91,15,68,44,66,96,56,21,19,41,65,97,27,10,51,77,60,43,64,23,77,89,45
42,14,52,80,81,97,62,99,89,58,34,76,25,31,87,25,27,89,62,47,17,38,53,23,64,75,13,48,71,87,46,37,45,91,50,60,21,50,31,89,36,27,11,0,25,86,57,66,50,11,17,58,16,29,11,68,48,89,70,45,12,16,69,48,93,48,68,40,84,71,87,87,71,96,24,21,75,30,51,70,18,22,42
89,10,77,26,21,70,61,50,15,31,59,73,20,10,12,91,96,57,65,71,62,28,29,96,17,32,96,30,15,97,21,29,28,33,35,28,85,59,17,92,73,72,23,25,0,39,41,66,93,55,67,82,76,71,78,59,19,25,69,87,79,86,69,69,70,51,57,54,38,57,47,32,33,17,93,85,74,31,94,61,69,74,89
66,15,44,99,84,64,21,61,43,42,62,56,99,32,31,47,22,99,12,60,46,39,81,23,42,42,41,63,23,21,99,23,44,57,81,40,65,52,52,71,94,53,97,86,39,0,27,15,73,28,84,80,73,32,29,48,94,39,29,12,97,64,74,29,39,15,65,60,18,67,98,55,26,13,75,34,82,28,40,12,99,84,66
88,56,89,77,29,66,25,10,77,26,45,64,65,95,54,48,65,55,76,49,90,45,57,20,10,100,70,99,43,40,95,96,71,24,80,42,71,31,57,53,56,27,28,57,41,27,0,48,96,95,84,52,45,26,21,67,67,64,98,92,32,16,99,45,28,89,19,29,15,15,87,59,30,61,93,87,31,13,81,50,71,32,88
60,98,21,35,23,12,15,83,92,57,12,43,30,19,33,38,12,68,32,40,47,23,52,13,86,79,40,44,59,32,71,88,75,52,41,36,21,76,41,42,80,44,98,66,66,15,48,0,61,39,80,100,58,10,100,31,16,93,47,88,82,40,57,48,57,94,35,42,81,77,23,74,44,56,20,20,66,44,36,59,44,27,60
71,51,40,30,26,50,76,91,55,16,46,52,90,34,16,35,21,95,36,95,80,23,25,82,21,87,11,57,91,68,83,100,22,50,34,84,11,36,55,55,11,42,52,50,93,73,96,61,0,15,15,29,32,74,45,47,42,78,15,76,27,79,20,93,15,64,45,51,89,88,57,83,24,48,63,25,78,87,79,40,39,10,71
95,50,10,52,61,90,22,43,66,66,89,13,77,97,59,80,58,55,60,97,91,69,15,13,88,46,37,33,35,60,99,37,33,18,63,35,39,45,43,80,54,97,87,11,55,28,95,39,15,0,29,36,73,23,82,54,11,43,41,39,69,32,54,63,33,14,68,63,68,22,42,79,11,85,25,87,57,48,21,46,80,81,95
87,54,45,47,95,27,97,50,37,75,58,47,56,79,27,46,66,25,72,51,21,17,94,70,57,96,92,12,64,100,93,61,19,60,21,12,96,76,74,53,60,64,70,17,67,84,84,80,15,29,0,10,64,87,73,12,65,69,91,94,30,18,11,34,65,19,69,92,33,81,12,67,84,19,18,45,53,88,20,76,67,35,87
22,32,11,79,64,47,62,12,25,78,22,34,18,47,59,22,90,33,47,43,33,63,41,95,84,21,98,35,87,41,37,97,59,40,14,62,32,95,68,67,34,61,46,58,82,80,52,100,29,36,10,0,51,47,86,26,24,29,76,46,85,72,44,49,56,21,50,33,74,12,98,22,12,63,24,87,91,52,100,64,12,49,22
23,36,90,89,50,62,21,27,25,83,70,99,18,96,22,87,99,67,25,25,96,92,95,48,25,27,26,16,53,59,97,34,72,87,26,62,88,11,77,24,43,15,96,16,76,73,45,58,32,73,64,51,0,53,35,23,15,34,26,41,34,18,98,92,60,28,46,39,24,96,34,28,23,69,16,67,32,81,81,70,18,48,23
19,32,100,32,31,85,15,11,20,77,39,53,72,75,40,16,34,81,29,37,21,34,40,41,26,83,69,76,39,77,36,65,23,25,33,77,39,38,45,17,47,58,99,29,71,32,26,10,74,23,87,47,53,0,35,45,67,28,44,66,56,99,92,44,59,69,79,97,23,66,54,26,39,69,37,59,80,59,37,48,39,63,19
27,28,36,14,44,72,46,79,47,22,20,51,31,45,28,27,37,41,53,58,11,45,19,47,34,28,13,58,43,12,72,67,18,80,76,60,53,41,74,96,78,73,56,11,78,29,21,100,45,82,73,86,35,35,0,61,45,68,61,37,32,95,60,94,87,98,90,42,46,73,96,96,32,11,51,50,38,95,96,93,13,20,27
65,19,81,33,17,51,82,50,77,21,95,57,39,91,42,60,65,46,16,16,64,94,43,58,57,94,84,82,40,98,86,34,25,45,78,79,77,81,71,56,57,12,78,68,59,48,67,31,47,54,12,26,23,45,61,0,58,52,81,87,76,33,29,82,81,66,38,62,79,92,75,47,59,95,92,54,45,75,73,89,55,60,65
91,90,48,63,82,92,95,24,59,77,47,78,23,15,55,61,97,97,21,91,87,97,43,39,95,94,74,57,48,29,30,70,24,91,14,39,79,18,80,16,17,27,69,48,19,94,67,16,42,11,65,24,15,67,45,58,0,99,67,18,48,15,54,27,55,60,84,15,89,28,41,62,59,64,81,78,36,61,95,63,79,49,91
17,55,30,27,12,91,46,10,82,15,20,51,77,41,16,37,45,36,47,10,50,87,13,90,57,69,75,10,75,73,89,50,51,90,99,24,20,73,49,71,73,17,35,89,25,39,64,93,78,43,69,29,34,28,68,52,99,0,91,30,42,12,76,68,58,10,98,39,72,58,83,94,53,63,84,97,35,23,95,11,62,47,17
89,69,67,30,24,94,20,46,100,36,85,35,51,45,27,25,66,45,41,39,43,78,35,11,10,30,16,77,97,41,26,30,80,28,60,67,76,40,55,51,82,74,20,70,69,29,98,47,15,41,91,76,26,44,61,81,67,91,0,67,72,11,47,21,84,83,67,67,59,46,57,22,86,17,28,18,31,91,87,91,67,54,89
55,30,76,96,60,65,80,96,36,81,75,90,92,98,97,85,68,52,94,11,16,26,62,62,32,98,18,29,61,78,65,100,45,30,56,44,46,17,96,44,70,96,40,45,87,12,92,88,76,39,94,46,41,66,37,87,18,30,67,0,46,96,42,92,43,45,81,95,16,32,30,36,64,20,24,44,75,86,15,16,50,21,55
88,60,11,50,53,36,37,21,25,55,68,69,55,88,37,30,66,81,52,87,17,45,12,67,79,14,24,10,56,65,67,78,19,50,48,76,100,100,92,61,64,37,91,12,79,97,32,82,27,69,30,85,34,56,32,76,48,42,72,46,0,82,19,47,76,17,36,57,27,22,77,57,61,83,89,95,19,39,26,91,61,17,88
63,10,44,11,59,54,28,61,47,79,47,94,84,60,45,21,88,63,26,10,47,83,49,41,33,35,56,53,52,95,79,28,14,52,54,10,15,68,78,70,82,51,15,16,86,64,16,40,79,32,18,72,18,99,95,33,15,12,11,96,82,0,45,81,97,47,100,21,60,82,77,99,72,43,94,79,64,67,34,31,68,94,63
97,60,23,31,30,42,70,39,53,93,32,86,95,63,75,92,16,32,43,22,58,46,81,96,64,16,76,68,10,98,46,53,20,66,40,10,99,82,60,48,69,56,68,69,69,74,99,57,20,54,11,44,98,92,60,29,54,76,47,42,19,45,0,79,89,62,23,15,18,73,18,64,12,71,69,64,66,94,11,98,96,80,97
37,77,72,18,97,51,47,30,23,19,47,83,24,30,74,28,60,34,91,81,44,41,14,71,87,38,91,32,40,31,72,82,72,82,45,34,90,60,16,45,20,29,44,48,69,29,45,48,93,63,34,49,92,44,94,82,27,68,21,92,47,81,79,0,40,45,87,31,71,35,86,46,17,14,55,76,16,28,24,65,23,60,37
83,63,23,86,100,86,97,51,31,54,40,88,22,46,26,58,50,76,68,62,31,39,79,70,31,100,79,35,46,97,19,71,82,68,39,71,19,62,30,90,68,92,66,93,70,39,28,57,15,33,65,56,60,59,87,81,55,58,84,43,76,97,89,40,0,96,17,22,66,99,97,10,28,44,78,83,29,99,43,61,49,78,83
14,95,46,57,93,47,11,88,60,47,58,44,39,67,15,83,97,34,72,93,54,89,30,67,64,56,30,84,100,48,19,84,87,91,82,38,73,43,39,94,81,85,96,48,51,15,89,94,64,14,19,21,28,69,98,66,60,10,83,45,17,47,62,45,96,0,41,62,13,90,30,78,77,12,56,17,17,86,30,32,11,36,14
61,81,43,32,18,31,90,20,50,78,39,97,82,18,90,94,49,83,60,40,72,17,33,39,88,99,46,99,46,74,39,67,21,51,35,43,17,44,10,93,80,98,56,68,57,65,19,35,45,68,69,50,46,79,90,38,84,98,67,81,36,100,23,87,17,41,0,55,95,87,80,21,91,38,82,22,41,21,72,55,76,70,61
12,36,98,51,34,18,49,87,31,98,83,88,34,17,47,29,74,35,37,20,43,26,44,76,31,16,56,70,79,23,61,60,30,65,87,95,42,34,63,86,82,95,21,40,54,60,29,42,51,63,92,33,39,97,42,62,15,39,67,95,57,21,15,31,22,62,55,0,25,31,98,50,90,80,42,38,97,37,81,76,40,92,12
59,19,32,58,76,29,83,64,24,15,70,51,17,46,70,94,73,89,37,58,90,79,57,37,43,24,75,34,57,62,81,43,47,46,31,12,22,78,85,65,28,49,19,84,38,18,15,81,89,68,33,74,24,23,46,79,89,72,59,16,27,60,18,71,66,13,95,25,0,50,14,39,24,33,83,55,50,36,72,41,58,20,59
74,60,85,27,29,59,25,89,39,79,54,73,27,40,94,62,41,31,18,82,13,17,78,10,29,80,31,10,71,23,12,44,22,46,41,48,50,32,50,87,49,50,41,71,57,67,15,77,88,22,81,12,96,66,73,92,28,58,46,32,22,82,73,35,99,90,87,31,50,0,91,65,81,38,61,41,24,65,26,89,21,39,74
54,38,16,28,86,66,55,11,82,100,12,17,67,95,41,75,37,57,29,73,59,68,37,83,27,82,31,96,90,68,23,76,42,30,62,21,52,41,37,49,85,71,65,87,47,98,87,23,57,42,12,98,34,54,96,75,41,83,57,30,77,77,18,86,97,30,80,98,14,91,0,37,92,93,55,66,63,17,94,65,24,27,54
93,64,52,32,10,38,29,23,74,42,40,36,25,67,32,23,81,18,87,93,35,99,29,84,44,35,42,79,21,54,96,20,99,58,67,28,23,56,22,83,21,70,97,87,32,55,59,74,83,79,67,22,28,26,96,47,62,94,22,36,57,99,64,46,10,78,21,50,39,65,37,0,12,99,59,22,56,55,23,53,94,20,93
100,28,45,48,89,26,46,28,77,63,53,23,60,20,90,50,56,16,29,85,74,80,41,33,20,83,27,70,19,92,44,99,47,34,51,65,59,71,100,48,83,72,27,71,33,26,30,44,24,11,84,12,23,39,32,59,59,53,86,64,61,72,12,17,28,77,91,90,24,81,92,12,0,44,38,79,33,93,80,94,58,16,100
48,50,53,54,26,30,42,46,21,28,89,36,97,48,79,33,84,55,55,13,95,37,22,90,50,88,25,94,39,18,49,61,10,41,65,88,30,95,18,13,68,64,10,96,17,13,61,56,48,85,19,63,69,69,11,95,64,63,17,20,83,43,71,14,44,12,38,80,33,38,93,99,44,0,47,33,74,35,11,48,34,81,48
96,29,60,81,65,91,60,50,69,10,71,71,47,79,64,53,27,45,14,63,49,98,32,18,13,61,26,60,22,90,96,99,96,43,18,13,15,43,95,68,51,88,51,24,93,75,93,20,63,25,18,24,16,37,51,92,81,84,28,24,89,94,69,55,78,56,82,42,83,61,55,59,38,47,0,30,46,69,58,46,94,93,96
13,88,84,95,78,81,44,78,25,13,77,66,59,48,83,23,44,89,63,32,80,26,47,62,42,48,19,93,62,20,56,35,27,67,34,52,65,30,82,29,69,69,77,21,85,34,87,20,25,87,45,87,67,59,50,54,78,97,18,44,95,79,64,76,83,17,22,38,55,41,66,22,79,33,30,0,11,84,54,34,69,26,13
47,81,12,89,66,88,11,38,61,60,19,40,50,30,30,87,61,76,47,93,47,27,39,77,31,31,45,49,97,63,16,18,44,11,99,65,49,80,59,27,33,56,60,75,74,82,31,66,78,57,53,91,32,80,38,45,36,35,31,75,19,64,66,16,29,17,41,97,50,24,63,56,33,74,46,11,0,17,40,89,30,44,47
12,41,44,23,77,21,57,67,52,94,87,46,45,94,99,14,73,29,58,35,61,61,56,57,86,26,99,63,71,27,47,34,31,81,37,23,11,14,36,55,28,75,43,30,31,28,13,44,87,48,88,52,81,59,95,75,61,23,91,86,39,67,94,28,99,86,21,37,36,65,17,55,93,35,69,84,17,0,98,16,16,69,12
35,88,54,33,24,52,75,31,21,40,52,44,61,59,44,62,72,80,12,24,26,29,71,70,40,90,92,14,46,95,20,73,51,97,27,47,10,24,14,50,14,81,64,51,94,40,81,36,79,21,20,100,81,37,96,73,95,95,87,15,26,34,11,24,43,30,72,81,72,26,94,23,80,11,58,54,40,98,0,80,21,44,35
82,88,18,11,75,95,12,12,27,86,46,23,47,72,23,47,33,39,30,73,49,37,41,100,51,91,73,96,91,56,43,16,80,93,76,42,47,44,11,94,22,56,23,70,61,12,50,59,40,46,76,64,70,48,93,89,63,11,91,16,91,31,98,65,61,32,55,76,41,89,65,53,94,48,46,34,89,16,80,0,100,78,82
52,11,58,70,60,83,84,17,48,20,70,53,28,84,72,15,70,62,37,46,12,60,43,35,88,45,69,82,85,74,16,24,18,68,83,79,27,19,28,94,35,73,77,18,69,99,71,44,39,80,67,12,18,39,13,55,79,62,67,50,61,68,96,23,49,11,76,40,58,21,24,94,58,34,94,69,30,16,21,100,0,89,52
65,96,76,68,70,85,80,57,28,72,50,85,28,16,15,82,17,31,28,11,13,46,30,28,81,58,75,67,23,14,94,58,51,54,54,70,27,54,20,99,46,48,89,22,74,84,32,27,10,81,35,49,48,63,20,60,49,47,54,21,17,94,80,60,78,36,70,92,20,39,27,20,16,81,93,26,44,69,44,78,89,0,65
0,48,70,73,78,90,20,74,87,45,94,75,35,61,67,83,96,86,89,32,99,33,86,68,97,74,94,32,62,73,47,97,53,65,43,35,19,14,45,49,19,36,45,42,89,66,88,60,71,95,87,22,23,19,27,65,91,17,89,55,88,63,97,37,83,14,61,12,59,74,54,93,100,48,96,13,47,12,35,82,52,65,0
