42
76,39,57,64,22,93,49,68,51,52,96,25,33,0,64,26,36,89,42,77,26,26,69,70,30,74,68,54,27,76,88,89,14,67,59,68,38,17,88,71,77,84,43,76
39,13,14,86,12,46,50,39,43,21,82,39,55,64,0,29,33,34,71,12,46,80,25,35,67,37,89,97,57,12,32,47,87,85,73,13,12,15,15,88,73,91,10,39
39,81,65,96,85,57,32,26,95,17,25,99,79,26,29,0,95,34,75,28,11,19,11,32,11,66,19,37,52,60,93,14,49,71,26,10,86,22,89,42,15,83,11,39
93,84,32,60,22,85,99,51,67,15,41,45,44,36,33,95,0,50,11,94,44,96,14,14,57,95,25,35,92,15,74,38,23,76,92,55,61,40,98,45,61,34,86,93
61,90,33,77,50,38,51,55,16,17,57,10,42,89,34,34,50,0,49,91,12,14,18,85,47,63,50,69,49,19,74,38,52,36,53,85,57,32,81,28,29,68,60,61
68,59,48,65,74,75,50,63,61,36,11,15,53,42,71,75,11,49,0,89,35,16,54,15,23,80,67,12,19,34,69,63,32,40,73,74,68,97,34,78,56,76,62,68
22,99,77,91,70,16,42,66,60,65,39,70,62,77,12,28,94,91,89,0,92,82,78,31,68,16,70,69,45,81,71,80,18,60,13,44,82,32,81,31,74,39,72,22
54,12,88,23,30,45,51,49,48,32,59,25,57,26,46,11,44,12,35,92,0,79,47,95,60,47,18,89,90,41,42,99,59,74,38,18,79,82,17,94,19,100,87,54
25,86,46,85,91,54,81,86,36,23,63,58,74,26,80,19,96,14,16,82,79,0,91,73,13,12,30,57,100,88,21,81,58,13,90,98,51,41,39,75,69,20,11,25
19,14,27,74,19,72,12,56,38,46,69,33,57,69,25,11,14,18,54,78,47,91,0,24,82,85,70,82,75,14,84,43,99,48,17,51,46,56,76,25,15,82,56,19
33,95,62,66,48,70,19,53,94,44,91,80,87,70,35,32,14,85,15,31,95,73,24,0,83,67,59,18,62,68,69,65,20,60,36,40,80,78,97,87,60,52,32,33
79,83,93,39,63,27,40,73,49,83,59,71,62,30,67,11,57,47,23,68,60,13,82,83,0,42,28,76,98,57,89,59,13,80,94,69,54,46,27,73,18,56,35,79
34,76,69,95,53,50,55,94,57,30,80,12,55,74,37,66,95,63,80,16,47,12,85,67,42,0,91,63,82,27,92,74,50,17,19,81,18,95,12,44,19,91,27,34
75,93,72,86,87,86,20,25,21,67,23,56,82,68,89,19,25,50,67,70,18,30,70,59,28,91,0,30,94,55,31,36,45,80,82,39,29,17,46,29,22,78,27,75
52,43,66,27,19,55,26,22,67,11,91,13,85,54,97,37,35,69,12,69,89,57,82,18,76,63,30,0,26,93,89,64,47,51,70,78,32,59,54,36,14,58,84,52
77,53,11,10,22,13,18,51,69,98,47,18,34,27,57,52,92,49,19,45,90,100,75,62,98,82,94,26,0,16,79,67,71,48,67,93,33,79,33,62,44,89,82,77
12,69,67,94,76,92,40,15,89,52,55,78,57,76,12,60,15,19,34,81,41,88,14,68,57,27,55,93,16,0,68,35,62,12,34,50,35,42,47,73,65,72,19,12
73,59,38,96,100,52,76,13,84,52,18,31,14,88,32,93,74,74,69,71,42,21,84,69,89,92,31,89,79,68,0,19,35,72,93,19,39,49,42,11,48,71,86,73
91,86,46,56,57,83,26,52,36,29,85,83,99,89,47,14,38,38,63,80,99,81,43,65,59,74,36,64,67,35,19,0,60,91,32,80,84,85,42,83,70,80,46,91
43,78,24,89,10,51,33,32,16,47,76,77,82,14,87,49,23,52,32,18,59,58,99,20,13,50,45,47,71,62,35,60,0,16,52,83,94,23,64,11,42,26,89,43
96,78,66,99,13,27,31,99,84,45,16,49,14,67,85,71,76,36,40,60,74,13,48,60,80,17,80,51,48,12,72,91,16,0,73,94,72,19,67,31,67,40,33,96
96,68,49,79,45,15,41,86,20,99,35,76,93,59,73,26,92,53,73,13,38,90,17,36,94,19,82,70,67,34,93,32,52,73,0,56,12,82,87,96,72,25,65,96
14,100,86,47,69,73,55,46,92,65,46,29,81,68,13,10,55,85,74,44,18,98,51,40,69,81,39,78,93,50,19,80,83,94,56,0,91,86,38,96,56,84,14,14
94,33,100,97,69,59,61,63,41,90,11,78,69,38,12,86,61,57,68,82,79,51,46,80,54,18,29,32,33,35,39,84,94,72,12,91,0,55,30,37,90,97,25,94
35,40,13,67,73,11,14,51,91,19,77,68,40,17,15,22,40,32,97,32,82,41,56,78,46,95,17,59,79,42,49,85,23,19,82,86,55,0,27,96,60,79,87,35
28,82,54,45,40,54,14,84,99,24,23,96,43,88,15,89,98,81,34,81,17,39,76,97,27,12,46,54,33,47,42,42,64,67,87,38,30,27,0,58,41,21,94,28
83,81,52,14,73,14,76,92,96,57,18,41,33,71,88,42,45,28,78,31,94,75,25,87,73,44,29,36,62,73,11,83,11,31,96,96,37,96,58,0,96,93,42,83
12,55,53,67,96,47,66,82,91,20,73,84,30,77,73,15,61,29,56,74,19,69,15,60,18,19,22,14,44,65,48,70,42,67,72,56,90,60,41,96,0,18,48,12
71,90,33,47,59,34,18,43,43,66,55,67,99,84,91,83,34,68,76,39,100,20,82,52,56,91,78,58,89,72,71,80,26,40,25,84,97,79,21,93,18,0,30,71
54,68,15,58,91,18,56,77,31,38,20,72,88,43,10,11,86,60,62,72,87,11,56,32,35,27,27,84,82,19,86,46,89,33,65,14,25,87,94,42,48,30,0,54
0,36,88,58,73,93,36,94,95,72,61,82,66,76,39,39,93,61,68,22,54,25,19,33,79,34,75,52,77,12,73,91,43,96,96,14,94,35,28,83,12,71,54,0
