45
55,13,53,93,72,92,70,69,92,0,53,75,47,14,31,34,51,85,64,48,76,89,44,82,42,59,47,75,99,86,66,52,57,66,65,78,32,60,88,85,69,32,19,12,59,18,55
71,73,16,16,28,18,74,54,57,53,0,31,41,25,60,87,17,100,65,48,12,90,60,88,22,87,83,100,79,79,46,56,26,13,39,75,97,87,65,16,26,93,29,83,40,16,71
17,43,83,51,71,19,100,99,93,75,31,0,43,14,66,20,28,23,68,19,42,68,38,42,99,90,31,78,15,14,27,41,24,68,87,17,61,92,40,40,33,33,42,35,99,77,17
16,29,90,57,85,94,47,99,80,47,41,43,0,43,99,59,18,67,37,67,65,46,21,91,87,76,21,94,80,42,74,69,22,67,95,35,66,95,83,19,40,20,13,78,32,54,16
51,30,80,74,21,33,51,87,94,14,25,14,43,0,40,38,83,41,92,97,33,17,60,61,21,57,58,28,58,32,20,14,48,65,13,53,24,90,28,22,27,76,100,77,19,73,51
69,24,24,79,32,23,29,55,45,31,60,66,99,40,0,43,87,13,39,39,12,97,97,89,19,24,34,50,10,78,88,12,10,91,28,85,39,19,88,11,89,78,36,100,58,29,69
74,44,58,84,58,79,44,40,57,34,87,20,59,38,43,0,54,62,20,77,93,91,76,65,90,35,16,64,48,33,60,73,66,59,49,100,30,87,90,70,93,63,55,78,90,78,74
83,53,72,84,86,99,55,23,79,51,17,28,18,83,87,54,0,44,10,16,96,18,62,49,88,95,29,52,45,93,29,46,57,84,32,13,51,26,78,25,36,12,19,67,70,43,83
71,37,38,73,77,100,39,71,26,85,100,23,67,41,13,62,44,0,63,50,19,46,27,39,73,14,21,85,21,42,15,21,66,59,67,65,88,71,46,81,14,40,56,46,77,45,71
80,53,45,35,77,51,78,68,58,64,65,68,37,92,39,20,10,63,0,88,92,22,78,68,81,55,98,69,46,70,46,52,36,95,87,39,63,100,22,27,76,71,96,26,21,38,80
51,36,95,29,69,98,19,40,71,48,48,19,67,97,39,77,16,50,88,0,87,55,48,21,88,81,49,33,26,10,69,72,26,91,22,61,20,38,33,79,91,43,13,49,67,28,51
10,60,38,38,82,93,61,20,84,76,12,42,65,33,12,93,96,19,92,87,0,65,55,11,99,84,43,10,91,62,62,74,49,17,49,58,57,89,67,92,72,96,45,95,46,75,10
84,79,28,95,31,32,86,21,62,89,90,68,46,17,97,91,18,46,22,55,65,0,53,63,50,42,35,21,25,73,41,39,52,32,51,38,24,42,37,91,100,43,52,26,50,83,84
68,67,28,59,63,30,10,63,70,44,60,38,21,60,97,76,62,27,78,48,55,53,0,10,52,71,58,82,15,73,61,16,79,81,16,55,15,76,30,45,23,89,46,71,92,27,68
11,66,18,79,86,12,59,75,75,82,88,42,91,61,89,65,49,39,68,21,11,63,10,0,35,90,53,78,100,29,13,17,79,17,46,40,75,68,39,76,74,95,76,15,35,49,11
15,50,95,40,71,21,63,40,49,42,22,99,87,21,19,90,88,73,81,88,99,50,52,35,0,51,43,95,86,11,42,51,78,12,87,94,99,85,39,73,33,38,23,31,17,81,15
11,51,72,83,97,48,86,86,88,59,87,90,76,57,24,35,95,14,55,81,84,42,71,90,51,0,74,97,52,70,93,86,12,19,59,16,40,11,43,23,72,60,18,99,66,46,11
41,54,63,33,54,36,55,13,55,47,83,31,21,58,34,16,29,21,98,49,43,35,58,53,43,74,0,30,87,13,68,20,64,33,96,48,51,70,52,44,92,94,27,81,58,77,41
48,10,99,89,62,14,53,31,22,75,100,78,94,28,50,64,52,85,69,33,10,21,82,78,95,97,30,0,23,24,17,11,89,24,50,39,97,30,33,84,20,79,33,59,99,29,48
97,99,45,96,65,39,38,71,47,99,79,15,80,58,10,48,45,21,46,26,91,25,15,100,86,52,87,23,0,96,77,28,10,96,68,33,83,62,17,22,33,89,98,50,47,37,97
47,49,41,45,47,43,30,36,95,86,79,14,42,32,78,33,93,42,70,10,62,73,73,29,11,70,13,24,96,0,43,85,98,94,64,51,55,55,33,98,61,72,78,35,25,37,47
15,71,85,79,95,26,92,49,46,66,46,27,74,20,88,60,29,15,46,69,62,41,61,13,42,93,68,17,77,43,0,84,14,75,78,69,50,44,25,30,67,91,36,55,41,53,15
54,87,90,76,26,70,15,23,18,52,56,41,69,14,12,73,46,21,52,72,74,39,16,17,51,86,20,11,28,85,84,0,87,59,99,34,82,90,57,82,81,81,63,12,30,48,54
56,55,41,45,63,96,65,85,19,57,26,24,22,48,10,66,57,66,36,26,49,52,79,79,78,12,64,89,10,98,14,87,0,79,90,41,38,12,66,43,16,51,89,87,19,76,56
51,61,54,89,12,62,10,49,13,66,13,68,67,65,91,59,84,59,95,91,17,32,81,17,12,19,33,24,96,94,75,59,79,0,81,26,99,43,91,13,60,77,26,71,74,86,51
27,42,75,50,55,27,13,59,45,65,39,87,95,13,28,49,32,67,87,22,49,51,16,46,87,59,96,50,68,64,78,99,90,81,0,76,86,57,68,80,90,34,32,33,24,83,27
62,22,88,71,17,43,71,69,12,78,75,17,35,53,85,100,13,65,39,61,58,38,55,40,94,16,48,39,33,51,69,34,41,26,76,0,45,79,99,29,42,62,60,97,82,32,62
60,57,67,66,56,46,32,95,30,32,97,61,66,24,39,30,51,88,63,20,57,24,15,75,99,40,51,97,83,55,50,82,38,99,86,45,0,61,33,86,51,11,12,100,98,76,60
27,88,60,92,33,86,98,94,47,60,87,92,95,90,19,87,26,71,100,38,89,42,76,68,85,11,70,30,62,55,44,90,12,43,57,79,61,0,40,27,17,95,21,23,27,96,27
60,60,94,37,88,41,94,14,18,88,65,40,83,28,88,90,78,46,22,33,67,37,30,39,39,43,52,33,17,33,25,57,66,91,68,99,33,40,0,93,51,24,48,29,69,67,60
87,24,17,96,27,47,92,69,33,85,16,40,19,22,11,70,25,81,27,79,92,91,45,76,73,23,44,84,22,98,30,82,43,13,80,29,86,27,93,0,33,98,17,29,70,94,87
99,32,16,22,84,53,69,99,92,69,26,33,40,27,89,93,36,14,76,91,72,100,23,74,33,72,92,20,33,61,67,81,16,60,90,42,51,17,51,33,0,76,47,38,96,19,99
29,31,89,65,25,95,47,12,17,32,93,33,20,76,78,63,12,40,71,43,96,43,89,95,38,60,94,79,89,72,91,81,51,77,34,62,11,95,24,98,76,0,100,93,18,28,29
88,55,82,82,58,28,86,27,48,19,29,42,13,100,36,55,19,56,96,13,45,52,46,76,23,18,27,33,98,78,36,63,89,26,32,60,12,21,48,17,47,100,0,35,48,45,88
70,80,74,95,36,35,49,85,85,12,83,35,78,77,100,78,67,46,26,49,95,26,71,15,31,99,81,59,50,35,55,12,87,71,33,97,100,23,29,29,38,93,35,0,67,44,70
25,77,63,93,35,78,25,41,73,59,40,99,32,19,58,90,70,77,21,67,46,50,92,35,17,66,58,99,47,25,41,30,19,74,24,82,98,27,69,70,96,18,48,67,0,60,25
46,43,86,19,78,94,52,83,69,18,16,77,54,73,29,78,43,45,38,28,75,83,27,49,81,46,77,29,37,37,53,48,76,86,83,32,76,96,67,94,19,28,45,44,60,0,46
0,87,77,30,38,19,85,40,92,55,71,17,16,51,69,74,83,71,80,51,10,84,68,11,15,11,41,48,97,47,15,54,56,51,27,62,60,27,60,87,99,29,88,70,25,46,0
