60
94,20,93,99,14,12,87,86,18,20,51,25,55,77,20,92,73,29,52,0,41,100,11,23,17,63,72,27,68,47,72,31,15,49,29,23,63,34,14,66,71,72,50,16,82,75,42,83,29,50,27,80,81,98,54,52,25,98,53,52,59,94
48,58,12,32,15,62,30,90,37,40,11,98,84,13,79,50,10,52,15,41,0,24,54,51,28,79,83,49,87,35,32,15,38,63,77,90,49,37,87,52,100,62,99,11,75,43,59,51,65,16,59,19,67,72,89,15,70,65,12,62,32,48
70,10,55,100,38,62,40,39,56,80,60,85,13,79,95,65,62,100,86,100,24,0,60,96,73,93,59,93,96,19,60,46,87,51,32,13,72,86,52,31,62,34,68,93,31,80,34,48,32,30,97,81,55,35,75,18,77,93,37,58,98,70
66,81,61,85,27,67,48,47,91,15,69,33,52,79,66,100,89,60,25,11,54,60,0,27,55,76,17,27,75,58,20,85,36,30,57,60,10,77,19,54,93,19,18,85,36,81,95,16,80,62,35,88,45,70,41,12,42,49,76,89,85,66
64,87,59,62,73,17,95,10,15,83,20,92,72,59,59,70,74,52,93,23,51,96,27,0,19,89,25,79,90,29,37,14,79,12,72,30,100,13,93,67,49,34,91,70,58,51,88,88,94,90,74,61,31,53,76,28,88,22,25,49,85,64
62,75,61,98,91,55,81,46,75,30,94,72,23,40,76,86,67,26,42,17,28,73,55,19,0,33,74,36,32,33,32,35,23,87,29,71,12,35,38,13,94,18,36,51,71,27,45,40,12,91,70,70,91,14,90,92,12,20,31,10,93,62
82,77,87,59,11,24,29,73,48,55,45,86,71,12,59,17,24,67,71,63,79,93,76,89,33,0,52,94,62,30,37,27,61,37,26,11,27,85,27,89,58,32,39,62,78,27,94,94,46,47,47,91,78,58,86,81,14,44,62,26,18,82
82,22,33,30,96,24,41,34,60,17,11,74,75,75,38,46,23,85,32,72,83,59,17,25,74,52,0,13,70,49,70,58,59,58,15,28,34,10,29,32,59,59,90,63,93,37,69,66,86,30,65,72,24,56,58,55,73,48,75,19,89,82
10,42,33,86,33,65,91,33,98,45,60,62,83,31,21,71,90,67,35,27,49,93,27,79,36,94,13,0,92,59,64,15,14,45,19,34,35,12,48,27,43,97,28,65,36,88,88,91,71,23,75,84,92,72,14,84,45,31,25,95,45,10
51,88,57,55,45,31,16,75,41,57,89,83,76,57,57,86,84,10,37,68,87,96,75,90,32,62,70,92,0,12,93,78,30,43,90,18,62,27,69,71,27,25,55,31,75,48,30,43,51,19,28,70,66,54,89,89,37,66,40,44,29,51
27,11,31,26,92,71,26,78,37,25,61,51,66,17,46,71,56,16,47,47,35,19,58,29,33,30,49,59,12,0,62,11,37,40,79,26,59,72,66,42,24,89,77,26,56,36,68,45,23,19,80,97,13,12,78,36,84,25,49,21,88,27
39,71,85,93,93,42,69,72,25,86,57,68,28,19,46,81,50,11,21,72,32,60,20,37,32,37,70,64,93,62,0,28,15,73,77,27,76,84,93,72,73,24,31,71,41,34,66,17,87,44,90,98,98,74,54,88,15,83,90,91,80,39
24,32,71,93,85,50,10,48,43,32,22,30,11,97,92,84,20,77,85,31,15,46,85,14,35,27,58,15,78,11,28,0,83,20,49,81,21,60,18,71,18,29,28,37,61,92,45,57,29,57,66,38,18,29,74,21,58,20,33,85,55,24
30,77,50,73,73,47,18,17,85,39,80,49,43,37,53,11,46,82,20,15,38,87,36,79,23,61,59,14,30,37,15,83,0,63,44,37,26,53,10,26,18,37,60,49,32,84,28,70,10,47,20,95,34,57,57,93,33,20,16,88,52,30
60,75,91,41,74,51,11,92,95,41,50,53,77,78,45,99,48,68,12,49,63,51,30,12,87,37,58,45,43,40,73,20,63,0,50,80,21,98,77,52,75,84,25,96,13,33,30,39,57,31,80,52,67,15,55,67,43,13,62,78,56,60
26,35,76,70,26,41,23,58,19,93,14,27,15,23,69,55,56,62,44,29,77,32,57,72,29,26,15,19,90,79,77,49,44,50,0,20,15,79,21,63,15,27,100,82,29,59,100,44,19,78,92,53,16,99,29,63,85,60,44,20,61,26
39,55,10,40,78,63,34,31,59,64,42,16,68,54,72,10,32,15,93,23,90,13,60,30,71,11,28,34,18,26,27,81,37,80,20,0,23,97,39,52,64,96,88,90,92,65,78,57,32,58,74,72,87,61,18,93,77,22,17,85,76,39
25,79,58,46,24,83,38,31,32,26,32,58,25,69,20,33,35,35,50,63,49,72,10,100,12,27,34,35,62,59,76,21,26,21,15,23,0,74,44,57,61,45,34,10,11,100,31,75,95,29,68,41,35,83,44,71,16,23,62,14,20,25
93,70,73,46,94,86,41,45,47,11,72,61,70,65,10,33,20,59,19,34,37,86,77,13,35,85,10,12,27,72,84,60,53,98,79,97,74,0,38,49,71,55,46,42,84,54,51,10,47,10,34,14,15,52,56,65,21,20,16,76,12,93
84,19,42,67,46,98,73,66,81,15,81,100,40,19,43,89,88,52,53,14,87,52,19,93,38,27,29,48,69,66,93,18,10,77,21,39,44,38,0,92,52,85,38,75,44,26,90,49,29,21,21,41,74,95,35,92,14,22,67,100,47,84
84,28,100,72,65,98,82,69,54,76,63,13,52,89,21,80,53,54,92,66,52,31,54,67,13,89,32,27,71,42,72,71,26,52,63,52,57,49,92,0,12,78,93,86,23,85,94,13,49,82,69,44,63,58,65,48,80,63,13,73,67,84
24,55,68,55,29,38,29,88,28,78,82,83,87,47,100,56,93,47,83,71,100,62,93,49,94,58,59,43,27,24,73,18,18,75,15,64,61,71,52,12,0,36,20,85,27,42,59,94,55,81,94,18,12,71,88,12,61,37,76,81,18,24
65,82,70,30,90,98,84,82,51,71,92,38,73,30,53,86,26,59,98,72,62,34,19,34,18,32,59,97,25,89,24,29,37,84,27,96,45,55,85,78,36,0,31,84,34,59,70,53,29,70,66,75,60,44,95,88,44,53,74,46,66,65
98,35,39,28,38,65,13,92,78,96,98,48,94,85,72,16,61,88,27,50,99,68,18,91,36,39,90,28,55,77,31,28,60,25,100,88,34,46,38,93,20,31,0,49,96,99,67,27,26,67,10,81,100,32,85,55,83,54,51,84,61,98
55,64,81,66,83,84,100,32,60,47,72,55,26,56,78,85,13,72,65,16,11,93,85,70,51,62,63,65,31,26,71,37,49,96,82,90,10,42,75,86,85,84,49,0,61,92,68,21,37,55,55,91,35,63,86,25,27,80,40,63,23,55
21,82,94,92,10,67,16,92,30,74,93,31,64,100,78,19,47,75,89,82,75,31,36,58,71,78,93,36,75,56,41,61,32,13,29,92,11,84,44,23,27,34,96,61,0,64,99,44,27,36,15,45,28,14,27,24,24,48,90,58,99,21
31,84,65,25,76,53,38,93,87,66,99,51,17,46,29,61,27,83,67,75,43,80,81,51,27,27,37,88,48,36,34,92,84,33,59,65,100,54,26,85,42,59,99,92,64,0,40,48,78,48,99,10,66,39,26,59,60,45,27,18,47,31
36,34,23,77,41,32,29,40,89,47,92,33,46,47,58,20,36,64,24,42,59,34,95,88,45,94,69,88,30,68,66,45,28,30,100,78,31,51,90,94,59,70,67,68,99,40,0,46,27,80,72,69,18,27,88,97,78,73,92,73,46,36
30,22,63,49,66,99,19,23,57,31,74,74,52,73,54,56,73,48,60,83,51,48,16,88,40,94,66,91,43,45,17,57,70,39,44,57,75,10,49,13,94,53,27,21,44,48,46,0,77,23,39,56,43,38,63,29,49,32,84,78,98,30
26,100,40,82,46,18,38,78,69,45,22,14,50,32,94,29,92,61,85,29,65,32,80,94,12,46,86,71,51,23,87,29,10,57,19,32,95,47,29,49,55,29,26,37,27,78,27,77,0,34,51,82,17,26,100,56,61,11,26,26,73,26
18,78,27,16,66,72,87,22,36,10,74,11,33,29,58,98,84,89,78,50,16,30,62,90,91,47,30,23,19,19,44,57,47,31,78,58,29,10,21,82,81,70,67,55,36,48,80,23,34,0,77,41,63,70,78,99,92,23,32,45,74,18
51,78,72,23,14,11,31,29,22,72,68,59,44,22,15,16,68,34,65,27,59,97,35,74,70,47,65,75,28,80,90,66,20,80,92,74,68,34,21,69,94,66,10,55,15,99,72,39,51,77,0,86,29,65,15,75,31,16,60,57,30,51
98,43,70,43,51,50,57,99,42,22,21,42,21,80,99,87,24,38,63,80,19,81,88,61,70,91,72,84,70,97,98,38,95,52,53,72,41,14,41,44,18,75,81,91,45,10,69,56,82,41,86,0,60,44,28,43,17,54,34,90,54,98
44,34,54,86,63,42,14,65,92,65,49,63,61,38,16,29,96,59,72,81,67,55,45,31,91,78,24,92,66,13,98,18,34,67,16,87,35,15,74,63,12,60,100,35,28,66,18,43,17,63,29,60,0,34,36,28,67,95,87,90,88,44
33,14,53,94,28,18,76,17,59,81,48,41,95,32,58,79,20,50,66,98,72,35,70,53,14,58,56,72,54,12,74,29,57,15,99,61,83,52,95,58,71,44,32,63,14,39,27,38,26,70,65,44,34,0,99,26,46,76,71,44,14,33
78,16,42,28,78,30,76,50,39,58,44,26,45,74,75,50,78,82,43,54,89,75,41,76,90,86,58,14,89,78,54,74,57,55,29,18,44,56,35,65,88,95,85,86,27,26,88,63,100,78,15,28,36,99,0,69,37,29,66,80,36,78
94,55,84,30,91,77,17,29,50,74,99,12,86,23,48,13,86,36,94,52,15,18,12,28,92,81,55,84,89,36,88,21,93,67,63,93,71,65,92,48,12,88,55,25,24,59,97,29,56,99,75,43,28,26,69,0,79,76,55,81,10,94
92,28,81,82,89,46,49,98,44,65,34,54,12,85,74,58,79,39,69,25,70,77,42,88,12,14,73,45,37,84,15,58,33,43,85,77,16,21,14,80,61,44,83,27,24,60,78,49,61,92,31,17,67,46,37,79,0,47,79,23,66,92
76,35,95,33,81,40,10,84,99,73,46,50,80,88,56,89,54,56,45,98,65,93,49,22,20,44,48,31,66,25,83,20,20,13,60,22,23,20,22,63,37,53,54,80,48,45,73,32,11,23,16,54,95,76,29,76,47,0,66,51,70,76
91,39,49,70,80,43,98,27,49,25,37,34,97,50,16,31,85,18,80,53,12,37,76,25,31,62,75,25,40,49,90,33,16,62,44,17,62,16,67,13,76,74,51,40,90,27,92,84,26,32,60,34,87,71,66,55,79,66,0,35,14,91
43,91,34,48,76,62,14,80,99,89,65,37,40,36,64,74,53,41,73,52,62,58,89,49,10,26,19,95,44,21,91,85,88,78,20,85,14,76,100,73,81,46,84,63,58,18,73,78,26,45,57,90,90,44,80,81,23,51,35,0,78,43
28,17,100,75,69,78,70,91,74,96,32,87,47,90,97,74,62,47,45,59,32,98,85,85,93,18,89,45,29,88,80,55,52,56,61,76,20,12,47,67,18,66,61,23,99,47,46,98,73,74,30,54,88,14,36,10,66,70,14,78,0,28
0,35,59,58,26,57,57,18,20,47,40,98,80,83,12,11,19,80,56,94,48,70,66,64,62,82,82,10,51,27,39,24,30,60,26,39,25,93,84,84,24,65,98,55,21,31,36,30,26,18,51,98,44,33,78,94,92,76,91,43,28,0
