95
97,18,27,43,62,18,12,93,41,18,50,71,70,44,40,69,42,88,68,37,44,0,12,94,47,20,94,63,35,45,98,70,12,84,69,55,66,63,32,29,68,81,79,79,31,27,40,65,23,81,51,11,64,86,100,50,81,13,76,89,95,15,86,58,83,16,41,16,20,50,76,40,10,37,34,88,37,94,91,38,38,96,83,73,10,84,10,80,25,27,66,58,39,89,31,20,97
35,43,89,57,52,38,48,33,91,77,38,18,22,88,48,45,94,54,93,16,87,12,0,81,78,76,99,38,17,30,15,86,25,80,13,74,34,78,20,46,56,75,48,99,13,99,73,99,57,43,94,37,31,41,18,52,16,67,92,40,22,66,76,77,54,98,92,68,52,16,96,86,14,22,83,28,86,51,78,54,89,48,78,78,74,72,45,57,78,44,11,22,13,85,12,68,35
31,15,27,67,65,43,30,40,70,49,43,33,23,48,73,46,79,76,39,21,10,94,81,0,61,14,23,37,75,67,96,16,17,22,70,34,65,91,70,34,45,86,65,12,65,42,36,53,43,76,52,21,31,43,51,49,24,24,51,73,17,76,97,98,87,73,97,21,33,21,31,95,69,88,88,86,42,36,92,16,78,71,34,26,46,97,36,35,100,48,58,60,33,56,85,63,31
93,33,60,44,36,71,40,43,36,43,85,76,25,14,70,25,37,68,70,39,69,47,78,61,0,18,79,58,17,38,42,65,23,54,83,56,29,15,70,56,20,77,16,44,87,94,65,24,43,18,50,75,28,94,29,31,89,100,35,85,48,56,48,12,91,91,31,74,43,58,26,26,15,95,59,32,92,44,69,10,41,70,81,23,72,15,36,86,31,71,91,94,15,16,20,81,93
63,10,17,64,73,38,26,48,19,51,84,91,62,96,82,99,50,96,64,53,30,20,76,14,18,0,32,93,99,29,15,99,71,17,99,50,97,76,34,61,99,100,87,84,81,98,51,23,87,19,39,19,83,60,40,72,68,43,15,83,67,47,18,70,82,22,75,17,62,40,19,56,78,46,17,62,73,17,54,46,35,42,86,46,64,16,74,57,51,36,79,28,56,89,83,10,63
75,63,86,11,81,27,30,53,76,53,91,13,93,29,98,91,20,49,46,11,39,94,99,23,79,32,0,73,91,69,14,20,87,54,86,46,14,79,94,50,29,62,31,31,31,18,74,87,89,96,94,85,90,55,22,45,21,58,78,98,74,99,18,27,56,34,82,24,15,72,56,28,48,76,98,65,54,42,61,52,35,49,19,20,46,88,41,10,44,74,74,85,67,76,75,54,75
35,99,66,67,31,70,47,88,49,82,33,14,28,18,74,85,64,37,72,13,100,63,38,37,58,93,73,0,34,55,22,96,28,62,40,49,40,25,77,83,64,100,67,67,58,19,66,38,57,64,93,34,77,22,95,14,16,81,32,87,36,79,57,86,22,96,20,65,34,64,12,97,17,38,82,24,91,97,97,53,99,63,85,14,28,91,55,100,12,65,66,38,35,56,41,55,35
38,16,60,75,73,23,40,20,93,73,41,83,25,76,17,44,54,86,71,96,81,35,17,75,17,99,91,34,0,16,80,98,81,96,97,76,70,78,78,73,97,84,64,71,62,66,95,83,48,71,96,100,12,32,42,32,91,78,43,64,52,37,45,66,64,39,71,23,70,89,87,18,95,66,44,25,53,46,73,14,47,66,28,60,30,49,55,65,70,60,29,19,71,12,72,53,38
50,79,96,66,66,29,12,53,52,81,38,51,86,14,16,81,55,51,54,51,49,45,30,67,38,29,69,55,16,0,13,47,88,14,40,85,44,74,18,44,62,34,46,16,40,63,92,28,74,67,25,67,93,63,37,94,13,63,62,68,79,51,63,70,26,16,71,50,48,60,74,62,60,71,29,56,51,88,39,24,56,64,81,78,42,72,10,63,48,79,34,15,38,87,41,38,50
99,84,92,71,85,98,25,11,55,24,21,81,34,99,24,54,29,77,38,49,51,98,15,96,42,15,14,22,80,13,0,83,23,32,84,78,71,28,17,77,90,59,57,51,85,98,16,63,39,54,94,56,86,19,60,83,27,60,67,76,14,20,56,19,30,53,77,48,95,49,19,62,99,20,61,45,11,80,70,33,84,90,67,78,93,17,97,48,36,56,44,76,63,44,53,41,99
76,29,25,43,79,42,18,72,83,80,16,54,71,34,41,46,58,79,42,47,29,70,86,16,65,99,20,96,98,47,83,0,60,89,40,63,72,58,92,59,73,49,75,18,41,13,61,55,27,86,59,74,76,71,82,41,79,63,54,97,87,86,42,48,94,71,93,32,85,59,60,63,35,18,94,44,100,68,89,60,13,11,24,45,77,88,53,34,54,33,12,87,47,88,61,65,76
60,50,23,84,22,24,15,61,62,78,91,64,31,85,67,67,88,51,98,62,82,12,25,17,23,71,87,28,81,88,23,60,0,79,67,51,95,10,41,21,64,67,74,18,71,16,47,87,48,45,41,66,38,55,37,90,24,92,42,78,23,94,48,35,100,76,64,28,71,38,48,81,56,53,23,11,12,25,85,70,14,71,93,18,47,39,57,88,86,32,33,49,52,27,45,60,60
72,29,18,52,68,54,92,55,34,97,83,31,35,48,25,93,18,64,81,34,16,84,80,22,54,17,54,62,96,14,32,89,79,0,35,35,52,39,70,47,80,98,85,67,48,100,45,20,31,29,76,55,56,42,69,75,16,41,44,42,93,41,95,83,49,85,40,41,47,25,40,34,68,13,18,80,21,65,63,53,29,93,79,34,70,29,82,17,63,10,12,53,57,70,54,72,72
82,11,20,34,100,99,50,65,96,60,34,68,81,49,92,86,71,99,42,64,83,69,13,70,83,99,86,40,97,40,84,40,67,35,0,46,51,26,88,55,70,95,61,11,16,75,26,71,53,35,84,60,89,75,86,98,74,47,55,44,20,29,83,30,63,32,51,45,47,60,43,38,39,42,11,69,83,32,97,44,50,73,42,68,88,79,65,52,44,63,60,97,95,74,26,47,82
49,46,39,73,50,93,97,31,66,31,82,12,41,86,19,51,18,57,72,85,22,55,74,34,56,50,46,49,76,85,78,63,51,35,46,0,65,84,54,13,76,56,76,46,49,82,49,13,50,100,72,24,36,89,87,24,15,44,32,44,99,13,97,75,54,94,21,59,54,49,61,47,91,61,36,64,69,36,79,53,99,57,18,15,10,87,48,70,58,96,76,52,20,92,82,59,49
99,24,42,86,30,19,82,33,10,50,37,42,32,93,33,26,11,46,42,50,79,66,34,65,29,97,14,40,70,44,71,72,95,52,51,65,0,53,97,26,61,21,34,41,87,25,41,50,73,19,34,30,93,45,93,76,70,72,10,19,32,25,48,68,92,84,82,52,44,43,99,63,88,22,76,22,18,24,30,15,22,25,47,17,51,39,65,37,84,59,90,12,64,28,75,23,99
56,73,34,99,33,43,71,97,17,11,30,79,70,50,48,78,14,49,92,96,64,63,78,91,15,76,79,25,78,74,28,58,10,39,26,84,53,0,52,60,74,35,83,60,38,80,41,65,59,20,31,87,87,81,57,16,32,75,35,20,24,42,54,16,27,59,76,15,21,74,27,87,18,70,94,82,96,34,76,97,59,30,92,80,88,59,23,87,57,44,50,10,22,33,16,52,56
20,65,71,18,97,95,73,59,23,28,43,22,46,16,75,83,60,23,62,21,29,32,20,70,70,34,94,77,78,18,17,92,41,70,88,54,97,52,0,61,45,84,67,84,32,59,86,18,82,62,25,89,96,52,99,88,71,93,19,52,44,100,99,80,59,11,75,10,20,81,68,60,93,35,84,17,78,64,29,21,69,22,90,17,28,60,43,79,32,10,63,78,11,89,21,12,20
30,76,77,30,72,71,14,64,44,81,15,33,61,63,80,84,24,91,16,74,71,29,46,34,56,61,50,83,73,44,77,59,21,47,55,13,26,60,61,0,89,87,67,38,90,53,65,33,94,29,91,95,67,32,38,100,45,81,62,33,80,38,87,62,91,16,27,89,31,65,94,54,73,47,80,66,68,22,55,98,19,78,34,58,81,49,75,26,93,77,61,96,55,23,55,73,30
17,97,21,56,18,67,10,83,24,23,88,67,40,35,32,85,91,94,94,79,86,68,56,45,20,99,29,64,97,62,90,73,64,80,70,76,61,74,45,89,0,82,39,25,46,47,98,70,91,92,32,14,18,29,67,68,75,59,49,50,68,40,53,39,19,19,43,31,76,84,81,51,90,25,55,13,97,58,86,33,94,45,35,80,27,17,24,31,33,62,18,51,25,10,15,26,17
98,88,48,49,55,12,18,33,76,38,53,11,91,40,81,22,60,27,45,74,52,81,75,86,77,100,62,100,84,34,59,49,67,98,95,56,21,35,84,87,82,0,100,41,47,12,74,50,68,93,35,86,51,45,55,35,30,34,59,96,11,49,69,45,39,12,28,18,30,94,17,62,18,63,63,11,28,24,76,35,63,76,36,20,73,98,91,75,80,91,42,16,16,34,27,78,98
15,95,73,94,95,39,47,84,44,95,12,43,50,23,67,80,98,54,71,87,61,79,48,65,16,87,31,67,64,46,57,75,74,85,61,76,34,83,67,67,39,100,0,50,64,49,36,77,30,17,44,87,27,42,82,11,36,68,33,33,92,80,35,41,88,40,84,10,97,80,61,22,33,11,62,53,53,87,76,77,60,94,80,53,64,35,72,61,18,74,74,69,43,62,25,100,15
48,94,86,41,36,77,31,97,14,71,26,10,36,50,22,81,68,23,42,27,37,79,99,12,44,84,31,67,71,16,51,18,18,67,11,46,41,60,84,38,25,41,50,0,23,74,97,46,88,82,44,19,92,56,81,68,18,93,100,94,44,98,50,76,42,17,31,19,60,44,93,50,32,89,14,53,12,79,95,71,27,94,69,78,49,46,15,98,96,13,59,29,60,61,74,23,48
12,33,55,40,62,43,45,44,36,37,50,81,92,93,54,46,50,28,68,69,96,31,13,65,87,81,31,58,62,40,85,41,71,48,16,49,87,38,32,90,46,47,64,23,0,59,80,83,34,41,32,78,53,67,55,60,92,40,23,50,92,77,62,80,21,81,77,29,24,59,42,20,24,31,37,92,49,26,19,58,88,98,93,76,47,29,86,75,88,96,65,24,41,15,32,46,12
10,69,100,79,87,49,66,34,30,59,80,23,24,66,86,43,66,55,86,60,88,27,99,42,94,98,18,19,66,63,98,13,16,100,75,82,25,80,59,53,47,12,49,74,59,0,83,98,24,82,82,17,35,23,35,73,27,44,88,55,40,32,68,59,94,62,28,76,51,13,83,51,60,100,60,45,63,40,40,67,33,92,51,100,56,24,57,63,94,59,65,89,15,19,96,77,10
79,70,50,36,14,91,32,83,22,49,90,36,65,48,74,93,95,38,58,79,53,40,73,36,65,51,74,66,95,92,16,61,47,45,26,49,41,41,86,65,98,74,36,97,80,83,0,34,92,61,64,49,14,57,88,34,58,21,42,66,81,39,36,12,35,54,64,32,25,40,52,91,46,14,25,22,30,89,53,23,91,17,88,98,81,18,27,38,27,16,52,54,97,83,85,61,79
11,49,80,65,37,79,50,79,80,73,31,85,97,61,25,98,24,48,17,21,16,65,99,53,24,23,87,38,83,28,63,55,87,20,71,13,50,65,18,33,70,50,77,46,83,98,34,0,47,41,87,64,15,80,15,56,80,98,41,51,99,34,10,45,22,78,15,92,52,42,67,93,85,36,88,61,58,76,63,39,49,43,43,96,24,72,61,99,42,98,60,96,99,44,10,79,11
45,32,60,84,63,81,58,100,22,27,58,78,88,63,44,58,38,93,39,10,38,23,57,43,43,87,89,57,48,74,39,27,48,31,53,50,73,59,82,94,91,68,30,88,34,24,92,47,0,95,31,38,45,33,41,50,67,59,26,45,85,100,90,28,80,75,48,47,87,48,87,43,46,15,67,34,28,74,54,68,49,30,24,38,18,38,28,25,67,91,48,92,82,95,60,15,45
53,73,93,47,75,53,95,55,64,42,10,78,79,12,45,90,75,14,98,82,61,81,43,76,18,19,96,64,71,67,54,86,45,29,35,100,19,20,62,29,92,93,17,82,41,82,61,41,95,0,67,20,28,51,94,55,13,80,16,86,10,79,80,85,46,47,62,27,100,91,11,57,66,64,65,47,27,90,75,86,42,90,44,35,97,35,47,38,70,76,60,98,10,33,81,56,53
15,37,19,18,10,33,91,84,63,10,97,34,79,17,74,69,71,29,49,22,77,51,94,52,50,39,94,93,96,25,94,59,41,76,84,72,34,31,25,91,32,35,44,44,32,82,64,87,31,67,0,71,12,58,14,78,57,14,22,11,56,33,58,39,88,29,72,55,46,89,30,70,34,14,10,72,89,48,77,22,48,58,79,85,89,27,72,58,56,28,61,45,58,42,91,13,15
59,59,59,31,73,100,71,14,63,51,79,33,100,39,50,78,11,61,11,74,91,11,37,21,75,19,85,34,100,67,56,74,66,55,60,24,30,87,89,95,14,86,87,19,78,17,49,64,38,20,71,0,38,37,63,78,60,48,89,47,72,14,63,64,98,44,87,67,61,16,26,41,48,98,52,83,38,63,24,49,62,66,73,36,84,96,41,23,83,32,95,35,24,51,86,35,59
90,100,91,23,89,11,89,93,86,18,65,26,76,65,14,68,60,44,20,58,54,64,31,31,28,83,90,77,12,93,86,76,38,56,89,36,93,87,96,67,18,51,27,92,53,35,14,15,45,28,12,38,0,99,69,88,59,93,74,47,68,81,76,37,83,77,38,69,31,55,60,20,24,87,77,33,50,34,90,88,83,17,29,88,57,49,73,12,96,60,30,33,22,68,91,70,90
92,74,51,25,94,91,65,95,42,52,64,40,12,83,74,60,80,86,84,31,45,86,41,43,94,60,55,22,32,63,19,71,55,42,75,89,45,81,52,32,29,45,42,56,67,23,57,80,33,51,58,37,99,0,51,38,30,93,56,65,34,53,33,88,83,69,54,98,100,18,58,49,14,82,77,53,51,48,16,78,13,58,34,20,95,28,42,63,35,50,64,83,76,83,72,70,92
76,62,17,97,63,40,81,61,63,13,10,47,100,50,90,38,19,67,11,27,31,100,18,51,29,40,22,95,42,37,60,82,37,69,86,87,93,57,99,38,67,55,82,81,55,35,88,15,41,94,14,63,69,51,0,11,87,55,35,55,82,31,57,49,14,92,54,38,95,68,98,97,23,28,10,88,49,51,88,22,33,69,58,38,53,53,82,50,39,83,94,45,66,61,88,93,76
49,32,100,54,27,38,91,10,19,84,85,98,51,32,19,18,34,47,32,97,77,50,52,49,31,72,45,14,32,94,83,41,90,75,98,24,76,16,88,100,68,35,11,68,60,73,34,56,50,55,78,78,88,38,11,0,40,30,86,74,79,70,27,66,77,98,72,94,91,96,46,89,74,79,97,96,36,93,59,15,26,54,41,25,48,87,68,70,98,49,18,75,15,13,53,10,49
42,36,45,18,69,87,65,95,57,14,13,59,99,63,10,23,14,14,99,63,52,81,16,24,89,68,21,16,91,13,27,79,24,16,74,15,70,32,71,45,75,30,36,18,92,27,58,80,67,13,57,60,59,30,87,40,0,67,44,91,53,94,21,57,72,23,30,23,38,51,25,99,40,75,25,95,41,88,12,45,63,35,46,87,39,11,40,97,73,47,90,85,72,97,22,70,42
80,65,27,52,95,96,94,45,60,81,71,38,56,60,86,79,19,19,82,86,23,13,67,24,100,43,58,81,78,63,60,63,92,41,47,44,72,75,93,81,59,34,68,93,40,44,21,98,59,80,14,48,93,93,55,30,67,0,51,45,62,27,27,52,39,12,46,38,96,79,24,11,71,74,30,84,93,49,21,78,14,74,75,48,36,55,44,22,43,45,92,81,96,17,38,22,80
61,95,100,15,96,76,75,53,63,23,56,91,59,22,33,31,29,29,88,22,71,76,92,51,35,15,78,32,43,62,67,54,42,44,55,32,10,35,19,62,49,59,33,100,23,88,42,41,26,16,22,89,74,56,35,86,44,51,0,88,66,60,90,47,78,18,71,72,56,31,33,40,26,50,52,79,75,50,62,15,94,95,66,93,27,55,65,67,48,98,76,26,61,51,37,23,61
26,97,18,96,76,84,73,57,16,47,87,98,37,52,93,59,50,79,95,29,96,89,40,73,85,83,98,87,64,68,76,97,78,42,44,44,19,20,52,33,50,96,33,94,50,55,66,51,45,86,11,47,47,65,55,74,91,45,88,0,44,19,71,20,45,34,97,41,76,51,67,70,51,33,78,87,18,83,68,14,21,89,26,64,96,50,27,77,73,34,77,44,61,46,58,99,26
81,20,35,66,52,86,41,66,10,95,80,85,31,44,60,65,74,86,14,92,54,95,22,17,48,67,74,36,52,79,14,87,23,93,20,99,32,24,44,80,68,11,92,44,92,40,81,99,85,10,56,72,68,34,82,79,53,62,66,44,0,37,56,62,90,45,39,70,67,14,36,60,84,64,62,79,48,22,99,98,67,76,99,84,27,24,10,30,58,60,43,34,49,82,52,48,81
63,97,15,90,96,28,67,61,77,85,98,82,23,55,57,88,28,24,45,78,39,15,66,76,56,47,99,79,37,51,20,86,94,41,29,13,25,42,100,38,40,49,80,98,77,32,39,34,100,79,33,14,81,53,31,70,94,27,60,19,37,0,19,28,27,73,17,78,47,34,26,41,81,13,46,15,29,13,19,90,24,84,65,56,80,74,68,22,77,30,46,20,65,93,33,65,63
61,22,78,75,75,79,36,14,69,39,16,38,62,55,79,56,11,55,39,56,82,86,76,97,48,18,18,57,45,63,56,42,48,95,83,97,48,54,99,87,53,69,35,50,62,68,36,10,90,80,58,63,76,33,57,27,21,27,90,71,56,19,0,61,28,34,25,98,41,30,73,77,57,13,19,54,96,88,48,26,36,50,89,25,86,17,12,33,18,50,48,64,65,90,36,59,61
34,79,17,25,76,67,82,20,20,92,26,27,74,86,66,70,98,47,28,22,46,58,77,98,12,70,27,86,66,70,19,48,35,83,30,75,68,16,80,62,39,45,41,76,80,59,12,45,28,85,39,64,37,88,49,66,57,52,47,20,62,28,61,0,72,13,98,45,66,42,34,50,74,50,91,87,94,100,52,30,54,75,59,47,55,14,65,67,48,22,87,46,14,27,45,23,34
76,77,20,63,96,86,48,49,11,70,79,30,65,90,16,44,43,34,100,70,84,83,54,87,91,82,56,22,64,26,30,94,100,49,63,54,92,27,59,91,19,39,88,42,21,94,35,22,80,46,88,98,83,83,14,77,72,39,78,45,90,27,28,72,0,88,78,85,20,38,46,12,57,37,48,30,11,33,53,60,34,66,59,60,71,62,25,39,94,65,96,50,26,68,59,44,76
52,70,77,62,58,90,72,62,97,81,57,11,25,40,49,39,58,18,90,88,97,16,98,73,91,22,34,96,39,16,53,71,76,85,32,94,84,59,11,16,19,12,40,17,81,62,54,78,75,47,29,44,77,69,92,98,23,12,18,34,45,73,34,13,88,0,76,13,38,62,21,18,100,78,63,74,27,17,62,32,92,35,21,35,43,71,55,87,56,38,53,50,50,80,17,76,52
87,98,16,45,51,66,16,39,81,33,77,87,94,59,42,89,16,70,22,49,38,41,92,97,31,75,82,20,71,71,77,93,64,40,51,21,82,76,75,27,43,28,84,31,77,28,64,15,48,62,72,87,38,54,54,72,30,46,71,97,39,17,25,98,78,76,0,18,62,38,11,91,32,51,87,38,47,52,88,55,63,32,27,82,46,14,78,91,76,92,76,38,72,53,90,75,87
17,69,30,73,79,39,44,65,94,46,70,15,26,82,76,41,65,52,25,36,50,16,68,21,74,17,24,65,23,50,48,32,28,41,45,59,52,15,10,89,31,18,10,19,29,76,32,92,47,27,55,67,69,98,38,94,23,38,72,41,70,78,98,45,85,13,18,0,94,96,36,73,75,19,87,18,63,46,90,28,77,96,31,90,84,35,10,66,87,43,25,32,15,27,14,48,17
17,80,24,17,67,31,91,27,17,24,61,24,46,99,25,38,98,11,16,91,47,20,52,33,43,62,15,34,70,48,95,85,71,47,47,54,44,21,20,31,76,30,97,60,24,51,25,52,87,100,46,61,31,100,95,91,38,96,56,76,67,47,41,66,20,38,62,94,0,18,73,69,47,51,60,90,79,31,55,98,10,29,13,59,24,75,96,94,19,42,30,96,83,44,92,72,17
57,20,81,78,48,88,36,33,89,90,36,43,18,84,95,38,63,13,69,28,77,50,16,21,58,40,72,64,89,60,49,59,38,25,60,49,43,74,81,65,84,94,80,44,59,13,40,42,48,91,89,16,55,18,68,96,51,79,31,51,14,34,30,42,38,62,38,96,18,0,92,74,53,97,71,10,45,34,50,72,84,35,86,56,97,51,99,63,10,14,84,11,99,45,81,49,57
91,44,55,68,60,23,80,22,73,11,77,64,78,32,15,38,29,37,88,69,78,76,96,31,26,19,56,12,87,74,19,60,48,40,43,61,99,27,68,94,81,17,61,93,42,83,52,67,87,11,30,26,60,58,98,46,25,24,33,67,36,26,73,34,46,21,11,36,73,92,0,90,10,41,32,68,34,89,34,58,59,94,22,69,100,69,27,59,90,64,99,27,65,22,72,98,91
