47
55,36,70,20,46,88,100,26,73,24,92,97,97,58,32,30,27,27,0,82,62,39,53,24,46,92,33,99,24,30,58,68,25,80,63,55,29,64,52,64,75,73,70,43,90,48,71,42,55
85,88,87,50,29,93,82,73,84,37,18,78,69,11,96,59,52,69,82,0,13,65,72,30,87,67,24,27,19,37,23,13,51,68,37,15,71,37,24,11,70,55,48,52,84,66,60,58,85
82,67,59,38,88,19,92,71,56,32,24,36,55,61,13,39,68,11,62,13,0,81,38,94,83,48,40,39,68,75,53,26,99,49,28,49,17,99,92,68,78,99,12,36,66,29,73,50,82
25,64,46,47,33,85,48,21,65,27,27,85,25,35,54,95,86,20,39,65,81,0,18,30,79,77,94,14,81,80,12,100,75,30,94,23,69,35,40,19,75,47,23,48,28,15,77,62,25
71,36,75,39,10,57,62,51,72,46,50,85,96,98,21,82,72,45,53,72,38,18,0,83,59,76,13,67,66,22,89,41,93,37,73,76,27,40,42,10,69,63,79,63,33,64,76,77,71
45,98,90,87,69,46,17,65,84,42,73,86,100,67,55,20,92,34,24,30,94,30,83,0,50,20,83,67,44,71,50,49,63,16,36,63,31,62,38,20,32,45,20,32,50,91,76,23,45
94,86,88,78,10,46,53,59,96,74,82,85,85,85,90,84,48,40,46,87,83,79,59,50,0,29,66,10,22,95,47,73,40,11,90,21,66,58,22,16,18,89,58,64,23,60,52,46,94
75,40,33,10,92,26,55,13,56,39,60,79,50,72,33,37,58,39,92,67,48,77,76,20,29,0,43,58,79,37,70,66,36,18,42,10,77,30,66,39,13,89,90,57,69,72,66,35,75
68,51,30,35,88,98,76,42,36,25,91,91,38,49,93,45,89,14,33,24,40,94,13,83,66,43,0,50,79,66,26,21,35,13,24,84,45,86,18,12,29,98,38,30,36,49,67,17,68
65,29,66,92,89,96,90,42,98,84,44,13,93,65,95,74,100,90,99,27,39,14,67,67,10,58,50,0,41,25,73,45,59,93,38,70,48,33,81,96,42,47,66,12,14,100,94,78,65
48,36,72,96,57,25,70,20,63,28,14,70,88,34,62,31,32,51,24,19,68,81,66,44,22,79,79,41,0,10,89,98,51,19,23,89,39,23,91,65,99,25,92,49,52,66,22,81,48
26,76,25,73,36,56,51,50,95,78,37,86,78,78,80,30,29,45,30,37,75,80,22,71,95,37,66,25,10,0,86,31,13,73,18,56,13,25,79,52,43,28,45,46,10,59,27,30,26
77,100,32,92,37,11,92,61,56,39,17,20,12,70,87,15,21,100,58,23,53,12,89,50,47,70,26,73,89,86,0,70,42,42,29,68,51,57,76,97,58,14,43,72,27,90,40,48,77
72,48,11,54,97,30,72,86,58,28,36,32,27,28,79,82,50,92,68,13,26,100,41,49,73,66,21,45,98,31,70,0,38,55,40,50,65,28,98,27,94,29,42,81,55,53,70,68,72
82,94,97,89,81,79,65,18,33,66,26,18,55,99,98,98,75,59,25,51,99,75,93,63,40,36,35,59,51,13,42,38,0,45,45,35,80,34,18,82,15,44,98,54,15,61,47,58,82
63,31,63,34,65,20,37,46,92,68,78,72,81,91,48,41,76,68,80,68,49,30,37,16,11,18,13,93,19,73,42,55,45,0,40,31,93,27,86,32,43,33,28,64,75,61,56,98,63
78,72,19,40,73,83,98,57,75,22,83,60,15,48,100,34,98,76,63,37,28,94,73,36,90,42,24,38,23,18,29,40,45,40,0,39,22,18,40,49,55,42,94,100,97,38,79,62,78
20,80,84,48,83,77,24,39,28,26,57,94,50,55,38,85,79,31,55,15,49,23,76,63,21,10,84,70,89,56,68,50,35,31,39,0,46,98,88,86,33,69,95,52,80,41,15,55,20
13,66,22,54,19,44,73,61,82,50,94,77,34,63,61,15,92,33,29,71,17,69,27,31,66,77,45,48,39,13,51,65,80,93,22,46,0,65,62,28,96,99,88,57,66,29,37,22,13
59,87,17,93,89,79,10,25,49,17,39,24,61,62,81,46,38,35,64,37,99,35,40,62,58,30,86,33,23,25,57,28,34,27,18,98,65,0,16,45,49,57,12,69,60,19,41,30,59
43,38,67,90,16,80,11,18,67,12,48,87,83,10,54,57,93,76,52,24,92,40,42,38,22,66,18,81,91,79,76,98,18,86,40,88,62,16,0,61,67,73,78,45,69,58,39,20,43
21,76,31,62,48,58,68,60,55,60,21,14,59,10,43,24,44,49,64,11,68,19,10,20,16,39,12,96,65,52,97,27,82,32,49,86,28,45,61,0,47,37,70,24,51,46,40,35,21
20,91,35,25,76,11,52,21,18,55,72,53,98,38,99,87,40,65,75,70,78,75,69,32,18,13,29,42,99,43,58,94,15,43,55,33,96,49,67,47,0,29,49,70,40,61,95,52,20
58,82,11,35,68,42,13,60,75,20,43,17,53,52,40,95,44,46,73,55,99,47,63,45,89,89,98,47,25,28,14,29,44,33,42,69,99,57,73,37,29,0,57,84,97,34,38,10,58
17,67,62,38,100,75,74,23,40,33,93,20,36,98,99,84,47,77,70,48,12,23,79,20,58,90,38,66,92,45,43,42,98,28,94,95,88,12,78,70,49,57,0,81,64,41,100,51,17
41,45,78,56,51,48,23,27,93,30,78,84,20,69,74,43,70,44,43,52,36,48,63,32,64,57,30,12,49,46,72,81,54,64,100,52,57,69,45,24,70,84,81,0,84,38,58,50,41
15,38,69,89,22,85,92,77,52,10,61,21,16,51,66,50,88,33,90,84,66,28,33,50,23,69,36,14,52,10,27,55,15,75,97,80,66,60,69,51,40,97,64,84,0,80,21,31,15
100,48,75,91,77,25,67,91,54,71,48,34,33,49,63,33,72,77,48,66,29,15,64,91,60,72,49,100,66,59,90,53,61,61,38,41,29,19,58,46,61,34,41,38,80,0,99,71,100
36,94,74,86,53,26,16,26,29,26,99,59,16,88,99,84,59,11,71,60,73,77,76,76,52,66,67,94,22,27,40,70,47,56,79,15,37,41,39,40,95,38,100,58,21,99,0,99,36
42,74,11,21,45,11,83,72,83,19,25,94,40,72,19,87,66,81,42,58,50,62,77,23,46,35,17,78,81,30,48,68,58,98,62,55,22,30,20,35,52,10,51,50,31,71,99,0,42
0,20,31,58,67,75,86,90,67,40,26,15,68,26,92,97,15,78,55,85,82,25,71,45,94,75,68,65,48,26,77,72,82,63,78,20,13,59,43,21,20,58,17,41,15,100,36,42,0
