44
81,81,94,30,93,36,23,69,97,67,92,15,0,82,42,70,72,41,52,97,44,74,38,29,69,65,82,86,67,87,81,16,38,80,86,68,44,24,79,86,46,10,21,42,78,81
27,54,72,44,13,98,14,66,26,55,43,99,82,0,30,73,84,83,64,35,37,76,42,62,94,71,31,35,47,12,64,62,100,79,32,28,13,19,61,39,65,43,53,47,44,27
45,31,21,83,34,62,12,38,91,36,47,76,42,30,0,76,40,87,81,14,16,73,84,70,16,53,27,79,60,25,79,87,37,83,69,67,69,69,19,27,11,84,57,68,30,45
78,68,65,72,95,53,60,16,42,92,75,31,70,73,76,0,29,16,54,45,50,38,89,29,67,48,76,86,85,17,40,30,27,24,84,73,24,61,18,35,90,90,77,18,87,78
99,68,11,46,62,73,40,72,59,78,83,88,72,84,40,29,0,72,76,44,66,24,67,64,44,75,97,59,88,63,57,42,23,46,78,35,89,41,22,16,14,14,57,60,21,99
12,69,95,58,68,82,65,12,46,97,41,97,41,83,87,16,72,0,20,67,50,93,27,82,48,63,28,16,21,14,44,84,23,12,53,12,33,18,82,73,33,18,83,60,89,12
73,19,53,30,60,33,42,54,21,75,70,19,52,64,81,54,76,20,0,87,83,88,72,41,85,32,66,47,94,53,75,25,29,21,86,99,74,46,34,29,48,40,13,41,64,73
92,71,49,44,28,53,59,44,11,89,54,94,97,35,14,45,44,67,87,0,98,30,36,74,73,33,49,87,26,44,70,46,41,98,48,45,86,95,84,90,73,89,83,10,73,92
69,97,37,14,60,17,51,31,88,84,95,48,44,37,16,50,66,50,83,98,0,80,42,70,65,70,19,59,53,74,55,26,42,85,22,96,90,72,40,49,99,43,19,21,47,69
68,97,94,29,88,92,50,50,100,48,58,15,74,76,73,38,24,93,88,30,80,0,88,53,39,35,25,49,11,75,75,66,38,46,92,33,94,54,12,36,69,83,71,78,51,68
83,57,33,68,78,86,82,21,79,66,96,41,38,42,84,89,67,27,72,36,42,88,0,47,75,61,83,66,10,22,75,79,59,12,95,91,49,27,98,15,94,52,86,23,28,83
37,55,10,90,77,28,56,27,99,60,93,10,29,62,70,29,64,82,41,74,70,53,47,0,29,25,88,49,73,84,97,67,38,75,14,29,99,88,87,35,48,32,85,50,10,37
17,98,68,58,28,75,28,59,21,24,33,56,69,94,16,67,44,48,85,73,65,39,75,29,0,74,91,85,16,95,44,50,71,57,45,26,51,35,32,51,39,19,56,41,33,17
55,58,28,81,99,12,11,95,79,49,62,82,65,71,53,48,75,63,32,33,70,35,61,25,74,0,18,77,23,70,34,13,56,48,63,41,74,65,70,100,32,20,53,23,86,55
83,14,58,15,79,33,68,91,63,48,68,82,82,31,27,76,97,28,66,49,19,25,83,88,91,18,0,94,36,61,80,10,81,98,74,71,96,54,26,42,47,39,93,88,24,83
97,64,95,57,61,41,28,97,38,78,72,40,86,35,79,86,59,16,47,87,59,49,66,49,85,77,94,0,21,12,89,61,14,23,94,37,28,50,10,22,89,63,13,70,81,97
66,52,53,64,84,39,50,32,25,83,33,61,67,47,60,85,88,21,94,26,53,11,10,73,16,23,36,21,0,59,72,41,29,87,12,46,40,47,57,32,30,60,47,40,51,66
96,87,44,58,26,44,73,39,29,54,87,63,87,12,25,17,63,14,53,44,74,75,22,84,95,70,61,12,59,0,66,72,41,84,32,67,52,81,22,36,23,42,78,37,93,96
85,51,76,37,63,48,61,13,10,13,29,26,81,64,79,40,57,44,75,70,55,75,75,97,44,34,80,89,72,66,0,83,88,70,99,90,14,39,22,84,71,82,95,25,98,85
64,14,18,84,11,28,41,13,68,56,35,86,16,62,87,30,42,84,25,46,26,66,79,67,50,13,10,61,41,72,83,0,56,28,72,97,28,76,96,63,85,61,98,68,62,64
44,76,46,24,33,78,85,55,39,14,88,78,38,100,37,27,23,23,29,41,42,38,59,38,71,56,81,14,29,41,88,56,0,66,92,50,57,90,11,41,92,94,90,67,38,44
87,41,76,90,79,47,50,81,14,10,64,80,80,79,83,24,46,12,21,98,85,46,12,75,57,48,98,23,87,84,70,28,66,0,88,91,15,94,33,13,44,18,90,34,57,87
98,62,76,72,17,10,90,66,75,33,15,75,86,32,69,84,78,53,86,48,22,92,95,14,45,63,74,94,12,32,99,72,92,88,0,65,41,26,87,35,11,26,83,67,41,98
87,70,34,19,29,89,78,44,30,34,65,35,68,28,67,73,35,12,99,45,96,33,91,29,26,41,71,37,46,67,90,97,50,91,65,0,15,82,37,84,39,89,19,86,14,87
26,86,52,10,71,51,60,84,69,92,44,97,44,13,69,24,89,33,74,86,90,94,49,99,51,74,96,28,40,52,14,28,57,15,41,15,0,49,22,100,40,95,94,51,74,26
83,48,18,46,51,72,86,48,26,48,100,75,24,19,69,61,41,18,46,95,72,54,27,88,35,65,54,50,47,81,39,76,90,94,26,82,49,0,77,29,11,83,16,67,57,83
38,88,50,95,53,63,72,10,94,57,27,67,79,61,19,18,22,82,34,84,40,12,98,87,32,70,26,10,57,22,22,96,11,33,87,37,22,77,0,82,70,36,41,42,12,38
37,89,56,29,41,61,81,23,10,47,69,47,86,39,27,35,16,73,29,90,49,36,15,35,51,100,42,22,32,36,84,63,41,13,35,84,100,29,82,0,14,61,15,76,27,37
49,68,61,82,97,25,36,79,51,85,87,92,46,65,11,90,14,33,48,73,99,69,94,48,39,32,47,89,30,23,71,85,92,44,11,39,40,11,70,14,0,18,49,96,86,49
91,30,23,51,10,63,100,46,94,86,80,72,10,43,84,90,14,18,40,89,43,83,52,32,19,20,39,63,60,42,82,61,94,18,26,89,95,83,36,61,18,0,38,88,23,91
72,89,100,83,76,56,76,31,67,76,26,75,21,53,57,77,57,83,13,83,19,71,86,85,56,53,93,13,47,78,95,98,90,90,83,19,94,16,41,15,49,38,0,35,43,72
47,81,99,17,28,57,13,60,69,66,65,14,42,47,68,18,60,60,41,10,21,78,23,50,41,23,88,70,40,37,25,68,67,34,67,86,51,67,42,76,96,88,35,0,89,47
83,31,81,36,73,50,17,52,51,30,31,65,78,44,30,87,21,89,64,73,47,51,28,10,33,86,24,81,51,93,98,62,38,57,41,14,74,57,12,27,86,23,43,89,0,83
0,86,59,66,86,32,96,53,19,41,85,95,81,27,45,78,99,12,73,92,69,68,83,37,17,55,83,97,66,96,85,64,44,87,98,87,26,83,38,37,49,91,72,47,83,0
