100
37,69,21,72,11,62,40,83,86,77,0,63,36,24,61,72,17,71,99,63,42,76,33,48,35,49,81,32,21,59,95,59,47,28,42,68,26,93,81,35,39,13,72,97,53,71,81,69,100,99,52,28,92,84,62,79,30,60,11,75,42,86,75,44,84,81,77,72,19,100,16,88,43,86,45,28,60,16,79,35,36,18,94,75,90,41,91,92,16,10,81,97,82,17,57,12,67,55,94,71,23,37
85,12,22,96,57,48,74,49,94,48,63,0,67,47,37,22,61,66,89,22,98,65,27,75,41,55,50,12,49,88,24,78,98,84,94,92,53,19,75,32,71,38,32,54,84,23,93,19,69,99,57,82,85,81,34,93,51,72,26,87,42,64,39,46,69,85,27,62,89,23,53,42,43,71,78,10,15,61,62,96,100,35,80,86,67,29,36,94,14,48,87,35,45,100,83,56,54,30,70,25,77,85
87,66,79,100,81,36,27,12,69,55,36,67,0,52,44,97,56,71,74,55,84,45,38,87,13,57,57,17,93,44,76,18,71,47,36,19,68,14,48,78,64,60,96,19,96,14,42,55,20,40,98,100,86,12,18,35,15,24,33,64,42,77,14,43,31,97,57,28,91,43,60,63,71,87,90,99,26,61,53,55,81,67,77,54,34,11,13,25,55,56,81,36,41,10,63,86,25,29,41,27,77,87
32,98,53,60,98,23,50,55,14,53,24,47,52,0,57,61,16,95,77,93,63,73,39,66,35,67,29,43,10,55,27,64,63,15,38,90,52,46,42,65,20,61,42,46,82,42,36,41,100,30,53,80,38,89,52,69,23,53,60,20,28,46,53,27,68,51,48,51,55,12,56,76,39,53,72,45,28,28,40,81,41,39,64,12,25,42,60,94,17,10,52,83,76,18,14,22,57,61,95,21,91,32
74,82,34,62,55,64,22,90,98,69,61,37,44,57,0,24,78,62,40,43,17,94,41,94,25,77,34,30,80,44,73,24,49,25,42,65,62,61,100,42,27,27,24,71,18,22,26,62,17,89,89,28,42,54,26,88,52,86,21,40,90,25,59,55,66,26,53,31,72,100,38,51,85,33,87,25,20,63,82,35,61,49,76,62,49,56,55,36,69,35,71,77,78,49,54,32,46,28,56,36,33,74
42,47,55,42,68,71,10,87,92,31,72,22,97,61,24,0,99,26,22,72,98,93,56,79,89,62,11,35,94,93,98,25,17,87,10,15,21,96,52,85,76,91,65,51,30,43,91,60,85,94,65,56,20,95,41,54,21,52,36,49,24,96,31,72,92,14,51,16,24,73,72,90,64,80,53,88,78,10,95,56,71,58,92,96,100,15,16,67,90,37,10,94,61,45,70,87,92,77,59,52,26,42
54,92,42,52,52,69,67,62,95,85,17,61,56,16,78,99,0,94,79,61,27,80,49,45,74,37,31,84,84,36,33,79,19,67,23,76,41,48,97,68,13,75,74,70,20,80,66,58,46,43,65,81,50,67,64,60,99,26,75,60,63,49,13,84,60,93,46,77,51,98,74,89,90,45,42,61,61,48,14,62,54,10,41,69,42,62,91,82,72,98,75,61,30,10,78,28,94,88,46,17,25,54
15,57,87,26,47,28,10,97,85,62,71,66,71,95,62,26,94,0,94,36,76,76,43,28,85,57,67,16,37,16,35,78,12,39,71,86,98,28,99,96,72,92,27,100,18,81,56,90,71,89,60,24,80,55,45,30,50,43,50,85,63,88,24,58,65,63,61,66,55,32,52,87,61,27,64,100,71,24,44,63,78,27,61,62,81,95,36,74,90,94,22,50,88,64,78,10,60,24,66,59,44,15
67,39,87,27,85,68,26,55,62,93,99,89,74,77,40,22,79,94,0,39,38,83,77,16,11,41,38,45,51,27,73,80,23,73,23,58,61,29,65,29,67,83,51,49,40,22,86,27,33,93,15,65,76,84,28,23,77,77,92,27,59,13,16,46,15,51,56,38,47,43,10,60,21,50,42,38,72,76,35,34,76,91,80,31,45,34,99,18,29,34,34,52,13,47,98,17,84,63,54,15,25,67
52,35,33,36,22,26,78,65,79,97,63,22,55,93,43,72,61,36,39,0,61,32,64,25,99,26,63,28,59,54,26,76,15,100,74,16,69,28,28,13,63,62,99,36,31,79,29,50,61,16,26,16,48,20,30,83,41,26,96,87,33,21,67,73,33,28,64,77,53,64,76,37,20,27,54,36,14,48,96,60,84,34,62,60,79,96,55,35,68,37,47,67,81,11,98,95,62,77,18,13,68,52
80,69,88,90,21,25,75,16,63,90,42,98,84,63,17,98,27,76,38,61,0,27,77,45,93,50,25,65,49,40,76,60,79,56,37,70,33,81,11,51,49,54,66,40,83,69,66,88,47,36,12,73,86,55,51,21,46,42,56,73,70,60,49,30,90,83,14,67,23,92,59,61,60,86,66,76,15,82,51,34,54,38,80,54,36,42,85,92,25,29,30,28,17,51,62,92,97,62,96,95,55,80
47,70,17,74,86,74,99,93,92,36,76,65,45,73,94,93,80,76,83,32,27,0,58,98,79,91,56,95,68,72,73,56,30,62,16,95,33,45,48,71,50,46,77,31,85,88,18,76,81,89,70,72,100,76,62,44,36,25,16,67,47,96,97,84,12,79,33,40,45,16,42,13,76,16,39,92,51,15,70,77,10,97,48,86,90,15,17,64,19,42,21,20,32,30,67,21,93,38,75,48,32,47
57,99,13,65,28,32,93,92,45,91,33,27,38,39,41,56,49,43,77,64,77,58,0,22,15,42,69,41,61,31,40,16,39,18,89,37,58,50,82,35,63,13,29,84,20,55,54,19,25,61,50,27,61,56,93,26,64,32,53,39,33,46,41,84,83,20,90,10,63,39,34,69,63,49,33,51,85,12,35,34,16,14,17,83,44,32,82,87,13,62,77,33,43,83,26,17,16,86,47,20,61,57
64,68,48,62,54,40,62,51,30,10,48,75,87,66,94,79,45,28,16,25,45,98,22,0,82,10,17,91,16,10,57,15,67,34,37,13,22,66,41,45,88,69,26,35,36,89,82,90,49,51,81,25,29,63,63,16,35,94,24,58,59,77,38,93,95,57,42,97,22,37,67,87,80,79,50,35,17,27,20,76,92,35,13,37,82,32,71,30,97,49,10,34,72,24,26,29,31,76,73,64,73,64
98,62,43,83,34,73,35,64,35,59,35,41,13,35,25,89,74,85,11,99,93,79,15,82,0,27,98,38,78,18,87,75,45,48,48,40,62,39,92,32,78,20,53,84,57,81,10,59,80,34,64,34,90,87,54,64,28,26,80,100,13,75,16,68,19,55,87,21,20,75,36,100,47,82,73,47,39,47,83,83,78,29,80,77,32,74,89,90,85,60,77,17,89,48,65,58,71,21,70,82,52,98
92,62,31,52,97,18,80,31,95,30,49,55,57,67,77,62,37,57,41,26,50,91,42,10,27,0,97,44,20,51,55,75,89,23,72,19,52,49,52,55,52,61,57,82,65,84,40,54,74,51,46,80,27,38,90,34,26,77,61,18,99,90,58,81,37,12,37,69,97,45,80,31,17,82,47,89,49,87,74,16,25,41,23,37,31,100,67,44,13,69,56,93,31,64,92,76,95,54,92,24,96,92
60,36,95,34,97,27,65,69,14,51,81,50,57,29,34,11,31,67,38,63,25,56,69,17,98,97,0,52,28,63,15,89,59,71,75,28,88,12,85,51,19,14,78,61,22,21,63,66,32,58,47,19,22,82,26,22,81,23,73,63,84,17,69,94,48,16,14,99,23,75,24,30,35,11,17,81,48,49,28,77,74,24,88,43,80,96,25,10,47,52,77,42,80,71,66,10,59,58,21,85,89,60
95,17,58,69,74,77,67,37,39,50,32,12,17,43,30,35,84,16,45,28,65,95,41,91,38,44,52,0,70,41,59,10,81,31,71,63,57,54,66,27,76,74,20,74,84,42,99,63,86,23,22,48,17,65,66,56,22,56,100,98,70,49,93,55,77,83,69,71,85,56,44,85,23,14,80,26,26,25,56,78,30,69,84,85,48,48,37,36,36,52,16,44,68,82,23,12,63,52,84,71,38,95
68,91,10,79,25,71,86,52,47,44,21,49,93,10,80,94,84,37,51,59,49,68,61,16,78,20,28,70,0,60,35,95,61,34,44,40,31,57,27,83,92,95,61,72,74,68,83,32,90,21,77,72,86,66,43,21,71,78,42,12,49,61,47,57,36,53,95,44,51,32,10,15,75,64,50,79,45,70,13,54,51,10,52,16,72,30,12,85,69,48,68,86,82,96,35,90,54,59,77,61,73,68
65,94,45,33,15,95,45,85,51,68,59,88,44,55,44,93,36,16,27,54,40,72,31,10,18,51,63,41,60,0,59,57,70,71,28,27,51,16,68,62,52,67,82,61,53,76,17,62,43,33,99,98,61,44,88,58,46,83,76,28,48,33,95,73,65,66,75,63,33,35,61,74,92,44,53,34,65,37,76,45,67,90,100,81,73,53,22,20,19,100,23,100,58,83,42,57,61,46,60,10,67,65
94,38,98,77,40,26,40,19,28,84,95,24,76,27,73,98,33,35,73,26,76,73,40,57,87,55,15,59,35,59,0,12,62,76,89,98,32,28,100,51,54,49,28,56,77,90,74,27,55,24,83,18,55,58,38,22,35,25,70,45,58,20,21,34,76,37,93,53,97,13,48,57,77,58,65,50,97,64,24,63,89,28,86,40,72,39,24,63,11,70,41,76,39,69,99,97,18,74,14,41,18,94
39,61,74,14,66,44,51,68,81,71,59,78,18,64,24,25,79,78,80,76,60,56,16,15,75,75,89,10,95,57,12,0,19,89,14,54,20,44,32,42,52,100,27,79,38,93,15,31,14,13,65,15,11,87,25,87,98,12,99,84,95,93,43,75,35,86,87,80,24,61,28,75,79,10,94,96,65,23,79,68,16,69,62,21,23,95,88,14,19,51,55,64,32,97,53,81,86,39,74,65,10,39
24,24,39,86,45,72,76,76,41,94,47,98,71,63,49,17,19,12,23,15,79,30,39,67,45,89,59,81,61,70,62,19,0,89,45,53,59,85,52,49,80,23,60,54,90,32,32,11,96,32,43,69,72,72,12,54,33,45,29,55,26,58,73,35,59,93,56,64,57,62,15,69,90,49,94,39,77,32,96,70,73,79,41,30,81,38,52,27,25,22,41,35,37,13,97,49,56,72,66,100,39,24
62,48,16,28,56,81,27,54,45,68,28,84,47,15,25,87,67,39,73,100,56,62,18,34,48,23,71,31,34,71,76,89,89,0,98,73,59,44,88,100,53,32,48,20,72,96,98,72,18,13,72,55,14,46,50,66,46,49,89,17,48,97,97,42,96,54,39,12,75,12,66,45,18,52,45,93,42,20,62,77,16,34,54,40,81,50,97,82,52,41,95,31,61,18,51,36,87,97,74,48,74,62
27,74,100,89,20,64,24,99,17,39,42,94,36,38,42,10,23,71,23,74,37,16,89,37,48,72,75,71,44,28,89,14,45,98,0,11,17,87,69,42,80,97,88,55,43,50,67,87,53,67,37,32,98,76,69,40,37,77,35,33,43,64,97,53,52,28,34,68,26,60,97,44,52,77,52,14,50,45,32,12,72,76,64,67,33,65,100,13,99,51,48,83,15,79,27,72,35,85,39,85,97,27
89,71,33,19,67,49,87,81,43,76,68,92,19,90,65,15,76,86,58,16,70,95,37,13,40,19,28,63,40,27,98,54,53,73,11,0,75,41,26,21,81,20,77,36,68,87,88,61,76,85,83,80,21,90,91,62,11,81,79,58,70,36,17,99,72,94,35,84,95,19,70,46,99,78,21,72,92,31,29,89,100,42,78,33,57,64,65,81,32,79,12,69,27,94,85,18,67,84,37,92,55,89
97,54,30,67,20,10,28,59,20,27,26,53,68,52,62,21,41,98,61,69,33,33,58,22,62,52,88,57,31,51,32,20,59,59,17,75,0,43,85,83,43,44,21,27,69,72,76,83,59,96,40,28,42,46,91,81,56,53,58,37,82,76,49,19,43,63,87,62,33,90,46,51,39,42,93,84,34,30,50,19,43,58,96,59,26,73,19,61,58,60,56,100,16,39,35,43,17,98,59,60,53,97
40,37,86,71,96,45,87,20,89,22,93,19,14,46,61,96,48,28,29,28,81,45,50,66,39,49,12,54,57,16,28,44,85,44,87,41,43,0,31,95,37,74,23,75,14,55,27,13,20,83,12,37,40,26,42,69,19,62,51,41,90,78,100,59,69,28,47,51,44,70,10,13,44,30,68,71,41,61,34,70,21,77,70,23,88,55,18,48,58,40,53,58,39,47,10,33,50,78,75,83,55,40
85,38,75,62,49,33,79,81,68,56,81,75,48,42,100,52,97,99,65,28,11,48,82,41,92,52,85,66,27,68,100,32,52,88,69,26,85,31,0,55,93,48,95,24,83,12,73,89,57,14,11,97,70,42,53,90,61,84,36,55,20,54,83,96,78,31,29,41,74,30,83,62,17,70,53,62,72,86,97,73,35,10,79,79,73,79,95,34,10,47,78,27,92,36,20,52,44,72,47,43,43,85
80,34,97,69,15,50,68,69,99,15,35,32,78,65,42,85,68,96,29,13,51,71,35,45,32,55,51,27,83,62,51,42,49,100,42,21,83,95,55,0,10,38,14,99,62,72,14,25,22,35,29,67,19,21,66,33,62,30,27,18,18,72,41,91,32,40,51,59,14,16,29,71,22,56,95,82,13,21,86,94,94,48,100,94,44,58,69,64,11,79,69,61,50,30,50,59,63,39,94,90,61,80
65,52,13,14,19,22,80,58,76,40,39,71,64,20,27,76,13,72,67,63,49,50,63,88,78,52,19,76,92,52,54,52,80,53,80,81,43,37,93,10,0,52,94,96,63,43,30,82,19,79,31,93,59,66,78,34,66,40,89,59,69,31,81,12,84,15,18,82,53,18,68,35,44,72,33,38,71,26,61,29,96,58,99,41,32,56,97,13,12,82,70,53,53,94,35,88,59,15,92,99,81,65
89,56,17,50,45,50,17,82,94,95,13,38,60,61,27,91,75,92,83,62,54,46,13,69,20,61,14,74,95,67,49,100,23,32,97,20,44,74,48,38,52,0,53,24,99,47,93,43,83,24,50,35,63,62,88,67,10,15,21,46,31,40,97,88,53,78,76,77,26,81,47,19,51,64,45,16,83,24,39,29,38,78,59,32,46,17,98,11,86,82,44,18,68,55,62,84,72,84,15,43,66,89
23,74,77,66,69,61,34,14,44,33,72,32,96,42,24,65,74,27,51,99,66,77,29,26,53,57,78,20,61,82,28,27,60,48,88,77,21,23,95,14,94,53,0,80,70,49,91,73,39,37,96,89,83,84,21,85,79,21,42,99,48,50,54,53,77,35,46,27,39,55,37,37,87,36,52,49,10,53,62,23,96,47,77,97,46,29,64,15,22,55,96,25,46,50,68,75,54,29,81,47,98,23
53,42,47,49,15,81,93,17,22,77,97,54,19,46,71,51,70,100,49,36,40,31,84,35,84,82,61,74,72,61,56,79,54,20,55,36,27,75,24,99,96,24,80,0,29,30,45,35,39,33,66,30,73,37,100,95,69,74,43,59,62,13,44,44,62,67,50,71,35,66,12,65,49,46,51,89,27,91,52,44,50,62,47,30,89,92,100,49,34,72,30,32,97,24,45,80,69,94,48,11,33,53
47,96,60,69,33,27,88,81,29,49,53,84,96,82,18,30,20,18,40,31,83,85,20,36,57,65,22,84,74,53,77,38,90,72,43,68,69,14,83,62,63,99,70,29,0,21,89,70,93,57,37,60,53,17,76,81,43,59,73,20,60,49,93,48,16,15,63,22,57,21,56,92,40,27,83,87,77,87,32,16,10,86,30,60,100,46,26,31,47,74,32,33,53,91,71,88,81,19,31,10,92,47
43,95,67,95,47,65,99,45,91,29,71,23,14,42,22,43,80,81,22,79,69,88,55,89,81,84,21,42,68,76,90,93,32,96,50,87,72,55,12,72,43,47,49,30,21,0,23,40,84,91,64,61,55,75,13,92,59,32,82,81,17,11,98,69,91,31,33,32,78,54,45,100,61,23,97,23,42,81,99,84,76,13,18,46,47,96,51,70,84,87,45,62,83,51,49,43,61,23,51,20,14,43
14,87,30,32,46,27,69,71,24,66,81,93,42,36,26,91,66,56,86,29,66,18,54,82,10,40,63,99,83,17,74,15,32,98,67,88,76,27,73,14,30,93,91,45,89,23,0,77,28,14,67,55,12,90,16,36,54,85,53,48,67,88,76,85,23,66,53,74,46,52,15,45,66,94,77,16,28,88,84,77,35,32,31,29,71,18,85,84,66,19,20,40,42,39,35,34,11,23,27,12,44,14
46,85,69,69,63,73,55,91,81,58,69,19,55,41,62,60,58,90,27,50,88,76,19,90,59,54,66,63,32,62,27,31,11,72,87,61,83,13,89,25,82,43,73,35,70,40,77,0,75,57,97,93,76,58,59,30,22,53,70,20,32,15,37,99,64,17,30,96,69,66,54,66,75,71,86,26,29,63,28,25,73,51,56,40,93,81,58,19,49,24,78,70,45,100,67,72,98,81,54,84,59,46
30,82,85,87,94,33,39,21,61,27,100,69,20,100,17,85,46,71,33,61,47,81,25,49,80,74,32,86,90,43,55,14,96,18,53,76,59,20,57,22,19,83,39,39,93,84,28,75,0,91,30,27,86,16,71,94,38,60,37,27,65,77,62,98,19,43,32,69,12,50,96,91,98,78,13,23,67,89,31,19,77,76,64,35,35,10,61,22,95,73,36,81,28,92,58,57,83,97,39,31,56,30
19,42,63,83,75,91,98,92,23,10,99,99,40,30,89,94,43,89,93,16,36,89,61,51,34,51,58,23,21,33,24,13,32,13,67,85,96,83,14,35,79,24,37,33,57,91,14,57,91,0,63,27,38,45,87,59,20,55,34,53,55,97,28,43,71,25,53,25,84,17,71,59,66,11,87,22,36,23,28,35,15,74,93,15,43,87,79,77,45,71,20,79,60,55,75,17,76,100,53,83,58,19
14,12,100,67,19,22,79,41,99,14,52,57,98,53,89,65,65,60,15,26,12,70,50,81,64,46,47,22,77,99,83,65,43,72,37,83,40,12,11,29,31,50,96,66,37,64,67,97,30,63,0,53,35,59,53,81,70,51,93,31,62,30,31,97,72,26,16,99,77,59,92,76,56,55,32,65,58,43,82,68,23,51,27,81,82,35,49,33,39,38,94,36,100,16,81,75,75,94,86,100,75,14
53,38,67,74,83,40,30,79,78,36,28,82,100,80,28,56,81,24,65,16,73,72,27,25,34,80,19,48,72,98,18,15,69,55,32,80,28,37,97,67,93,35,89,30,60,61,55,93,27,27,53,0,18,85,21,24,43,16,11,48,51,83,52,44,13,64,69,19,56,25,25,52,60,72,11,44,51,14,62,67,84,96,66,52,17,56,57,64,90,70,91,48,76,98,60,53,44,17,89,98,24,53
54,88,97,10,75,36,31,57,100,37,92,85,86,38,42,20,50,80,76,48,86,100,61,29,90,27,22,17,86,61,55,11,72,14,98,21,42,40,70,19,59,63,83,73,53,55,12,76,86,38,35,18,0,56,24,17,56,76,85,49,83,35,73,33,55,71,91,83,41,59,17,36,27,73,32,74,34,51,26,93,16,68,60,16,25,76,25,28,38,51,97,14,57,16,41,14,37,45,36,55,82,54
39,28,55,67,72,94,30,51,68,86,84,81,12,89,54,95,67,55,84,20,55,76,56,63,87,38,82,65,66,44,58,87,72,46,76,90,46,26,42,21,66,62,84,37,17,75,90,58,16,45,59,85,56,0,48,60,89,32,12,11,12,96,75,71,68,95,84,33,98,45,94,36,23,89,46,60,81,41,96,69,39,80,29,23,56,33,52,48,34,100,62,30,76,40,97,89,91,86,86,27,67,39
92,29,83,19,93,60,76,62,82,67,62,34,18,52,26,41,64,45,28,30,51,62,93,63,54,90,26,66,43,88,38,25,12,50,69,91,91,42,53,66,78,88,21,100,76,13,16,59,71,87,53,21,24,48,0,81,86,54,13,85,70,64,51,19,86,33,82,82,29,64,16,27,13,81,45,85,89,70,96,10,77,20,45,25,24,34,79,82,81,43,18,74,92,26,81,16,71,36,29,68,21,92
100,36,94,65,64,24,38,29,99,74,79,93,35,69,88,54,60,30,23,83,21,44,26,16,64,34,22,56,21,58,22,87,54,66,40,62,81,69,90,33,34,67,85,95,81,92,36,30,94,59,81,24,17,60,81,0,97,14,89,79,18,13,100,72,24,55,86,50,46,46,83,69,51,57,18,18,76,60,84,77,17,73,31,61,40,78,24,21,35,93,98,92,32,17,63,34,25,64,52,78,94,100
19,83,77,26,11,15,51,68,24,40,30,51,15,23,52,21,99,50,77,41,46,36,64,35,28,26,81,22,71,46,35,98,33,46,37,11,56,19,61,62,66,10,79,69,43,59,54,22,38,20,70,43,56,89,86,97,0,43,50,33,54,78,26,92,23,26,34,77,48,59,12,95,19,18,78,58,62,81,70,15,47,37,52,81,47,43,72,93,50,80,50,85,100,73,24,77,75,73,70,97,24,19
69,43,81,20,61,36,27,26,48,73,60,72,24,53,86,52,26,43,77,26,42,25,32,94,26,77,23,56,78,83,25,12,45,49,77,81,53,62,84,30,40,15,21,74,59,32,85,53,60,55,51,16,76,32,54,14,43,0,70,26,30,35,36,100,70,54,94,27,57,77,13,13,63,97,99,79,37,10,27,32,59,25,28,81,71,28,79,71,92,24,50,37,65,79,29,33,41,21,62,15,63,69
48,54,53,94,52,31,61,94,34,34,11,26,33,60,21,36,75,50,92,96,56,16,53,24,80,61,73,100,42,76,70,99,29,89,35,79,58,51,36,27,89,21,42,43,73,82,53,70,37,34,93,11,85,12,13,89,50,70,0,64,75,69,66,57,25,97,49,18,39,56,77,38,52,98,83,20,41,86,21,30,46,89,44,42,54,90,45,50,53,78,77,63,80,26,83,14,24,61,60,91,57,48
68,94,25,37,12,62,17,94,64,18,75,87,64,20,40,49,60,85,27,87,73,67,39,58,100,18,63,98,12,28,45,84,55,17,33,58,37,41,55,18,59,46,99,59,20,81,48,20,27,53,31,48,49,11,85,79,33,26,64,0,65,12,71,91,80,81,51,83,71,96,90,61,41,24,31,54,23,72,12,84,56,56,56,23,59,80,73,40,73,28,65,18,80,31,67,51,99,77,96,33,97,68
93,78,54,73,30,68,45,53,23,39,42,42,42,28,90,24,63,63,59,33,70,47,33,59,13,99,84,70,49,48,58,95,26,48,43,70,82,90,20,18,69,31,48,62,60,17,67,32,65,55,62,51,83,12,70,18,54,30,75,65,0,92,81,98,65,99,44,14,92,93,56,98,42,22,61,40,84,57,22,64,17,12,50,44,42,64,56,49,67,14,91,46,22,98,76,48,10,69,95,46,17,93
62,22,67,30,13,91,39,45,85,76,86,64,77,46,25,96,49,88,13,21,60,96,46,77,75,90,17,49,61,33,20,93,58,97,64,36,76,78,54,72,31,40,50,13,49,11,88,15,77,97,30,83,35,96,64,13,78,35,69,12,92,0,28,51,67,69,42,87,76,60,81,89,11,39,33,99,17,54,70,98,54,53,90,95,68,55,19,36,28,25,30,35,83,44,30,43,29,43,56,50,31,62
51,96,59,11,21,15,88,59,17,11,75,39,14,53,59,31,13,24,16,67,49,97,41,38,16,58,69,93,47,95,21,43,73,97,97,17,49,100,83,41,81,97,54,44,93,98,76,37,62,28,31,52,73,75,51,100,26,36,66,71,81,28,0,39,65,51,40,81,40,41,38,24,74,27,27,39,64,45,54,92,17,33,74,54,63,97,55,23,30,30,40,49,35,19,75,18,48,45,47,86,24,51
76,12,54,46,91,22,53,69,32,20,44,46,43,27,55,72,84,58,46,73,30,84,84,93,68,81,94,55,57,73,34,75,35,42,53,99,19,59,96,91,12,88,53,44,48,69,85,99,98,43,97,44,33,71,19,72,92,100,57,91,98,51,39,0,84,60,28,41,63,61,94,26,61,35,86,16,23,98,76,38,10,86,59,76,48,45,21,33,35,81,26,91,37,51,72,45,49,76,23,57,46,76
49,93,58,75,46,96,16,32,56,26,84,69,31,68,66,92,60,65,15,33,90,12,83,95,19,37,48,77,36,65,76,35,59,96,52,72,43,69,78,32,84,53,77,62,16,91,23,64,19,71,72,13,55,68,86,24,23,70,25,80,65,67,65,84,0,73,74,27,16,13,87,44,53,49,97,17,53,72,95,65,94,54,72,61,13,55,30,36,48,34,71,60,83,18,39,11,58,15,78,59,14,49
87,34,77,19,37,29,40,54,53,53,81,85,97,51,26,14,93,63,51,28,83,79,20,57,55,12,16,83,53,66,37,86,93,54,28,94,63,28,31,40,15,78,35,67,15,31,66,17,43,25,26,64,71,95,33,55,26,54,97,81,99,69,51,60,73,0,48,65,63,70,25,19,62,77,49,65,81,55,52,21,24,75,23,40,19,75,72,59,52,12,34,12,92,34,67,91,47,81,44,89,55,87
11,22,89,38,23,67,41,45,35,19,77,27,57,48,53,51,46,61,56,64,14,33,90,42,87,37,14,69,95,75,93,87,56,39,34,35,87,47,29,51,18,76,46,50,63,33,53,30,32,53,16,69,91,84,82,86,34,94,49,51,44,42,40,28,74,48,0,93,76,23,36,76,95,74,17,64,56,40,62,47,93,100,16,34,33,81,16,13,50,22,83,52,49,35,35,94,94,24,47,58,50,11
