78
56,22,62,47,37,11,98,33,24,42,98,15,0,77,19,48,85,58,82,19,25,10,82,47,88,16,18,92,72,15,43,18,67,100,45,84,39,85,54,89,67,80,44,49,37,36,88,56,75,78,22,87,28,50,17,21,57,37,50,54,16,71,56,11,14,47,28,84,56,82,59,85,74,32,70,80,69,29,49,56
88,78,74,34,26,56,87,39,60,21,74,39,77,0,71,56,45,42,98,52,54,76,25,60,61,37,26,71,27,81,77,93,22,43,25,77,12,80,52,94,24,57,25,80,22,51,48,55,85,40,40,53,54,11,26,17,44,75,87,57,74,85,98,11,50,84,67,70,76,26,72,44,83,30,23,37,20,51,36,88
49,50,69,10,32,20,18,22,69,71,59,47,19,71,0,35,42,60,22,60,58,71,93,97,85,32,79,77,69,97,36,51,23,63,46,37,64,15,58,75,46,51,51,95,49,73,86,94,21,55,47,51,57,67,52,45,44,55,27,79,16,28,90,19,95,30,34,74,73,63,93,69,19,41,74,24,76,66,77,49
90,72,45,13,59,72,82,60,92,77,43,75,48,56,35,0,77,87,43,42,43,13,61,69,89,62,83,97,51,53,96,32,89,67,14,60,51,16,83,13,59,93,85,87,95,99,77,16,96,71,49,67,96,90,20,31,83,36,43,15,68,100,12,11,97,40,54,15,41,68,94,58,67,100,19,25,42,62,10,90
35,33,12,19,19,89,48,70,84,28,58,81,85,45,42,77,0,13,35,18,12,61,29,21,47,49,23,87,99,30,22,15,48,70,40,94,51,91,32,77,76,72,31,43,69,60,12,89,23,50,78,21,86,61,51,90,54,73,63,87,23,15,17,18,52,73,53,76,29,91,61,96,44,30,72,14,50,10,78,35
80,84,41,72,14,63,28,75,90,75,15,20,58,42,60,87,13,0,23,88,45,24,35,21,26,17,32,59,16,90,75,90,66,77,68,18,51,33,58,91,71,72,26,31,70,86,64,25,25,88,95,73,29,85,47,95,71,28,41,32,57,99,95,15,98,100,22,71,60,77,71,28,15,26,46,49,70,23,62,80
86,42,76,59,94,85,33,33,16,10,23,25,82,98,22,43,35,23,0,12,87,79,48,98,68,83,62,22,55,50,19,45,59,99,87,29,79,66,44,97,38,23,28,44,50,32,57,46,24,63,87,11,55,46,41,78,99,25,62,62,17,26,60,54,54,51,57,86,64,70,88,34,94,71,93,44,62,71,10,86
74,97,81,68,46,57,41,71,48,82,61,32,19,52,60,42,18,88,12,0,15,87,26,24,30,93,64,77,77,45,59,36,76,98,53,70,97,13,73,16,14,95,61,85,49,26,95,55,63,19,13,71,14,55,79,52,83,41,53,87,84,43,81,19,87,100,82,43,42,68,68,91,96,99,30,11,88,13,50,74
55,65,95,42,72,24,22,27,31,51,10,94,25,54,58,43,12,45,87,15,0,99,94,91,71,82,14,43,51,84,90,10,36,65,90,92,77,48,10,79,48,89,20,30,49,86,25,27,15,56,80,77,65,37,49,72,26,58,47,91,73,56,13,75,59,53,63,43,56,89,41,31,97,33,81,39,56,32,96,55
75,73,16,43,78,44,55,57,77,64,21,43,10,76,71,13,61,24,79,87,99,0,98,35,32,20,30,17,35,19,90,29,36,34,70,10,56,47,85,80,69,84,25,86,72,31,10,80,40,34,88,50,64,56,77,74,42,58,33,11,90,65,40,61,19,38,82,25,15,27,56,32,98,61,15,72,72,29,29,75
75,56,85,82,65,61,75,22,78,15,92,26,82,25,93,61,29,35,48,26,94,98,0,16,30,41,90,100,23,22,26,85,12,27,12,57,98,54,31,91,58,67,87,29,69,27,10,17,92,27,40,58,70,71,23,77,54,41,35,93,95,89,45,62,29,33,72,57,35,21,25,40,52,54,52,45,71,36,10,75
73,84,62,35,63,17,87,38,68,58,24,17,47,60,97,69,21,21,98,24,91,35,16,0,37,15,69,77,63,34,19,48,15,49,27,33,91,62,47,75,26,32,63,34,72,60,38,56,35,67,79,29,45,60,89,85,63,12,28,100,55,26,94,44,99,49,63,35,76,99,37,22,25,12,70,94,95,45,64,73
75,32,45,43,94,29,90,22,50,90,80,10,88,61,85,89,47,26,68,30,71,32,30,37,0,73,25,85,42,98,97,76,56,36,92,23,93,91,74,26,26,44,57,90,24,32,35,90,72,54,61,19,72,24,28,16,29,89,42,97,88,80,56,72,82,36,77,33,34,45,36,24,18,82,79,20,97,94,92,75
11,93,63,33,48,24,10,57,49,47,40,14,16,37,32,62,49,17,83,93,82,20,41,15,73,0,87,69,82,22,29,15,62,46,93,77,55,60,82,14,21,79,86,73,38,45,13,47,41,17,50,100,34,56,81,43,61,56,78,35,63,26,64,61,98,21,65,83,60,33,62,85,40,27,48,19,40,19,75,11
23,40,24,38,58,69,81,14,94,71,32,73,18,26,79,83,23,32,62,64,14,30,90,69,25,87,0,86,18,63,65,72,60,77,35,81,91,66,40,63,69,61,93,48,44,94,99,62,12,16,51,32,22,42,59,49,69,69,99,44,18,57,15,55,78,94,22,100,91,19,84,71,34,61,23,83,59,13,83,23
20,90,84,19,69,33,32,35,58,83,16,14,92,71,77,97,87,59,22,77,43,17,100,77,85,69,86,0,57,35,27,22,49,21,97,45,68,83,45,50,83,42,27,93,97,79,90,20,65,75,13,97,29,34,20,43,79,32,16,75,17,95,50,19,72,56,67,13,86,49,98,13,12,90,29,14,21,60,12,20
97,34,95,97,61,93,44,79,36,19,34,87,72,27,69,51,99,16,55,77,51,35,23,63,42,82,18,57,0,49,20,56,14,91,16,53,90,56,91,31,77,31,14,47,13,33,40,41,88,69,91,55,37,88,65,50,78,68,50,77,38,61,68,47,37,32,45,45,45,79,37,14,82,29,36,39,95,48,55,97
76,19,35,37,46,50,50,26,88,20,72,38,15,81,97,53,30,90,50,45,84,19,22,34,98,22,63,35,49,0,22,86,83,79,36,78,29,97,63,64,74,45,68,18,14,38,19,14,62,68,29,88,55,67,56,16,97,76,34,57,78,59,47,64,50,20,81,64,38,77,28,44,72,25,15,35,47,44,96,76
85,16,37,15,43,72,70,94,77,98,28,28,43,77,36,96,22,75,19,59,90,90,26,19,97,29,65,27,20,22,0,92,24,76,76,53,65,71,99,37,19,50,32,44,66,90,67,93,26,61,63,37,48,64,76,11,67,23,29,65,72,13,66,37,39,13,43,66,36,12,55,56,70,50,28,38,45,36,95,85
74,68,37,88,27,33,45,32,82,92,45,74,18,93,51,32,15,90,45,36,10,29,85,48,76,15,72,22,56,86,92,0,39,48,39,22,20,91,21,12,49,81,58,13,78,53,73,28,92,42,53,47,63,32,31,82,61,44,28,99,43,29,68,16,62,96,31,40,44,10,79,74,80,82,26,87,46,64,68,74
64,37,40,42,41,47,82,35,68,16,72,47,67,22,23,89,48,66,59,76,36,36,12,15,56,62,60,49,14,83,24,39,0,99,80,19,38,27,39,49,11,31,25,89,51,78,52,60,88,100,12,90,91,77,15,13,27,35,78,47,46,49,26,30,70,71,67,44,42,33,43,47,79,80,11,25,72,18,17,64
80,13,19,32,68,84,22,94,49,35,40,75,100,43,63,67,70,77,99,98,65,34,27,49,36,46,77,21,91,79,76,48,99,0,83,74,37,34,80,70,26,44,98,48,99,44,78,62,89,68,77,34,98,80,66,43,10,42,35,98,56,16,88,58,87,69,71,84,85,58,72,34,24,84,19,48,40,67,43,80
35,12,11,54,89,51,27,87,85,83,72,78,45,25,46,14,40,68,87,53,90,70,12,27,92,93,35,97,16,36,76,39,80,83,0,63,51,27,62,32,44,95,16,66,59,16,87,22,23,90,52,96,59,79,95,98,77,84,78,40,100,58,23,43,34,94,73,34,44,79,45,72,81,77,70,82,65,91,31,35
74,54,57,27,61,80,71,37,77,92,19,95,84,77,37,60,94,18,29,70,92,10,57,33,23,77,81,45,53,78,53,22,19,74,63,0,91,97,52,69,14,41,87,59,33,94,100,26,17,30,74,84,41,76,28,76,46,67,49,10,67,77,100,91,99,91,74,84,93,57,96,59,16,98,50,85,51,38,36,74
65,59,22,51,12,68,49,76,29,68,39,24,39,12,64,51,51,51,79,97,77,56,98,91,93,55,91,68,90,29,65,20,38,37,51,91,0,16,28,45,25,12,14,36,50,17,29,40,77,96,51,87,92,99,55,38,89,19,65,71,82,25,64,48,96,51,75,32,47,10,36,75,30,24,12,27,43,19,85,65
99,34,75,27,100,24,90,75,37,48,71,98,85,80,15,16,91,33,66,13,48,47,54,62,91,60,66,83,56,97,71,91,27,34,27,97,16,0,36,22,16,59,18,78,64,16,15,28,76,92,78,53,42,12,72,78,29,82,56,34,25,92,91,70,31,70,71,61,26,51,45,16,37,90,90,32,81,73,50,99
15,38,97,60,11,87,46,17,82,17,86,31,54,52,58,83,32,58,44,73,10,85,31,47,74,82,40,45,91,63,99,21,39,80,62,52,28,36,0,29,37,47,44,25,24,34,68,64,74,100,27,81,67,87,47,19,81,71,22,56,42,82,68,60,89,74,83,96,27,91,18,70,42,86,36,18,83,54,64,15
75,37,21,13,26,87,91,52,98,93,13,33,89,94,75,13,77,91,97,16,79,80,91,75,26,14,63,50,31,64,37,12,49,70,32,69,45,22,29,0,62,15,32,85,15,24,91,57,77,28,32,58,57,27,15,65,53,62,88,56,43,38,12,56,19,58,53,95,54,19,17,22,54,98,67,19,58,33,15,75
15,36,96,37,42,95,84,99,23,55,59,90,67,24,46,59,76,71,38,14,48,69,58,26,26,21,69,83,77,74,19,49,11,26,44,14,25,16,37,62,0,74,56,26,58,22,44,51,81,90,83,44,78,50,66,34,15,32,50,27,52,74,32,36,87,64,92,26,17,19,65,62,67,57,78,63,11,51,34,15
46,43,33,62,53,15,72,89,38,56,24,100,80,57,51,93,72,72,23,95,89,84,67,32,44,79,61,42,31,45,50,81,31,44,95,41,12,59,47,15,74,0,64,47,16,23,15,69,90,33,34,11,77,96,26,57,95,71,38,96,44,49,65,56,54,53,73,22,81,22,64,99,53,55,30,82,33,78,95,46
64,92,53,90,55,97,75,14,18,13,44,34,44,25,51,85,31,26,28,61,20,25,87,63,57,86,93,27,14,68,32,58,25,98,16,87,14,18,44,32,56,64,0,52,34,86,66,78,77,68,10,34,99,42,92,93,87,70,12,16,10,61,28,62,42,10,33,80,10,95,14,58,27,67,79,16,80,40,52,64
19,22,45,98,69,25,33,34,52,66,95,27,49,80,95,87,43,31,44,85,30,86,29,34,90,73,48,93,47,18,44,13,89,48,66,59,36,78,25,85,26,47,52,0,76,13,38,47,15,83,18,22,85,32,77,44,70,86,59,31,50,80,66,34,60,82,92,44,50,64,74,18,86,90,28,63,74,32,74,19
24,69,42,10,91,52,18,27,77,10,82,72,37,22,49,95,69,70,50,49,49,72,69,72,24,38,44,97,13,14,66,78,51,99,59,33,50,64,24,15,58,16,34,76,0,91,21,76,39,85,82,67,55,55,56,29,27,78,41,99,34,12,26,88,63,14,71,55,58,21,87,15,22,64,48,50,49,26,73,24
86,70,99,57,30,38,49,49,69,98,29,98,36,51,73,99,60,86,32,26,86,31,27,60,32,45,94,79,33,38,90,53,78,44,16,94,17,16,34,24,22,23,86,13,91,0,49,94,52,15,100,58,16,48,72,85,63,25,29,48,64,89,58,99,77,66,30,95,78,100,90,91,48,19,73,35,13,15,11,86
85,91,18,16,51,23,65,79,22,82,87,18,88,48,86,77,12,64,57,95,25,10,10,38,35,13,99,90,40,19,67,73,52,78,87,100,29,15,68,91,44,15,66,38,21,49,0,94,20,16,16,71,22,99,83,18,36,61,81,14,37,92,72,75,40,31,77,92,38,93,28,76,44,22,50,34,25,71,11,85
29,67,49,72,77,76,79,96,29,12,96,99,56,55,94,16,89,25,46,55,27,80,17,56,90,47,62,20,41,14,93,28,60,62,22,26,40,28,64,57,51,69,78,47,76,94,94,0,38,45,86,38,87,55,31,76,22,18,56,94,55,47,62,48,71,89,38,34,92,84,67,24,42,32,75,19,10,24,39,29
11,24,41,18,80,94,80,83,39,34,55,96,75,85,21,96,23,25,24,63,15,40,92,35,72,41,12,65,88,62,26,92,88,89,23,17,77,76,74,77,81,90,77,15,39,52,20,38,0,71,68,88,72,77,89,53,30,77,78,40,78,67,70,34,79,26,60,41,29,35,28,21,89,85,25,60,38,94,26,11
21,36,45,22,91,96,62,31,23,41,10,19,78,40,55,71,50,88,63,19,56,34,27,67,54,17,16,75,69,68,61,42,100,68,90,30,96,92,100,28,90,33,68,83,85,15,16,45,71,0,92,76,96,33,87,80,20,98,71,62,95,82,65,15,70,20,65,54,77,34,43,36,58,72,71,23,45,96,83,21
42,85,26,80,75,26,77,96,36,91,85,27,22,40,47,49,78,95,87,13,80,88,40,79,61,50,51,13,91,29,63,53,12,77,52,74,51,78,27,32,83,34,10,18,82,100,16,86,68,92,0,72,20,53,82,36,94,72,96,12,52,35,28,11,19,40,52,43,81,31,89,29,27,21,89,72,44,71,35,42
79,95,73,96,42,59,12,97,79,52,32,60,87,53,51,67,21,73,11,71,77,50,58,29,19,100,32,97,55,88,37,47,90,34,96,84,87,53,81,58,44,11,34,22,67,58,71,38,88,76,72,0,25,79,39,61,41,15,62,24,73,90,57,33,38,93,23,89,71,23,37,64,37,67,74,79,50,31,14,79
13,83,28,59,85,15,30,90,16,42,33,66,28,54,57,96,86,29,55,14,65,64,70,45,72,34,22,29,37,55,48,63,91,98,59,41,92,42,67,57,78,77,99,85,55,16,22,87,72,96,20,25,0,13,38,52,78,28,57,60,71,36,45,39,29,74,97,64,74,18,13,76,44,94,12,87,18,50,24,13
80,31,21,13,71,76,42,88,21,28,20,17,50,11,67,90,61,85,46,55,37,56,71,60,24,56,42,34,88,67,64,32,77,80,79,76,99,12,87,27,50,96,42,32,55,48,99,55,77,33,53,79,13,0,82,59,32,97,56,63,38,25,78,60,51,21,15,20,99,56,24,75,51,66,86,100,95,42,94,80
63,35,97,73,17,81,85,57,46,73,65,87,17,26,52,20,51,47,41,79,49,77,23,89,28,81,59,20,65,56,76,31,15,66,95,28,55,72,47,15,66,26,92,77,56,72,83,31,89,87,82,39,38,82,0,67,34,18,13,36,82,83,83,73,12,43,31,70,51,26,33,19,80,74,37,85,42,50,56,63
88,10,65,72,81,37,20,32,78,54,58,78,21,17,45,31,90,95,78,52,72,74,77,85,16,43,49,43,50,16,11,82,13,43,98,76,38,78,19,65,34,57,93,44,29,85,18,76,53,80,36,61,52,59,67,0,26,84,52,56,93,63,77,47,38,37,56,56,92,40,62,28,44,30,74,95,84,71,16,88
98,63,37,99,25,41,33,39,73,42,76,20,57,44,44,83,54,71,99,83,26,42,54,63,29,61,69,79,78,97,67,61,27,10,77,46,89,29,81,53,15,95,87,70,27,63,36,22,30,20,94,41,78,32,34,26,0,45,62,19,61,44,15,14,10,81,18,89,45,39,24,87,95,51,34,29,74,84,21,98
54,72,64,15,56,43,27,53,95,22,56,47,37,75,55,36,73,28,25,41,58,58,41,12,89,56,69,32,68,76,23,44,35,42,84,67,19,82,71,62,32,71,70,86,78,25,61,18,77,98,72,15,28,97,18,84,45,0,55,59,79,71,70,26,23,28,65,44,82,14,13,83,84,27,56,21,15,56,58,54
27,27,73,93,24,44,55,95,49,58,25,81,50,87,27,43,63,41,62,53,47,33,35,28,42,78,99,16,50,34,29,28,78,35,78,49,65,56,22,88,50,38,12,59,41,29,81,56,78,71,96,62,57,56,13,52,62,55,0,98,89,23,82,25,66,82,78,45,83,66,18,22,23,69,72,32,83,28,65,27
81,30,38,98,58,95,39,11,90,98,17,90,54,57,79,15,87,32,62,87,91,11,93,100,97,35,44,75,77,57,65,99,47,98,40,10,71,34,56,56,27,96,16,31,99,48,14,94,40,62,12,24,60,63,36,56,19,59,98,0,58,97,88,71,71,98,61,34,99,60,21,81,46,65,60,20,95,36,60,81
12,35,23,67,64,46,71,29,74,31,56,88,16,74,16,68,23,57,17,84,73,90,95,55,88,63,18,17,38,78,72,43,46,56,100,67,82,25,42,43,52,44,10,50,34,64,37,55,78,95,52,73,71,38,82,93,61,79,89,58,0,12,56,90,62,100,67,57,48,17,79,89,98,55,28,51,22,76,32,12
45,30,12,99,77,12,48,57,88,22,98,38,71,85,28,100,15,99,26,43,56,65,89,26,80,26,57,95,61,59,13,29,49,16,58,77,25,92,82,38,74,49,61,80,12,89,92,47,67,82,35,90,36,25,83,63,44,71,23,97,12,0,30,96,70,77,65,15,45,52,25,43,14,73,19,74,28,60,79,45
15,72,10,46,15,98,16,61,91,93,58,60,56,98,90,12,17,95,60,81,13,40,45,94,56,64,15,50,68,47,66,68,26,88,23,100,64,91,68,12,32,65,28,66,26,58,72,62,70,65,28,57,45,78,83,77,15,70,82,88,56,30,0,74,35,27,96,41,63,87,56,78,51,39,64,52,51,16,92,15
39,86,43,48,19,86,59,55,75,91,86,32,11,11,19,11,18,15,54,19,75,61,62,44,72,61,55,19,47,64,37,16,30,58,43,91,48,70,60,56,36,56,62,34,88,99,75,48,34,15,11,33,39,60,73,47,14,26,25,71,90,96,74,0,75,53,11,79,75,36,88,16,87,22,77,94,29,49,26,39
85,98,49,95,28,31,38,12,91,64,11,36,14,50,95,97,52,98,54,87,59,19,29,99,82,98,78,72,37,50,39,62,70,87,34,99,96,31,89,19,87,54,42,60,63,77,40,71,79,70,19,38,29,51,12,38,10,23,66,71,62,70,35,75,0,90,87,94,72,68,60,54,99,53,85,47,96,82,51,85
54,18,26,65,23,48,76,21,71,64,84,87,47,84,30,40,73,100,51,100,53,38,33,49,36,21,94,56,32,20,13,96,71,69,94,91,51,70,74,58,64,53,10,82,14,66,31,89,26,20,40,93,74,21,43,37,81,28,82,98,100,77,27,53,90,0,50,40,79,94,53,38,93,99,48,10,18,99,49,54
87,41,87,33,96,59,48,49,12,77,77,35,28,67,34,54,53,22,57,82,63,82,72,63,77,65,22,67,45,81,43,31,67,71,73,74,75,71,83,53,92,73,33,92,71,30,77,38,60,65,52,23,97,15,31,56,18,65,78,61,67,65,96,11,87,50,0,18,33,52,38,11,55,15,23,74,28,46,72,87
76,31,35,77,55,19,72,36,25,36,98,14,84,70,74,15,76,71,86,43,43,25,57,35,33,83,100,13,45,64,66,40,44,84,34,84,32,61,96,95,26,22,80,44,55,95,92,34,41,54,43,89,64,20,70,56,89,44,45,34,57,15,41,79,94,40,18,0,94,43,82,80,45,83,54,65,64,38,77,76
19,24,51,59,54,73,96,41,95,86,23,43,56,76,73,41,29,60,64,42,56,15,35,76,34,60,91,86,45,38,36,44,42,85,44,93,47,26,27,54,17,81,10,50,58,78,38,92,29,77,81,71,74,99,51,92,45,82,83,99,48,45,63,75,72,79,33,94,0,31,47,71,30,48,28,70,59,30,37,19
42,26,27,83,93,93,87,17,47,35,20,51,82,26,63,68,91,77,70,68,89,27,21,99,45,33,19,49,79,77,12,10,33,58,79,57,10,51,91,19,19,22,95,64,21,100,93,84,35,34,31,23,18,56,26,40,39,14,66,60,17,52,87,36,68,94,52,43,31,0,33,25,40,10,96,23,80,24,39,42
14,35,48,72,16,20,10,93,43,100,28,56,59,72,93,94,61,71,88,68,41,56,25,37,36,62,84,98,37,28,55,79,43,72,45,96,36,45,18,17,65,64,14,74,87,90,28,67,28,43,89,37,13,24,33,62,24,13,18,21,79,25,56,88,60,53,38,82,47,33,0,26,54,34,35,94,46,69,70,14
17,83,89,66,96,48,11,25,92,10,49,74,85,44,69,58,96,28,34,91,31,32,40,22,24,85,71,13,14,44,56,74,47,34,72,59,75,16,70,22,62,99,58,18,15,91,76,24,21,36,29,64,76,75,19,28,87,83,22,81,89,43,78,16,54,38,11,80,71,25,26,0,76,55,58,53,60,11,56,17
85,63,100,35,92,28,11,60,67,93,87,98,74,83,19,67,44,15,94,96,97,98,52,25,18,40,34,12,82,72,70,80,79,24,81,16,30,37,42,54,67,53,27,86,22,48,44,42,89,58,27,37,44,51,80,44,95,84,23,46,98,14,51,87,99,93,55,45,30,40,54,76,0,44,37,59,72,93,68,85
25,29,55,82,25,71,24,72,36,63,36,70,32,30,41,100,30,26,71,99,33,61,54,12,82,27,61,90,29,25,50,82,80,84,77,98,24,90,86,98,57,55,67,90,64,19,22,32,85,72,21,67,94,66,74,30,51,27,69,65,55,73,39,22,53,99,15,83,48,10,34,55,44,0,16,97,89,26,31,25
69,80,16,87,72,50,20,40,55,98,10,92,70,23,74,19,72,46,93,30,81,15,52,70,79,48,23,29,36,15,28,26,11,19,70,50,12,90,36,67,78,30,79,28,48,73,50,75,25,71,89,74,12,86,37,74,34,56,72,60,28,19,64,77,85,48,23,54,28,96,35,58,37,16,0,47,64,73,63,69
13,39,89,100,83,43,74,25,13,47,58,51,80,37,24,25,14,49,44,11,39,72,45,94,20,19,83,14,39,35,38,87,25,48,82,85,27,32,18,19,63,82,16,63,50,35,34,19,60,23,72,79,87,100,85,95,29,21,32,20,51,74,52,94,47,10,74,65,70,23,94,53,59,97,47,0,22,77,49,13
37,86,89,74,86,76,31,96,41,67,26,24,69,20,76,42,50,70,62,88,56,72,71,95,97,40,59,21,95,47,45,46,72,40,65,51,43,81,83,58,11,33,80,74,49,13,25,10,38,45,44,50,18,95,42,84,74,15,83,95,22,28,51,29,96,18,28,64,59,80,46,60,72,89,64,22,0,30,19,37
91,67,49,76,100,69,94,78,98,75,36,66,29,51,66,62,10,23,71,13,32,29,36,45,94,19,13,60,48,44,36,64,18,67,91,38,19,73,54,33,51,78,40,32,26,15,71,24,94,96,71,31,50,42,50,71,84,56,28,36,76,60,16,49,82,99,46,38,30,24,69,11,93,26,73,77,30,0,83,91
29,60,93,33,70,21,34,50,35,26,97,11,49,36,77,10,78,62,10,50,96,29,10,64,92,75,83,12,55,96,95,68,17,43,31,36,85,50,64,15,34,95,52,74,73,11,11,39,26,83,35,14,24,94,56,16,21,58,65,60,32,79,92,26,51,49,72,77,37,39,70,56,68,31,63,49,19,83,0,29
0,86,23,60,39,80,21,43,59,30,57,17,56,88,49,90,35,80,86,74,55,75,75,73,75,11,23,20,97,76,85,74,64,80,35,74,65,99,15,75,15,46,64,19,24,86,85,29,11,21,42,79,13,80,63,88,98,54,27,81,12,45,15,39,85,54,87,76,19,42,14,17,85,25,69,13,37,91,29,0
