61
24,18,70,46,89,28,68,55,47,12,49,62,32,38,29,49,39,91,59,69,84,51,31,17,93,83,39,90,48,0,34,58,43,44,17,28,29,68,42,31,33,98,70,20,65,58,24,87,31,47,90,57,85,96,53,26,88,32,89,10,85,38,24
53,34,32,54,65,67,78,37,70,51,54,50,25,33,85,82,91,14,20,32,77,25,77,19,54,28,89,94,49,34,0,15,20,24,16,11,23,29,91,20,34,62,52,86,20,93,27,28,86,49,96,92,34,89,71,27,34,76,54,16,87,68,53
51,70,70,15,17,25,82,88,81,70,99,40,77,10,89,85,56,91,15,58,40,14,39,35,33,14,18,35,38,58,15,0,16,56,88,84,48,80,55,85,41,13,91,57,73,14,99,38,74,26,29,76,68,43,45,10,30,57,91,70,34,62,51
82,82,67,61,25,73,91,29,71,21,54,85,84,41,47,21,78,73,23,51,23,21,20,83,75,29,43,17,54,43,20,16,0,90,89,65,31,16,59,64,45,53,80,43,64,22,88,79,90,92,24,23,37,69,74,81,12,69,50,83,21,96,82
32,76,16,22,62,45,12,74,91,22,83,67,16,28,15,81,75,67,75,16,10,66,63,57,19,63,48,12,38,44,24,56,90,0,54,54,72,10,91,58,96,11,86,51,24,31,68,61,47,79,14,26,60,62,10,33,31,82,22,19,71,100,32
61,87,81,14,14,42,35,42,75,100,39,90,20,87,71,91,37,33,67,75,69,47,25,93,75,46,68,40,55,17,16,88,89,54,0,74,31,87,18,68,48,79,24,51,34,18,47,65,30,67,23,27,57,12,95,70,27,15,15,91,60,99,61
62,23,58,82,67,54,67,35,30,25,27,63,100,69,60,25,63,40,81,24,19,99,81,28,41,46,69,27,14,28,11,84,65,54,74,0,43,94,78,56,83,48,20,34,48,38,81,40,88,27,47,65,22,55,94,34,61,31,80,74,72,14,62
61,70,13,76,99,39,72,53,54,56,10,83,98,15,18,63,20,14,13,43,30,13,55,71,90,65,55,26,42,29,23,48,31,72,31,43,0,96,41,43,36,54,83,84,79,52,37,86,85,95,17,53,85,75,14,47,34,86,43,28,21,11,61
66,13,87,48,12,16,74,60,77,65,15,97,76,80,69,27,44,44,26,74,92,27,100,22,99,57,63,86,64,68,29,80,16,10,87,94,96,0,55,74,17,86,70,30,20,54,86,20,74,88,42,34,51,36,98,63,38,57,88,80,31,49,66
66,21,50,85,88,21,63,68,34,40,13,62,32,60,20,59,74,58,45,65,33,37,21,90,60,98,97,36,22,42,91,55,59,91,18,78,41,55,0,27,48,79,42,73,64,97,62,79,25,48,46,62,55,23,55,53,43,69,85,92,11,74,66
53,21,56,10,47,23,56,34,79,84,24,84,72,66,14,41,62,76,68,12,97,23,56,58,67,91,84,81,43,31,20,85,64,58,68,56,43,74,27,0,13,59,16,99,41,90,20,16,22,92,76,14,64,84,41,79,62,48,68,27,12,17,53
23,46,88,15,37,22,100,48,35,69,56,54,62,47,83,88,17,43,42,24,90,70,33,66,11,75,63,71,27,33,34,41,45,96,48,83,36,17,48,13,0,52,28,38,60,59,37,40,55,81,67,10,93,78,22,59,21,79,25,25,33,66,23
25,33,83,59,48,18,12,47,24,39,91,43,29,35,95,57,90,64,20,27,83,92,57,98,72,60,13,22,45,98,62,13,53,11,79,48,54,86,79,59,52,0,30,58,44,47,89,41,85,55,59,15,12,80,58,31,19,43,95,16,84,68,25
16,69,15,51,72,93,27,28,69,35,95,89,91,93,100,34,35,14,45,23,55,69,96,29,67,84,64,89,64,70,52,91,80,86,24,20,83,70,42,16,28,30,0,49,83,56,70,30,51,51,100,79,57,35,96,78,19,13,25,99,14,92,16
34,56,89,18,55,88,48,31,24,78,61,95,23,63,94,37,78,38,40,11,13,30,37,77,79,72,52,20,93,20,86,57,43,51,51,34,84,30,73,99,38,58,49,0,18,59,18,49,42,48,74,80,88,68,26,77,28,97,16,55,24,48,34
97,21,72,13,79,55,30,11,54,70,11,84,26,31,78,32,87,14,53,14,81,78,60,82,91,59,83,48,89,65,20,73,64,24,34,48,79,20,64,41,60,44,83,18,0,70,32,70,18,100,54,98,10,62,21,53,36,20,32,42,28,90,97
31,38,96,31,91,42,58,38,43,75,63,58,90,42,23,46,96,41,20,54,80,99,78,21,92,49,98,71,96,58,93,14,22,31,18,38,52,54,97,90,59,47,56,59,70,0,27,40,25,97,60,37,43,74,25,93,65,83,87,17,55,74,31
61,97,58,40,15,37,16,36,93,57,48,24,83,99,56,16,35,70,55,81,59,12,97,73,56,57,26,95,89,24,27,99,88,68,47,81,37,86,62,20,37,89,70,18,32,27,0,82,14,40,51,20,44,75,78,39,23,52,87,28,32,93,61
39,54,70,73,46,79,24,53,73,10,26,56,86,94,19,71,66,99,55,82,65,90,24,34,73,25,20,24,12,87,28,38,79,61,65,40,86,20,79,16,40,41,30,49,70,40,82,0,12,60,28,15,85,35,78,34,14,95,46,66,43,69,39
37,38,86,50,88,85,41,13,99,10,17,26,83,61,22,18,53,31,31,91,37,70,84,95,33,58,88,85,19,31,86,74,90,47,30,88,85,74,25,22,55,85,51,42,18,25,14,12,0,18,19,61,91,95,79,12,84,41,99,72,22,57,37
34,97,79,70,66,11,21,85,55,85,12,11,74,94,85,56,71,90,79,23,62,67,63,90,99,40,58,11,42,47,49,26,92,79,67,27,95,88,48,92,81,55,51,48,100,97,40,60,18,0,24,30,34,39,16,34,53,74,51,78,33,54,34
65,55,94,54,41,82,62,57,73,75,54,95,45,37,96,100,54,15,31,45,27,51,59,19,76,35,20,84,95,90,96,29,24,14,23,47,17,42,46,76,67,59,100,74,54,60,51,28,19,24,0,88,98,40,58,85,11,82,65,97,79,11,65
38,32,58,97,98,67,62,41,12,25,27,74,86,83,39,19,50,99,59,86,31,73,57,40,82,27,58,47,46,57,92,76,23,26,27,65,53,34,62,14,10,15,79,80,98,37,20,15,61,30,88,0,33,15,89,16,37,99,49,71,69,99,38
42,57,20,81,26,98,100,14,22,23,72,17,51,27,87,19,93,27,50,38,60,17,52,91,80,63,34,41,67,85,34,68,37,60,57,22,85,51,55,64,93,12,57,88,10,43,44,85,91,34,98,33,0,80,80,77,94,31,34,28,70,84,42
38,24,29,70,24,13,15,98,60,56,38,40,49,30,16,95,32,65,46,94,77,48,62,100,18,83,46,81,30,96,89,43,69,62,12,55,75,36,23,84,78,80,35,68,62,74,75,35,95,39,40,15,80,0,74,53,87,30,15,86,66,54,38
75,16,68,87,40,13,46,84,61,49,38,85,62,74,85,27,58,58,34,30,30,71,18,34,55,70,25,26,92,53,71,45,74,10,95,94,14,98,55,41,22,58,96,26,21,25,78,78,79,16,58,89,80,74,0,23,87,100,38,97,61,41,75
98,42,14,60,47,27,83,63,60,13,50,89,14,84,25,99,67,60,54,41,71,66,38,86,63,65,61,33,26,26,27,10,81,33,70,34,47,63,53,79,59,31,78,77,53,93,39,34,12,34,85,16,77,53,23,0,26,60,69,83,13,39,98
100,31,32,68,95,69,18,50,93,84,41,88,55,53,73,81,49,56,18,24,76,59,38,99,66,32,48,46,81,88,34,30,12,31,27,61,34,38,43,62,21,19,19,28,36,65,23,14,84,53,11,37,94,87,87,26,0,95,48,48,16,36,100
75,79,80,13,84,51,45,43,94,46,56,97,68,23,47,85,69,13,68,73,10,74,76,80,75,27,65,28,14,32,76,57,69,82,15,31,86,57,69,48,79,43,13,97,20,83,52,95,41,74,82,99,31,30,100,60,95,0,74,63,97,52,75
64,88,87,17,12,79,19,65,20,71,10,38,35,38,69,100,42,64,86,29,85,17,23,58,72,58,98,95,84,89,54,91,50,22,15,80,43,88,85,68,25,95,25,16,32,87,87,46,99,51,65,49,34,15,38,69,48,74,0,89,39,19,64
27,25,46,65,41,95,11,71,20,56,98,81,86,58,36,31,76,81,90,79,93,59,27,25,77,86,81,32,89,10,16,70,83,19,91,74,28,80,92,27,25,16,99,55,42,17,28,66,72,78,97,71,28,86,97,83,48,63,89,0,40,46,27
60,27,70,50,59,45,95,85,38,32,58,12,45,10,32,33,33,63,29,51,16,13,69,76,18,74,78,81,100,85,87,34,21,71,60,72,21,31,11,12,33,84,14,24,28,55,32,43,22,33,79,69,70,66,61,13,16,97,39,40,0,12,60
90,46,11,87,95,38,72,28,43,23,87,66,71,81,39,75,34,53,97,51,86,38,62,67,23,33,89,53,32,38,68,62,96,100,99,14,11,49,74,17,66,68,92,48,90,74,93,69,57,54,11,99,84,54,41,39,36,52,19,46,12,0,90
0,17,30,20,27,38,18,90,25,45,38,20,92,97,12,74,79,85,69,33,52,96,19,80,65,10,63,77,85,24,53,51,82,32,61,62,61,66,66,53,23,25,16,34,97,31,61,39,37,34,65,38,42,38,75,98,100,75,64,27,60,90,0
