40
55,89,78,40,100,52,35,76,54,85,97,68,47,51,15,81,61,77,84,12,75,20,99,84,63,74,54,34,48,0,91,97,63,67,74,13,57,67,43,76,52,55
36,53,46,35,55,25,38,27,60,33,94,44,63,65,72,78,79,92,56,74,77,98,13,89,41,78,60,68,95,91,0,40,88,19,59,41,48,23,55,82,55,36
40,57,19,52,32,61,21,71,80,58,70,40,27,23,48,74,60,55,69,48,28,18,77,65,44,47,10,63,72,97,40,0,100,41,71,48,49,52,99,26,63,40
31,28,50,56,90,66,29,91,33,93,83,40,84,32,73,85,47,30,55,73,31,100,51,70,71,74,63,89,68,63,88,100,0,28,59,40,88,84,66,68,22,31
72,11,42,63,90,60,48,74,14,26,30,20,85,28,11,90,30,99,25,15,59,26,88,89,97,52,36,35,90,67,19,41,28,0,31,57,93,46,97,62,79,72
32,61,99,42,73,66,33,92,60,10,91,95,72,60,27,58,21,31,20,10,10,97,53,46,31,70,48,93,97,74,59,71,59,31,0,79,10,96,33,51,17,32
48,24,25,28,100,68,40,42,59,84,92,25,27,55,55,77,90,52,41,77,42,26,38,63,78,100,34,75,12,13,41,48,40,57,79,0,46,22,45,88,59,48
46,85,89,84,70,100,52,86,67,18,65,57,24,96,12,71,59,80,25,36,94,96,24,72,10,64,96,41,56,57,48,49,88,93,10,46,0,37,30,59,60,46
69,83,30,39,64,67,54,13,56,39,39,41,52,26,50,64,69,54,85,78,12,92,61,51,36,36,81,35,11,67,23,52,84,46,96,22,37,0,23,92,77,69
20,95,81,100,90,36,42,74,12,14,73,23,67,62,23,91,94,33,32,11,13,71,93,77,27,55,51,45,32,43,55,99,66,97,33,45,30,23,0,30,75,20
48,64,97,89,38,12,62,62,78,72,90,36,19,88,54,83,82,83,67,26,53,54,36,39,34,14,98,24,34,76,82,26,68,62,51,88,59,92,30,0,76,48
72,80,53,98,52,86,79,36,24,95,94,16,74,58,89,75,92,44,41,72,21,23,96,38,26,33,73,83,22,52,55,63,22,79,17,59,60,77,75,76,0,72
0,71,11,33,64,48,17,37,39,73,56,85,39,32,58,65,28,100,58,27,50,16,29,27,33,25,76,25,28,55,36,40,31,72,32,48,46,69,20,48,72,0
