86
22,77,97,19,26,96,87,54,83,70,27,94,59,60,62,91,60,76,58,22,26,44,50,42,16,10,89,75,50,33,34,79,75,71,0,43,46,40,88,53,58,82,75,35,88,97,86,23,96,19,83,22,92,70,87,72,34,75,48,36,20,70,61,81,96,59,21,94,68,75,22,65,48,39,24,35,22,20,81,45,50,43,15,28,35,20,45,22
63,78,43,44,16,78,57,17,39,89,10,94,55,82,73,39,87,27,86,47,44,91,67,69,34,64,56,76,27,61,29,43,12,58,43,0,78,50,85,69,59,48,50,72,59,18,90,76,98,99,33,79,25,43,94,20,87,45,52,90,79,67,52,100,16,41,80,39,10,95,51,59,86,26,79,13,22,23,93,74,88,68,88,14,66,51,98,63
71,92,40,58,90,38,82,84,46,94,25,40,40,88,96,61,51,92,61,36,80,73,64,41,97,29,91,88,78,11,70,82,42,33,46,78,0,71,77,93,99,29,53,48,70,100,59,77,20,42,74,62,44,29,25,32,61,74,48,51,12,20,34,24,49,21,79,23,26,49,83,100,11,80,10,38,62,17,78,30,65,47,66,37,98,92,93,71
74,48,84,66,36,44,24,86,22,84,74,88,53,17,97,21,18,15,87,79,80,100,99,98,29,76,16,66,98,43,92,58,50,28,40,50,71,0,25,57,89,51,80,12,90,39,57,79,33,13,46,13,29,17,54,82,68,84,15,92,90,34,51,17,24,52,75,70,76,100,69,95,48,91,39,36,86,88,47,87,19,89,39,50,15,73,34,74
85,57,98,36,88,61,46,88,84,32,44,40,62,64,75,41,16,73,93,52,21,30,36,96,41,57,42,41,73,99,80,36,49,83,88,85,77,25,0,18,28,45,48,74,85,32,46,71,55,74,84,49,99,56,93,30,98,90,83,85,54,55,49,19,81,79,67,32,86,45,66,35,41,92,93,63,41,99,16,65,28,56,89,91,59,59,83,85
46,72,28,18,61,58,77,85,76,87,65,94,24,29,61,48,17,10,79,28,86,71,75,14,23,29,25,26,89,29,18,74,90,90,53,69,93,57,18,0,21,90,69,67,23,100,97,57,56,84,17,98,47,55,67,16,41,30,29,21,42,97,96,45,22,100,85,19,39,88,26,94,31,49,60,11,61,36,77,62,59,16,73,72,63,52,82,46
28,50,75,38,61,10,32,85,39,65,79,22,38,25,26,90,41,49,33,99,34,84,74,22,13,81,73,94,42,79,14,60,48,83,58,59,99,89,28,21,0,59,68,17,43,32,86,99,89,82,72,73,53,70,65,34,92,50,70,85,52,52,57,38,45,43,67,27,56,58,15,70,81,25,32,67,44,34,73,16,79,43,78,99,75,66,37,28
26,95,98,41,63,54,76,11,16,25,59,68,78,46,100,29,47,18,53,62,40,68,55,84,41,87,49,28,61,24,30,38,40,27,82,48,29,51,45,90,59,0,13,39,30,96,22,81,10,65,49,57,28,15,75,13,21,26,64,57,74,31,25,14,95,66,95,87,37,69,18,55,89,59,60,50,38,41,47,100,21,69,81,78,80,92,54,26
98,42,60,88,97,78,68,77,92,96,89,87,61,98,53,99,25,63,86,63,81,26,49,93,54,18,43,28,31,59,31,22,45,82,75,50,53,80,48,69,68,13,0,14,65,24,84,27,32,28,14,62,80,65,41,77,53,41,34,88,86,87,34,54,89,62,85,62,76,94,78,66,43,30,99,41,77,79,99,69,92,71,59,72,43,70,88,98
31,57,43,43,79,14,92,19,90,33,32,36,23,17,34,73,32,31,11,48,58,39,44,28,66,40,22,32,29,91,92,25,88,36,35,72,48,12,74,67,17,39,14,0,92,51,79,26,27,58,92,58,61,98,58,32,79,48,56,13,49,46,51,36,15,72,28,50,63,48,96,93,77,87,100,37,29,68,57,72,35,67,72,15,67,47,10,31
19,40,88,88,100,92,74,37,56,35,67,10,52,56,47,81,49,26,45,52,41,74,96,83,80,35,29,46,45,32,23,50,73,18,88,59,70,90,85,23,43,30,65,92,0,30,62,70,38,38,17,54,69,94,19,67,69,90,93,12,77,70,40,52,85,78,58,47,69,85,82,94,28,70,34,73,58,17,41,59,74,38,83,97,44,82,41,19
49,87,70,42,44,10,38,19,80,31,56,37,73,14,56,64,28,98,11,81,23,92,80,37,48,100,84,87,72,11,15,36,81,71,97,18,100,39,32,100,32,96,24,51,30,0,49,39,22,31,62,86,57,36,40,52,16,22,28,76,84,20,32,12,59,34,55,56,65,81,17,86,10,100,54,37,37,17,44,91,37,57,64,76,12,10,12,49
26,71,16,18,89,45,20,29,46,25,54,56,67,45,15,20,67,15,88,58,97,84,18,37,13,72,83,88,77,32,93,67,78,48,86,90,59,57,46,97,86,22,84,79,62,49,0,60,31,48,19,29,17,18,25,92,56,45,48,73,61,33,47,77,69,65,97,86,33,81,74,91,38,78,37,88,72,31,94,35,61,14,75,100,73,80,46,26
80,21,40,27,91,57,38,47,75,65,49,22,50,33,28,82,44,27,60,64,49,88,36,31,93,84,20,94,91,11,92,63,61,30,23,76,77,79,71,57,99,81,27,26,70,39,60,0,67,18,50,100,59,58,26,97,83,85,54,66,21,26,98,94,51,10,58,71,27,60,20,11,32,74,40,29,99,58,25,100,84,34,79,34,23,49,35,80
24,22,57,43,58,26,99,19,64,77,16,43,24,48,80,39,14,89,10,47,21,79,48,14,78,17,74,93,43,29,59,22,88,28,96,98,20,33,55,56,89,10,32,27,38,22,31,67,0,17,85,67,32,91,54,66,80,66,52,66,65,69,89,41,61,80,19,90,27,81,69,25,66,13,91,62,87,39,10,73,85,53,18,81,17,24,85,24
44,85,30,51,93,61,91,50,54,68,11,14,60,100,39,39,80,96,20,79,63,81,40,96,100,54,58,100,85,69,20,92,34,79,19,99,42,13,74,84,82,65,28,58,38,31,48,18,17,0,49,33,77,61,79,43,30,28,10,54,13,41,62,91,61,72,46,31,98,53,51,12,87,86,31,68,23,40,70,47,35,98,63,90,50,94,93,44
20,52,34,69,99,49,60,73,43,10,53,65,95,98,66,60,86,13,20,95,54,73,67,38,53,74,93,86,43,20,91,12,41,10,83,33,74,46,84,17,72,49,14,92,17,62,19,50,85,49,0,22,70,22,13,81,43,81,85,86,73,10,35,41,43,59,85,99,76,16,34,64,44,89,63,52,16,56,95,60,47,73,31,66,78,42,41,20
96,75,81,38,60,78,90,13,95,87,54,45,73,20,21,50,53,86,49,28,88,90,54,15,65,65,42,66,30,62,95,51,34,40,22,79,62,13,49,98,73,57,62,58,54,86,29,100,67,33,22,0,64,58,45,56,25,18,37,68,14,29,91,77,77,68,73,48,15,60,100,81,42,12,90,11,55,85,49,32,39,35,65,95,20,73,81,96
87,76,34,79,40,13,47,36,56,57,48,12,40,10,17,85,12,99,92,26,13,62,67,97,12,46,100,79,76,97,65,74,20,13,92,25,44,29,99,47,53,28,80,61,69,57,17,59,32,77,70,64,0,70,88,50,86,43,57,51,50,16,25,13,34,100,74,100,49,79,63,85,93,64,55,18,19,56,93,93,20,76,96,78,23,29,93,87
61,92,94,50,26,52,76,44,93,20,36,21,32,24,30,19,62,71,80,14,77,19,55,22,28,16,78,52,14,11,67,30,99,76,70,43,29,17,56,55,70,15,65,98,94,36,18,58,91,61,22,58,70,0,19,67,58,92,86,55,19,65,24,20,70,10,28,22,41,91,22,89,96,24,16,13,24,69,32,50,34,59,87,32,15,39,74,61
86,58,24,13,89,67,82,83,12,94,45,14,61,70,68,86,100,38,26,95,45,92,92,40,36,56,67,40,67,89,70,83,78,62,87,94,25,54,93,67,65,75,41,58,19,40,25,26,54,79,13,45,88,19,0,85,84,69,44,97,98,47,78,41,76,75,51,51,11,38,72,43,42,97,73,40,64,53,91,91,39,95,98,19,43,36,19,86
40,29,61,95,32,23,97,98,60,95,70,34,87,62,54,57,94,43,85,45,81,21,11,51,64,89,63,18,87,39,27,92,53,51,72,20,32,82,30,16,34,13,77,32,67,52,92,97,66,43,81,56,50,67,85,0,95,34,16,36,62,77,12,89,66,81,82,68,57,92,21,92,70,48,95,87,71,48,85,58,67,83,20,23,29,37,22,40
77,72,74,49,48,71,71,95,88,14,18,11,13,64,91,30,50,43,76,64,89,75,87,17,57,75,49,94,51,45,20,62,67,88,34,87,61,68,98,41,92,21,53,79,69,16,56,83,80,30,43,25,86,58,84,95,0,15,65,32,98,80,10,38,14,54,30,62,18,82,69,95,26,87,87,67,88,38,91,94,81,86,74,63,17,50,20,77
12,38,78,70,47,82,99,22,64,99,84,22,93,64,52,59,58,54,21,29,27,63,75,58,49,99,87,63,13,64,47,26,96,10,75,45,74,84,90,30,50,26,41,48,90,22,45,85,66,28,81,18,43,92,69,34,15,0,84,48,81,20,94,89,23,11,84,92,64,78,55,50,96,77,62,78,92,92,11,89,18,36,62,42,41,62,79,12
31,55,35,31,45,95,69,28,31,64,32,75,87,49,14,93,59,73,67,43,35,91,58,55,63,94,90,53,66,91,15,18,28,42,48,52,48,15,83,29,70,64,34,56,93,28,48,54,52,10,85,37,57,86,44,16,65,84,0,14,71,31,59,49,64,77,91,25,98,97,96,63,26,73,64,19,48,28,87,16,32,55,16,81,72,73,86,31
12,79,47,51,46,95,27,55,71,88,37,84,38,74,65,54,41,41,92,36,91,63,21,43,86,68,67,10,14,34,33,23,15,39,36,90,51,92,85,21,85,57,88,13,12,76,73,66,66,54,86,68,51,55,97,36,32,48,14,0,11,48,58,63,95,77,93,79,89,60,76,73,70,64,30,32,100,41,36,20,53,58,73,85,100,19,60,12
50,44,25,85,78,14,93,64,35,28,86,10,41,54,99,41,56,22,64,39,88,62,69,36,45,64,72,69,33,28,13,12,27,11,20,79,12,90,54,42,52,74,86,49,77,84,61,21,65,13,73,14,50,19,98,62,98,81,71,11,0,47,45,55,48,80,66,55,99,47,30,26,48,53,73,36,53,23,79,37,36,45,77,20,43,55,69,50
77,58,63,87,11,50,22,82,54,64,96,95,25,29,28,46,28,38,21,23,35,80,23,12,40,82,45,51,100,82,49,34,37,27,70,67,20,34,55,97,52,31,87,46,70,20,33,26,69,41,10,29,16,65,47,77,80,20,31,48,47,0,82,59,45,84,45,98,16,17,55,55,94,27,17,28,69,37,96,68,59,42,83,82,59,56,28,77
82,83,70,96,33,32,94,36,37,17,96,85,80,51,80,84,95,40,67,74,86,93,84,48,43,94,96,42,17,43,44,63,53,50,61,52,34,51,49,96,57,25,34,51,40,32,47,98,89,62,35,91,25,24,78,12,10,94,59,58,45,82,0,74,53,40,98,97,99,57,31,51,40,56,82,13,53,39,87,84,96,76,29,47,40,24,73,82
92,57,80,26,21,19,78,39,34,58,49,61,81,54,75,22,22,54,77,46,77,75,55,68,85,52,86,38,31,96,98,83,35,72,81,100,24,17,19,45,38,14,54,36,52,12,77,94,41,91,41,77,13,20,41,89,38,89,49,63,55,59,74,0,100,38,63,35,17,86,87,75,55,29,58,77,73,85,39,37,69,77,39,27,74,85,100,92
76,21,94,58,50,35,76,69,27,85,14,11,33,28,20,24,78,65,49,98,33,26,24,36,56,96,64,80,80,69,51,36,45,74,96,16,49,24,81,22,45,95,89,15,85,59,69,51,61,61,43,77,34,70,76,66,14,23,64,95,48,45,53,100,0,21,49,48,75,88,26,43,16,96,89,68,36,31,13,99,61,39,99,11,14,56,65,76
95,74,46,19,26,51,74,21,41,17,15,10,23,32,25,70,46,93,56,32,49,93,93,99,33,38,39,90,33,37,22,61,51,10,59,41,21,52,79,100,43,66,62,72,78,34,65,10,80,72,59,68,100,10,75,81,54,11,77,77,80,84,40,38,21,0,34,12,16,90,61,59,78,49,60,47,65,37,26,39,40,96,74,72,100,27,67,95
59,78,61,80,30,74,27,15,69,86,33,100,10,62,46,59,79,71,28,64,52,43,54,58,91,78,78,100,49,62,30,12,85,62,21,80,79,75,67,85,67,95,85,28,58,55,97,58,19,46,85,73,74,28,51,82,30,84,91,93,66,45,98,63,49,34,0,97,13,13,40,74,29,31,12,60,93,13,91,40,43,30,55,70,33,92,82,59
31,13,95,41,56,56,92,77,43,93,86,77,59,76,91,12,36,58,45,22,72,49,96,28,71,35,91,11,97,52,59,66,19,84,94,39,23,70,32,19,27,87,62,50,47,56,86,71,90,31,99,48,100,22,51,68,62,92,25,79,55,98,97,35,48,12,97,0,22,70,18,50,78,97,74,64,89,56,57,81,19,15,58,97,22,94,80,31
16,100,79,96,77,53,73,13,84,37,98,29,18,63,26,49,18,10,47,33,58,59,54,90,90,56,81,92,77,87,63,44,56,70,68,10,26,76,86,39,56,37,76,63,69,65,33,27,27,98,76,15,49,41,11,57,18,64,98,89,99,16,99,17,75,16,13,22,0,95,41,31,17,72,17,10,42,34,39,50,59,59,98,77,46,26,11,16
57,17,42,42,78,52,82,35,60,81,17,99,97,43,86,43,88,87,27,95,24,29,81,68,87,74,77,28,30,37,85,49,33,16,75,95,49,100,45,88,58,69,94,48,85,81,81,60,81,53,16,60,79,91,38,92,82,78,97,60,47,17,57,86,88,90,13,70,95,0,48,39,13,85,50,32,11,48,77,93,43,99,99,69,61,100,70,57
64,90,66,26,10,22,91,77,12,96,73,65,76,14,50,17,18,29,75,85,83,75,68,23,15,55,50,65,18,98,26,89,49,39,22,51,83,69,66,26,15,18,78,96,82,17,74,20,69,51,34,100,63,22,72,21,69,55,96,76,30,55,31,87,26,61,40,18,41,48,0,48,42,75,26,48,73,74,84,37,90,65,46,37,12,27,30,64
100,52,88,44,34,44,83,50,50,24,42,47,53,83,96,61,42,80,85,76,81,47,81,74,24,25,84,53,50,72,89,97,41,52,65,59,100,95,35,94,70,55,66,93,94,86,91,11,25,12,64,81,85,89,43,92,95,50,63,73,26,55,51,75,43,59,74,50,31,39,48,0,28,36,98,56,49,89,85,75,76,27,67,38,99,33,94,100
59,22,93,51,50,30,72,88,20,43,81,70,85,77,26,22,67,26,62,56,78,40,31,34,62,37,93,21,96,64,57,39,62,31,48,86,11,48,41,31,81,89,43,77,28,10,38,32,66,87,44,42,93,96,42,70,26,96,26,70,48,94,40,55,16,78,29,78,17,13,42,28,0,40,75,10,47,53,70,86,83,97,23,98,96,27,91,59
88,96,61,36,60,58,59,16,22,14,60,80,19,18,20,73,74,85,86,76,41,26,23,90,49,84,64,54,39,45,69,31,23,17,39,26,80,91,92,49,25,59,30,87,70,100,78,74,13,86,89,12,64,24,97,48,87,77,73,64,53,27,56,29,96,49,31,97,72,85,75,36,40,0,95,71,14,60,32,93,15,60,56,94,55,93,18,88
92,64,76,91,68,94,30,92,89,52,10,19,41,26,32,48,10,98,69,98,30,50,99,51,60,80,91,23,56,30,60,68,45,61,24,79,10,39,93,60,32,60,99,100,34,54,37,40,91,31,63,90,55,16,73,95,87,62,64,30,73,17,82,58,89,60,12,74,17,50,26,98,75,95,0,74,97,26,52,67,84,16,21,54,48,19,50,92
90,19,43,53,64,57,14,63,70,57,87,33,10,52,52,38,63,72,16,39,100,90,96,70,92,14,97,16,64,43,86,25,20,35,35,13,38,36,63,11,67,50,41,37,73,37,88,29,62,68,52,11,18,13,40,87,67,78,19,32,36,28,13,77,68,47,60,64,10,32,48,56,10,71,74,0,73,95,93,65,91,59,35,34,24,65,30,90
90,26,35,63,92,77,52,27,46,90,37,57,31,22,83,35,32,13,95,79,82,49,48,35,56,16,57,11,90,66,81,29,90,44,22,22,62,86,41,61,44,38,77,29,58,37,72,99,87,23,16,55,19,24,64,71,88,92,48,100,53,69,53,73,36,65,93,89,42,11,73,49,47,14,97,73,0,82,40,60,13,63,26,84,93,82,24,90
72,45,24,87,17,84,69,89,99,56,53,67,54,36,76,86,57,11,61,49,56,11,74,97,30,46,95,92,69,35,18,43,93,45,20,23,17,88,99,36,34,41,79,68,17,17,31,58,39,40,56,85,56,69,53,48,38,92,28,41,23,37,39,85,31,37,13,56,34,48,74,89,53,60,26,95,82,0,42,19,79,71,95,44,79,60,59,72
