100
34,98,63,43,34,23,92,86,14,64,90,0,38,90,93,64,52,79,94,22,70,94,85,25,92,85,10,11,18,27,20,24,80,81,66,69,29,99,77,92,55,43,65,99,91,60,36,22,74,96,73,96,29,83,90,18,63,63,90,61,80,22,70,11,75,41,82,40,61,77,70,24,62,35,39,43,71,40,74,52,96,99,86,93,23,49,68,25,65,77,97,31,51,53,68,12,58,83,59,39,13,34
88,40,81,52,90,81,34,75,100,48,58,38,0,98,50,94,67,83,64,96,82,31,93,42,26,17,36,24,80,21,52,78,50,37,37,19,66,66,75,73,89,100,19,46,16,52,97,75,69,55,85,80,12,18,43,39,95,48,86,15,56,59,24,22,92,14,51,87,78,51,47,30,19,27,57,21,12,33,41,32,79,37,92,24,90,78,100,55,36,38,61,93,90,76,75,86,94,47,16,82,26,88
27,69,50,14,30,62,32,20,61,14,60,90,98,0,19,17,15,36,39,95,58,69,66,59,63,79,37,59,18,33,49,88,70,46,49,32,57,93,50,91,17,78,91,27,30,36,33,79,85,85,31,18,39,78,60,91,19,76,98,79,43,23,19,52,52,27,53,38,24,78,55,89,23,97,26,29,65,84,22,23,56,83,31,96,81,90,95,64,75,40,88,65,31,97,83,47,29,55,53,94,66,27
42,27,54,88,35,18,11,59,79,20,73,93,50,19,0,46,11,85,65,21,41,44,80,27,70,67,86,33,84,90,87,43,69,97,52,67,62,69,20,46,100,35,45,64,37,80,32,31,65,67,25,30,11,55,26,76,41,29,77,75,32,66,13,42,62,60,73,39,56,86,58,34,48,47,83,22,29,33,75,28,88,13,15,40,81,54,46,68,78,63,69,10,26,47,60,75,79,97,64,34,50,42
57,62,13,60,60,46,71,28,80,12,26,64,94,17,46,0,44,55,49,94,16,90,49,11,91,77,49,18,85,28,17,57,71,87,66,48,34,44,33,79,87,57,99,34,99,31,51,79,16,39,78,44,74,86,54,25,80,79,49,26,99,12,23,40,32,85,33,24,25,34,73,82,82,84,33,74,19,100,82,48,74,39,96,23,74,53,96,97,50,39,61,35,54,93,27,96,62,88,26,62,48,57
91,24,19,32,16,88,74,71,22,43,89,52,67,15,11,44,0,84,66,92,57,29,35,52,23,10,50,15,93,81,43,76,89,32,37,42,86,40,80,35,98,49,67,27,89,67,41,82,71,33,79,34,83,38,73,30,69,17,61,29,43,25,41,31,72,64,93,19,64,19,43,72,29,61,38,21,82,26,36,94,66,29,26,83,88,20,84,83,74,17,15,67,13,27,65,62,18,86,19,70,28,91
20,99,44,80,59,78,88,71,60,61,41,79,83,36,85,55,84,0,89,75,100,97,44,47,68,52,29,18,43,38,62,41,72,25,62,72,23,56,94,24,15,82,13,10,39,10,17,52,74,23,49,33,74,68,31,95,54,60,30,75,10,49,73,62,60,58,77,58,99,53,94,96,58,90,22,40,23,12,74,59,95,41,65,95,51,99,74,63,68,31,91,56,72,30,47,10,79,37,39,45,68,20
10,75,50,97,34,62,23,22,38,41,29,94,64,39,65,49,66,89,0,30,13,13,93,56,39,79,16,81,63,64,12,56,96,59,71,30,54,74,10,10,27,25,42,76,74,39,81,92,36,85,31,99,12,64,36,22,65,60,36,32,97,45,58,43,54,74,48,12,51,60,50,80,74,66,69,85,93,35,27,55,77,74,58,29,27,41,11,91,33,31,68,31,49,82,19,71,55,58,73,69,55,10
18,60,98,45,65,51,53,20,71,86,74,22,96,95,21,94,92,75,30,0,44,80,51,73,88,97,46,11,99,77,54,13,30,20,22,86,43,45,72,74,22,46,68,98,69,86,75,30,79,19,71,22,75,41,43,40,21,76,73,94,32,65,22,20,69,40,28,23,100,14,52,42,68,91,63,79,37,79,100,77,18,58,79,17,19,42,48,50,36,73,71,59,65,73,78,73,35,88,30,12,85,18
65,14,61,47,94,56,17,50,99,47,32,70,82,58,41,16,57,100,13,44,0,95,17,75,95,13,28,34,16,92,27,31,34,91,98,48,95,33,81,23,61,49,56,62,66,10,12,19,46,28,73,39,19,44,88,65,48,97,83,33,80,84,63,74,95,32,22,69,83,32,76,29,35,84,86,53,66,24,14,44,15,61,64,56,73,72,60,80,82,81,40,72,16,77,49,20,51,37,31,82,30,65
60,67,15,15,92,57,54,45,36,39,85,94,31,69,44,90,29,97,13,80,95,0,91,21,16,23,59,21,32,99,41,68,99,53,61,76,69,33,67,95,72,46,49,79,85,46,81,36,64,85,54,97,80,78,74,48,15,34,92,76,39,12,64,66,73,72,28,43,85,44,79,19,96,71,82,92,33,59,12,99,69,37,38,24,12,40,96,43,76,91,66,72,74,21,66,59,100,98,47,51,91,60
35,25,93,92,95,22,87,83,13,78,95,85,93,66,80,49,35,44,93,51,17,91,0,72,39,88,69,10,18,51,16,64,47,14,12,29,42,57,75,98,100,80,13,62,39,85,19,51,28,47,75,35,24,15,36,96,11,50,39,11,47,43,37,59,24,72,87,43,37,27,82,44,98,86,63,97,70,85,18,82,55,14,34,29,57,83,84,28,37,92,85,68,89,34,29,100,39,44,98,100,14,35
93,42,31,40,91,50,96,11,89,82,28,25,42,59,27,11,52,47,56,73,75,21,72,0,90,50,70,62,22,73,58,84,74,24,43,84,13,18,62,27,74,93,62,82,24,37,94,64,97,62,26,94,29,16,44,38,38,18,26,49,54,97,22,89,37,88,60,82,93,48,16,86,100,26,63,99,95,48,47,84,33,15,85,19,95,82,69,40,45,49,55,25,31,26,56,74,77,30,91,30,56,93
99,21,11,56,67,93,31,26,34,31,63,92,26,63,70,91,23,68,39,88,95,16,39,90,0,86,68,58,23,90,66,13,12,59,79,76,79,12,39,72,77,30,17,48,84,63,84,96,12,75,92,66,41,36,55,96,77,75,47,93,68,45,40,70,21,22,57,70,100,33,42,60,66,88,74,41,42,85,66,84,35,12,17,63,99,54,47,61,70,73,98,60,98,91,96,33,25,81,74,43,86,99
40,19,55,84,80,54,98,54,60,54,22,85,17,79,67,77,10,52,79,97,13,23,88,50,86,0,28,99,11,55,65,30,90,14,65,79,79,93,53,48,16,69,92,23,87,52,31,53,17,19,43,56,64,47,47,40,79,28,90,45,58,14,36,30,28,64,20,44,26,44,60,70,99,76,66,51,58,60,91,22,89,39,41,20,45,11,29,15,70,87,28,76,27,55,22,49,24,97,55,98,99,40
63,22,48,48,56,81,67,37,36,12,78,10,36,37,86,49,50,29,16,46,28,59,69,70,68,28,0,29,50,46,40,69,85,29,28,70,28,18,37,34,39,63,25,34,65,12,48,36,55,56,47,39,39,66,60,50,85,31,14,72,84,99,46,28,94,89,42,56,75,77,64,22,90,12,49,60,81,96,13,29,32,12,99,80,93,82,91,63,93,24,18,62,64,75,32,76,13,33,87,14,97,63
28,17,81,39,76,31,93,99,54,27,78,11,24,59,33,18,15,18,81,11,34,21,10,62,58,99,29,0,75,40,18,53,96,28,81,67,65,43,97,80,40,42,75,29,83,55,23,53,78,100,46,65,51,50,90,58,27,15,61,77,86,44,39,76,94,21,35,19,38,72,25,42,29,93,16,59,98,52,17,98,34,66,21,46,37,30,43,58,92,87,87,43,54,100,37,81,93,24,58,57,80,28
61,54,41,86,61,97,36,12,31,79,72,18,80,18,84,85,93,43,63,99,16,32,18,22,23,11,50,75,0,13,88,64,82,23,45,35,49,35,30,75,42,69,36,45,66,45,94,85,46,98,25,29,13,57,69,61,69,61,19,10,44,41,47,39,52,20,60,49,25,60,39,72,53,71,22,90,53,66,45,62,51,48,55,39,18,53,81,99,10,43,73,81,34,78,77,14,76,31,73,74,82,61
68,73,72,45,51,68,62,12,21,31,87,27,21,33,90,28,81,38,64,77,92,99,51,73,90,55,46,40,13,0,94,63,78,27,75,67,19,60,44,91,87,77,83,34,70,12,80,56,25,93,96,70,18,28,67,60,40,100,96,33,29,16,50,58,85,85,65,46,36,87,23,27,90,28,73,44,42,53,53,45,77,16,92,90,64,26,55,67,52,94,22,99,62,83,20,26,29,75,54,49,64,68
44,60,76,48,75,12,55,86,37,49,62,20,52,49,87,17,43,62,12,54,27,41,16,58,66,65,40,18,88,94,0,45,67,68,39,18,42,51,72,57,45,14,42,49,99,34,82,83,72,71,32,51,80,10,21,37,25,40,98,34,91,39,97,72,44,76,40,79,92,11,94,75,50,77,49,33,14,71,20,84,48,75,40,34,31,92,71,81,99,37,12,72,92,18,11,34,61,71,13,45,18,44
81,46,89,21,33,12,67,58,44,47,40,24,78,88,43,57,76,41,56,13,31,68,64,84,13,30,69,53,64,63,45,0,56,79,18,74,74,30,73,63,53,92,65,55,53,50,47,34,55,62,61,70,75,62,85,13,67,43,14,45,65,86,27,89,29,10,31,63,27,17,99,74,72,60,12,50,93,46,66,31,41,65,84,77,16,50,81,92,51,30,52,47,17,80,56,78,12,77,21,22,70,81
79,49,50,43,22,38,36,60,56,42,94,80,50,70,69,71,89,72,96,30,34,99,47,74,12,90,85,96,82,78,67,56,0,32,62,78,34,37,37,59,12,76,85,43,51,41,35,14,56,44,58,63,73,43,60,64,27,14,94,48,53,81,38,55,36,31,24,78,53,54,57,25,50,76,69,26,97,11,71,10,35,60,89,13,17,85,34,50,32,77,42,67,91,15,33,37,87,28,76,31,86,79
64,36,63,52,53,96,91,93,58,48,40,81,37,46,97,87,32,25,59,20,91,53,14,24,59,14,29,28,23,27,68,79,32,0,65,31,44,88,73,76,23,30,18,44,36,31,90,26,71,29,91,84,21,20,45,23,27,71,20,86,62,26,89,31,42,98,28,19,69,42,55,31,32,55,47,71,85,72,33,49,73,15,78,27,21,79,35,44,65,34,68,42,28,15,24,25,48,44,79,46,47,64
12,57,82,88,53,28,33,85,94,55,57,66,37,49,52,66,37,62,71,22,98,61,12,43,79,65,28,81,45,75,39,18,62,65,0,22,45,25,52,57,31,81,28,83,76,96,22,24,65,49,82,25,55,66,72,95,28,40,29,48,19,57,85,78,80,94,65,26,83,91,95,100,25,47,39,66,41,47,59,62,65,72,72,19,42,26,35,85,35,43,89,71,34,82,96,43,34,43,84,75,74,12
66,43,59,65,37,98,88,86,30,70,13,69,19,32,67,48,42,72,30,86,48,76,29,84,76,79,70,67,35,67,18,74,78,31,22,0,52,44,66,86,36,71,85,96,17,95,97,37,59,15,96,59,15,24,10,76,59,88,65,88,27,96,16,98,100,61,65,89,12,86,48,30,23,73,56,81,47,89,89,73,19,60,11,31,50,22,63,90,43,85,33,98,62,82,62,14,95,51,75,60,19,66
39,24,68,61,18,15,92,58,92,24,93,29,66,57,62,34,86,23,54,43,95,69,42,13,79,79,28,65,49,19,42,74,34,44,45,52,0,30,26,92,46,45,67,68,70,98,75,17,84,93,68,85,39,53,24,58,64,10,62,54,97,97,84,56,44,70,57,59,92,74,28,11,18,93,69,21,55,41,64,18,38,49,12,33,22,11,54,28,25,49,47,96,78,17,45,75,93,77,16,86,26,39
65,85,23,36,20,29,78,72,69,75,56,99,66,93,69,44,40,56,74,45,33,33,57,18,12,93,18,43,35,60,51,30,37,88,25,44,30,0,53,32,81,78,56,97,79,12,68,76,63,49,67,45,40,88,88,56,98,76,37,85,85,54,87,51,82,76,12,78,96,34,57,67,35,83,44,55,26,68,54,46,34,71,50,76,36,89,33,68,53,96,81,54,25,58,42,90,93,51,45,94,16,65
30,75,36,40,36,75,83,46,76,23,45,77,75,50,20,33,80,94,10,72,81,67,75,62,39,53,37,97,30,44,72,73,37,73,52,66,26,53,0,11,50,63,69,40,18,92,19,92,42,10,58,32,49,66,38,31,96,59,75,30,97,63,51,63,27,14,92,94,72,68,52,31,89,61,69,85,73,39,87,91,65,45,21,86,75,65,73,74,52,50,32,68,67,65,56,89,57,31,47,55,87,30
60,39,88,56,36,81,48,55,96,97,94,92,73,91,46,79,35,24,10,74,23,95,98,27,72,48,34,80,75,91,57,63,59,76,57,86,92,32,11,0,91,70,64,20,71,88,97,18,28,84,27,89,93,80,61,29,81,82,11,99,52,60,74,50,56,93,11,11,83,65,80,57,80,68,82,67,75,50,84,90,30,13,16,98,92,70,51,14,23,54,75,37,38,56,56,39,100,75,35,99,32,60
55,15,63,87,32,49,85,22,46,18,89,55,89,17,100,87,98,15,27,22,61,72,100,74,77,16,39,40,42,87,45,53,12,23,31,36,46,81,50,91,0,13,28,24,48,93,14,69,69,84,63,67,36,49,91,13,17,92,67,60,29,95,11,73,35,52,56,97,39,81,67,54,43,91,15,90,39,57,48,97,76,88,87,56,66,50,17,38,59,37,90,80,13,11,97,44,63,61,99,88,24,55
67,22,70,31,82,18,79,75,49,55,43,43,100,78,35,57,49,82,25,46,49,46,80,93,30,69,63,42,69,77,14,92,76,30,81,71,45,78,63,70,13,0,23,61,86,91,94,12,62,96,39,25,82,77,31,28,36,80,95,77,73,50,16,85,80,90,39,89,58,77,19,10,15,31,58,77,79,63,61,28,68,21,33,44,37,54,38,70,100,46,85,42,57,48,23,80,100,66,45,76,72,67
51,63,67,90,11,64,10,82,98,47,51,65,19,91,45,99,67,13,42,68,56,49,13,62,17,92,25,75,36,83,42,65,85,18,28,85,67,56,69,64,28,23,0,90,60,23,60,65,67,16,17,35,43,92,62,56,62,24,19,68,20,74,30,43,69,38,96,67,89,55,94,77,52,83,59,12,45,63,17,40,20,68,99,69,31,12,18,55,29,16,17,39,67,13,23,57,84,62,50,33,56,51
70,92,10,16,13,39,56,99,55,30,37,99,46,27,64,34,27,10,76,98,62,79,62,82,48,23,34,29,45,34,49,55,43,44,83,96,68,97,40,20,24,61,90,0,48,90,99,22,30,76,30,73,56,25,77,26,98,53,92,66,76,29,95,62,87,79,83,53,93,71,40,31,94,73,73,33,23,98,61,28,67,55,77,43,87,91,28,45,55,88,90,84,51,52,85,78,67,14,54,42,41,70
46,45,96,26,91,73,78,79,20,24,87,91,16,30,37,99,89,39,74,69,66,85,39,24,84,87,65,83,66,70,99,53,51,36,76,17,70,79,18,71,48,86,60,48,0,80,20,12,12,48,27,46,29,63,28,58,90,39,28,49,40,96,27,63,11,40,96,59,34,20,77,60,83,33,56,37,93,60,41,66,37,43,70,84,84,44,50,85,70,10,67,41,97,76,60,32,82,61,47,47,76,46
56,76,17,12,16,45,38,65,13,13,89,60,52,36,80,31,67,10,39,86,10,46,85,37,63,52,12,55,45,12,34,50,41,31,96,95,98,12,92,88,93,91,23,90,80,0,63,82,40,87,81,94,90,23,59,74,45,27,56,95,34,21,71,54,76,24,81,11,59,46,38,58,48,68,36,77,32,23,30,17,42,60,88,92,89,14,24,40,44,95,44,54,56,37,52,32,59,25,51,69,85,56
44,17,79,87,41,61,76,84,52,94,14,36,97,33,32,51,41,17,81,75,12,81,19,94,84,31,48,23,94,80,82,47,35,90,22,97,75,68,19,97,14,94,60,99,20,63,0,48,82,52,51,56,93,41,30,49,37,47,70,53,76,63,43,47,54,93,62,93,41,22,97,76,62,54,94,95,64,93,87,80,64,50,18,67,14,78,86,23,98,53,60,15,69,51,84,44,56,19,84,80,98,44
53,36,75,11,55,21,19,10,90,68,71,22,75,79,31,79,82,52,92,30,19,36,51,64,96,53,36,53,85,56,83,34,14,26,24,37,17,76,92,18,69,12,65,22,12,82,48,0,94,84,25,15,11,94,84,76,48,84,35,60,34,81,70,41,71,58,24,25,70,37,18,49,73,72,21,39,67,61,17,95,30,95,39,50,34,54,68,58,16,53,38,81,19,79,26,20,91,40,21,19,46,53
100,89,11,60,50,92,25,16,63,41,47,74,69,85,65,16,71,74,36,79,46,64,28,97,12,17,55,78,46,25,72,55,56,71,65,59,84,63,42,28,69,62,67,30,12,40,82,94,0,79,99,61,32,94,78,61,30,87,100,21,19,81,53,60,31,48,24,10,45,51,82,24,26,64,62,55,16,28,49,94,85,12,23,52,38,99,50,20,51,43,17,28,76,57,46,41,71,96,57,34,58,100
87,24,88,13,78,35,23,20,49,95,74,96,55,85,67,39,33,23,85,19,28,85,47,62,75,19,56,100,98,93,71,62,44,29,49,15,93,49,10,84,84,96,16,76,48,87,52,84,79,0,74,52,67,39,58,97,94,11,13,15,33,27,56,21,11,59,46,68,49,80,21,75,52,89,76,14,92,16,70,86,94,71,93,39,12,79,20,45,22,14,30,86,15,18,41,81,94,29,46,52,32,87
93,41,81,30,63,12,51,46,98,100,92,73,85,31,25,78,79,49,31,71,73,54,75,26,92,43,47,46,25,96,32,61,58,91,82,96,68,67,58,27,63,39,17,30,27,81,51,25,99,74,0,48,27,14,86,95,41,37,74,22,42,70,68,80,15,37,98,41,85,81,87,94,98,29,10,56,61,47,74,32,75,62,13,19,79,91,99,72,30,59,14,50,63,57,11,99,87,48,50,50,59,93
68,61,86,62,75,84,90,43,95,65,19,96,80,18,30,44,34,33,99,22,39,97,35,94,66,56,39,65,29,70,51,70,63,84,25,59,85,45,32,89,67,25,35,73,46,94,56,15,61,52,48,0,48,63,98,98,78,14,42,48,37,79,11,18,79,89,68,39,19,20,87,72,33,94,22,51,59,45,74,44,30,11,54,37,66,59,47,87,67,24,34,67,22,58,51,30,76,97,47,20,76,68
87,99,93,25,87,36,26,84,52,95,100,29,12,39,11,74,83,74,12,75,19,80,24,29,41,64,39,51,13,18,80,75,73,21,55,15,39,40,49,93,36,82,43,56,29,90,93,11,32,67,27,48,0,29,39,13,96,87,80,28,11,66,88,58,28,33,43,45,65,86,27,12,22,98,53,23,16,29,69,69,37,75,26,28,28,87,76,85,48,91,18,31,98,26,69,45,95,100,88,33,75,87
14,82,32,46,38,22,89,10,88,51,35,83,18,78,55,86,38,68,64,41,44,78,15,16,36,47,66,50,57,28,10,62,43,20,66,24,53,88,66,80,49,77,92,25,63,23,41,94,94,39,14,63,29,0,12,84,41,58,17,79,89,91,49,59,48,51,46,78,81,21,28,74,23,52,98,86,33,55,87,18,37,10,15,89,82,18,44,64,36,39,19,66,41,74,98,74,47,57,77,47,43,14
32,66,29,20,17,32,56,20,73,85,69,90,43,60,26,54,73,31,36,43,88,74,36,44,55,47,60,90,69,67,21,85,60,45,72,10,24,88,38,61,91,31,62,77,28,59,30,84,78,58,86,98,39,12,0,11,94,62,66,65,75,20,67,87,45,66,25,76,61,74,60,12,47,52,84,29,14,20,60,77,12,78,82,54,32,78,94,96,29,11,94,27,82,94,28,22,37,36,53,78,35,32
61,14,36,63,76,64,49,41,11,60,64,18,39,91,76,25,30,95,22,40,65,48,96,38,96,40,50,58,61,60,37,13,64,23,95,76,58,56,31,29,13,28,56,26,58,74,49,76,61,97,95,98,13,84,11,0,84,49,82,48,44,54,16,61,23,93,32,21,86,67,92,60,15,51,35,75,30,70,87,84,12,35,24,66,97,10,66,75,76,37,63,33,48,20,83,43,61,59,40,55,14,61
93,69,75,96,61,84,27,27,65,23,57,63,95,19,41,80,69,54,65,21,48,15,11,38,77,79,85,27,69,40,25,67,27,27,28,59,64,98,96,81,17,36,62,98,90,45,37,48,30,94,41,78,96,41,94,84,0,69,86,11,27,22,68,77,26,11,80,41,67,68,43,90,99,65,38,84,74,100,13,97,58,88,37,67,55,95,37,22,46,56,28,18,83,98,85,92,90,48,52,36,85,93
58,69,73,60,41,75,95,66,13,62,72,63,48,76,29,79,17,60,60,76,97,34,50,18,75,28,31,15,61,100,40,43,14,71,40,88,10,76,59,82,92,80,24,53,39,27,47,84,87,11,37,14,87,58,62,49,69,0,76,50,31,58,94,29,28,34,72,12,33,74,14,30,63,36,35,96,91,94,97,70,21,41,43,60,89,78,21,28,71,96,98,34,78,56,80,35,66,85,58,77,21,58
75,19,29,34,81,62,42,43,18,36,51,90,86,98,77,49,61,30,36,73,83,92,39,26,47,90,14,61,19,96,98,14,94,20,29,65,62,37,75,11,67,95,19,92,28,56,70,35,100,13,74,42,80,17,66,82,86,76,0,54,61,31,77,27,82,76,71,28,11,42,38,98,37,85,16,98,11,29,67,21,41,72,76,100,99,96,82,37,10,35,55,76,26,49,88,35,79,44,65,15,63,75
72,23,78,47,89,10,67,91,50,87,27,61,15,79,75,26,29,75,32,94,33,76,11,49,93,45,72,77,10,33,34,45,48,86,48,88,54,85,30,99,60,77,68,66,49,95,53,60,21,15,22,48,28,79,65,48,11,50,54,0,100,12,42,60,78,43,84,25,87,97,65,74,78,85,87,68,98,79,50,98,71,54,20,33,96,65,38,64,88,36,61,34,67,60,49,84,19,83,67,16,45,72
62,45,33,50,71,42,20,34,22,72,73,80,56,43,32,99,43,10,97,32,80,39,47,54,68,58,84,86,44,29,91,65,53,62,19,27,97,85,97,52,29,73,20,76,40,34,76,34,19,33,42,37,11,89,75,44,27,31,61,100,0,45,45,54,39,69,52,44,45,42,58,89,45,62,49,24,85,33,82,75,73,85,52,77,36,80,75,39,66,13,87,35,66,75,72,71,33,26,14,42,16,62
17,70,45,70,49,52,22,41,33,85,84,22,59,23,66,12,25,49,45,65,84,12,43,97,45,14,99,44,41,16,39,86,81,26,57,96,97,54,63,60,95,50,74,29,96,21,63,81,81,27,70,79,66,91,20,54,22,58,31,12,45,0,48,58,35,31,51,37,91,58,28,58,69,61,44,43,48,86,90,67,58,93,27,45,83,39,100,96,23,85,93,35,97,86,37,13,37,68,69,83,22,17
14,20,60,60,38,25,14,97,12,69,48,70,24,19,13,23,41,73,58,22,63,64,37,22,40,36,46,39,47,50,97,27,38,89,85,16,84,87,51,74,11,16,30,95,27,71,43,70,53,56,68,11,88,49,67,16,68,94,77,42,45,48,0,10,50,29,94,67,92,48,57,34,31,13,38,36,29,48,23,63,15,78,66,67,46,18,53,75,38,28,67,64,16,82,81,17,60,43,81,75,95,14
36,49,54,12,94,92,61,27,62,37,37,11,22,52,42,40,31,62,43,20,74,66,59,89,70,30,28,76,39,58,72,89,55,31,78,98,56,51,63,50,73,85,43,62,63,54,47,41,60,21,80,18,58,59,87,61,77,29,27,60,54,58,10,0,18,10,63,46,57,54,39,89,62,42,39,65,50,69,82,47,31,44,20,35,45,82,99,13,97,91,68,48,48,55,14,70,12,48,78,92,19,36
57,53,73,10,63,74,67,14,62,85,48,75,92,52,62,32,72,60,54,69,95,73,24,37,21,28,94,94,52,85,44,29,36,42,80,100,44,82,27,56,35,80,69,87,11,76,54,71,31,11,15,79,28,48,45,23,26,28,82,78,39,35,50,18,0,89,35,99,21,10,35,52,14,92,84,67,75,58,14,69,29,46,12,15,76,100,61,84,16,60,87,11,98,99,21,73,16,37,35,93,95,57
95,38,58,70,55,82,77,50,71,92,36,41,14,27,60,85,64,58,74,40,32,72,72,88,22,64,89,21,20,85,76,10,31,98,94,61,70,76,14,93,52,90,38,79,40,24,93,58,48,59,37,89,33,51,66,93,11,34,76,43,69,31,29,10,89,0,46,32,96,18,59,67,16,33,97,75,12,25,87,78,10,84,90,72,82,39,22,10,33,86,90,97,26,33,95,88,30,44,50,15,18,95
59,29,13,96,96,66,92,89,14,99,30,82,51,53,73,33,93,77,48,28,22,28,87,60,57,20,42,35,60,65,40,31,24,28,65,65,57,12,92,11,56,39,96,83,96,81,62,24,24,46,98,68,43,46,25,32,80,72,71,84,52,51,94,63,35,46,0,76,50,31,56,12,95,44,96,85,86,40,37,54,33,20,93,96,17,99,17,82,20,64,31,58,55,30,100,64,71,78,84,94,39,59
