50
45,17,75,27,46,67,27,55,19,40,98,98,92,53,45,32,94,87,78,14,76,75,71,81,70,12,58,14,71,80,0,64,60,97,91,52,34,66,24,40,78,46,51,53,100,17,58,55,27,49,77,45
34,60,88,55,23,47,84,94,93,26,60,59,65,89,75,77,43,35,37,13,72,13,18,63,18,33,46,76,48,19,64,0,74,39,91,98,10,97,36,93,60,68,36,80,97,44,80,46,97,76,11,34
78,79,17,16,43,60,43,58,30,75,79,92,45,70,68,20,16,88,36,33,44,96,38,25,66,69,36,82,91,90,60,74,0,77,57,61,57,45,54,49,38,31,84,25,64,86,23,38,46,55,44,78
17,46,77,76,86,68,13,83,67,51,82,78,62,40,17,95,67,90,95,63,52,25,14,23,44,27,24,90,17,45,97,39,77,0,59,84,82,85,68,67,26,39,13,60,88,60,79,54,20,100,21,17
66,77,71,11,80,34,15,36,25,94,97,11,92,69,61,29,10,15,48,65,36,70,86,32,63,52,44,64,24,82,91,91,57,59,0,29,69,11,78,69,83,19,32,45,85,31,54,69,78,85,82,66
27,37,49,11,53,19,52,66,99,86,15,67,82,83,29,41,26,38,91,19,43,69,68,56,48,28,70,36,37,60,52,98,61,84,29,0,98,99,17,46,54,95,49,47,32,76,96,56,27,22,91,27
74,42,92,72,44,53,83,51,37,65,28,95,98,45,11,70,72,53,93,27,91,85,90,79,42,69,57,16,99,39,34,10,57,82,69,98,0,55,26,87,71,11,81,19,40,77,49,53,95,87,71,74
69,90,16,92,28,76,23,33,47,22,86,86,91,20,22,16,46,37,25,80,18,62,13,76,24,55,41,53,76,63,66,97,45,85,11,99,55,0,26,89,39,24,12,95,46,32,18,81,29,65,27,69
40,35,13,40,30,42,36,89,99,73,13,27,55,94,28,53,29,35,20,13,64,72,44,69,20,47,33,80,95,35,24,36,54,68,78,17,26,26,0,37,24,10,17,36,33,43,81,75,66,69,93,40
69,13,60,27,11,34,99,77,70,81,58,45,33,54,73,35,46,95,57,60,29,36,82,12,25,93,12,32,45,41,40,93,49,67,69,46,87,89,37,0,47,82,50,94,86,11,78,93,77,87,99,69
10,98,27,10,97,27,75,46,57,78,63,79,69,85,58,44,70,22,57,21,19,34,20,88,39,58,15,84,77,35,78,60,38,26,83,54,71,39,24,47,0,53,70,70,16,11,84,38,67,90,63,10
81,56,35,87,22,75,81,69,19,36,25,63,99,14,87,67,38,77,21,71,97,78,59,63,30,45,85,63,73,18,46,68,31,39,19,95,11,24,10,82,53,0,67,65,88,94,45,17,61,72,81,81
93,22,65,13,17,88,61,40,61,98,37,21,54,80,28,96,93,37,72,14,63,46,95,63,25,41,98,44,46,23,51,36,84,13,32,49,81,12,17,50,70,67,0,60,73,86,12,75,20,46,19,93
25,10,45,48,14,73,76,96,71,71,55,38,60,40,46,41,35,80,52,25,71,90,35,54,55,94,91,69,53,97,53,80,25,60,45,47,19,95,36,94,70,65,60,0,28,12,55,19,19,48,72,25
73,23,37,66,84,55,60,60,40,28,69,43,80,89,24,79,73,91,58,89,71,23,37,75,74,83,32,22,94,14,100,97,64,88,85,32,40,46,33,86,16,88,73,28,0,96,62,48,72,74,88,73
36,16,64,37,56,79,50,36,15,33,22,67,10,67,89,97,14,92,30,95,88,48,87,50,20,56,53,26,38,91,17,44,86,60,31,76,77,32,43,11,11,94,86,12,96,0,27,100,55,84,53,36
91,51,44,71,36,84,57,55,63,34,47,65,40,76,89,90,84,49,80,37,21,74,100,52,65,56,88,53,79,36,58,80,23,79,54,96,49,18,81,78,84,45,12,55,62,27,0,45,41,100,97,91
100,48,35,76,26,30,77,84,71,85,67,69,50,44,64,63,35,65,47,75,16,90,16,58,80,56,43,82,46,22,55,46,38,54,69,56,53,81,75,93,38,17,75,19,48,100,45,0,58,40,44,100
32,89,54,31,23,43,26,46,69,70,65,20,100,75,47,99,54,66,34,71,61,93,84,39,84,68,100,17,90,15,27,97,46,20,78,27,95,29,66,77,67,61,20,19,72,55,41,58,0,41,70,32
92,99,97,41,28,29,68,68,60,64,74,85,99,55,73,54,80,18,30,26,89,81,94,41,76,27,78,61,82,30,49,76,55,100,85,22,87,65,69,87,90,72,46,48,74,84,100,40,41,0,81,92
69,71,13,77,51,47,66,54,74,70,21,85,67,87,34,61,39,94,67,88,11,87,90,11,65,41,52,36,47,65,77,11,44,21,82,91,71,27,93,99,63,81,19,72,88,53,97,44,70,81,0,69
0,18,18,58,55,75,67,19,14,75,60,29,69,35,62,61,90,31,36,65,69,12,23,88,74,79,98,46,53,82,45,34,78,17,66,27,74,69,40,69,10,81,93,25,73,36,91,100,32,92,69,0
