59
23,31,79,77,26,97,52,19,42,61,25,33,73,43,46,0,33,78,75,12,54,43,66,24,75,22,87,87,52,14,94,75,78,30,74,68,40,72,92,33,79,92,25,97,80,61,69,26,90,47,27,55,38,93,13,34,61,55,51,85,23
53,18,75,81,83,16,62,49,33,33,87,91,20,73,85,33,0,40,22,21,67,11,91,93,81,71,52,24,99,91,20,77,21,100,77,36,59,61,38,96,95,48,84,91,34,35,33,27,14,11,36,64,82,64,62,42,18,31,43,40,53
49,56,90,48,92,16,22,52,99,16,11,33,68,74,86,78,40,0,39,94,39,26,65,68,14,27,47,21,30,35,36,48,54,52,26,61,31,34,38,50,82,99,63,80,34,57,74,53,81,20,72,61,88,75,90,67,93,22,39,49,49
26,32,100,78,13,89,35,32,94,92,17,38,88,58,84,75,22,39,0,89,92,50,90,13,38,75,60,93,81,55,27,75,17,84,10,98,35,41,98,88,64,70,49,72,26,21,74,92,18,93,79,26,42,85,64,72,36,86,98,78,26
83,83,93,86,83,88,43,43,100,19,81,51,47,93,49,12,21,94,89,0,40,83,88,42,65,74,56,84,92,87,100,78,28,10,97,40,71,97,24,20,13,97,42,65,43,65,58,72,23,58,100,71,25,90,11,34,81,92,55,76,83
96,46,49,93,100,98,61,63,100,51,26,44,62,74,81,54,67,39,92,40,0,21,93,69,64,94,38,53,33,20,32,37,98,71,56,14,19,48,69,37,100,23,40,82,40,19,91,90,64,57,65,27,96,47,82,75,65,99,11,64,96
80,18,21,26,91,12,79,54,72,62,29,16,14,70,96,43,11,26,50,83,21,0,68,32,24,83,56,86,89,66,20,23,69,16,66,40,38,85,25,33,53,69,91,19,57,10,44,99,39,13,52,96,20,95,34,100,83,82,63,47,80
33,40,28,65,71,83,50,55,87,15,79,80,70,50,75,66,91,65,90,88,93,68,0,63,76,82,16,27,49,70,39,94,39,11,78,59,92,16,66,44,94,64,66,67,30,37,35,85,21,69,87,14,76,72,84,69,63,58,10,42,33
18,21,23,12,56,58,88,63,51,54,41,53,14,76,76,24,93,68,13,42,69,32,63,0,69,67,38,80,47,16,51,57,50,94,53,37,56,23,43,28,54,98,95,14,91,62,12,93,45,65,13,64,60,66,16,76,19,32,85,28,18
78,12,45,25,57,71,41,33,34,33,87,82,26,76,96,75,81,14,38,65,64,24,76,69,0,75,12,76,44,68,91,17,58,22,76,47,59,73,68,30,55,43,27,18,94,53,29,74,24,54,46,50,46,37,83,49,79,87,70,29,78
65,17,24,59,29,41,66,43,18,39,33,48,13,95,16,22,71,27,75,74,94,83,82,67,75,0,93,72,80,97,30,87,85,91,41,40,85,100,56,44,10,98,83,36,81,95,40,100,94,42,43,47,99,50,63,55,99,60,76,53,65
40,66,43,30,56,94,59,30,28,61,76,14,16,53,80,87,52,47,60,56,38,56,16,38,12,93,0,100,44,28,13,55,68,81,39,22,56,65,90,71,34,48,48,71,33,18,77,93,58,59,66,87,65,15,39,26,51,100,49,73,40
39,87,20,49,20,62,45,100,64,24,25,85,33,26,33,87,24,21,93,84,53,86,27,80,76,72,100,0,59,75,83,35,26,62,66,27,50,57,100,13,97,71,92,60,16,69,87,63,29,23,25,72,49,90,26,16,55,48,84,77,39
75,97,67,84,95,13,41,26,59,23,71,43,33,99,63,52,99,30,81,92,33,89,49,47,44,80,44,59,0,30,52,52,49,41,16,92,62,80,20,56,90,58,63,52,32,53,82,78,79,25,21,55,64,30,52,23,98,87,52,13,75
32,40,42,96,29,42,73,58,73,34,43,46,73,62,51,14,91,35,55,87,20,66,70,16,68,97,28,75,30,0,56,32,11,66,92,36,19,83,71,82,44,34,32,12,40,23,88,71,59,53,97,94,74,17,90,78,97,56,14,53,32
29,55,83,38,47,26,72,65,86,23,90,48,84,88,98,94,20,36,27,100,32,20,39,51,91,30,13,83,52,56,0,81,90,77,58,24,15,36,37,52,29,94,24,24,74,36,29,65,64,60,85,70,55,70,83,60,67,30,41,11,29
12,21,42,85,98,79,37,29,80,35,67,22,63,58,38,75,77,48,75,78,37,23,94,57,17,87,55,35,52,32,81,0,29,54,91,59,73,16,38,38,79,12,86,42,91,35,64,60,78,100,43,43,66,11,62,29,23,90,74,14,12
48,16,36,75,63,51,28,14,81,80,18,40,31,100,89,78,21,54,17,28,98,69,39,50,58,85,68,26,49,11,90,29,0,61,47,77,24,82,35,99,49,74,12,97,13,78,75,70,21,64,71,16,39,96,90,28,26,70,29,19,48
44,52,76,24,97,54,58,53,63,71,40,44,21,38,48,30,100,52,84,10,71,16,11,94,22,91,81,62,41,66,77,54,61,0,63,47,91,31,14,99,37,72,75,69,10,59,55,50,69,49,35,11,38,36,56,57,75,41,79,34,44
96,16,49,40,98,57,61,38,76,68,13,69,52,33,74,74,77,26,10,97,56,66,78,53,76,41,39,66,16,92,58,91,47,63,0,63,57,39,48,89,100,11,11,23,71,90,47,93,29,24,25,57,38,24,37,53,34,61,56,61,96
15,62,60,14,16,37,10,66,34,80,61,38,49,28,39,68,36,61,98,40,14,40,59,37,47,40,22,27,92,36,24,59,77,47,63,0,98,18,35,58,27,66,67,92,62,50,46,72,46,64,89,21,20,29,66,28,46,63,74,28,15
20,67,34,80,36,81,64,19,93,75,27,49,33,24,22,40,59,31,35,71,19,38,92,56,59,85,56,50,62,19,15,73,24,91,57,98,0,58,53,51,39,24,49,99,95,42,39,92,65,10,67,48,80,96,32,64,20,72,95,24,20
89,99,91,28,56,30,40,64,32,38,21,25,20,86,64,72,61,34,41,97,48,85,16,23,73,100,65,57,80,83,36,16,82,31,39,18,58,0,65,36,71,60,28,38,69,95,60,23,38,50,41,28,93,65,15,17,48,31,43,21,89
41,38,23,70,12,55,25,29,23,22,45,35,76,83,94,92,38,38,98,24,69,25,66,43,68,56,90,100,20,71,37,38,35,14,48,35,53,65,0,80,51,29,97,84,81,96,85,86,36,42,80,95,52,19,54,43,65,23,66,58,41
98,27,55,80,69,31,98,96,43,96,63,19,46,10,23,33,96,50,88,20,37,33,44,28,30,44,71,13,56,82,52,38,99,99,89,58,51,36,80,0,38,25,15,55,62,88,19,27,11,69,14,15,65,91,28,82,25,79,16,90,98
77,68,57,69,97,43,29,99,12,80,26,85,94,73,64,79,95,82,64,13,100,53,94,54,55,10,34,97,90,44,29,79,49,37,100,27,39,71,51,38,0,42,79,15,37,19,59,42,67,81,89,35,48,82,78,15,33,73,17,79,77
97,36,61,37,35,14,22,12,100,84,24,79,44,46,45,92,48,99,70,97,23,69,64,98,43,98,48,71,58,34,94,12,74,72,11,66,24,60,29,25,42,0,65,23,30,60,55,35,94,14,32,94,36,34,11,69,54,22,49,30,97
66,38,56,74,57,93,98,72,19,28,89,13,26,69,35,25,84,63,49,42,40,91,66,95,27,83,48,92,63,32,24,86,12,75,11,67,49,28,97,15,79,65,0,88,34,68,62,16,38,12,36,42,18,85,77,72,84,89,12,19,66
49,45,24,23,42,67,76,51,87,95,33,78,59,80,18,97,91,80,72,65,82,19,67,14,18,36,71,60,52,12,24,42,97,69,23,92,99,38,84,55,15,23,88,0,75,86,37,45,16,10,33,25,32,24,69,28,55,96,98,80,49
87,36,12,55,28,75,43,67,43,18,17,24,98,83,90,80,34,34,26,43,40,57,30,91,94,81,33,16,32,40,74,91,13,10,71,62,95,69,81,62,37,30,34,75,0,35,13,32,40,74,13,51,77,13,63,14,22,54,63,27,87
55,68,17,74,72,31,39,63,63,72,72,94,59,57,14,61,35,57,21,65,19,10,37,62,53,95,18,69,53,23,36,35,78,59,90,50,42,95,96,88,19,60,68,86,35,0,39,84,28,77,26,34,65,67,14,48,55,10,36,84,55
34,25,80,49,34,29,26,66,26,64,93,61,35,25,100,69,33,74,74,58,91,44,35,12,29,40,77,87,82,88,29,64,75,55,47,46,39,60,85,19,59,55,62,37,13,39,0,63,92,77,61,36,54,41,61,92,18,58,79,25,34
11,37,29,51,61,61,76,76,33,56,52,75,88,60,20,26,27,53,92,72,90,99,85,93,74,100,93,63,78,71,65,60,70,50,93,72,92,23,86,27,42,35,16,45,32,84,63,0,41,18,10,74,21,70,45,61,78,82,98,38,11
31,35,70,65,27,32,10,95,19,69,84,32,46,25,16,90,14,81,18,23,64,39,21,45,24,94,58,29,79,59,64,78,21,69,29,46,65,38,36,11,67,94,38,16,40,28,92,41,0,29,100,97,90,80,54,68,54,44,50,36,31
82,85,40,61,85,86,100,60,93,34,91,87,10,89,50,47,11,20,93,58,57,13,69,65,54,42,59,23,25,53,60,100,64,49,24,64,10,50,42,69,81,14,12,10,74,77,77,18,29,0,75,96,76,94,26,68,55,69,24,72,82
48,59,19,21,93,37,59,64,77,75,76,48,31,17,50,27,36,72,79,100,65,52,87,13,46,43,66,25,21,97,85,43,71,35,25,89,67,41,80,14,89,32,36,33,13,26,61,10,100,75,0,75,51,56,21,70,46,16,36,98,48
59,80,18,92,45,89,34,50,20,92,67,10,59,36,92,55,64,61,26,71,27,96,14,64,50,47,87,72,55,94,70,43,16,11,57,21,48,28,95,15,35,94,42,25,51,34,36,74,97,96,75,0,72,96,44,33,38,60,41,99,59
53,46,95,10,37,21,83,17,29,23,25,69,67,16,81,38,82,88,42,25,96,20,76,60,46,99,65,49,64,74,55,66,39,38,38,20,80,93,52,65,48,36,18,32,77,65,54,21,90,76,51,72,0,56,71,90,52,75,75,73,53
66,28,73,72,64,89,78,71,92,55,97,19,94,37,38,93,64,75,85,90,47,95,72,66,37,50,15,90,30,17,70,11,96,36,24,29,96,65,19,91,82,34,85,24,13,67,41,70,80,94,56,96,56,0,90,34,91,52,79,83,66
73,58,63,81,95,41,26,14,59,72,89,14,85,95,16,13,62,90,64,11,82,34,84,16,83,63,39,26,52,90,83,62,90,56,37,66,32,15,54,28,78,11,77,69,63,14,61,45,54,26,21,44,71,90,0,85,34,84,48,14,73
98,74,66,55,46,42,85,42,69,54,94,38,36,30,11,34,42,67,72,34,75,100,69,76,49,55,26,16,23,78,60,29,28,57,53,28,64,17,43,82,15,69,72,28,14,48,92,61,68,68,70,33,90,34,85,0,18,21,81,63,98
65,55,29,41,14,67,48,50,32,97,79,77,65,25,96,61,18,93,36,81,65,83,63,19,79,99,51,55,98,97,67,23,26,75,34,46,20,48,65,25,33,54,84,55,22,55,18,78,54,55,46,38,52,91,34,18,0,10,37,32,65
80,33,48,31,70,25,89,59,59,99,77,46,54,92,10,55,31,22,86,92,99,82,58,32,87,60,100,48,87,56,30,90,70,41,61,63,72,31,23,79,73,22,89,96,54,10,58,82,44,69,16,60,75,52,84,21,10,0,83,81,80
72,53,57,64,74,50,85,95,79,31,22,65,23,78,52,51,43,39,98,55,11,63,10,85,70,76,49,84,52,14,41,74,29,79,56,74,95,43,66,16,17,49,12,98,63,36,79,98,50,24,36,41,75,79,48,81,37,83,0,82,72
76,17,36,24,24,43,10,99,19,56,66,31,54,68,67,85,40,49,78,76,64,47,42,28,29,53,73,77,13,53,11,14,19,34,61,28,24,21,58,90,79,30,19,80,27,84,25,38,36,72,98,99,73,83,14,63,32,81,82,0,76
0,89,11,39,20,53,61,67,19,57,85,65,79,25,69,23,53,49,26,83,96,80,33,18,78,65,40,39,75,32,29,12,48,44,96,15,20,89,41,98,77,97,66,49,87,55,34,11,31,82,48,59,53,66,73,98,65,80,72,76,0
