64
64,95,35,21,31,60,13,17,92,98,69,12,19,10,47,76,14,97,11,95,17,75,70,85,72,13,55,97,18,80,41,57,25,0,22,66,60,26,43,49,46,57,24,96,71,56,77,20,37,36,61,84,91,60,68,65,86,58,75,21,25,43,40,65,54,64
93,67,19,96,45,40,16,66,75,16,46,57,96,59,88,64,71,100,47,33,26,96,85,60,88,75,98,70,39,77,46,91,48,22,0,52,37,33,48,43,80,84,81,53,94,57,92,73,29,69,12,21,100,49,71,69,70,53,49,57,10,74,31,81,94,93
69,12,64,41,66,56,36,22,12,53,79,86,21,43,87,45,67,27,74,19,47,27,12,40,45,91,72,16,30,55,97,60,33,66,52,0,98,96,60,74,62,34,29,87,86,37,11,15,26,18,76,49,85,14,94,54,67,29,75,72,98,45,65,51,39,69
19,87,60,72,68,35,58,75,50,63,21,31,30,51,47,16,15,65,45,79,89,76,42,78,59,71,76,17,92,87,33,26,76,60,37,98,0,56,13,96,35,96,74,80,40,75,55,87,66,99,34,85,72,63,54,65,55,52,42,35,37,46,55,79,48,19
97,58,77,46,68,13,19,91,94,71,25,54,87,43,53,95,20,65,72,32,62,46,11,30,35,39,95,95,69,50,92,22,14,26,33,96,56,0,35,64,26,34,53,59,12,52,98,12,84,73,42,98,65,66,60,44,98,50,86,26,57,37,35,63,91,97
54,25,88,88,28,10,34,31,14,83,19,34,42,74,61,77,10,66,90,50,81,61,15,80,93,44,22,19,77,73,62,78,54,43,48,60,13,35,0,64,73,52,16,97,93,47,52,27,78,63,16,55,43,11,70,96,91,96,75,87,36,26,35,73,29,54
77,12,48,56,76,44,74,70,48,43,33,24,40,21,12,94,55,89,44,96,18,62,13,98,37,89,99,39,59,20,20,42,78,49,43,74,96,64,64,0,45,47,74,71,33,11,57,31,35,57,39,28,34,33,59,87,48,56,96,66,70,90,64,61,100,77
60,78,64,33,23,63,87,27,50,50,68,28,18,77,66,72,55,24,28,51,37,84,14,56,100,82,84,36,82,83,11,10,97,46,80,62,35,26,73,45,0,46,11,24,49,20,32,33,21,14,30,99,43,60,70,65,99,88,83,21,66,29,19,11,18,60
42,86,60,95,54,44,14,89,38,80,69,46,57,93,31,40,71,57,18,43,78,36,35,13,96,41,12,73,21,88,25,87,22,57,84,34,96,34,52,47,46,0,72,72,90,36,72,72,94,67,83,72,86,87,98,38,48,29,35,70,18,49,35,17,62,42
37,97,71,92,20,51,36,86,96,89,57,92,81,43,53,88,68,38,52,51,71,87,85,57,20,78,48,47,59,91,44,76,61,24,81,29,74,53,16,74,11,72,0,28,99,59,79,26,23,68,21,89,18,80,34,26,94,43,18,42,39,49,36,98,95,37
98,70,18,48,95,47,80,58,30,24,76,28,59,100,10,79,64,23,58,71,100,33,70,16,46,69,50,20,21,25,87,62,20,96,53,87,80,59,97,71,24,72,28,0,77,42,54,78,100,55,36,36,52,96,85,39,31,78,69,41,18,88,17,78,88,98
75,28,19,49,30,61,64,87,67,60,89,33,79,68,74,70,67,18,23,30,78,50,100,47,25,45,51,19,89,98,62,66,64,71,94,86,40,12,93,33,49,90,99,77,0,70,61,59,65,44,51,36,36,89,72,90,70,39,88,33,50,83,76,22,52,75
12,85,95,52,88,28,43,57,79,72,85,85,28,45,99,67,41,98,29,38,40,40,37,98,100,80,79,89,28,37,72,96,65,56,57,37,75,52,47,11,20,36,59,42,70,0,82,26,96,78,36,98,10,19,98,94,65,84,52,17,76,14,69,23,22,12
40,75,24,81,65,59,79,35,36,57,95,93,96,82,40,24,89,96,25,77,50,90,47,67,96,56,19,61,46,66,39,61,41,77,92,11,55,98,52,57,32,72,79,54,61,82,0,99,60,82,26,78,78,97,61,36,78,41,15,69,48,54,92,75,47,40
35,25,34,90,54,38,85,68,87,84,52,64,67,83,95,19,89,73,60,62,23,81,56,90,97,44,13,26,25,89,76,20,16,20,73,15,87,12,27,31,33,72,26,78,59,26,99,0,89,89,99,55,96,56,49,54,12,29,45,71,64,92,46,72,40,35
42,88,94,80,26,13,61,81,73,13,61,45,16,78,34,98,21,39,78,50,22,16,93,77,54,15,41,81,23,39,97,88,81,37,29,26,66,84,78,35,21,94,23,100,65,96,60,89,0,89,32,14,56,81,61,78,19,89,16,45,23,22,52,96,95,42
26,43,72,72,92,18,55,99,28,17,47,27,92,53,92,46,41,52,80,92,15,59,97,80,11,74,48,48,78,97,96,51,28,36,69,18,99,73,63,57,14,67,68,55,44,78,82,89,89,0,36,73,57,62,36,78,81,73,20,78,62,99,91,77,40,26
64,97,83,25,20,66,67,82,41,33,69,94,65,24,99,52,75,58,25,45,100,95,26,47,38,29,45,84,26,32,95,65,86,61,12,76,34,42,16,39,30,83,21,36,51,36,26,99,32,36,0,41,58,67,89,92,68,93,24,100,67,99,27,20,11,64
99,25,42,94,86,72,73,88,21,71,63,76,34,36,27,80,53,97,65,95,44,52,62,15,53,91,63,65,69,34,29,19,62,84,21,49,85,98,55,28,99,72,89,36,36,98,78,55,14,73,41,0,86,77,64,24,87,81,66,14,48,65,35,60,90,99
66,17,70,96,37,90,88,43,24,33,63,83,72,90,85,31,86,90,11,55,32,95,93,10,61,89,22,47,90,67,84,59,45,91,100,85,72,65,43,34,43,86,18,52,36,10,78,96,56,57,58,86,0,50,94,26,24,51,22,24,86,21,21,88,66,66
32,81,25,59,33,17,91,80,49,91,18,84,41,18,10,40,31,61,73,14,53,69,54,43,40,66,66,11,83,58,38,62,90,60,49,14,63,66,11,33,60,87,80,96,89,19,97,56,81,62,67,77,50,0,19,12,91,67,21,23,69,73,22,96,47,32
76,25,90,52,10,11,95,33,76,95,13,99,63,32,66,45,15,38,70,73,55,17,78,74,27,22,18,34,83,25,92,34,10,68,71,94,54,60,70,59,70,98,34,85,72,98,61,49,61,36,89,64,94,19,0,13,21,60,33,89,81,98,97,87,79,76
53,38,62,68,35,25,15,90,72,28,65,74,78,47,49,53,76,46,32,55,49,27,16,18,53,39,83,81,23,20,38,37,94,65,69,54,65,44,96,87,65,38,26,39,90,94,36,54,78,78,92,24,26,12,13,0,92,66,86,43,85,68,87,90,63,53
98,57,61,23,90,20,49,46,18,54,83,95,15,22,59,16,88,69,31,71,67,40,51,35,31,61,50,23,47,97,79,30,50,86,70,67,55,98,91,48,99,48,94,31,70,65,78,12,19,81,68,87,24,91,21,92,0,27,76,66,72,99,66,43,28,98
33,47,52,42,18,49,73,80,45,82,17,51,23,10,62,55,11,68,41,37,14,58,30,65,54,45,51,92,64,82,89,73,36,58,53,29,52,50,96,56,88,29,43,78,39,84,41,29,89,73,93,81,51,67,60,66,27,0,88,59,43,26,76,17,11,33
45,10,21,33,66,26,74,97,31,29,69,100,26,88,70,24,43,35,68,11,90,33,43,85,63,77,48,90,44,71,42,84,87,75,49,75,42,86,75,96,83,35,18,69,88,52,15,45,16,20,24,66,22,21,33,86,76,88,0,72,80,71,85,66,43,45
14,35,42,79,54,89,21,61,98,24,16,49,10,17,82,99,75,38,60,19,97,65,45,94,64,54,73,57,17,35,95,11,66,21,57,72,35,26,87,66,21,70,42,41,33,17,69,71,45,78,100,14,24,23,89,43,66,59,72,0,67,71,31,57,21,14
61,76,79,70,29,90,51,85,67,46,16,100,12,24,15,36,87,77,57,93,22,39,83,54,67,44,51,20,67,89,45,70,35,25,10,98,37,57,36,70,66,18,39,18,50,76,48,64,23,62,67,48,86,69,81,85,72,43,80,67,0,46,44,68,83,61
74,22,39,18,90,48,26,45,97,45,70,26,67,78,37,80,69,35,96,94,30,83,47,74,10,62,75,67,15,24,40,81,11,43,74,45,46,37,26,90,29,49,49,88,83,14,54,92,22,99,99,65,21,73,98,68,99,26,71,71,46,0,73,88,36,74
77,45,64,56,94,37,17,12,68,97,28,86,11,77,65,29,38,72,76,64,96,37,76,45,72,12,16,64,28,90,50,63,14,40,31,65,55,35,35,64,19,35,36,17,76,69,92,46,52,91,27,35,21,22,97,87,66,76,85,31,44,73,0,63,36,77
30,32,57,40,56,94,83,55,94,56,56,75,45,65,94,55,91,74,34,81,73,33,31,65,49,12,43,49,15,21,69,49,35,65,81,51,79,63,73,61,11,17,98,78,22,23,75,72,96,77,20,60,88,96,87,90,43,17,66,57,68,88,63,0,49,30
74,57,57,10,91,38,13,57,92,39,55,15,18,90,62,73,65,80,69,84,27,64,62,72,29,53,93,70,78,76,75,30,58,54,94,39,48,91,29,100,18,62,95,88,52,22,47,40,95,40,11,90,66,47,79,63,28,11,43,21,83,36,36,49,0,74
0,63,51,93,14,64,79,62,59,27,36,40,86,51,64,67,48,30,45,25,95,82,47,75,78,15,54,100,72,77,73,59,60,64,93,69,19,97,54,77,60,42,37,98,75,12,40,35,42,26,64,99,66,32,76,53,98,33,45,14,61,74,77,30,74,0
