55
18,19,15,50,23,96,83,12,55,93,15,23,33,13,35,21,73,14,27,96,28,62,34,0,40,95,23,92,58,80,44,100,48,77,30,70,38,28,58,93,79,55,42,31,88,70,24,57,71,31,72,48,61,96,82,39,18
23,76,74,66,49,49,58,85,89,23,57,30,23,75,19,78,65,10,83,53,17,34,13,40,0,29,62,21,97,48,41,10,97,15,54,55,52,70,16,16,78,24,74,83,85,20,83,87,16,29,67,18,37,46,25,96,23
81,26,67,18,12,44,63,57,67,48,78,91,59,70,41,98,70,72,51,13,38,68,88,95,29,0,62,56,95,97,54,97,89,27,19,86,43,75,71,18,81,78,67,38,39,68,59,12,50,17,92,70,25,92,59,94,81
38,68,80,83,80,26,77,63,65,76,47,92,37,82,99,26,89,46,82,75,72,34,28,23,62,62,0,90,11,83,64,48,12,32,60,64,79,32,88,12,83,10,74,19,87,22,39,21,19,83,60,12,27,39,57,94,38
29,98,82,28,17,19,84,43,64,52,43,63,81,60,48,98,82,57,20,50,10,14,12,92,21,56,90,0,82,87,96,11,52,91,81,32,77,19,56,25,45,74,18,30,52,36,74,14,23,21,77,31,62,18,82,65,29
77,91,54,82,18,16,86,19,46,81,99,50,54,59,89,14,21,70,58,96,52,11,23,58,97,95,11,82,0,98,92,86,43,63,38,16,71,20,26,92,34,100,56,82,77,69,19,40,54,91,20,71,89,27,19,83,77
46,97,76,53,25,22,82,28,28,73,46,46,54,17,74,44,36,76,28,82,52,55,39,80,48,97,83,87,98,0,57,48,10,10,79,91,22,66,89,22,60,12,63,49,36,65,70,81,22,51,95,19,76,49,94,45,46
86,27,91,64,23,81,17,12,75,53,24,91,57,78,69,31,51,75,66,92,33,62,33,44,41,54,64,96,92,57,0,64,73,75,75,46,48,35,56,41,30,34,88,39,52,89,85,47,91,34,69,55,58,19,62,83,86
21,10,70,92,85,18,92,94,36,39,74,97,77,86,55,16,95,38,10,93,77,57,69,100,10,97,48,11,86,48,64,0,28,62,31,67,63,42,29,66,24,69,94,50,42,55,74,90,60,12,60,20,99,10,92,30,21
93,69,43,73,74,91,29,87,35,43,91,37,81,68,34,52,10,49,56,84,13,88,80,48,97,89,12,52,43,10,73,28,0,95,12,72,59,27,33,38,54,91,80,98,75,98,59,44,79,46,42,50,92,40,37,62,93
29,58,56,17,34,42,17,48,68,49,89,51,77,82,33,24,73,60,68,52,72,88,42,77,15,27,32,91,63,10,75,62,95,0,84,45,36,36,86,79,17,36,28,40,68,29,32,16,72,28,53,53,46,61,65,46,29
64,89,45,97,14,15,90,59,74,66,79,81,65,26,78,83,100,21,89,32,95,98,16,30,54,19,60,81,38,79,75,31,12,84,0,56,38,77,47,86,34,39,99,22,82,96,58,28,52,87,23,31,55,29,22,13,64
50,50,59,84,82,62,83,52,58,86,17,90,28,19,72,90,86,67,34,16,97,49,46,70,55,86,64,32,16,91,46,67,72,45,56,0,90,84,12,37,70,91,86,49,47,10,87,77,93,24,39,30,22,61,94,18,50
81,49,96,13,57,67,86,59,18,100,16,70,25,27,88,27,82,47,87,82,19,71,18,38,52,43,79,77,71,22,48,63,59,36,38,90,0,16,25,48,63,47,47,38,78,95,11,52,75,83,31,80,17,67,74,14,81
55,63,98,51,69,32,76,27,16,89,53,32,83,53,22,78,29,99,40,37,93,49,18,28,70,75,32,19,20,66,35,42,27,36,77,84,16,0,83,38,28,67,23,78,76,76,98,62,94,74,81,36,77,54,52,33,55
67,43,69,43,32,96,14,64,33,35,70,92,54,48,23,71,78,59,31,32,100,21,59,58,16,71,88,56,26,89,56,29,33,86,47,12,25,83,0,24,61,90,28,90,26,86,54,73,49,74,73,47,25,97,69,70,67
74,47,41,17,40,44,52,24,33,17,95,54,69,32,12,98,89,42,73,98,53,96,24,93,16,18,12,25,92,22,41,66,38,79,86,37,48,38,24,0,33,26,30,23,76,57,20,91,25,66,98,16,26,89,26,63,74
51,77,69,27,52,48,70,87,36,11,80,45,81,44,79,21,81,60,36,32,13,90,90,79,78,81,83,45,34,60,30,24,54,17,34,70,63,28,61,33,0,33,68,24,61,33,88,68,29,85,99,44,27,57,74,27,51
58,37,76,11,39,20,61,73,77,58,76,35,11,99,24,51,79,54,74,60,35,91,91,55,24,78,10,74,100,12,34,69,91,36,39,91,47,67,90,26,33,0,61,46,83,16,16,13,30,34,94,29,42,15,34,35,58
73,59,25,12,57,78,85,88,38,76,75,81,70,92,46,36,97,27,72,44,23,19,47,42,74,67,74,18,56,63,88,94,80,28,99,86,47,23,28,30,68,61,0,100,97,89,100,70,51,71,21,24,61,86,53,74,73
57,27,13,85,84,14,89,44,39,24,15,82,45,83,36,67,48,72,31,18,39,22,98,31,83,38,19,30,82,49,39,50,98,40,22,49,38,78,90,23,24,46,100,0,23,15,16,57,51,79,14,63,65,69,31,68,57
55,36,14,39,43,48,86,10,52,90,36,23,21,81,51,73,42,17,46,36,85,36,95,88,85,39,87,52,77,36,52,42,75,68,82,47,78,76,26,76,61,83,97,23,0,51,91,67,97,63,96,13,73,40,12,82,55
56,82,65,68,61,85,94,81,70,48,13,59,84,39,79,36,50,69,77,28,44,60,61,70,20,68,22,36,69,65,89,55,98,29,96,10,95,76,86,57,33,16,89,15,51,0,100,66,33,58,86,15,44,24,11,72,56
82,86,91,27,30,83,44,80,79,45,67,14,35,54,49,99,84,93,17,48,35,58,100,24,83,59,39,74,19,70,85,74,59,32,58,87,11,98,54,20,88,16,100,16,91,100,0,96,29,73,24,45,60,13,23,36,82
91,42,63,31,22,92,49,94,99,62,42,30,11,14,27,52,75,61,77,86,34,25,64,57,87,12,21,14,40,81,47,90,44,16,28,77,52,62,73,91,68,13,70,57,67,66,96,0,74,17,92,73,93,93,31,99,91
49,11,58,83,31,88,51,57,17,24,86,40,90,40,80,53,94,19,85,24,20,38,94,71,16,50,19,23,54,22,91,60,79,72,52,93,75,94,49,25,29,30,51,51,97,33,29,74,0,20,97,41,51,80,95,27,49
96,13,11,14,78,53,17,78,31,46,99,71,97,30,34,96,100,100,52,83,18,66,90,31,29,17,83,21,91,51,34,12,46,28,87,24,83,74,74,66,85,34,71,79,63,58,73,17,20,0,55,81,13,92,17,25,96
30,63,62,100,34,80,60,25,10,55,43,58,31,35,78,35,19,44,100,33,73,17,83,72,67,92,60,77,20,95,69,60,42,53,23,39,31,81,73,98,99,94,21,14,96,86,24,92,97,55,0,95,15,37,19,63,30
58,72,100,75,65,46,42,32,91,51,14,70,26,98,46,81,56,65,12,45,96,58,72,48,18,70,12,31,71,19,55,20,50,53,31,30,80,36,47,16,44,29,24,63,13,15,45,73,41,81,95,0,49,26,72,42,58
10,67,61,84,31,79,56,35,63,68,41,97,34,77,34,74,28,22,16,83,86,45,18,61,37,25,27,62,89,76,58,99,92,46,55,22,17,77,25,26,27,42,61,65,73,44,60,93,51,13,15,49,0,26,58,38,10
17,45,51,74,24,90,22,29,90,84,12,35,10,62,76,59,93,32,33,65,11,88,73,96,46,92,39,18,27,49,19,10,40,61,29,61,67,54,97,89,57,15,86,69,40,24,13,93,80,92,37,26,26,0,32,53,17
33,91,73,14,71,26,97,34,53,100,37,100,40,81,55,80,86,41,79,33,19,59,39,82,25,59,57,82,19,94,62,92,37,65,22,94,74,52,69,26,74,34,53,31,12,11,23,31,95,17,19,72,58,32,0,47,33
59,29,84,24,90,19,31,54,26,63,75,75,35,86,53,14,48,53,37,98,97,11,52,39,96,94,94,65,83,45,83,30,62,46,13,18,14,33,70,63,27,35,74,68,82,72,36,99,27,25,63,42,38,53,47,0,59
0,82,18,91,20,81,78,89,76,76,72,11,37,62,49,96,23,67,54,36,74,73,14,18,23,81,38,29,77,46,86,21,93,29,64,50,81,55,67,74,51,58,73,57,55,56,82,91,49,96,30,58,10,17,33,59,0
