63
60,46,86,95,98,36,17,31,21,100,34,21,15,40,43,47,83,0,18,48,78,79,98,35,20,87,94,52,98,61,100,25,54,44,86,72,98,39,84,19,11,33,19,63,65,67,12,34,20,96,78,35,50,51,17,82,93,94,70,92,49,77,34,50,60
76,71,11,18,53,51,58,89,80,12,91,40,99,29,56,24,20,18,0,76,26,94,26,58,22,74,64,28,98,74,15,77,52,27,14,65,85,46,83,90,34,21,98,39,61,20,96,68,61,88,41,19,66,15,24,39,81,12,46,98,57,26,21,30,76
52,89,10,12,29,44,21,35,51,13,69,26,96,10,44,72,52,48,76,0,84,10,13,31,10,69,17,64,12,29,61,98,85,34,38,17,68,83,86,40,56,71,11,24,59,100,89,29,81,14,37,69,100,89,17,21,86,79,14,41,72,78,76,33,52
22,10,36,33,60,17,38,53,47,34,13,30,22,62,36,85,20,78,26,84,0,90,45,18,76,72,54,73,58,94,49,22,61,51,86,73,57,35,91,33,52,91,22,98,32,62,43,85,84,63,18,56,45,72,70,72,91,46,95,90,30,52,85,100,22
40,69,86,53,35,67,27,85,38,28,86,35,71,46,82,68,71,79,94,10,90,0,94,94,71,27,35,70,52,55,26,73,75,81,52,13,77,90,73,83,13,58,53,94,20,13,27,75,66,55,69,18,43,23,30,76,35,59,55,95,27,71,33,13,40
21,37,26,51,45,33,49,10,76,31,60,63,41,29,45,96,61,98,26,13,45,94,0,86,83,63,99,54,88,84,62,15,74,41,77,79,100,93,15,99,11,64,19,97,56,92,25,49,93,76,14,95,48,68,57,40,39,79,49,35,30,46,50,95,21
90,10,48,71,94,63,20,72,93,99,25,80,14,30,69,89,48,35,58,31,18,94,86,0,45,60,23,22,55,86,42,40,58,50,43,29,76,41,14,21,75,85,43,72,97,97,99,79,32,90,33,10,75,78,12,77,46,28,15,73,49,77,47,93,90
59,65,45,40,50,49,92,81,87,14,59,42,22,71,62,59,82,20,22,10,76,71,83,45,0,82,97,44,75,39,28,91,42,68,62,35,11,30,47,58,23,29,72,26,77,65,87,20,21,76,51,94,56,70,31,96,98,11,80,81,79,49,86,74,59
33,10,23,12,14,70,39,19,93,25,100,29,19,30,83,75,43,87,74,69,72,27,63,60,82,0,99,49,42,73,28,64,27,92,69,85,43,35,95,32,60,24,66,17,33,79,78,70,27,36,80,96,57,38,83,68,18,96,82,98,67,91,90,77,33
14,99,88,16,47,80,73,53,88,82,77,92,94,78,16,77,28,94,64,17,54,35,99,23,97,99,0,25,45,63,23,51,66,98,52,35,19,60,25,35,31,68,13,77,41,61,18,78,14,72,35,97,63,53,48,33,84,63,97,78,39,72,74,70,14
81,93,83,99,64,62,22,68,69,62,70,28,70,44,57,78,27,52,28,64,73,70,54,22,44,49,25,0,36,11,63,27,24,38,66,98,55,71,96,96,36,68,14,48,77,74,89,48,40,17,77,65,37,41,21,78,49,77,87,96,53,28,56,91,81
96,41,52,28,76,19,100,28,85,37,58,47,14,35,42,51,76,98,98,12,58,52,88,55,75,42,45,36,0,91,41,80,22,47,99,90,98,79,19,93,71,75,45,57,62,31,81,33,53,44,88,49,32,23,27,82,43,11,30,37,95,82,97,16,96
42,50,88,19,42,58,84,68,60,55,74,80,99,89,53,71,83,61,74,29,94,55,84,86,39,73,63,11,91,0,45,82,86,35,33,36,43,79,27,84,83,55,73,85,76,51,58,98,49,24,70,93,15,24,74,43,87,31,35,83,94,30,27,70,42
15,46,78,69,53,37,44,46,46,69,45,29,36,90,93,41,26,100,15,61,49,26,62,42,28,28,23,63,41,45,0,55,74,18,36,28,56,36,38,58,75,26,83,91,75,60,98,69,36,83,38,21,13,28,85,11,49,33,27,12,99,12,64,100,15
75,45,89,63,99,57,89,72,28,92,60,58,95,45,75,75,17,25,77,98,22,73,15,40,91,64,51,27,80,82,55,0,24,74,78,38,41,22,92,50,86,45,41,82,84,63,66,69,86,74,63,62,81,74,46,22,66,48,14,30,48,91,26,19,75
73,93,92,27,24,72,50,67,66,56,92,93,85,29,60,63,11,54,52,85,61,75,74,58,42,27,66,24,22,86,74,24,0,37,43,86,51,61,14,31,90,84,71,73,33,70,79,48,92,60,56,58,33,24,21,21,75,75,12,24,97,12,36,79,73
47,44,46,35,36,72,72,81,18,29,94,42,48,51,37,29,71,44,27,34,51,81,41,50,68,92,98,38,47,35,18,74,37,0,45,48,35,97,75,51,28,79,49,79,43,88,27,91,62,16,52,21,40,97,70,34,97,96,60,87,55,15,78,60,47
82,100,59,39,80,80,87,40,89,45,47,40,86,30,61,19,25,86,14,38,86,52,77,43,62,69,52,66,99,33,36,78,43,45,0,38,85,88,37,74,55,81,54,72,12,13,16,63,69,22,84,68,47,38,35,30,24,70,62,95,91,15,94,61,82
25,87,21,69,80,11,94,42,79,60,50,30,76,79,21,49,76,72,65,17,73,13,79,29,35,85,35,98,90,36,28,38,86,48,38,0,68,76,74,99,72,70,85,18,34,90,24,96,67,42,65,94,45,49,53,91,50,56,71,58,44,83,62,16,25
44,89,14,53,12,70,37,36,41,31,66,18,67,64,15,79,52,98,85,68,57,77,100,76,11,43,19,55,98,43,56,41,51,35,85,68,0,10,87,81,48,70,81,32,98,23,52,42,84,50,19,35,59,93,58,37,72,74,23,32,35,82,69,50,44
20,52,27,68,51,54,27,67,90,16,29,12,48,54,96,61,44,39,46,83,35,90,93,41,30,35,60,71,79,79,36,22,61,97,88,76,10,0,37,44,95,51,82,39,66,30,42,43,52,14,24,67,89,23,85,87,42,26,77,38,84,76,90,90,20
56,53,77,65,98,32,50,99,10,36,28,63,89,65,61,49,85,84,83,86,91,73,15,14,47,95,25,96,19,27,38,92,14,75,37,74,87,37,0,17,32,83,92,91,65,59,33,28,97,74,94,56,80,59,86,37,83,27,37,55,75,53,26,29,56
20,11,37,34,74,24,15,66,32,12,35,46,62,69,89,55,55,19,90,40,33,83,99,21,58,32,35,96,93,84,58,50,31,51,74,99,81,44,17,0,63,43,95,78,28,20,73,44,47,90,87,45,75,12,20,38,96,98,63,54,47,12,53,78,20
38,63,62,51,13,95,92,17,53,74,69,37,88,92,26,99,43,11,34,56,52,13,11,75,23,60,31,36,71,83,75,86,90,28,55,72,48,95,32,63,0,30,34,92,96,32,63,49,64,33,64,98,17,88,98,28,48,92,91,13,29,32,12,94,38
84,65,76,78,91,55,13,61,40,22,21,77,45,71,55,39,89,33,21,71,91,58,64,85,29,24,68,68,75,55,26,45,84,79,81,70,70,51,83,43,30,0,44,31,47,49,93,28,73,33,62,42,12,69,35,72,20,71,28,69,52,42,11,87,84
59,59,83,79,10,33,13,33,71,31,56,64,56,73,54,39,48,19,98,11,22,53,19,43,72,66,13,14,45,73,83,41,71,49,54,85,81,82,92,95,34,44,0,24,63,21,59,83,92,53,25,31,83,88,70,80,70,47,56,30,42,33,72,73,59
17,82,94,85,16,66,28,83,72,77,87,51,41,73,22,23,99,63,39,24,98,94,97,72,26,17,77,48,57,85,91,82,73,79,72,18,32,39,91,78,92,31,24,0,25,23,40,33,23,70,17,41,31,58,48,63,87,79,38,71,63,16,53,48,17
68,54,29,30,80,16,22,49,20,48,99,30,23,37,79,67,33,65,61,59,32,20,56,97,77,33,41,77,62,76,75,84,33,43,12,34,98,66,65,28,96,47,63,25,0,29,80,22,59,70,91,80,67,32,44,45,80,47,19,71,70,61,27,67,68
61,24,23,22,23,10,84,90,98,53,57,45,98,49,11,43,38,67,20,100,62,13,92,97,65,79,61,74,31,51,60,63,70,88,13,90,23,30,59,20,32,49,21,23,29,0,99,42,74,29,16,29,28,23,83,14,32,51,97,34,24,98,99,82,61
80,45,18,84,72,65,72,53,100,82,22,93,32,78,60,36,44,12,96,89,43,27,25,99,87,78,18,89,81,58,98,66,79,27,16,24,52,42,33,73,63,93,59,40,80,99,0,24,38,68,63,17,32,94,65,22,80,18,42,63,20,25,34,53,80
66,59,95,85,56,16,90,82,44,51,89,78,47,69,54,69,52,34,68,29,85,75,49,79,20,70,78,48,33,98,69,69,48,91,63,96,42,43,28,44,49,28,83,33,22,42,24,0,26,63,100,78,18,14,62,35,29,50,49,74,46,68,63,10,66
98,55,83,67,68,37,42,68,60,22,49,65,81,42,71,75,35,20,61,81,84,66,93,32,21,27,14,40,53,49,36,86,92,62,69,67,84,52,97,47,64,73,92,23,59,74,38,26,0,19,59,79,57,98,79,97,55,62,57,61,60,64,18,82,98
62,43,47,50,67,14,47,98,68,91,17,45,64,38,34,21,46,96,88,14,63,55,76,90,76,36,72,17,44,24,83,74,60,16,22,42,50,14,74,90,33,33,53,70,70,29,68,63,19,0,82,24,38,79,17,82,48,42,35,81,82,73,75,98,62
33,43,73,16,38,72,45,72,76,47,20,72,41,47,31,76,95,78,41,37,18,69,14,33,51,80,35,77,88,70,38,63,56,52,84,65,19,24,94,87,64,62,25,17,91,16,63,100,59,82,0,47,28,60,28,66,83,95,69,43,95,63,85,24,33
80,92,95,38,70,87,31,23,28,29,62,26,65,90,86,82,94,35,19,69,56,18,95,10,94,96,97,65,49,93,21,62,58,21,68,94,35,67,56,45,98,42,31,41,80,29,17,78,79,24,47,0,86,70,14,45,24,47,31,64,68,28,68,47,80
79,28,28,46,97,52,45,54,86,74,45,69,46,63,91,33,73,50,66,100,45,43,48,75,56,57,63,37,32,15,13,81,33,40,47,45,59,89,80,75,17,12,83,31,67,28,32,18,57,38,28,86,0,37,87,55,16,37,86,88,40,76,85,85,79
70,18,87,32,97,27,63,83,40,80,38,38,93,24,14,71,64,51,15,89,72,23,68,78,70,38,53,41,23,24,28,74,24,97,38,49,93,23,59,12,88,69,88,58,32,23,94,14,98,79,60,70,37,0,47,84,70,100,91,10,58,93,81,40,70
83,79,82,85,54,63,91,75,44,48,57,75,98,40,34,27,51,17,24,17,70,30,57,12,31,83,48,21,27,74,85,46,21,70,35,53,58,85,86,20,98,35,70,48,44,83,65,62,79,17,28,14,87,47,0,16,41,43,68,78,49,64,12,84,83
18,35,98,10,59,48,24,56,89,76,11,42,84,31,54,49,75,82,39,21,72,76,40,77,96,68,33,78,82,43,11,22,21,34,30,91,37,87,37,38,28,72,80,63,45,14,22,35,97,82,66,45,55,84,16,0,28,75,39,14,13,94,18,70,18
13,69,30,94,82,60,83,75,18,23,59,66,73,51,61,75,12,93,81,86,91,35,39,46,98,18,84,49,43,87,49,66,75,97,24,50,72,42,83,96,48,20,70,87,80,32,80,29,55,48,83,24,16,70,41,28,0,55,49,62,51,70,80,82,13
10,55,40,31,18,42,99,70,54,86,31,58,45,99,58,12,51,94,12,79,46,59,79,28,11,96,63,77,11,31,33,48,75,96,70,56,74,26,27,98,92,71,47,79,47,51,18,50,62,42,95,47,37,100,43,75,55,0,44,72,77,85,66,75,10
82,28,26,19,37,44,34,31,63,50,90,60,40,56,47,44,63,70,46,14,95,55,49,15,80,82,97,87,30,35,27,14,12,60,62,71,23,77,37,63,91,28,56,38,19,97,42,49,57,35,69,31,86,91,68,39,49,44,0,100,58,84,77,14,82
28,94,74,10,64,19,70,32,53,66,48,61,71,35,92,38,81,92,98,41,90,95,35,73,81,98,78,96,37,83,12,30,24,87,95,58,32,38,55,54,13,69,30,71,71,34,63,74,61,81,43,64,88,10,78,14,62,72,100,0,77,80,26,70,28
95,77,100,11,95,69,71,17,54,80,14,55,54,75,43,61,94,49,57,72,30,27,30,49,79,67,39,53,95,94,99,48,97,55,91,44,35,84,75,47,29,52,42,63,70,24,20,46,60,82,95,68,40,58,49,13,51,77,58,77,0,90,94,44,95
17,16,33,70,99,16,68,50,52,64,12,23,56,24,38,65,71,77,26,78,52,71,46,77,49,91,72,28,82,30,12,91,12,15,15,83,82,76,53,12,32,42,33,16,61,98,25,68,64,73,63,28,76,93,64,94,70,85,84,80,90,0,36,36,17
76,87,45,36,75,93,82,24,43,28,48,72,55,50,82,78,15,34,21,76,85,33,50,47,86,90,74,56,97,27,64,26,36,78,94,62,69,90,26,53,12,11,72,53,27,99,34,63,18,75,85,68,85,81,12,18,80,66,77,26,94,36,0,19,76
30,44,15,57,48,92,33,67,35,91,13,50,80,92,95,10,13,50,30,33,100,13,95,93,74,77,70,91,16,70,100,19,79,60,61,16,50,90,29,78,94,87,73,48,67,82,53,10,82,98,24,47,85,40,84,70,82,75,14,70,44,36,19,0,30
0,74,78,82,76,55,55,22,61,30,61,20,73,94,45,74,49,60,76,52,22,40,21,90,59,33,14,81,96,42,15,75,73,47,82,25,44,20,56,20,38,84,59,17,68,61,80,66,98,62,33,80,79,70,83,18,13,10,82,28,95,17,76,30,0
