52
99,94,83,29,39,59,57,45,80,69,70,76,38,20,66,67,63,56,49,92,77,32,45,55,36,30,90,0,47,73,55,27,41,55,67,22,45,33,38,87,48,38,16,50,78,63,68,15,64,33,70,54,91,99
27,11,21,22,88,72,77,73,44,22,30,67,28,85,64,38,88,11,62,40,70,66,88,52,25,95,98,47,0,82,15,46,55,58,61,62,33,28,95,23,87,75,88,65,46,18,12,92,18,53,64,73,39,27
65,96,13,48,82,13,99,13,21,63,87,44,91,55,93,51,83,100,16,72,30,54,38,88,18,46,12,73,82,0,29,21,54,93,40,15,28,64,13,57,35,17,57,13,84,71,25,56,56,23,91,34,54,65
11,59,77,100,14,13,41,22,66,17,66,66,78,53,32,76,20,10,50,57,83,55,16,62,22,11,60,55,15,29,0,40,57,59,28,73,67,66,71,72,10,30,90,86,97,100,91,80,16,13,35,71,65,11
47,74,35,31,69,86,76,63,69,47,81,14,49,13,95,31,41,72,13,97,71,26,79,67,57,39,43,27,46,21,40,0,33,86,15,23,84,90,83,80,33,33,25,70,82,86,35,64,49,36,93,42,16,47
73,49,56,19,13,60,95,53,75,48,67,27,53,45,92,32,31,22,11,100,84,66,90,59,68,45,27,41,55,54,57,33,0,18,37,60,47,89,38,16,77,11,54,18,36,21,73,75,73,25,79,72,15,73
56,78,26,46,23,32,40,62,19,48,54,28,100,82,67,32,96,52,48,41,37,53,94,11,51,71,16,55,58,93,59,86,18,0,65,14,83,59,91,96,59,91,36,50,25,98,96,13,59,34,39,76,68,56
75,69,42,26,82,51,66,17,96,86,86,51,21,45,36,92,34,84,14,21,90,28,61,72,97,41,76,67,61,40,28,15,37,65,0,91,16,10,70,47,65,30,99,28,13,91,63,75,58,67,74,20,55,75
69,48,82,41,54,70,18,67,82,78,28,18,82,44,94,67,52,56,63,49,85,90,15,72,62,26,31,22,62,15,73,23,60,14,91,0,26,51,44,53,87,75,88,89,66,60,57,100,77,62,43,92,28,69
52,53,26,31,42,54,46,29,32,20,25,45,84,61,17,79,30,14,25,50,67,63,97,93,10,13,23,45,33,28,67,84,47,83,16,26,0,83,55,65,40,92,61,80,35,76,35,78,12,37,68,44,78,52
26,90,93,23,23,40,64,77,17,98,93,97,52,28,75,89,90,86,79,50,56,73,17,85,93,89,32,33,28,64,66,90,89,59,10,51,83,0,38,39,76,62,80,47,76,44,43,97,78,16,56,57,20,26
34,71,98,92,44,10,40,32,82,74,78,39,14,58,55,19,15,31,54,43,99,22,14,86,61,68,64,38,95,13,71,83,38,91,70,44,55,38,0,88,99,21,50,50,84,33,44,80,15,18,34,73,46,34
59,32,34,45,72,13,40,50,38,97,87,30,47,35,42,98,93,12,72,94,42,15,83,95,69,25,43,87,23,57,72,80,16,96,47,53,65,39,88,0,63,62,54,28,100,100,16,41,69,72,36,59,96,59
74,97,31,90,50,48,89,13,36,20,14,77,16,14,50,99,59,44,54,67,93,95,95,26,11,78,41,48,87,35,10,33,77,59,65,87,40,76,99,63,0,63,48,88,48,22,19,97,19,58,21,34,62,74
24,63,11,69,24,83,95,35,42,84,28,72,51,19,92,13,44,67,96,71,37,93,95,59,31,58,20,38,75,17,30,33,11,91,30,75,92,62,21,62,63,0,58,15,68,55,40,86,92,66,94,56,19,24
10,53,72,77,79,67,19,44,84,97,51,94,57,63,74,47,43,94,86,46,93,23,95,18,14,84,38,16,88,57,90,25,54,36,99,88,61,80,50,54,48,58,0,90,18,18,76,18,73,53,18,91,25,10
31,38,15,40,50,12,17,90,27,94,37,19,38,79,58,13,27,84,25,43,57,77,68,75,70,92,82,50,65,13,86,70,18,50,28,89,80,47,50,28,88,15,90,0,27,77,66,15,87,49,63,100,63,31
38,11,72,89,21,90,90,82,47,27,46,48,18,91,62,72,44,24,60,92,63,61,17,11,75,13,65,78,46,84,97,82,36,25,13,66,35,76,84,100,48,68,18,27,0,56,59,44,42,34,81,80,54,38
44,57,49,69,23,62,55,29,100,41,67,85,23,93,94,28,78,14,96,59,22,24,64,56,17,31,68,63,18,71,100,86,21,98,91,60,76,44,33,100,22,55,18,77,56,0,34,77,82,43,65,39,33,44
79,13,99,50,37,49,51,95,33,12,44,74,70,97,10,63,96,22,73,33,37,43,89,33,46,71,35,68,12,25,91,35,73,96,63,57,35,43,44,16,19,40,76,66,59,34,0,81,97,40,78,98,99,79
91,95,25,94,96,61,62,85,64,15,15,54,76,97,48,84,68,83,26,41,52,26,19,90,32,39,71,15,92,56,80,64,75,13,75,100,78,97,80,41,97,86,18,15,44,77,81,0,61,81,50,93,68,91
90,22,21,66,88,67,63,78,42,22,44,21,67,99,70,96,40,65,76,15,99,78,10,49,97,99,25,64,18,56,16,49,73,59,58,77,12,78,15,69,19,92,73,87,42,82,97,61,0,16,55,16,41,90
99,51,67,99,100,16,59,15,38,25,25,11,23,97,81,60,69,64,36,23,41,20,100,91,10,57,27,33,53,23,13,36,25,34,67,62,37,16,18,72,58,66,53,49,34,43,40,81,16,0,97,28,18,99
69,59,80,76,88,73,14,85,55,72,80,16,73,95,42,39,60,69,54,78,89,25,89,36,37,21,100,70,64,91,35,93,79,39,74,43,68,56,34,36,21,94,18,63,81,65,78,50,55,97,0,65,17,69
76,89,29,53,94,57,78,55,25,10,15,61,34,74,80,69,22,60,85,23,10,88,26,64,63,96,31,54,73,34,71,42,72,76,20,92,44,57,73,59,34,56,91,100,80,39,98,93,16,28,65,0,66,76
42,42,85,85,86,42,74,21,24,31,47,39,65,38,76,46,54,77,27,54,99,70,10,52,57,31,90,91,39,54,65,16,15,68,55,28,78,20,46,96,62,19,25,63,54,33,99,68,41,18,17,66,0,42
0,68,63,90,47,50,55,16,51,23,16,33,17,25,14,97,66,20,73,89,58,38,44,41,79,47,56,99,27,65,11,47,73,56,75,69,52,26,34,59,74,24,10,31,38,44,79,91,90,99,69,76,42,0
