44
45,47,17,11,20,64,71,100,89,51,98,81,55,79,31,42,14,17,41,30,0,43,34,14,99,82,84,20,80,23,28,62,15,89,85,68,88,69,100,72,11,30,96,93,18,45
46,25,59,97,57,94,44,69,83,79,72,91,68,37,53,15,75,91,63,55,43,0,28,60,31,30,35,49,93,76,91,36,85,15,100,48,74,75,66,62,50,71,20,73,47,46
43,14,39,46,37,62,97,92,54,33,60,59,50,92,71,40,36,11,85,10,34,28,0,58,82,15,58,85,93,80,78,30,21,33,67,51,74,19,36,74,20,49,32,48,40,43
25,92,11,61,96,68,11,58,60,97,79,79,76,47,98,33,96,11,77,87,14,60,58,0,24,26,25,48,76,53,94,85,76,72,99,28,83,50,17,92,69,69,94,42,98,25
12,13,59,69,56,12,29,100,73,91,52,95,83,51,19,93,39,92,64,68,99,31,82,24,0,75,89,18,48,92,77,66,36,10,96,57,30,36,25,36,17,89,16,95,54,12
59,100,19,85,36,79,39,71,50,94,24,83,61,71,84,43,77,28,59,27,82,30,15,26,75,0,15,94,59,67,52,98,55,19,83,20,64,91,12,29,10,65,86,86,64,59
40,23,93,62,87,32,39,73,60,73,49,68,35,61,44,13,20,46,18,56,84,35,58,25,89,15,0,12,47,90,28,15,51,44,51,25,77,62,41,80,29,26,90,44,67,40
63,20,61,21,12,16,36,36,79,17,62,75,42,60,10,67,34,86,30,24,20,49,85,48,18,94,12,0,41,79,37,10,23,95,52,23,88,44,39,69,80,14,60,25,57,63
53,38,34,16,65,16,60,88,51,90,39,10,63,80,54,14,67,32,24,83,80,93,93,76,48,59,47,41,0,32,25,33,52,100,94,97,96,43,62,43,23,47,36,95,63,53
16,38,67,13,24,42,72,98,67,100,65,43,15,49,50,16,50,64,29,71,23,76,80,53,92,67,90,79,32,0,94,68,49,29,71,61,70,40,81,39,52,87,52,68,85,16
87,39,91,51,93,18,39,14,79,58,49,17,13,59,15,97,76,32,83,10,28,91,78,94,77,52,28,37,25,94,0,64,32,23,38,67,31,30,49,40,45,54,37,43,37,87
62,82,30,67,53,89,96,82,95,46,25,88,37,63,92,64,40,56,99,33,62,36,30,85,66,98,15,10,33,68,64,0,65,60,22,63,94,28,60,61,51,14,26,63,66,62
79,18,65,98,71,80,82,74,30,97,60,55,17,92,27,14,41,57,31,71,15,85,21,76,36,55,51,23,52,49,32,65,0,63,91,92,17,95,52,49,20,64,39,39,72,79
25,87,85,85,80,71,44,42,52,71,61,36,16,69,80,54,14,74,100,50,89,15,33,72,10,19,44,95,100,29,23,60,63,0,89,89,52,40,43,69,25,35,59,95,58,25
27,87,83,17,46,72,79,10,71,62,74,36,77,89,49,96,42,83,86,79,85,100,67,99,96,83,51,52,94,71,38,22,91,89,0,80,78,62,22,52,29,73,86,80,65,27
89,48,49,87,40,56,85,17,91,78,57,52,56,64,27,52,74,45,47,99,68,48,51,28,57,20,25,23,97,61,67,63,92,89,80,0,91,18,92,10,46,18,25,50,61,89
15,24,12,59,86,26,83,45,60,24,12,66,43,17,10,93,94,26,59,39,88,74,74,83,30,64,77,88,96,70,31,94,17,52,78,91,0,27,71,84,83,38,74,93,95,15
53,46,64,97,22,10,38,81,39,24,95,85,43,59,40,86,31,60,54,38,69,75,19,50,36,91,62,44,43,40,30,28,95,40,62,18,27,0,97,70,95,68,13,99,72,53
42,59,62,67,38,53,26,41,12,63,70,17,96,96,66,26,10,92,89,23,100,66,36,17,25,12,41,39,62,81,49,60,52,43,22,92,71,97,0,26,27,54,85,52,97,42
39,22,72,52,91,17,14,90,31,51,27,47,71,50,67,90,64,56,51,34,72,62,74,92,36,29,80,69,43,39,40,61,49,69,52,10,84,70,26,0,55,33,90,32,15,39
59,74,54,41,52,88,16,43,98,22,31,26,26,44,82,27,52,42,94,11,11,50,20,69,17,10,29,80,23,52,45,51,20,25,29,46,83,95,27,55,0,22,89,57,77,59
97,32,74,19,40,28,61,66,80,38,63,94,94,93,34,45,89,93,55,55,30,71,49,69,89,65,26,14,47,87,54,14,64,35,73,18,38,68,54,33,22,0,30,67,61,97
34,49,51,53,65,43,99,65,39,12,18,80,37,70,86,85,30,94,32,31,96,20,32,94,16,86,90,60,36,52,37,26,39,59,86,25,74,13,85,90,89,30,0,24,39,34
12,32,19,30,55,33,57,65,97,29,79,87,82,37,59,13,86,30,16,74,93,73,48,42,95,86,44,25,95,68,43,63,39,95,80,50,93,99,52,32,57,67,24,0,68,12
32,19,63,34,52,71,71,76,92,93,66,22,24,13,50,32,34,54,38,61,18,47,40,98,54,64,67,57,63,85,37,66,72,58,65,61,95,72,97,15,77,61,39,68,0,32
0,19,20,43,18,87,45,66,45,100,86,63,15,46,45,45,12,54,69,26,45,46,43,25,12,59,40,63,53,16,87,62,79,25,27,89,15,53,42,39,59,97,34,12,32,0
