48
65,65,46,92,41,78,43,48,10,36,70,70,0,27,53,35,54,91,23,10,85,25,46,63,88,78,92,71,51,20,10,97,70,47,82,69,99,56,82,24,85,23,26,57,63,21,99,70,86,65
69,78,10,72,24,82,80,51,88,100,79,81,27,0,52,16,25,78,53,85,75,29,41,48,43,93,66,42,10,64,84,70,38,69,85,55,93,91,73,56,48,16,34,41,85,85,89,79,47,69
76,78,68,37,53,28,30,51,96,50,25,95,53,52,0,40,63,20,61,10,81,62,32,51,74,65,31,29,52,86,79,36,66,49,90,95,92,91,13,51,16,84,27,73,11,38,43,83,76,76
64,23,92,58,85,87,60,87,80,83,50,86,35,16,40,0,46,68,12,58,94,93,60,73,62,61,39,80,89,72,47,24,18,17,52,71,27,53,20,76,67,96,83,29,49,97,10,83,83,64
17,34,79,34,63,77,41,82,22,51,80,41,54,25,63,46,0,51,21,81,11,14,93,43,93,47,78,69,63,16,59,39,87,70,38,18,85,12,36,51,34,54,92,80,92,37,27,40,23,17
24,21,80,37,97,42,69,59,45,75,19,82,91,78,20,68,51,0,40,20,92,94,82,57,71,98,92,67,54,18,88,69,76,65,18,13,20,58,23,45,83,46,36,59,49,15,56,84,41,24
31,88,45,76,28,18,81,39,13,87,84,12,23,53,61,12,21,40,0,59,25,99,69,51,80,23,84,55,81,72,95,17,55,78,23,11,93,91,37,24,54,18,64,98,32,86,10,34,91,31
44,21,14,50,47,48,94,74,32,42,25,11,10,85,10,58,81,20,59,0,61,78,97,12,48,99,37,53,61,60,89,87,76,72,44,100,100,38,56,85,20,60,55,51,30,13,84,61,44,44
41,31,27,78,76,24,93,14,79,72,32,86,85,75,81,94,11,92,25,61,0,13,32,98,78,30,100,54,61,98,12,48,62,88,73,34,78,47,10,88,29,34,59,43,22,53,72,68,99,41
71,55,45,73,21,88,96,87,95,39,52,30,25,29,62,93,14,94,99,78,13,0,21,97,66,90,58,75,70,31,48,84,100,47,43,33,20,35,64,54,31,31,32,41,66,90,16,97,62,71
55,40,95,26,22,29,67,82,50,88,39,63,46,41,32,60,93,82,69,97,32,21,0,81,36,21,62,93,44,12,88,51,58,32,58,77,93,99,18,17,59,94,64,64,63,89,16,65,81,55
35,67,31,11,25,74,96,49,71,65,87,39,63,48,51,73,43,57,51,12,98,97,81,0,65,51,38,34,66,86,25,100,34,96,69,15,71,95,28,40,73,81,79,43,29,71,31,53,29,35
88,42,85,96,81,33,81,72,46,90,58,93,88,43,74,62,93,71,80,48,78,66,36,65,0,66,16,61,84,39,19,14,85,97,59,26,68,31,43,20,69,96,43,60,26,86,74,80,91,88
73,91,66,39,78,91,78,41,26,54,87,87,78,93,65,61,47,98,23,99,30,90,21,51,66,0,30,64,78,67,58,79,53,37,96,22,66,94,59,67,56,38,45,40,11,67,72,55,76,73
51,26,78,84,68,12,71,88,22,69,37,20,92,66,31,39,78,92,84,37,100,58,62,38,16,30,0,92,66,58,28,95,47,76,27,88,34,52,37,30,11,33,65,57,19,67,31,65,32,51
59,10,47,30,70,75,22,76,94,92,38,24,71,42,29,80,69,67,55,53,54,75,93,34,61,64,92,0,75,44,73,78,45,26,35,88,14,100,21,65,37,68,64,57,51,60,74,98,83,59
76,19,12,76,38,44,75,38,91,43,30,71,51,10,52,89,63,54,81,61,61,70,44,66,84,78,66,75,0,30,75,71,66,25,33,65,70,10,12,33,86,11,84,66,57,73,74,64,45,76
43,99,30,83,95,56,39,53,52,99,76,61,20,64,86,72,16,18,72,60,98,31,12,86,39,67,58,44,30,0,100,45,36,67,74,78,17,52,11,32,83,63,64,60,68,88,28,87,85,43
85,96,99,30,56,42,70,45,15,45,97,100,10,84,79,47,59,88,95,89,12,48,88,25,19,58,28,73,75,100,0,74,22,88,100,16,23,92,20,13,31,98,85,85,69,77,95,10,44,85
66,25,82,39,13,38,100,46,25,74,60,92,97,70,36,24,39,69,17,87,48,84,51,100,14,79,95,78,71,45,74,0,14,75,97,24,70,34,44,14,60,81,65,70,35,21,48,97,62,66
27,21,49,73,22,91,77,96,53,75,31,25,70,38,66,18,87,76,55,76,62,100,58,34,85,53,47,45,66,36,22,14,0,66,70,84,52,92,57,19,25,19,49,56,42,29,92,21,69,27
28,77,38,14,22,74,29,37,56,37,73,23,47,69,49,17,70,65,78,72,88,47,32,96,97,37,76,26,25,67,88,75,66,0,79,33,100,43,11,20,40,50,16,56,31,94,48,42,56,28
71,52,37,78,72,89,39,76,44,58,26,21,82,85,90,52,38,18,23,44,73,43,58,69,59,96,27,35,33,74,100,97,70,79,0,19,12,95,78,50,48,46,57,52,12,81,51,22,40,71
76,70,35,66,37,53,91,50,17,68,21,43,69,55,95,71,18,13,11,100,34,33,77,15,26,22,88,88,65,78,16,24,84,33,19,0,57,21,41,53,86,20,88,86,67,37,25,85,82,76
69,91,35,32,63,89,100,19,33,43,81,84,99,93,92,27,85,20,93,100,78,20,93,71,68,66,34,14,70,17,23,70,52,100,12,57,0,74,66,92,62,15,25,94,42,10,50,83,29,69
42,37,55,88,39,26,88,51,14,36,67,41,56,91,91,53,12,58,91,38,47,35,99,95,31,94,52,100,10,52,92,34,92,43,95,21,74,0,33,93,97,27,72,30,46,96,57,14,91,42
83,22,84,100,78,41,56,38,10,86,59,34,82,73,13,20,36,23,37,56,10,64,18,28,43,59,37,21,12,11,20,44,57,11,78,41,66,33,0,79,70,59,41,94,26,17,71,95,17,83
32,49,24,69,19,65,51,88,37,43,58,97,24,56,51,76,51,45,24,85,88,54,17,40,20,67,30,65,33,32,13,14,19,20,50,53,92,93,79,0,14,20,81,10,11,56,43,81,56,32
70,55,85,75,48,89,49,50,34,40,33,50,85,48,16,67,34,83,54,20,29,31,59,73,69,56,11,37,86,83,31,60,25,40,48,86,62,97,70,14,0,40,25,94,26,64,48,85,96,70
68,41,21,58,70,91,37,92,10,77,83,50,23,16,84,96,54,46,18,60,34,31,94,81,96,38,33,68,11,63,98,81,19,50,46,20,15,27,59,20,40,0,59,11,17,62,77,42,24,68
80,63,93,18,65,36,14,64,34,38,10,92,26,34,27,83,92,36,64,55,59,32,64,79,43,45,65,64,84,64,85,65,49,16,57,88,25,72,41,81,25,59,0,26,68,51,37,84,52,80
95,60,20,77,40,10,32,77,84,94,55,63,57,41,73,29,80,59,98,51,43,41,64,43,60,40,57,57,66,60,85,70,56,56,52,86,94,30,94,10,94,11,26,0,70,67,41,33,47,95
57,38,23,47,81,94,70,55,23,83,76,99,63,85,11,49,92,49,32,30,22,66,63,29,26,11,19,51,57,68,69,35,42,31,12,67,42,46,26,11,26,17,68,70,0,30,94,66,70,57
55,76,37,69,43,37,21,80,39,33,100,68,21,85,38,97,37,15,86,13,53,90,89,71,86,67,67,60,73,88,77,21,29,94,81,37,10,96,17,56,64,62,51,67,30,0,40,30,38,55
23,31,66,96,83,42,83,79,33,61,100,65,99,89,43,10,27,56,10,84,72,16,16,31,74,72,31,74,74,28,95,48,92,48,51,25,50,57,71,43,48,77,37,41,94,40,0,18,79,23
95,52,79,83,13,32,97,74,63,75,24,80,70,79,83,83,40,84,34,61,68,97,65,53,80,55,65,98,64,87,10,97,21,42,22,85,83,14,95,81,85,42,84,33,66,30,18,0,98,95
61,90,12,94,38,74,30,99,16,41,72,23,86,47,76,83,23,41,91,44,99,62,81,29,91,76,32,83,45,85,44,62,69,56,40,82,29,91,17,56,96,24,52,47,70,38,79,98,0,61
0,22,15,13,44,65,12,40,92,24,12,36,65,69,76,64,17,24,31,44,41,71,55,35,88,73,51,59,76,43,85,66,27,28,71,76,69,42,83,32,70,68,80,95,57,55,23,95,61,0
