65
61,89,58,85,69,98,86,98,15,22,34,100,0,15,90,51,63,18,27,25,85,98,11,79,38,47,55,78,13,87,64,55,29,98,63,96,56,15,40,51,49,96,88,30,15,99,12,43,24,13,30,94,86,40,95,68,39,47,30,84,67,32,53,16,85,44,61
27,59,93,95,79,34,49,33,56,19,61,42,15,0,69,84,70,79,20,37,16,12,30,37,79,91,75,88,90,38,29,96,32,78,49,88,63,48,25,44,68,66,20,49,12,95,42,28,27,65,65,82,100,41,49,29,46,89,93,34,80,78,92,83,79,23,27
96,23,94,30,12,17,81,70,15,13,26,57,90,69,0,61,53,29,38,53,69,61,65,15,51,44,69,14,55,51,46,13,17,33,21,70,99,71,36,42,80,59,56,58,84,21,36,88,71,10,67,54,16,62,31,93,33,68,47,41,25,92,66,80,18,62,96
72,38,26,55,15,60,90,37,57,31,55,96,51,84,61,0,16,92,68,93,68,54,13,19,89,96,100,24,14,73,77,79,45,91,86,19,79,57,57,73,69,87,75,18,20,26,69,19,66,42,93,79,78,95,51,90,38,74,93,90,42,42,43,84,93,19,72
98,36,22,21,47,47,83,94,92,40,47,72,63,70,53,16,0,33,80,95,84,34,96,76,100,71,81,79,28,28,85,49,47,65,61,75,51,38,35,16,21,40,80,71,76,100,77,100,70,89,68,51,99,56,24,96,23,39,93,56,34,19,90,45,72,62,98
94,66,18,47,43,44,27,91,76,61,72,81,18,79,29,92,33,0,89,35,15,26,43,64,33,28,69,46,12,33,46,71,40,41,81,44,20,88,72,16,72,97,22,55,49,16,12,94,72,63,41,53,66,90,83,19,81,80,85,33,75,88,96,17,86,71,94
70,78,43,40,21,10,85,87,26,49,85,33,27,20,38,68,80,89,0,70,76,83,98,61,59,86,46,39,56,90,99,51,82,51,77,97,30,69,23,53,28,78,87,25,18,72,86,21,25,70,34,29,44,45,71,55,59,91,97,30,51,41,97,47,39,44,70
33,52,63,78,29,57,75,75,44,48,34,66,25,37,53,93,95,35,70,0,94,95,52,17,62,61,57,87,12,31,20,97,51,16,45,16,14,32,37,37,77,85,53,35,76,51,71,50,96,43,65,54,22,49,20,70,32,29,17,23,98,23,24,44,94,74,33
34,48,34,54,84,67,24,97,77,84,23,88,85,16,69,68,84,15,76,94,0,100,56,96,85,79,50,45,26,53,44,32,10,62,10,60,21,29,19,80,94,43,97,30,57,88,44,98,73,71,56,20,77,27,44,49,13,40,19,55,68,24,59,96,29,53,34
59,67,10,83,39,60,25,29,68,93,99,68,98,12,61,54,34,26,83,95,100,0,83,24,22,49,62,52,18,79,72,47,13,28,40,55,60,39,78,56,30,69,33,63,28,44,24,20,87,35,74,42,15,10,29,22,28,98,49,67,18,11,75,82,20,48,59
73,16,96,16,45,78,85,63,33,20,29,39,11,30,65,13,96,43,98,52,56,83,0,100,62,53,17,37,22,27,15,24,16,85,44,36,84,11,60,58,44,51,75,14,16,20,93,59,76,53,79,17,10,89,22,11,70,46,67,91,48,14,44,64,16,37,73
59,57,40,21,38,73,34,69,79,78,89,57,79,37,15,19,76,64,61,17,96,24,100,0,29,10,38,63,63,55,76,21,67,90,43,57,43,80,61,36,50,18,63,67,28,30,77,47,66,13,64,42,29,22,32,59,39,73,46,92,30,43,63,17,63,34,59
11,83,69,28,15,71,26,36,36,47,90,96,38,79,51,89,100,33,59,62,85,22,62,29,0,80,100,61,86,20,38,99,91,11,52,100,25,69,79,86,14,10,33,78,73,25,23,32,44,68,66,81,86,89,74,51,99,99,93,37,60,98,87,46,20,85,11
98,29,20,17,41,70,66,53,16,23,35,23,47,91,44,96,71,28,86,61,79,49,53,10,80,0,65,55,65,24,10,33,26,39,39,19,19,41,33,48,88,57,83,39,24,40,10,43,68,35,76,40,73,25,62,85,52,94,87,48,92,43,34,86,23,76,98
74,63,15,10,57,23,47,76,71,47,19,100,55,75,69,100,81,69,46,57,50,62,17,38,100,65,0,79,83,42,15,58,91,52,49,82,10,31,68,64,47,31,73,79,10,89,86,76,99,29,96,49,100,19,77,89,36,10,20,21,78,58,87,24,64,72,74
39,72,85,74,90,88,98,23,92,22,54,90,78,88,14,24,79,46,39,87,45,52,37,63,61,55,79,0,40,11,88,25,27,13,88,96,99,27,45,99,70,78,98,28,92,18,89,17,94,16,71,65,58,81,11,80,24,61,53,66,45,49,90,85,12,56,39
35,27,44,75,98,79,56,51,54,91,47,20,13,90,55,14,28,12,56,12,26,18,22,63,86,65,83,40,0,35,51,91,40,78,83,26,10,78,62,16,60,31,41,51,67,37,45,45,46,24,92,56,87,18,65,56,55,76,82,71,33,83,18,22,81,52,35
42,95,38,89,32,19,51,21,19,25,87,70,87,38,51,73,28,33,90,31,53,79,27,55,20,24,42,11,35,0,27,38,73,71,57,21,53,34,14,51,44,92,93,46,43,98,17,90,46,22,32,15,79,64,98,90,63,11,75,12,33,59,65,66,83,55,42
69,16,31,44,50,61,96,17,63,70,67,46,64,29,46,77,85,46,99,20,44,72,15,76,38,10,15,88,51,27,0,51,68,69,36,74,37,38,100,23,29,58,28,59,47,45,42,89,10,63,66,97,63,69,51,25,16,43,54,27,17,93,23,90,95,16,69
39,20,36,49,60,26,30,13,64,93,77,46,55,96,13,79,49,71,51,97,32,47,24,21,99,33,58,25,91,38,51,0,29,19,100,15,58,12,35,32,67,91,74,87,22,28,61,11,64,58,40,93,57,31,74,42,22,100,78,31,48,40,23,34,49,13,39
43,13,22,56,40,73,95,45,94,80,83,100,29,32,17,45,47,40,82,51,10,13,16,67,91,26,91,27,40,73,68,29,0,92,22,16,10,87,42,86,15,70,100,81,67,75,31,38,79,72,58,49,13,79,33,16,63,46,34,11,51,75,26,10,92,70,43
79,80,17,62,31,90,43,98,73,51,77,97,98,78,33,91,65,41,51,16,62,28,85,90,11,39,52,13,78,71,69,19,92,0,23,73,57,65,82,86,65,29,99,69,40,11,79,34,64,89,68,71,46,15,94,36,67,47,83,83,57,40,75,79,36,19,79
46,49,90,70,60,85,20,29,72,41,44,87,63,49,21,86,61,81,77,45,10,40,44,43,52,39,49,88,83,57,36,100,22,23,0,15,36,90,77,40,53,53,18,42,46,18,94,41,55,46,64,92,24,57,95,97,44,12,78,98,98,88,31,18,84,58,46
39,42,78,61,49,14,47,75,97,11,41,34,96,88,70,19,75,44,97,16,60,55,36,57,100,19,82,96,26,21,74,15,16,73,15,0,48,96,64,29,87,94,19,39,39,11,84,64,82,20,69,34,50,46,84,57,69,75,24,62,73,78,86,77,52,37,39
50,79,73,32,27,62,22,35,94,46,54,94,56,63,99,79,51,20,30,14,21,60,84,43,25,19,10,99,10,53,37,58,10,57,36,48,0,68,11,97,15,20,72,13,64,34,27,65,22,41,82,22,28,80,13,85,49,60,66,51,87,66,61,89,40,62,50
70,17,38,75,80,41,58,11,39,76,28,28,15,48,71,57,38,88,69,32,29,39,11,80,69,41,31,27,78,34,38,12,87,65,90,96,68,0,22,61,48,38,69,69,79,75,41,36,59,13,59,29,54,93,19,83,96,80,16,81,58,16,24,91,13,48,70
43,21,18,47,28,89,87,10,12,73,81,77,40,25,36,57,35,72,23,37,19,78,60,61,79,33,68,45,62,14,100,35,42,82,77,64,11,22,0,73,36,59,56,79,52,26,31,85,69,44,100,33,62,74,30,42,27,69,33,70,90,84,94,67,98,56,43
86,31,90,44,95,57,17,41,42,39,64,41,51,44,42,73,16,16,53,37,80,56,58,36,86,48,64,99,16,51,23,32,86,86,40,29,97,61,73,0,48,78,38,87,61,42,11,85,32,36,59,34,97,62,73,39,43,49,87,70,24,65,20,18,75,31,86
76,49,66,52,88,73,75,19,47,47,12,93,49,68,80,69,21,72,28,77,94,30,44,50,14,88,47,70,60,44,29,67,15,65,53,87,15,48,36,48,0,77,49,97,10,35,78,96,19,20,86,20,53,52,92,24,52,25,62,87,58,77,86,95,69,94,76
83,57,88,99,58,60,88,67,10,41,84,77,96,66,59,87,40,97,78,85,43,69,51,18,10,57,31,78,31,92,58,91,70,29,53,94,20,38,59,78,77,0,62,54,51,66,59,79,11,78,59,85,41,93,87,64,43,64,81,73,12,98,16,67,57,29,83
50,41,85,25,71,43,91,48,88,57,91,45,88,20,56,75,80,22,87,53,97,33,75,63,33,83,73,98,41,93,28,74,100,99,18,19,72,69,56,38,49,62,0,57,22,70,61,51,49,88,67,60,83,43,12,10,94,10,48,59,61,77,55,26,94,75,50
51,62,21,55,37,48,31,95,74,96,23,58,30,49,58,18,71,55,25,35,30,63,14,67,78,39,79,28,51,46,59,87,81,69,42,39,13,69,79,87,97,54,57,0,14,79,49,44,39,13,67,100,33,19,15,24,40,94,83,78,22,76,61,78,40,57,51
86,80,91,95,22,40,77,29,51,18,23,12,15,12,84,20,76,49,18,76,57,28,16,28,73,24,10,92,67,43,47,22,67,40,46,39,64,79,52,61,10,51,22,14,0,73,39,80,69,98,47,51,22,58,28,15,89,74,92,77,32,94,50,76,76,62,86
100,28,48,13,15,22,90,52,14,60,92,16,99,95,21,26,100,16,72,51,88,44,20,30,25,40,89,18,37,98,45,28,75,11,18,11,34,75,26,42,35,66,70,79,73,0,35,26,59,85,12,76,57,59,78,70,27,13,52,12,66,64,96,76,91,41,100
99,40,41,13,22,10,38,71,63,85,89,16,12,42,36,69,77,12,86,71,44,24,93,77,23,10,86,89,45,17,42,61,31,79,94,84,27,41,31,11,78,59,61,49,39,35,0,58,24,77,18,72,70,30,64,41,85,89,14,98,28,45,18,52,74,70,99
21,69,42,97,85,64,49,75,63,15,54,28,43,28,88,19,100,94,21,50,98,20,59,47,32,43,76,17,45,90,89,11,38,34,41,64,65,36,85,85,96,79,51,44,80,26,58,0,14,100,99,45,40,36,38,34,94,41,27,81,32,25,34,24,42,76,21
74,67,24,77,61,15,44,95,77,26,85,84,24,27,71,66,70,72,25,96,73,87,76,66,44,68,99,94,46,46,10,64,79,64,55,82,22,59,69,32,19,11,49,39,69,59,24,14,0,11,94,84,93,40,25,43,18,45,87,72,73,90,84,63,57,49,74
34,48,50,83,88,86,37,87,26,40,29,33,13,65,10,42,89,63,70,43,71,35,53,13,68,35,29,16,24,22,63,58,72,89,46,20,41,13,44,36,20,78,88,13,98,85,77,100,11,0,56,55,76,92,72,82,29,85,99,99,29,85,37,86,41,57,34
47,24,71,12,23,29,61,29,97,57,75,15,30,65,67,93,68,41,34,65,56,74,79,64,66,76,96,71,92,32,66,40,58,68,64,69,82,59,100,59,86,59,67,67,47,12,18,99,94,56,0,17,70,37,39,98,69,47,32,17,29,13,42,58,40,99,47
95,44,94,10,90,18,39,77,32,71,58,33,94,82,54,79,51,53,29,54,20,42,17,42,81,40,49,65,56,15,97,93,49,71,92,34,22,29,33,34,20,85,60,100,51,76,72,45,84,55,17,0,74,40,22,20,61,48,51,69,75,85,68,27,78,31,95
84,52,55,92,76,58,65,66,78,97,69,84,86,100,16,78,99,66,44,22,77,15,10,29,86,73,100,58,87,79,63,57,13,46,24,50,28,54,62,97,53,41,83,33,22,57,70,40,93,76,70,74,0,44,74,71,93,85,75,32,47,90,48,90,20,47,84
84,51,53,93,70,82,78,83,67,97,60,35,40,41,62,95,56,90,45,49,27,10,89,22,89,25,19,81,18,64,69,31,79,15,57,46,80,93,74,62,52,93,43,19,58,59,30,36,40,92,37,40,44,0,69,39,83,12,53,20,22,73,73,34,22,30,84
73,100,57,13,43,19,47,27,66,43,39,80,95,49,31,51,24,83,71,20,44,29,22,32,74,62,77,11,65,98,51,74,33,94,95,84,13,19,30,73,92,87,12,15,28,78,64,38,25,72,39,22,74,69,0,63,12,94,62,19,69,85,54,49,37,19,73
22,32,51,95,99,62,12,68,81,46,44,41,68,29,93,90,96,19,55,70,49,22,11,59,51,85,89,80,56,90,25,42,16,36,97,57,85,83,42,39,24,64,10,24,15,70,41,34,43,82,98,20,71,39,63,0,83,79,55,18,37,43,44,81,24,89,22
66,68,63,16,19,90,16,87,93,29,72,12,39,46,33,38,23,81,59,32,13,28,70,39,99,52,36,24,55,63,16,22,63,67,44,69,49,96,27,43,52,43,94,40,89,27,85,94,18,29,69,61,93,83,12,83,0,76,84,68,92,54,77,48,78,57,66
30,17,37,17,99,24,45,49,21,55,61,55,47,89,68,74,39,80,91,29,40,98,46,73,99,94,10,61,76,11,43,100,46,47,12,75,60,80,69,49,25,64,10,94,74,13,89,41,45,85,47,48,85,12,94,79,76,0,74,67,44,22,99,72,69,11,30
50,45,15,37,69,41,74,14,36,73,11,54,30,93,47,93,93,85,97,17,19,49,67,46,93,87,20,53,82,75,54,78,34,83,78,24,66,16,33,87,62,81,48,83,92,52,14,27,87,99,32,51,75,53,62,55,84,74,0,92,80,83,71,77,58,60,50
27,59,55,86,32,80,75,59,90,17,55,89,84,34,41,90,56,33,30,23,55,67,91,92,37,48,21,66,71,12,27,31,11,83,98,62,51,81,70,70,87,73,59,78,77,12,98,81,72,99,17,69,32,20,19,18,68,67,92,0,96,44,60,43,15,39,27
82,69,100,46,60,66,10,93,83,62,23,20,67,80,25,42,34,75,51,98,68,18,48,30,60,92,78,45,33,33,17,48,51,57,98,73,87,58,90,24,58,12,61,22,32,66,28,32,73,29,29,75,47,22,69,37,92,44,80,96,0,97,52,77,33,39,82
90,43,39,92,79,12,100,79,13,15,66,92,32,78,92,42,19,88,41,23,24,11,14,43,98,43,58,49,83,59,93,40,75,40,88,78,66,16,84,65,77,98,77,76,94,64,45,25,90,85,13,85,90,73,85,43,54,22,83,44,97,0,29,75,29,16,90
42,68,53,61,19,52,62,96,80,80,99,49,53,92,66,43,90,96,97,24,59,75,44,63,87,34,87,90,18,65,23,23,26,75,31,86,61,24,94,20,86,16,55,61,50,96,18,34,84,37,42,68,48,73,54,44,77,99,71,60,52,29,0,37,73,49,42
36,95,42,16,84,100,95,26,21,42,62,20,16,83,80,84,45,17,47,44,96,82,64,17,46,86,24,85,22,66,90,34,10,79,18,77,89,91,67,18,95,67,26,78,76,76,52,24,63,86,58,27,90,34,49,81,48,72,77,43,77,75,37,0,39,40,36
16,86,44,94,96,56,76,48,41,45,91,21,85,79,18,93,72,86,39,94,29,20,16,63,20,23,64,12,81,83,95,49,92,36,84,52,40,13,98,75,69,57,94,40,76,91,74,42,57,41,40,78,20,22,37,24,78,69,58,15,33,29,73,39,0,37,16
76,98,54,89,60,47,24,72,74,56,37,63,44,23,62,19,62,71,44,74,53,48,37,34,85,76,72,56,52,55,16,13,70,19,58,37,62,48,56,31,94,29,75,57,62,41,70,76,49,57,99,31,47,30,19,89,57,11,60,39,39,16,49,40,37,0,76
0,57,54,34,48,17,20,48,62,17,99,88,61,27,96,72,98,94,70,33,34,59,73,59,11,98,74,39,35,42,69,39,43,79,46,39,50,70,43,86,76,83,50,51,86,100,99,21,74,34,47,95,84,84,73,22,66,30,50,27,82,90,42,36,16,76,0
