42
30,24,37,87,14,88,46,86,48,61,93,13,52,85,81,15,0,53,27,88,81,26,35,84,34,89,62,28,12,30,12,50,38,69,52,20,83,93,10,43,25,13,16,30
84,99,57,25,24,42,17,53,16,66,87,35,26,55,100,71,53,0,87,64,37,91,37,39,54,100,62,37,30,73,100,24,40,64,18,21,86,58,81,48,88,51,18,84
79,78,85,56,49,64,83,28,45,16,65,68,38,57,58,67,27,87,0,77,70,77,92,73,45,17,48,73,95,32,83,88,10,19,59,63,79,27,72,20,27,27,77,79
22,30,52,100,35,79,88,49,99,80,67,44,92,86,30,58,88,64,77,0,45,54,99,34,32,43,99,18,17,48,71,23,24,50,72,74,56,98,53,76,25,66,74,22
64,33,80,35,75,15,70,27,61,96,81,41,65,74,84,98,81,37,70,45,0,76,33,17,91,15,61,63,42,18,53,67,37,89,84,31,81,60,88,14,65,49,37,64
40,13,92,80,58,34,17,16,35,42,13,25,33,14,51,21,26,91,77,54,76,0,86,36,12,56,46,48,81,74,12,25,59,70,50,19,19,63,90,47,81,33,46,40
48,33,62,20,52,70,59,13,93,53,54,81,60,17,82,29,35,37,92,99,33,86,0,25,18,63,75,11,76,87,79,61,98,12,17,44,83,62,87,47,96,88,41,48
76,50,74,99,96,15,83,25,53,27,85,72,36,33,94,37,84,39,73,34,17,36,25,0,61,44,75,90,87,35,19,72,73,21,77,18,93,46,12,85,11,84,33,76
51,72,59,67,41,26,70,71,93,96,83,61,97,100,20,26,34,54,45,32,91,12,18,61,0,50,16,67,92,54,27,30,98,38,31,61,26,34,50,81,39,18,77,51
41,33,18,79,88,68,64,69,91,16,16,87,36,59,55,76,89,100,17,43,15,56,63,44,50,0,32,95,64,86,35,10,58,70,11,72,67,12,23,33,45,64,64,41
59,27,92,64,86,84,35,49,95,34,49,94,30,93,71,13,62,62,48,99,61,46,75,75,16,32,0,77,85,42,12,63,19,58,61,21,21,24,32,79,87,11,51,59
58,26,59,57,93,72,29,77,73,49,29,42,69,26,66,71,28,37,73,18,63,48,11,90,67,95,77,0,81,51,38,74,17,26,57,52,57,24,21,42,45,81,38,58
48,60,26,47,97,79,12,45,66,18,62,50,68,87,43,49,12,30,95,17,42,81,76,87,92,64,85,81,0,24,92,74,47,99,10,87,19,37,12,33,55,47,65,48
67,21,29,58,33,60,90,29,69,86,88,90,29,51,86,33,30,73,32,48,18,74,87,35,54,86,42,51,24,0,40,73,83,75,85,63,60,48,72,49,70,32,36,67
38,39,49,96,89,48,75,77,98,84,65,28,32,49,17,79,12,100,83,71,53,12,79,19,27,35,12,38,92,40,0,17,56,35,95,37,42,25,76,100,12,62,62,38
34,75,61,76,54,56,59,52,58,71,72,47,13,62,66,76,50,24,88,23,67,25,61,72,30,10,63,74,74,73,17,0,51,63,89,12,29,33,39,18,23,77,19,34
95,20,48,97,12,71,69,74,79,38,100,97,15,36,74,97,38,40,10,24,37,59,98,73,98,58,19,17,47,83,56,51,0,44,70,60,91,55,16,28,80,56,17,95
91,19,86,60,55,75,38,88,87,48,42,13,56,100,10,60,69,64,19,50,89,70,12,21,38,70,58,26,99,75,35,63,44,0,100,95,69,78,17,54,80,96,14,91
10,63,48,79,80,55,98,86,37,17,28,82,44,28,72,28,52,18,59,72,84,50,17,77,31,11,61,57,10,85,95,89,70,100,0,41,15,65,33,78,92,78,51,10
48,100,46,81,31,20,92,52,89,34,71,65,15,89,55,43,20,21,63,74,31,19,44,18,61,72,21,52,87,63,37,12,60,95,41,0,55,74,45,32,72,35,74,48
37,69,60,47,100,61,11,70,90,72,78,46,18,98,28,75,83,86,79,56,81,19,83,93,26,67,21,57,19,60,42,29,91,69,15,55,0,72,91,37,35,88,59,37
69,17,39,22,40,67,46,100,78,81,40,22,76,75,16,60,93,58,27,98,60,63,62,46,34,12,24,24,37,48,25,33,55,78,65,74,72,0,96,47,25,48,85,69
50,80,20,52,43,12,95,100,24,75,61,76,57,48,33,59,10,81,72,53,88,90,87,12,50,23,32,21,12,72,76,39,16,17,33,45,91,96,0,89,75,44,94,50
13,73,39,54,48,54,42,98,82,23,93,15,24,49,37,50,43,48,20,76,14,47,47,85,81,33,79,42,33,49,100,18,28,54,78,32,37,47,89,0,90,37,98,13
27,64,50,71,21,89,18,43,79,51,34,51,70,44,38,20,25,88,27,25,65,81,96,11,39,45,87,45,55,70,12,23,80,80,92,72,35,25,75,90,0,78,62,27
87,79,10,30,98,58,22,70,40,32,76,59,81,51,71,100,13,51,27,66,49,33,88,84,18,64,11,81,47,32,62,77,56,96,78,35,88,48,44,37,78,0,40,87
28,77,56,11,55,35,48,12,11,17,61,18,94,43,26,19,16,18,77,74,37,46,41,33,77,64,51,38,65,36,62,19,17,14,51,74,59,85,94,98,62,40,0,28
0,27,42,26,36,20,74,59,24,62,10,69,61,97,43,79,30,84,79,22,64,40,48,76,51,41,59,58,48,67,38,34,95,91,10,48,37,69,50,13,27,87,28,0
