50
38,21,13,82,84,72,13,34,33,70,13,14,89,0,25,70,10,49,75,21,48,74,47,47,44,36,25,21,66,94,44,57,85,48,91,32,16,10,16,84,17,50,40,100,47,36,35,63,93,18,80,38
64,89,30,77,60,90,76,88,43,90,85,96,21,25,0,54,95,65,45,23,96,36,14,46,64,40,77,85,44,46,39,23,12,24,33,90,34,63,68,42,89,76,58,80,79,28,66,95,89,54,32,64
79,69,18,100,97,58,30,87,33,36,70,85,37,70,54,0,52,81,40,100,19,96,78,90,13,40,71,35,32,46,50,79,62,34,41,41,28,70,71,27,11,85,42,39,80,84,80,54,81,38,78,79
89,63,62,70,32,88,53,26,93,12,22,24,17,10,95,52,0,10,17,96,62,82,97,59,39,43,81,56,19,23,48,91,100,74,64,12,37,23,32,39,66,62,100,76,14,40,61,32,97,18,18,89
91,33,45,61,53,15,53,50,77,76,74,81,49,49,65,81,10,0,23,45,65,76,97,20,26,44,48,66,55,40,97,22,95,11,51,53,96,70,55,21,80,83,68,95,87,18,90,71,90,69,75,91
54,90,37,71,79,67,70,16,99,43,50,88,12,75,45,40,17,23,0,48,71,79,86,52,13,91,25,77,37,39,81,51,60,23,73,46,25,84,15,83,88,41,10,73,64,32,50,82,19,46,25,54
28,13,30,98,69,68,62,72,64,76,78,64,98,21,23,100,96,45,48,0,48,60,40,92,75,43,23,57,39,50,56,22,49,13,29,87,19,27,88,57,92,80,62,89,52,91,69,97,56,25,60,28
62,52,40,60,79,69,91,65,14,46,57,68,74,48,96,19,62,65,71,48,0,42,36,51,76,95,73,30,78,37,72,73,94,28,14,16,93,17,37,28,44,87,86,62,41,41,57,13,79,22,33,62
81,99,51,45,30,66,18,57,68,71,53,30,57,74,36,96,82,76,79,60,42,0,25,90,90,27,78,37,47,57,85,80,72,99,82,31,88,35,46,32,86,100,96,97,34,48,72,92,25,15,32,81
43,58,15,20,59,64,82,83,45,66,92,72,47,47,14,78,97,97,86,40,36,25,0,62,52,83,86,23,94,60,68,65,60,90,40,29,79,90,72,66,57,79,47,21,59,29,49,38,24,54,37,43
95,40,24,26,86,86,82,21,75,84,90,38,58,47,46,90,59,20,52,92,51,90,62,0,91,82,39,31,12,14,30,99,86,48,36,84,81,91,80,27,58,89,79,49,11,93,91,62,55,79,71,95
76,48,84,48,72,43,51,80,75,24,30,100,50,44,64,13,39,26,13,75,76,90,52,91,0,28,14,94,92,98,37,49,86,17,91,68,86,31,41,26,71,58,10,92,81,39,66,35,43,33,64,76
19,22,95,16,28,86,98,48,33,20,43,72,57,36,40,40,43,44,91,43,95,27,83,82,28,0,26,80,95,30,96,39,95,47,38,61,32,17,39,26,91,13,31,100,37,23,76,79,24,70,95,19
24,54,56,26,46,21,31,43,34,63,33,35,15,25,77,71,81,48,25,23,73,78,86,39,14,26,0,84,85,94,52,48,91,37,25,60,65,72,34,74,19,59,88,47,22,21,86,43,70,20,87,24
70,65,66,88,40,48,51,23,44,77,92,41,97,21,85,35,56,66,77,57,30,37,23,31,94,80,84,0,88,86,91,97,47,36,19,25,89,93,62,86,63,20,92,38,93,86,16,52,55,57,50,70
40,37,10,21,30,87,60,58,78,76,81,93,49,66,44,32,19,55,37,39,78,47,94,12,92,95,85,88,0,33,90,26,88,68,56,78,83,30,34,59,55,97,96,37,43,47,46,83,92,81,31,40
95,25,91,79,33,42,60,61,20,51,93,67,53,94,46,46,23,40,39,50,37,57,60,14,98,30,94,86,33,0,79,33,19,84,12,26,22,85,33,14,46,14,55,90,52,39,69,15,25,35,92,95
18,15,45,40,34,20,90,22,49,30,52,76,42,44,39,50,48,97,81,56,72,85,68,30,37,96,52,91,90,79,0,100,87,28,63,48,94,38,69,59,13,17,85,25,98,53,58,21,23,75,95,18
29,61,17,24,33,94,26,73,99,69,93,64,60,57,23,79,91,22,51,22,73,80,65,99,49,39,48,97,26,33,100,0,92,83,24,45,12,58,93,52,74,13,43,19,51,33,40,89,60,83,44,29
49,11,33,66,74,40,95,62,59,49,28,85,23,85,12,62,100,95,60,49,94,72,60,86,86,95,91,47,88,19,87,92,0,58,62,81,95,71,80,15,99,99,92,27,88,53,13,48,12,73,41,49
89,83,85,61,81,99,15,48,55,78,80,90,78,48,24,34,74,11,23,13,28,99,90,48,17,47,37,36,68,84,28,83,58,0,76,79,34,78,87,42,11,31,94,12,57,45,13,97,70,40,67,89
68,70,33,98,84,46,17,88,75,87,73,21,61,91,33,41,64,51,73,29,14,82,40,36,91,38,25,19,56,12,63,24,62,76,0,10,71,60,61,86,83,73,71,85,15,16,50,56,40,73,23,68
74,17,63,13,85,39,56,33,42,37,71,81,21,32,90,41,12,53,46,87,16,31,29,84,68,61,60,25,78,26,48,45,81,79,10,0,76,80,71,35,74,87,21,75,64,77,43,40,100,16,84,74
51,77,79,20,52,19,68,74,80,14,17,22,53,16,34,28,37,96,25,19,93,88,79,81,86,32,65,89,83,22,94,12,95,34,71,76,0,34,22,95,45,19,68,71,98,47,31,16,98,51,38,51
87,14,54,83,50,32,17,21,37,12,98,88,12,10,63,70,23,70,84,27,17,35,90,91,31,17,72,93,30,85,38,58,71,78,60,80,34,0,57,82,35,75,81,87,10,29,34,77,59,74,82,87
35,79,79,90,97,52,17,90,71,58,98,87,19,16,68,71,32,55,15,88,37,46,72,80,41,39,34,62,34,33,69,93,80,87,61,71,22,57,0,87,31,99,87,62,42,22,100,68,23,29,94,35
49,66,34,44,59,67,47,30,17,18,67,68,69,84,42,27,39,21,83,57,28,32,66,27,26,26,74,86,59,14,59,52,15,42,86,35,95,82,87,0,51,21,89,93,88,52,80,56,10,44,92,49
42,75,49,21,78,25,54,54,28,73,97,41,46,17,89,11,66,80,88,92,44,86,57,58,71,91,19,63,55,46,13,74,99,11,83,74,45,35,31,51,0,13,89,10,47,28,74,37,61,10,85,42
93,81,73,63,19,37,77,80,42,22,22,97,10,50,76,85,62,83,41,80,87,100,79,89,58,13,59,20,97,14,17,13,99,31,73,87,19,75,99,21,13,0,48,13,98,60,90,64,100,16,91,93
54,23,45,50,82,47,29,40,35,33,11,31,17,40,58,42,100,68,10,62,86,96,47,79,10,31,88,92,96,55,85,43,92,94,71,21,68,81,87,89,89,48,0,63,66,17,84,12,27,54,40,54
33,31,51,67,17,14,19,25,37,90,54,24,36,100,80,39,76,95,73,89,62,97,21,49,92,100,47,38,37,90,25,19,27,12,85,75,71,87,62,93,10,13,63,0,16,76,81,19,96,53,83,33
21,78,76,49,38,47,99,96,85,59,36,75,70,47,79,80,14,87,64,52,41,34,59,11,81,37,22,93,43,52,98,51,88,57,15,64,98,10,42,88,47,98,66,16,0,68,55,85,88,69,62,21
28,13,53,82,21,40,19,66,18,64,10,74,16,36,28,84,40,18,32,91,41,48,29,93,39,23,21,86,47,39,53,33,53,45,16,77,47,29,22,52,28,60,17,76,68,0,59,29,31,74,37,28
57,10,15,24,50,16,90,63,90,30,66,98,95,35,66,80,61,90,50,69,57,72,49,91,66,76,86,16,46,69,58,40,13,13,50,43,31,34,100,80,74,90,84,81,55,59,0,98,31,41,36,57
93,61,58,63,34,64,69,42,38,78,85,33,17,63,95,54,32,71,82,97,13,92,38,62,35,79,43,52,83,15,21,89,48,97,56,40,16,77,68,56,37,64,12,19,85,29,98,0,78,36,60,93
75,94,87,100,49,39,27,36,91,82,49,34,45,93,89,81,97,90,19,56,79,25,24,55,43,24,70,55,92,25,23,60,12,70,40,100,98,59,23,10,61,100,27,96,88,31,31,78,0,66,92,75
67,62,50,92,59,70,79,62,23,49,41,51,92,18,54,38,18,69,46,25,22,15,54,79,33,70,20,57,81,35,75,83,73,40,73,16,51,74,29,44,10,16,54,53,69,74,41,36,66,0,66,67
15,87,51,59,63,36,47,34,43,29,23,96,35,80,32,78,18,75,25,60,33,32,37,71,64,95,87,50,31,92,95,44,41,67,23,84,38,82,94,92,85,91,40,83,62,37,36,60,92,66,0,15
0,88,99,19,67,77,51,68,48,15,22,52,82,38,64,79,89,91,54,28,62,81,43,95,76,19,24,70,40,95,18,29,49,89,68,74,51,87,35,49,42,93,54,33,21,28,57,93,75,67,15,0
