36
87,89,33,97,69,55,42,62,63,51,60,52,46,64,95,38,60,97,15,72,60,23,83,69,93,89,0,65,86,43,31,83,32,66,74,91,58,87
15,18,59,20,22,14,45,50,84,32,17,82,50,97,86,78,19,16,87,99,72,90,99,36,69,17,65,0,33,62,24,33,84,89,56,27,30,15
48,94,99,83,62,66,94,82,72,98,33,50,73,55,77,25,24,38,55,81,56,57,75,55,14,68,86,33,0,34,54,45,16,58,16,56,37,48
97,90,30,49,80,60,98,72,73,31,27,74,31,81,33,22,25,99,32,56,17,54,97,89,11,94,43,62,34,0,57,15,63,95,66,51,62,97
97,26,39,61,32,13,67,52,18,47,77,98,84,34,73,85,28,65,95,54,38,23,92,49,75,54,31,24,54,57,0,84,64,100,56,96,80,97
100,78,38,89,76,91,57,81,52,43,60,83,84,47,46,70,97,67,29,52,42,91,80,93,27,42,83,33,45,15,84,0,58,68,57,92,99,100
60,99,24,40,100,71,86,38,69,98,86,29,67,57,40,43,29,39,91,65,21,10,97,45,94,92,32,84,16,63,64,58,0,78,87,64,52,60
84,51,97,24,94,61,34,72,73,72,81,65,68,38,58,65,95,66,17,23,73,87,16,66,32,63,66,89,58,95,100,68,78,0,69,66,46,84
77,89,64,50,52,43,51,50,57,79,44,84,15,40,12,28,71,83,73,62,87,36,100,96,49,67,74,56,16,66,56,57,87,69,0,14,16,77
50,32,15,53,85,75,59,77,53,42,12,42,36,40,99,34,66,71,48,71,90,39,14,97,69,47,91,27,56,51,96,92,64,66,14,0,59,50
100,85,73,70,99,89,68,60,52,79,75,40,40,62,30,100,32,93,41,96,74,53,11,90,79,36,58,30,37,62,80,99,52,46,16,59,0,100
0,10,23,100,26,76,33,29,22,56,31,35,70,21,52,96,30,37,94,19,87,75,31,88,34,48,87,15,48,97,97,100,60,84,77,50,100,0
