68
45,33,27,42,52,25,24,85,56,55,48,22,41,54,88,41,46,73,85,58,31,30,23,27,76,0,72,63,18,93,85,34,88,90,85,13,10,33,54,30,90,26,95,86,40,43,24,50,64,93,96,23,95,73,48,85,78,80,43,83,12,92,86,45,33,63,77,15,63,45
13,82,50,77,68,44,73,47,27,36,92,71,60,96,49,24,12,33,91,32,31,37,17,78,53,72,0,89,25,32,41,90,60,97,25,38,72,39,39,95,55,93,84,45,47,82,49,25,56,18,15,56,33,21,55,72,19,91,50,13,20,22,72,87,84,87,85,18,51,13
29,50,68,25,61,55,41,44,20,17,85,41,25,35,29,43,73,26,17,67,86,84,78,36,65,63,89,0,100,28,34,85,25,61,32,70,100,67,53,77,100,75,48,30,27,78,30,58,17,17,97,30,62,47,33,70,96,25,51,24,65,48,40,73,72,20,99,29,50,29
46,27,99,13,82,38,80,97,72,50,66,46,41,58,36,28,32,56,15,81,13,90,92,61,47,18,25,100,0,61,20,15,79,50,67,76,57,23,30,67,56,77,31,91,28,22,49,64,59,95,62,53,50,62,73,29,71,31,41,38,25,43,32,95,94,67,51,46,14,46
17,11,78,14,20,62,81,99,87,39,11,66,22,98,48,45,96,56,20,66,12,66,26,16,14,93,32,28,61,0,46,95,39,28,77,93,26,70,100,60,63,67,29,82,41,92,41,12,17,33,54,43,47,50,38,35,63,10,19,15,37,28,74,88,34,45,52,10,69,17
99,92,92,46,19,15,87,52,72,64,72,69,46,89,40,72,37,43,89,25,77,12,42,72,22,85,41,34,20,46,0,64,49,93,86,44,89,43,48,27,19,67,49,76,97,19,88,96,89,43,40,51,41,91,55,86,27,77,92,49,61,77,46,97,25,35,72,11,74,99
14,27,34,89,66,68,25,14,28,67,86,55,58,91,46,64,26,32,89,74,52,80,11,75,28,34,90,85,15,95,64,0,18,28,29,64,98,85,41,40,100,70,43,66,94,40,85,83,39,68,33,61,66,100,82,18,94,32,57,93,73,82,53,15,31,78,67,79,22,14
49,54,25,71,83,65,97,60,94,98,91,25,17,43,53,73,71,99,30,82,34,43,68,94,51,88,60,25,79,39,49,18,0,27,65,16,57,69,79,32,60,84,63,86,16,70,99,92,99,87,93,38,39,99,50,63,14,80,41,50,67,76,23,54,67,21,19,87,33,49
57,89,41,49,10,20,69,23,87,49,78,16,100,71,67,93,56,41,12,38,90,22,20,11,34,90,97,61,50,28,93,28,27,0,53,50,12,55,11,72,74,57,38,94,28,11,65,81,53,55,40,69,83,14,90,87,55,87,44,83,20,85,59,78,77,59,74,67,53,57
41,83,45,17,96,72,62,21,22,42,82,81,97,72,80,48,55,66,76,41,97,92,16,16,65,85,25,32,67,77,86,29,65,53,0,22,27,17,96,30,40,38,38,12,29,65,33,45,72,85,19,44,100,71,10,39,78,31,75,47,94,69,22,28,80,99,14,94,41,41
73,44,45,49,64,89,28,44,83,84,33,67,96,99,18,39,39,55,75,34,37,31,43,37,74,13,38,70,76,93,44,64,16,50,22,0,79,65,47,64,67,53,50,20,59,50,43,97,99,88,51,86,54,96,12,89,71,65,98,23,67,68,31,93,46,70,43,38,38,73
40,43,90,73,63,37,52,75,13,49,90,55,100,67,79,13,93,67,66,93,83,91,89,33,32,10,72,100,57,26,89,98,57,12,27,79,0,43,15,73,72,16,51,21,55,92,29,17,58,32,19,67,39,23,78,28,76,100,16,61,85,71,87,30,53,96,11,38,70,40
76,24,25,67,43,49,57,90,66,79,77,98,58,60,17,99,21,46,88,86,53,80,52,29,16,33,39,67,23,70,43,85,69,55,17,65,43,0,81,87,58,93,34,88,26,56,36,89,40,76,81,77,73,73,87,14,16,77,44,31,94,28,67,55,29,64,62,21,78,76
72,75,19,71,95,42,67,63,50,28,85,99,65,54,87,42,97,85,10,52,73,42,17,31,96,54,39,53,30,100,48,41,79,11,96,47,15,81,0,30,34,73,82,96,92,97,66,29,53,78,43,59,51,73,99,63,28,77,81,25,87,23,11,100,34,76,44,82,83,72
49,59,28,82,17,82,52,30,84,68,26,73,23,25,75,55,98,79,10,98,80,86,14,65,52,30,95,77,67,60,27,40,32,72,30,64,73,87,30,0,42,96,69,61,48,18,57,38,30,35,21,61,99,26,61,28,51,100,82,50,20,83,37,25,86,97,89,65,41,49
67,19,14,21,31,61,19,28,34,78,49,15,49,31,54,99,79,30,40,32,67,65,25,61,56,90,55,100,56,63,19,100,60,74,40,67,72,58,34,42,0,23,100,46,44,93,87,22,30,91,84,39,34,89,50,60,98,98,21,96,78,20,98,33,48,55,26,88,52,67
19,52,15,69,30,35,56,38,79,32,73,44,30,39,29,78,18,86,79,32,46,71,42,43,78,26,93,75,77,67,67,70,84,57,38,53,16,93,73,96,23,0,97,59,43,93,18,86,25,55,83,87,56,80,32,57,14,75,37,14,47,27,42,47,16,51,19,68,16,19
45,18,57,92,69,97,46,78,58,98,45,12,82,88,33,58,72,98,36,16,23,27,17,85,22,95,84,48,31,29,49,43,63,38,38,50,51,34,82,69,100,97,0,17,22,68,52,85,69,14,57,65,48,18,71,20,67,14,56,59,45,67,33,100,65,95,31,22,69,45
57,70,27,38,64,58,79,32,55,71,69,19,44,27,78,63,55,37,18,57,66,85,13,21,60,86,45,30,91,82,76,66,86,94,12,20,21,88,96,61,46,59,17,0,12,42,91,49,51,69,100,33,10,80,26,83,82,25,64,47,37,41,22,75,51,67,43,67,61,57
11,65,45,99,64,70,96,97,60,100,68,40,55,84,10,38,50,41,58,40,30,61,30,15,14,40,47,27,28,41,97,94,16,28,29,59,55,26,92,48,44,43,22,12,0,26,69,39,77,36,76,61,85,12,34,51,80,40,92,67,40,48,67,36,30,48,27,62,66,11
11,87,12,42,17,41,62,10,99,55,12,52,52,80,84,56,19,97,70,35,89,67,33,96,88,43,82,78,22,92,19,40,70,11,65,50,92,56,97,18,93,93,68,42,26,0,62,12,17,79,55,81,10,51,98,92,75,10,78,61,26,21,30,37,50,50,29,46,28,11
59,54,40,65,97,26,14,56,100,47,30,25,22,43,26,25,39,66,91,90,68,40,58,56,80,24,49,30,49,41,88,85,99,65,33,43,29,36,66,57,87,18,52,91,69,62,0,68,15,99,13,44,26,57,72,27,98,12,85,60,97,69,27,22,60,77,66,56,20,59
22,45,45,56,46,79,24,60,100,60,84,88,23,88,75,76,62,17,94,80,28,91,52,51,36,50,25,58,64,12,96,83,92,81,45,97,17,89,29,38,22,86,85,49,39,12,68,0,81,60,72,25,16,30,97,66,70,37,15,57,60,66,23,94,95,64,53,60,85,22
94,15,43,65,20,11,98,22,75,34,79,55,83,26,94,85,75,43,43,69,25,21,57,55,32,64,56,17,59,17,89,39,99,53,72,99,58,40,53,30,30,25,69,51,77,17,15,81,0,67,23,52,11,47,50,78,94,53,66,51,96,29,85,51,77,41,31,70,49,94
83,37,38,80,20,49,89,24,64,53,24,56,32,67,88,25,67,49,94,22,96,28,61,24,92,93,18,17,95,33,43,68,87,55,85,88,32,76,78,35,91,55,14,69,36,79,99,60,67,0,97,95,66,20,73,27,22,24,71,27,79,89,77,69,33,97,31,61,52,83
54,68,25,59,44,37,36,49,85,69,12,48,13,45,68,51,18,54,64,30,81,24,78,90,55,96,15,97,62,54,40,33,93,40,19,51,19,81,43,21,84,83,57,100,76,55,13,72,23,97,0,71,83,85,35,100,89,45,76,70,15,80,68,53,47,80,98,74,52,54
47,81,30,55,57,91,65,91,25,85,53,83,26,85,80,55,56,16,33,34,34,44,85,89,53,23,56,30,53,43,51,61,38,69,44,86,67,77,59,61,39,87,65,33,61,81,44,25,52,95,71,0,51,11,30,34,31,36,97,70,64,18,99,43,58,59,67,88,82,47
87,29,62,44,39,54,52,33,76,80,33,31,50,85,23,92,44,59,62,72,56,50,20,14,52,95,33,62,50,47,41,66,39,83,100,54,39,73,51,99,34,56,48,10,85,10,26,16,11,66,83,51,0,14,17,68,66,24,26,44,31,88,86,48,96,26,87,75,59,87
50,52,10,34,97,89,93,68,57,15,47,69,28,15,29,81,93,42,49,34,99,61,42,39,36,73,21,47,62,50,91,100,99,14,71,96,23,73,73,26,89,80,18,80,12,51,57,30,47,20,85,11,14,0,31,36,49,88,76,100,20,92,38,73,11,36,76,67,88,50
14,60,92,43,88,15,27,23,90,29,98,30,20,80,58,77,42,60,31,78,78,43,74,42,49,48,55,33,73,38,55,82,50,90,10,12,78,87,99,61,50,32,71,26,34,98,72,97,50,73,35,30,17,31,0,23,67,54,98,34,66,63,42,63,57,25,24,51,76,14
33,62,20,36,69,62,59,50,87,59,35,11,60,76,24,71,71,56,16,80,52,94,25,47,13,85,72,70,29,35,86,18,63,87,39,89,28,14,63,28,60,57,20,83,51,92,27,66,78,27,100,34,68,36,23,0,58,73,28,88,83,45,38,31,87,37,59,98,34,33
86,65,54,18,22,23,26,73,93,72,29,37,44,79,33,41,27,19,45,40,49,30,52,32,80,78,19,96,71,63,27,94,14,55,78,71,76,16,28,51,98,14,67,82,80,75,98,70,94,22,89,31,66,49,67,58,0,46,54,96,29,53,81,71,32,81,83,50,90,86
49,22,69,53,44,36,64,68,44,49,18,33,99,93,21,18,79,45,53,53,96,27,11,39,27,80,91,25,31,10,77,32,80,87,31,65,100,77,77,100,98,75,14,25,40,10,12,37,53,24,45,36,24,88,54,73,46,0,43,67,46,35,37,67,66,36,52,62,61,49
27,52,85,55,28,65,58,52,78,86,88,17,53,70,80,92,47,12,99,12,46,71,12,96,30,43,50,51,41,19,92,57,41,44,75,98,16,44,81,82,21,37,56,64,92,78,85,15,66,71,76,97,26,76,98,28,54,43,0,96,65,24,16,49,12,59,65,89,32,27
38,58,29,87,67,30,85,41,68,45,26,82,48,51,53,78,69,73,16,11,21,54,66,33,63,83,13,24,38,15,49,93,50,83,47,23,61,31,25,50,96,14,59,47,67,61,60,57,51,27,70,70,44,100,34,88,96,67,96,0,30,98,94,68,58,63,76,29,24,38
97,13,44,52,69,69,49,15,67,15,14,72,19,20,18,64,45,59,85,50,43,36,46,23,63,12,20,65,25,37,61,73,67,20,94,67,85,94,87,20,78,47,45,37,40,26,97,60,96,79,15,64,31,20,66,83,29,46,65,30,0,15,38,24,34,26,37,60,61,97
71,36,20,55,62,75,23,22,14,93,34,17,37,13,30,19,23,61,79,31,71,72,46,14,63,92,22,48,43,28,77,82,76,85,69,68,71,28,23,83,20,27,67,41,48,21,69,66,29,89,80,18,88,92,63,45,53,35,24,98,15,0,83,30,54,100,62,36,46,71
72,85,36,55,90,57,58,61,44,27,99,79,66,93,46,54,23,29,16,88,54,92,86,80,56,86,72,40,32,74,46,53,23,59,22,31,87,67,11,37,98,42,33,22,67,30,27,23,85,77,68,99,86,38,42,38,81,37,16,94,38,83,0,85,44,67,92,45,11,72
30,13,64,13,80,53,86,25,36,18,56,97,24,49,69,99,67,83,66,36,32,100,53,17,46,45,87,73,95,88,97,15,54,78,28,93,30,55,100,25,33,47,100,75,36,37,22,94,51,69,53,43,48,73,63,31,71,67,49,68,24,30,85,0,10,39,30,52,33,30
26,81,43,81,66,22,22,41,63,40,85,40,47,67,98,97,27,39,54,95,37,67,65,40,48,33,84,72,94,34,25,31,67,77,80,46,53,29,34,86,48,16,65,51,30,50,60,95,77,33,47,58,96,11,57,87,32,66,12,58,34,54,44,10,0,28,66,13,51,26
29,22,76,98,85,75,100,47,84,38,88,41,92,72,48,38,74,65,60,64,40,19,50,18,44,63,87,20,67,45,35,78,21,59,99,70,96,64,76,97,55,51,95,67,48,50,77,64,41,97,80,59,26,36,25,37,81,36,59,63,26,100,67,39,28,0,84,57,72,29
12,53,88,79,50,56,64,88,62,28,79,94,59,66,71,66,25,76,51,57,76,93,86,40,77,77,85,99,51,52,72,67,19,74,14,43,11,62,44,89,26,19,31,43,27,29,66,53,31,31,98,67,87,76,24,59,83,52,65,76,37,62,92,30,66,84,0,95,41,12
21,68,33,22,36,42,91,56,77,64,45,70,66,43,90,67,26,48,70,64,95,78,38,54,50,15,18,29,46,10,11,79,87,67,94,38,38,21,82,65,88,68,22,67,62,46,56,60,70,61,74,88,75,67,51,98,50,62,89,29,60,36,45,52,13,57,95,0,18,21
63,26,76,80,10,55,92,92,37,54,91,40,42,29,75,65,59,33,31,77,79,87,78,22,76,63,51,50,14,69,74,22,33,53,41,38,70,78,83,41,52,16,69,61,66,28,20,85,49,52,52,82,59,88,76,34,90,61,32,24,61,46,11,33,51,72,41,18,0,63
0,57,76,83,23,37,18,87,45,54,14,77,21,60,49,77,56,22,83,78,13,18,16,63,89,45,13,29,46,17,99,14,49,57,41,73,40,76,72,49,67,19,45,57,11,11,59,22,94,83,54,47,87,50,14,33,86,49,27,38,97,71,72,30,26,29,12,21,63,0
