45
78,57,76,98,72,66,49,39,42,72,78,13,58,58,43,56,31,95,98,92,72,40,26,0,16,36,99,10,86,87,28,81,99,74,51,32,85,91,30,45,42,19,21,41,68,30,78
12,30,24,76,69,97,56,88,19,39,100,83,77,17,10,21,67,10,31,97,71,13,24,16,0,18,19,95,49,80,94,29,23,59,36,11,91,19,49,46,67,34,67,38,16,73,12
46,54,63,39,67,44,54,80,26,78,88,57,53,96,64,25,61,53,45,74,60,28,28,36,18,0,66,76,70,56,47,72,57,88,17,53,81,60,79,15,18,87,83,36,12,76,46
31,26,86,17,19,57,94,39,24,10,96,77,93,71,19,50,13,72,82,42,14,88,15,99,19,66,0,49,83,35,73,93,56,71,47,61,91,75,96,83,86,38,59,32,99,66,31
75,80,17,23,24,31,64,49,24,45,61,32,57,94,90,24,25,33,32,41,23,35,64,10,95,76,49,0,32,66,14,57,87,17,31,53,32,28,51,77,58,43,20,34,99,60,75
39,23,44,63,72,23,22,82,89,29,62,25,66,26,73,54,53,36,96,40,60,80,70,86,49,70,83,32,0,45,22,89,25,98,71,95,40,70,12,16,39,25,57,44,81,58,39
27,84,41,89,81,10,86,92,88,73,17,100,95,38,24,94,43,51,50,39,39,73,61,87,80,56,35,66,45,0,21,82,81,88,40,56,85,43,23,96,14,92,82,78,85,98,27
43,88,64,50,72,64,47,34,86,42,88,97,27,85,97,100,41,43,50,53,84,79,44,28,94,47,73,14,22,21,0,27,95,72,22,26,100,55,59,12,89,48,95,75,33,35,43
15,11,15,18,56,75,65,49,63,30,44,94,61,98,12,35,23,20,93,69,99,94,66,81,29,72,93,57,89,82,27,0,80,52,53,73,73,62,80,10,29,41,93,69,29,56,15
49,36,34,12,11,20,46,61,17,68,91,58,41,11,61,64,35,90,60,82,54,31,32,99,23,57,56,87,25,81,95,80,0,86,15,57,88,77,31,19,46,25,66,14,47,30,49
24,61,80,56,88,15,96,47,75,24,23,56,81,64,33,67,16,67,91,55,11,74,66,74,59,88,71,17,98,88,72,52,86,0,56,26,80,14,69,31,21,25,67,60,54,93,24
97,39,70,79,12,31,34,14,42,68,73,23,29,95,95,32,36,93,54,62,51,76,89,51,36,17,47,31,71,40,22,53,15,56,0,22,68,17,32,21,93,82,30,46,73,35,97
62,85,19,14,35,27,61,74,46,63,31,79,54,66,22,87,19,55,90,38,95,26,64,32,11,53,61,53,95,56,26,73,57,26,22,0,90,27,51,57,18,71,75,33,94,72,62
96,91,55,37,63,67,56,26,12,94,42,10,47,86,60,46,73,66,84,37,54,52,99,85,91,81,91,32,40,85,100,73,88,80,68,90,0,52,23,92,44,41,23,97,14,73,96
87,15,35,14,20,48,78,48,14,47,77,35,31,60,90,30,70,86,48,23,41,31,64,91,19,60,75,28,70,43,55,62,77,14,17,27,52,0,76,90,67,62,65,100,90,39,87
94,64,58,11,39,44,16,37,24,49,62,84,97,63,20,23,66,15,26,50,88,57,92,30,49,79,96,51,12,23,59,80,31,69,32,51,23,76,0,59,58,34,41,23,68,16,94
98,81,26,24,57,30,76,40,23,85,54,43,22,91,38,51,64,88,59,37,57,47,21,45,46,15,83,77,16,96,12,10,19,31,21,57,92,90,59,0,37,55,96,59,51,97,98
54,57,14,60,17,95,94,36,89,87,23,20,43,68,24,28,63,31,89,29,51,96,93,42,67,18,86,58,39,14,89,29,46,21,93,18,44,67,58,37,0,71,63,49,65,15,54
92,34,17,32,92,20,59,29,30,51,39,50,19,83,88,74,33,56,78,73,20,85,21,19,34,87,38,43,25,92,48,41,25,25,82,71,41,62,34,55,71,0,65,70,20,19,92
61,34,81,29,72,89,22,38,51,66,95,84,70,47,69,31,93,93,22,87,30,36,91,21,67,83,59,20,57,82,95,93,66,67,30,75,23,65,41,96,63,65,0,50,93,52,61
84,55,48,78,11,71,16,100,19,32,81,30,32,65,80,57,53,82,30,39,59,95,11,41,38,36,32,34,44,78,75,69,14,60,46,33,97,100,23,59,49,70,50,0,80,22,84
52,42,87,33,31,95,54,47,50,96,34,20,72,99,91,34,29,22,77,49,71,25,53,68,16,12,99,99,81,85,33,29,47,54,73,94,14,90,68,51,65,20,93,80,0,28,52
47,67,90,60,96,28,62,77,22,85,13,90,61,88,93,40,24,80,85,58,23,62,96,30,73,76,66,60,58,98,35,56,30,93,35,72,73,39,16,97,15,19,52,22,28,0,47
0,15,64,68,45,50,28,62,17,16,19,60,32,18,19,72,85,71,45,40,39,68,76,78,12,46,31,75,39,27,43,15,49,24,97,62,96,87,94,98,54,92,61,84,52,47,0
