46
86,57,34,94,78,19,22,21,10,77,37,93,85,97,56,39,35,62,89,48,78,59,42,50,49,41,30,25,81,96,47,96,28,0,21,13,94,81,16,13,47,22,74,94,98,24,69,86
30,100,86,24,54,30,87,72,56,16,19,14,32,94,92,59,69,69,54,10,67,39,82,66,46,91,29,63,14,52,73,20,69,21,0,34,14,71,83,30,40,83,93,32,52,51,69,30
48,72,55,58,10,21,21,49,80,56,43,28,100,79,98,25,42,91,55,69,48,55,39,22,39,19,23,93,64,94,52,88,79,13,34,0,23,45,40,53,68,72,51,82,94,87,38,48
77,51,86,15,32,47,94,68,51,56,40,34,52,85,100,61,70,95,52,56,62,12,92,33,36,12,12,92,99,35,18,72,88,94,14,23,0,33,36,24,13,78,74,99,71,86,82,77
99,21,36,87,78,62,14,90,27,93,36,89,32,26,96,35,56,55,72,91,23,88,69,46,73,21,66,16,97,58,44,45,18,81,71,45,33,0,49,70,29,78,23,11,30,54,94,99
15,30,26,49,34,82,54,71,13,47,65,69,47,25,35,11,70,80,21,95,26,40,97,85,15,36,60,65,22,97,96,17,69,16,83,40,36,49,0,32,27,85,56,57,41,10,81,15
57,63,42,74,26,54,97,71,63,25,22,65,72,70,29,75,83,13,48,12,70,34,27,88,38,83,80,41,93,83,37,13,55,13,30,53,24,70,32,0,32,30,66,93,91,16,69,57
64,31,98,36,50,16,73,59,49,73,74,68,54,38,68,15,57,80,53,31,80,81,62,66,56,32,74,90,83,66,96,30,36,47,40,68,13,29,27,32,0,17,74,42,33,45,100,64
49,68,99,85,93,55,83,61,42,53,28,41,33,77,32,40,91,44,39,48,45,62,66,71,73,98,19,55,90,36,14,32,95,22,83,72,78,78,85,30,17,0,76,24,68,30,26,49
26,32,38,94,95,13,10,57,13,93,16,48,88,90,54,24,99,18,52,66,96,82,59,25,78,49,31,45,53,60,61,33,49,74,93,51,74,23,56,66,74,76,0,24,99,84,66,26
18,87,51,42,81,38,10,73,11,13,14,13,35,33,91,89,68,68,42,75,22,57,15,12,20,11,12,18,86,39,25,90,87,94,32,82,99,11,57,93,42,24,24,0,95,77,75,18
23,68,90,83,65,53,26,46,20,23,32,95,55,28,21,19,35,35,43,97,16,83,64,83,16,13,47,45,30,62,11,65,95,98,52,94,71,30,41,91,33,68,99,95,0,91,84,23
45,30,96,61,43,63,55,47,75,56,89,67,79,25,18,32,60,71,20,52,56,64,16,83,79,80,72,77,97,75,56,82,49,24,51,87,86,54,10,16,45,30,84,77,91,0,76,45
48,77,84,46,86,50,55,39,85,55,75,85,13,39,72,19,65,49,17,30,44,48,94,39,90,43,26,31,76,41,15,54,63,69,69,38,82,94,81,69,100,26,66,75,84,76,0,48
0,68,10,81,65,41,21,60,70,83,51,42,55,79,54,59,44,55,30,75,35,24,61,89,74,29,44,54,23,30,82,72,51,86,30,48,77,99,15,57,64,49,26,18,23,45,48,0
