96
53,53,80,93,42,53,97,64,12,0,51,77,71,87,22,99,93,80,40,29,56,21,92,90,13,43,96,95,36,90,60,86,88,95,48,53,100,73,35,28,95,41,34,26,53,32,61,73,35,23,88,44,94,38,87,28,55,26,30,21,78,87,40,54,39,54,51,91,59,58,58,23,28,29,59,60,77,68,49,53,33,17,30,47,70,39,92,78,95,34,81,68,80,20,69,34,22,53
31,98,63,77,65,15,99,100,72,51,0,83,93,97,97,41,21,51,11,27,29,39,69,48,69,68,32,48,64,52,59,48,55,100,13,97,47,59,57,37,38,41,38,50,23,20,21,56,68,33,43,51,68,68,54,60,66,91,65,34,29,56,11,92,54,88,89,16,93,25,85,29,84,42,11,20,35,32,10,99,70,40,70,65,57,78,31,99,56,26,96,66,36,10,27,55,34,31
31,42,49,71,10,26,49,65,36,77,83,0,85,62,51,14,16,17,14,33,14,46,57,39,88,37,11,48,65,94,67,97,66,55,96,45,75,83,68,69,76,84,77,84,90,43,87,87,93,60,84,42,84,97,49,27,34,32,69,57,68,12,25,76,96,18,94,90,98,13,88,25,19,77,86,26,48,62,36,77,48,20,42,39,24,28,17,86,16,22,66,92,46,21,34,96,79,31
54,26,70,28,27,85,16,75,95,71,93,85,0,22,68,63,50,41,74,83,44,87,82,53,30,64,84,16,89,15,97,30,42,67,20,58,57,27,70,28,49,22,97,87,75,79,68,95,90,31,99,13,92,50,79,16,73,83,63,41,11,55,20,40,16,60,83,48,30,43,20,62,66,14,60,43,15,15,46,97,61,38,100,66,56,24,85,49,46,81,68,38,10,75,100,55,61,54
98,94,63,53,73,61,34,92,29,87,97,62,22,0,48,78,75,38,86,82,84,48,11,26,73,58,51,66,86,58,81,96,46,91,93,22,19,84,23,93,50,21,97,87,10,32,53,46,44,15,14,56,35,19,74,71,17,73,94,84,40,80,49,25,92,63,70,98,76,100,21,98,67,90,52,82,28,70,31,99,50,32,55,13,95,75,38,21,92,57,65,13,24,18,63,44,77,98
44,11,25,47,38,27,43,10,19,22,97,51,68,48,0,53,69,71,29,55,22,52,45,59,32,51,68,38,48,52,58,28,67,15,21,90,94,62,60,56,90,76,94,59,84,19,61,39,94,51,61,36,44,59,19,60,94,90,59,39,65,71,44,10,34,41,70,13,42,55,75,23,83,27,46,51,26,96,62,82,73,44,83,61,69,81,90,93,99,26,44,39,81,66,65,73,12,44
72,33,59,98,66,51,12,99,64,99,41,14,63,78,53,0,62,19,33,53,38,25,51,71,22,95,52,50,40,42,48,65,54,20,68,25,98,44,97,16,56,70,52,77,68,39,72,59,67,66,15,13,56,63,62,79,73,10,73,56,85,31,13,79,50,61,74,68,57,56,56,13,12,22,95,63,19,64,73,52,15,68,68,65,33,84,91,29,25,29,51,93,87,98,80,50,32,72
64,60,75,35,41,91,39,86,66,93,21,16,50,75,69,62,0,90,30,59,89,76,73,83,18,50,80,46,98,72,85,45,100,21,19,77,83,17,20,85,25,34,73,49,45,50,39,79,17,86,84,93,53,71,11,82,71,63,16,85,22,79,26,38,40,25,67,86,39,62,92,14,96,99,44,55,53,82,68,44,34,63,88,73,32,56,26,29,27,25,16,96,62,53,21,25,29,64
40,10,38,49,71,32,12,19,39,80,51,17,41,38,71,19,90,0,39,46,65,83,46,56,26,69,56,55,32,84,31,92,33,93,51,79,10,80,30,64,48,99,48,77,31,18,43,29,80,10,16,73,63,13,80,91,98,35,61,55,17,13,74,82,35,76,64,29,32,10,51,44,62,77,20,61,64,75,78,84,87,26,13,57,19,52,58,37,14,50,82,91,41,32,64,79,56,40
50,28,74,76,47,28,84,99,41,40,11,14,74,86,29,33,30,39,0,80,99,99,78,61,33,67,42,52,89,100,31,12,53,89,76,61,57,17,44,50,13,67,89,26,54,37,59,98,12,18,84,49,28,11,36,87,64,62,36,66,70,24,85,98,68,19,100,42,97,51,30,33,78,54,63,35,23,95,19,10,85,80,69,57,96,93,98,64,91,33,11,58,11,31,98,82,84,50
54,15,53,58,90,24,50,85,72,29,27,33,83,82,55,53,59,46,80,0,41,14,75,63,56,53,21,67,90,41,76,21,24,45,61,20,87,19,73,61,65,48,54,24,60,12,81,25,87,79,16,44,100,94,52,21,52,81,81,90,54,46,53,33,64,19,28,53,79,54,72,99,39,81,50,50,55,74,64,56,46,58,68,71,93,71,10,44,14,11,40,94,56,64,66,49,73,54
91,63,86,73,19,29,77,95,36,56,29,14,44,84,22,38,89,65,99,41,0,55,25,17,66,56,24,70,53,65,40,18,34,49,36,50,51,77,53,13,26,76,44,95,47,91,42,20,85,33,86,95,96,59,58,22,45,52,67,99,35,41,57,21,86,71,41,24,38,17,31,49,20,29,74,82,36,95,11,63,47,26,98,10,87,27,61,70,92,47,83,58,27,47,51,46,79,91
34,47,59,34,85,65,80,90,62,21,39,46,87,48,52,25,76,83,99,14,55,0,50,51,86,56,43,27,99,92,85,57,81,48,60,47,60,10,23,25,88,29,95,85,75,77,10,34,68,56,47,56,23,56,46,49,95,77,71,22,66,40,92,27,57,80,93,97,93,30,93,29,93,21,99,31,34,28,83,73,49,13,87,75,62,100,46,24,65,38,30,11,94,40,62,38,64,34
41,94,48,75,24,41,80,32,76,92,69,57,82,11,45,51,73,46,78,75,25,50,0,36,46,29,75,17,44,41,47,93,51,31,15,16,74,97,89,40,77,10,58,78,80,62,59,73,93,82,65,38,54,72,78,67,90,17,75,35,32,52,85,50,34,61,99,82,24,67,17,39,57,38,89,76,51,51,27,46,97,31,58,15,57,11,27,26,50,72,31,10,89,11,89,64,65,41
96,77,77,44,28,70,53,38,41,90,48,39,53,26,59,71,83,56,61,63,17,51,36,0,17,31,81,89,38,89,16,98,55,83,32,78,75,54,34,59,74,63,80,67,50,79,26,67,89,34,44,89,32,59,79,18,78,26,76,27,92,78,85,31,75,99,35,64,63,91,53,71,52,57,17,77,76,77,79,95,48,58,56,40,22,54,23,33,39,55,78,55,63,74,58,51,68,96
33,53,11,91,68,81,100,31,57,13,69,88,30,73,32,22,18,26,33,56,66,86,46,17,0,45,62,12,13,23,22,34,50,80,78,60,56,99,12,46,27,80,70,24,68,38,51,49,42,76,25,85,28,52,25,90,33,62,21,52,35,45,71,51,46,55,40,34,23,47,49,83,41,78,41,52,53,50,100,91,51,81,19,79,42,18,68,44,41,97,31,38,100,10,10,21,78,33
23,76,13,21,81,96,52,25,92,43,68,37,64,58,51,95,50,69,67,53,56,56,29,31,45,0,77,97,78,38,52,41,81,36,35,15,75,15,74,61,46,65,16,75,63,46,67,13,28,55,86,82,18,88,19,38,47,42,99,50,62,96,48,11,43,45,81,78,99,27,83,79,79,11,88,80,28,86,100,65,69,41,41,83,66,67,47,95,28,46,11,92,67,73,14,80,25,23
30,20,26,10,94,49,64,91,64,96,32,11,84,51,68,52,80,56,42,21,24,43,75,81,62,77,0,96,44,28,96,32,53,39,45,35,37,52,41,95,15,67,54,19,10,72,12,52,10,26,32,89,83,15,97,72,26,56,98,67,71,89,82,57,22,23,92,86,98,31,33,97,14,83,39,37,86,19,80,75,24,55,57,49,88,43,74,69,10,73,67,66,71,12,14,25,28,30
37,98,54,73,87,73,94,19,36,95,48,48,16,66,38,50,46,55,52,67,70,27,17,89,12,97,96,0,29,52,90,85,70,57,43,92,56,40,13,86,20,93,27,14,77,12,64,45,19,75,89,44,62,34,91,29,18,62,27,40,61,16,89,96,84,97,85,42,15,22,15,54,16,56,81,68,20,67,32,38,63,56,99,16,82,89,68,95,48,97,60,56,72,76,32,18,68,37
28,85,22,19,86,72,18,70,61,36,64,65,89,86,48,40,98,32,89,90,53,99,44,38,13,78,44,29,0,73,30,48,49,10,56,74,57,46,41,94,97,15,22,56,44,37,28,95,50,13,93,40,94,28,14,45,100,37,10,67,42,39,33,44,67,21,11,18,16,51,72,89,29,83,15,21,14,54,27,14,61,70,53,25,61,93,37,20,82,86,64,33,50,37,39,57,100,28
46,62,19,24,12,34,20,77,76,90,52,94,15,58,52,42,72,84,100,41,65,92,41,89,23,38,28,52,73,0,11,49,97,98,39,46,78,76,22,76,76,47,24,65,26,63,93,39,88,63,60,10,96,56,72,62,86,96,75,42,19,66,100,49,78,64,19,52,85,20,30,62,10,58,22,81,84,97,50,60,29,70,100,27,40,72,100,96,17,25,10,39,100,87,60,57,30,46
53,59,31,61,31,47,73,82,44,60,59,67,97,81,58,48,85,31,31,76,40,85,47,16,22,52,96,90,30,11,0,77,82,67,81,42,67,23,72,34,46,58,73,88,28,60,15,52,86,65,15,87,10,42,11,85,55,78,11,20,72,38,16,71,71,88,57,42,20,25,23,90,45,84,82,10,65,56,15,57,82,34,81,77,67,72,49,71,23,70,52,16,12,28,11,15,94,53
29,79,40,78,69,90,70,26,79,86,48,97,30,96,28,65,45,92,12,21,18,57,93,98,34,41,32,85,48,49,77,0,66,94,12,39,75,44,53,11,38,16,69,18,56,41,43,75,69,45,72,17,96,18,63,38,85,55,77,57,52,31,65,53,100,24,56,98,39,57,38,48,21,35,16,75,27,100,63,95,10,41,20,65,78,39,55,60,16,49,73,43,27,53,60,39,37,29
87,10,54,81,60,63,79,35,28,88,55,66,42,46,67,54,100,33,53,24,34,81,51,55,50,81,53,70,49,97,82,66,0,21,54,41,72,32,38,52,66,90,21,28,26,17,19,61,16,100,73,58,73,64,75,63,75,21,68,19,66,77,30,33,27,16,41,31,15,65,29,62,20,18,90,21,91,91,48,74,44,37,50,82,57,18,62,20,99,16,75,30,74,82,33,19,71,87
59,11,92,88,51,22,25,90,67,95,100,55,67,91,15,20,21,93,89,45,49,48,31,83,80,36,39,57,10,98,67,94,21,0,12,62,42,57,94,74,50,68,42,38,55,87,45,97,62,15,49,67,99,96,45,90,46,29,22,88,14,31,25,24,66,92,31,38,99,46,90,32,89,28,67,36,24,93,98,79,62,21,78,16,10,71,24,49,77,26,51,89,75,69,74,51,45,59
41,13,91,29,99,65,86,52,26,48,13,96,20,93,21,68,19,51,76,61,36,60,15,32,78,35,45,43,56,39,81,12,54,12,0,61,79,43,39,78,24,87,86,42,87,30,79,97,42,25,11,58,27,49,21,100,58,73,89,72,54,20,22,54,18,30,89,42,71,14,81,27,21,65,100,21,70,23,23,52,60,34,67,20,50,41,95,19,53,64,59,50,34,72,100,42,37,41
29,98,17,91,40,56,37,82,58,53,97,45,58,22,90,25,77,79,61,20,50,47,16,78,60,15,35,92,74,46,42,39,41,62,61,0,72,24,60,57,85,70,43,29,11,77,21,25,72,89,89,30,93,63,93,52,23,72,23,93,77,45,47,61,99,74,44,66,83,35,97,18,14,21,39,45,56,36,45,15,23,39,20,85,44,49,62,89,48,64,29,89,30,72,77,82,87,29
25,32,100,82,83,36,68,78,13,100,47,75,57,19,94,98,83,10,57,87,51,60,74,75,56,75,37,56,57,78,67,75,72,42,79,72,0,92,35,85,37,45,70,67,74,17,17,41,51,12,62,95,75,88,63,80,50,35,12,70,31,55,88,19,95,80,59,55,94,65,79,71,54,20,80,92,78,98,70,67,58,33,48,81,36,27,11,13,95,74,93,67,46,18,19,35,47,25
100,83,67,69,71,48,58,94,41,73,59,83,27,84,62,44,17,80,17,19,77,10,97,54,99,15,52,40,46,76,23,44,32,57,43,24,92,0,44,74,55,50,34,43,13,85,89,39,19,71,10,27,30,27,51,13,44,84,88,29,67,90,26,44,74,54,59,36,12,98,77,78,39,12,34,66,92,53,93,84,76,84,79,79,83,22,34,54,36,13,53,22,10,19,69,70,77,100
34,92,58,44,46,36,97,25,37,35,57,68,70,23,60,97,20,30,44,73,53,23,89,34,12,74,41,13,41,22,72,53,38,94,39,60,35,44,0,86,41,22,73,21,16,33,85,35,19,13,29,21,98,82,83,75,49,73,93,71,67,100,83,66,29,34,10,10,98,65,33,35,14,66,46,58,32,77,78,49,37,91,27,81,32,68,12,26,91,62,21,52,15,72,67,100,54,34
15,81,96,87,96,78,76,11,30,28,37,69,28,93,56,16,85,64,50,61,13,25,40,59,46,61,95,86,94,76,34,11,52,74,78,57,85,74,86,0,85,32,71,46,42,73,82,12,99,79,98,84,56,19,48,57,10,58,34,49,77,18,85,84,96,40,17,86,54,99,28,80,29,18,92,25,65,97,55,96,57,42,74,70,92,13,84,46,97,24,70,53,62,14,25,32,76,15
68,38,20,74,64,95,84,16,12,95,38,76,49,50,90,56,25,48,13,65,26,88,77,74,27,46,15,20,97,76,46,38,66,50,24,85,37,55,41,85,0,29,22,38,36,54,92,37,85,52,13,38,48,90,58,44,16,22,42,98,26,13,19,81,35,64,11,20,49,79,25,22,59,60,57,89,68,21,18,58,78,95,33,61,11,80,49,20,66,19,87,18,44,72,90,68,64,68
14,83,50,53,21,87,28,76,98,41,41,84,22,21,76,70,34,99,67,48,76,29,10,63,80,65,67,93,15,47,58,16,90,68,87,70,45,50,22,32,29,0,71,79,37,39,18,67,82,93,74,67,26,36,27,42,100,33,55,61,15,32,98,23,97,17,49,60,52,73,43,84,18,84,72,71,36,32,79,23,78,12,75,17,62,27,69,97,83,50,23,70,98,60,16,50,63,14
44,71,82,19,45,100,11,90,88,34,38,77,97,97,94,52,73,48,89,54,44,95,58,80,70,16,54,27,22,24,73,69,21,42,86,43,70,34,73,71,22,71,0,51,45,16,47,37,65,48,94,87,59,41,26,49,11,92,57,99,70,100,13,47,100,75,18,83,50,60,66,39,99,74,28,66,23,71,80,80,45,75,57,44,37,11,61,26,69,18,60,19,15,91,17,22,85,44
27,61,36,88,16,57,70,84,35,26,50,84,87,87,59,77,49,77,26,24,95,85,78,67,24,75,19,14,56,65,88,18,28,38,42,29,67,43,21,46,38,79,51,0,62,64,77,19,73,84,89,30,92,27,52,22,53,28,49,40,13,28,22,81,86,22,36,53,37,79,98,11,29,36,91,17,98,95,100,100,52,44,62,73,22,22,77,30,48,96,75,53,69,14,87,33,100,27
97,81,80,41,87,41,36,16,44,53,23,90,75,10,84,68,45,31,54,60,47,75,80,50,68,63,10,77,44,26,28,56,26,55,87,11,74,13,16,42,36,37,45,62,0,52,34,69,12,17,100,48,33,31,65,24,79,45,92,39,46,22,58,89,12,44,88,43,39,46,98,75,39,87,67,93,19,88,26,60,46,55,48,94,15,78,69,46,85,56,20,95,77,30,46,95,89,97
91,13,14,11,81,34,12,84,99,32,20,43,79,32,19,39,50,18,37,12,91,77,62,79,38,46,72,12,37,63,60,41,17,87,30,77,17,85,33,73,54,39,16,64,52,0,77,13,89,32,17,16,16,84,75,42,55,84,33,98,46,77,56,46,17,84,21,13,30,71,77,12,37,22,30,44,36,95,14,13,73,59,68,23,43,35,22,50,44,59,89,87,52,50,90,46,18,91
36,25,89,31,28,42,52,58,63,61,21,87,68,53,61,72,39,43,59,81,42,10,59,26,51,67,12,64,28,93,15,43,19,45,79,21,17,89,85,82,92,18,47,77,34,77,0,45,13,69,22,98,65,71,91,60,68,48,56,22,17,53,23,80,85,34,31,61,26,74,91,55,45,54,68,13,75,85,12,14,44,24,66,19,96,100,56,35,30,56,41,35,94,48,32,10,83,36
63,34,91,30,42,13,13,73,16,73,56,87,95,46,39,59,79,29,98,25,20,34,73,67,49,13,52,45,95,39,52,75,61,97,97,25,41,39,35,12,37,67,37,19,69,13,45,0,70,37,61,34,75,12,42,70,79,76,64,60,35,62,82,47,88,53,91,59,92,32,11,85,67,79,48,23,68,67,53,48,16,18,76,83,100,14,32,17,42,30,95,62,45,66,23,75,73,63
12,13,35,36,14,74,85,74,76,35,68,93,90,44,94,67,17,80,12,87,85,68,93,89,42,28,10,19,50,88,86,69,16,62,42,72,51,19,19,99,85,82,65,73,12,89,13,70,0,33,22,17,74,28,61,90,34,39,66,14,40,62,65,36,34,21,45,13,16,70,96,67,31,49,57,18,88,66,37,43,58,99,30,58,60,26,71,37,31,35,21,36,90,36,33,34,78,12
15,91,17,54,33,72,56,48,70,23,33,60,31,15,51,66,86,10,18,79,33,56,82,34,76,55,26,75,13,63,65,45,100,15,25,89,12,71,13,79,52,93,48,84,17,32,69,37,33,0,76,30,84,22,82,56,70,30,89,31,86,81,35,69,44,29,59,43,32,86,97,13,75,73,60,12,45,55,23,60,33,22,99,75,71,36,46,44,64,70,24,16,17,92,52,84,68,15
89,71,62,10,85,68,63,50,96,88,43,84,99,14,61,15,84,16,84,16,86,47,65,44,25,86,32,89,93,60,15,72,73,49,11,89,62,10,29,98,13,74,94,89,100,17,22,61,22,76,0,83,83,85,65,78,54,23,91,90,43,98,68,85,45,16,61,39,47,13,11,21,12,42,99,39,85,15,54,63,28,39,76,45,38,43,88,57,97,59,78,19,21,24,64,66,79,89
43,25,86,50,54,92,58,10,29,44,51,42,13,56,36,13,93,73,49,44,95,56,38,89,85,82,89,44,40,10,87,17,58,67,58,30,95,27,21,84,38,67,87,30,48,16,98,34,17,30,83,0,71,33,34,20,92,20,83,57,51,93,15,81,56,59,36,55,67,100,71,86,64,40,19,60,18,79,15,20,51,16,34,23,53,47,15,17,64,33,52,21,33,96,16,33,52,43
75,69,82,82,73,88,100,74,75,94,68,84,92,35,44,56,53,63,28,100,96,23,54,32,28,18,83,62,94,96,10,96,73,99,27,93,75,30,98,56,48,26,59,92,33,16,65,75,74,84,83,71,0,21,59,96,48,64,57,54,25,27,36,32,21,12,60,66,61,36,45,54,24,57,54,22,42,32,76,66,26,36,95,74,100,66,85,90,88,38,78,23,18,11,83,78,35,75
73,41,91,31,63,76,62,38,24,38,68,97,50,19,59,63,71,13,11,94,59,56,72,59,52,88,15,34,28,56,42,18,64,96,49,63,88,27,82,19,90,36,41,27,31,84,71,12,28,22,85,33,21,0,80,57,59,71,42,53,35,82,93,94,87,71,95,83,96,54,100,85,94,43,70,57,63,58,77,12,36,92,50,95,95,81,53,36,24,67,67,51,14,84,14,68,77,73
28,42,95,31,80,29,11,36,85,87,54,49,79,74,19,62,11,80,36,52,58,46,78,79,25,19,97,91,14,72,11,63,75,45,21,93,63,51,83,48,58,27,26,52,65,75,91,42,61,82,65,34,59,80,0,67,10,46,46,50,38,53,99,28,67,34,29,43,77,69,73,85,94,56,87,89,13,22,94,11,97,61,31,43,67,43,97,63,67,40,46,57,93,99,59,89,53,28
29,80,10,31,31,79,80,99,18,28,60,27,16,71,60,79,82,91,87,21,22,49,67,18,90,38,72,29,45,62,85,38,63,90,100,52,80,13,75,57,44,42,49,22,24,42,60,70,90,56,78,20,96,57,67,0,81,70,16,93,61,95,96,29,45,91,60,44,94,26,92,61,11,64,79,10,80,73,38,49,85,51,42,12,41,90,41,52,57,73,70,61,24,44,41,30,23,29
52,48,85,60,25,17,28,29,72,55,66,34,73,17,94,73,71,98,64,52,45,95,90,78,33,47,26,18,100,86,55,85,75,46,58,23,50,44,49,10,16,100,11,53,79,55,68,79,34,70,54,92,48,59,10,81,0,37,92,70,76,73,43,55,12,93,100,97,23,58,85,53,48,16,23,99,35,71,55,56,68,70,31,39,64,71,53,94,85,22,70,91,55,56,22,44,23,52
20,23,17,51,66,41,77,40,55,26,91,32,83,73,90,10,63,35,62,81,52,77,17,26,62,42,56,62,37,96,78,55,21,29,73,72,35,84,73,58,22,33,92,28,45,84,48,76,39,30,23,20,64,71,46,70,37,0,81,17,31,87,12,85,55,94,62,43,14,66,37,44,31,83,60,77,92,96,28,66,72,86,97,92,31,61,30,75,15,77,37,36,88,77,46,97,50,20
17,40,63,71,28,20,15,33,18,30,65,69,63,94,59,73,16,61,36,81,67,71,75,76,21,99,98,27,10,75,11,77,68,22,89,23,12,88,93,34,42,55,57,49,92,33,56,64,66,89,91,83,57,42,46,16,92,81,0,22,20,59,82,91,29,12,29,67,79,43,33,28,50,56,71,36,98,75,55,31,29,72,13,37,28,37,86,18,56,40,99,38,13,44,46,95,25,17
35,92,23,51,13,71,45,23,78,21,34,57,41,84,39,56,85,55,66,90,99,22,35,27,52,50,67,40,67,42,20,57,19,88,72,93,70,29,71,49,98,61,99,40,39,98,22,60,14,31,90,57,54,53,50,93,70,17,22,0,21,100,64,17,68,51,51,68,46,70,48,45,70,53,83,27,46,44,90,27,27,61,78,37,67,52,25,82,82,69,14,21,74,72,22,26,46,35
49,27,41,87,95,40,85,94,35,78,29,68,11,40,65,85,22,17,70,54,35,66,32,92,35,62,71,61,42,19,72,52,66,14,54,77,31,67,67,77,26,15,70,13,46,46,17,35,40,86,43,51,25,35,38,61,76,31,20,21,0,77,84,25,90,88,77,13,37,59,33,56,21,98,28,79,27,69,40,52,80,60,49,37,31,57,42,37,91,60,31,29,94,45,51,30,23,49
77,51,10,10,59,59,98,39,76,87,56,12,55,80,71,31,79,13,24,46,41,40,52,78,45,96,89,16,39,66,38,31,77,31,20,45,55,90,100,18,13,32,100,28,22,77,53,62,62,81,98,93,27,82,53,95,73,87,59,100,77,0,60,18,21,18,93,37,77,95,81,33,78,99,76,46,68,100,61,99,70,14,44,95,57,65,19,42,98,74,65,42,64,58,29,78,71,77
42,47,70,63,38,82,68,84,72,40,11,25,20,49,44,13,26,74,85,53,57,92,85,85,71,48,82,89,33,100,16,65,30,25,22,47,88,26,83,85,19,98,13,22,58,56,23,82,65,35,68,15,36,93,99,96,43,12,82,64,84,60,0,53,54,33,81,14,88,51,64,64,34,44,51,87,52,76,33,72,41,54,42,56,23,86,13,64,45,40,11,49,10,64,74,84,78,42
84,64,34,92,68,70,25,71,89,54,92,76,40,25,10,79,38,82,98,33,21,27,50,31,51,11,57,96,44,49,71,53,33,24,54,61,19,44,66,84,81,23,47,81,89,46,80,47,36,69,85,81,32,94,28,29,55,85,91,17,25,18,53,0,19,91,38,20,40,24,27,57,18,52,85,44,25,11,12,39,78,41,32,29,23,45,52,30,72,68,13,98,47,97,17,42,66,84
10,31,37,40,86,97,18,93,83,39,54,96,16,92,34,50,40,35,68,64,86,57,34,75,46,43,22,84,67,78,71,100,27,66,18,99,95,74,29,96,35,97,100,86,12,17,85,88,34,44,45,56,21,87,67,45,12,55,29,68,90,21,54,19,0,56,26,21,66,44,52,83,95,90,79,87,89,90,66,45,83,49,24,31,31,86,11,53,93,90,75,80,71,89,40,77,42,10
50,62,71,43,97,11,99,99,54,54,88,18,60,63,41,61,25,76,19,19,71,80,61,99,55,45,23,97,21,64,88,24,16,92,30,74,80,54,34,40,64,17,75,22,44,84,34,53,21,29,16,59,12,71,34,91,93,94,12,51,88,18,33,91,56,0,10,71,27,11,43,63,50,43,59,38,25,54,61,70,64,50,70,48,71,67,62,45,23,30,30,42,25,94,79,27,54,50
55,76,11,39,95,87,97,53,31,51,89,94,83,70,70,74,67,64,100,28,41,93,99,35,40,81,92,85,11,19,57,56,41,31,89,44,59,59,10,17,11,49,18,36,88,21,31,91,45,59,61,36,60,95,29,60,100,62,29,51,77,93,81,38,26,10,0,68,67,57,93,64,71,34,74,44,21,25,100,87,76,58,97,78,20,95,44,53,80,24,94,93,97,69,17,33,87,55
97,56,69,97,29,58,18,77,27,91,16,90,48,98,13,68,86,29,42,53,24,97,82,64,34,78,86,42,18,52,42,98,31,38,42,66,55,36,10,86,20,60,83,53,43,13,61,59,13,43,39,55,66,83,43,44,97,43,67,68,13,37,14,20,21,71,68,0,56,76,45,91,44,89,13,41,23,62,75,43,48,78,18,91,74,44,42,47,62,90,62,58,72,91,10,52,46,97
74,32,35,27,73,86,96,41,35,59,93,98,30,76,42,57,39,32,97,79,38,93,24,63,23,99,98,15,16,85,20,39,15,99,71,83,94,12,98,54,49,52,50,37,39,30,26,92,16,32,47,67,61,96,77,94,23,14,79,46,37,77,88,40,66,27,67,56,0,99,73,62,95,69,10,13,84,30,64,63,92,97,98,98,37,40,69,81,14,89,97,20,14,14,48,37,81,74
10,59,58,69,59,98,62,25,12,58,25,13,43,100,55,56,62,10,51,54,17,30,67,91,47,27,31,22,51,20,25,57,65,46,14,35,65,98,65,99,79,73,60,79,46,71,74,32,70,86,13,100,36,54,69,26,58,66,43,70,59,95,51,24,44,11,57,76,99,0,36,36,40,73,66,10,68,46,38,96,59,71,25,88,49,64,21,70,31,67,77,80,92,27,40,22,32,10
