93
82,49,62,81,58,27,12,64,84,15,40,33,55,12,39,27,11,68,27,80,57,53,37,43,37,25,98,64,16,89,87,38,24,81,0,56,37,83,67,79,86,77,90,14,53,83,96,59,40,40,13,42,29,84,61,19,100,37,62,47,52,88,38,45,43,72,24,91,45,55,40,84,73,59,98,87,42,28,28,92,63,53,17,68,89,37,47,12,81,21,74,58,79,40,82
10,100,46,51,36,66,26,99,54,100,99,89,31,100,64,14,19,67,83,15,85,23,94,43,90,42,99,40,50,40,61,91,99,17,56,0,98,22,67,52,10,75,41,24,48,24,69,34,28,91,34,71,35,82,51,10,23,41,26,64,65,67,36,34,61,60,81,84,56,95,16,57,42,23,45,90,49,37,30,71,54,25,22,94,21,35,28,77,56,21,74,71,67,39,10
54,35,100,40,30,88,28,87,85,53,39,65,73,58,90,86,12,18,73,96,73,98,86,38,41,88,14,41,26,23,48,81,48,63,37,98,0,10,25,42,85,20,27,71,55,10,66,67,83,93,28,53,97,27,38,90,55,17,100,70,84,65,21,36,78,20,82,47,94,72,44,93,25,60,92,25,78,93,62,71,88,78,15,60,63,98,97,48,64,64,66,88,25,97,54
68,38,95,67,20,21,75,66,39,99,64,56,16,33,34,81,47,88,71,52,44,37,97,71,37,91,60,90,77,29,40,83,23,84,83,22,10,0,43,71,14,26,10,62,66,74,26,43,96,34,45,37,30,99,23,73,10,13,28,37,85,88,64,26,89,38,11,31,73,84,13,25,86,78,14,21,28,69,59,23,62,53,80,50,23,64,34,62,77,94,100,84,67,61,68
68,100,46,18,58,73,34,100,35,95,29,29,61,45,20,63,49,69,82,52,17,14,91,34,78,39,40,67,48,36,75,84,69,45,67,67,25,43,0,10,71,100,51,89,79,57,31,51,41,18,24,92,55,12,41,81,41,59,36,16,45,49,78,60,16,47,78,37,67,95,58,78,43,46,24,46,46,84,94,93,43,77,43,90,30,13,95,77,18,47,60,55,55,31,68
44,13,28,39,65,38,21,58,36,55,17,48,23,92,25,50,74,52,58,29,71,62,97,88,61,37,52,62,97,56,33,93,54,85,79,52,42,71,10,0,39,46,93,97,19,49,18,23,51,55,63,72,41,27,41,45,84,73,64,19,67,32,61,30,48,54,80,13,40,58,64,70,95,91,67,31,87,29,49,87,95,62,95,30,83,78,31,21,76,29,71,54,82,91,44
56,66,55,50,70,19,26,53,94,26,20,77,30,100,47,60,75,75,13,29,37,45,77,34,98,28,13,38,98,99,26,38,44,65,86,10,85,14,71,39,0,79,48,100,50,36,44,70,100,94,25,68,10,59,65,27,21,39,42,19,52,52,96,78,87,26,27,24,87,41,78,91,54,35,49,88,23,32,12,72,19,80,32,72,86,33,18,30,100,22,33,76,79,17,56
94,62,85,89,99,49,59,50,84,86,37,89,17,25,82,19,18,99,15,73,86,56,91,56,68,79,16,96,96,82,81,39,94,26,77,75,20,26,100,46,79,0,81,17,54,93,58,14,32,31,57,41,38,25,61,60,62,39,42,86,56,78,89,27,81,87,27,48,92,82,51,53,62,70,61,14,90,49,20,42,56,48,17,99,87,70,87,15,62,90,75,95,93,50,94
43,27,41,75,16,47,53,26,64,13,47,83,91,49,17,100,29,19,40,50,84,49,90,94,96,13,34,26,53,74,60,27,68,54,90,41,27,10,51,93,48,81,0,31,37,96,75,30,61,85,46,73,32,28,65,47,37,97,40,74,19,33,98,10,72,99,67,50,24,98,73,85,93,62,35,44,54,82,40,20,46,94,19,16,92,86,71,27,68,94,19,47,12,36,43
26,55,31,42,88,18,65,86,88,88,19,41,100,72,73,18,69,53,77,96,98,65,93,98,44,69,85,44,73,16,84,95,68,53,14,24,71,62,89,97,100,17,31,0,100,55,75,70,88,86,55,81,16,16,19,27,56,76,15,77,25,48,13,23,51,73,98,96,50,54,40,10,16,70,53,87,95,18,81,84,25,90,59,56,77,17,14,79,71,68,29,14,16,50,26
99,86,66,42,92,83,44,17,50,35,40,33,97,26,86,13,55,15,56,62,78,99,65,43,69,65,27,99,88,54,44,30,45,33,53,48,55,66,79,19,50,54,37,100,0,94,19,63,62,25,89,55,66,78,57,52,12,10,40,36,90,63,50,34,82,90,20,78,13,64,58,97,94,71,17,78,78,48,53,46,40,64,34,51,93,18,93,79,30,58,27,68,75,24,99
95,25,73,12,18,58,40,15,32,98,100,55,34,83,16,80,21,98,58,61,48,75,48,32,49,75,52,17,96,79,58,12,45,48,83,24,10,74,57,49,36,93,96,55,94,0,13,14,47,96,18,16,70,65,25,29,58,79,92,95,46,76,59,22,43,24,86,67,33,68,40,27,78,33,48,39,44,100,47,10,62,10,54,48,33,31,53,80,77,17,77,25,78,75,95
37,40,33,89,95,10,70,15,84,28,75,90,89,65,27,99,38,12,73,45,67,14,13,28,63,60,23,92,56,21,44,55,95,93,96,69,66,26,31,18,44,58,75,75,19,13,0,43,90,41,88,59,100,48,12,51,27,50,13,22,76,32,78,45,20,80,80,63,57,76,68,52,20,81,43,28,10,88,96,35,68,52,70,94,66,86,75,99,93,54,18,37,78,30,37
75,60,79,47,45,26,27,34,73,13,99,64,39,34,91,63,12,75,27,85,74,69,32,52,34,32,51,38,38,39,83,16,98,10,59,34,67,43,51,23,70,14,30,70,63,14,43,0,81,69,26,19,79,41,80,88,26,21,39,52,14,74,87,14,87,100,88,68,61,96,63,23,17,15,68,42,85,56,32,96,34,18,12,23,77,36,19,37,54,13,69,86,64,38,75
61,97,26,29,93,50,48,51,69,25,80,16,72,40,39,16,68,87,51,47,26,95,64,79,40,38,81,28,41,69,87,83,39,53,40,28,83,96,41,51,100,32,61,88,62,47,90,81,0,72,39,82,19,79,54,100,46,14,16,29,54,89,58,89,77,77,74,54,52,24,23,41,84,78,27,59,46,71,26,83,87,29,58,79,45,99,67,96,14,76,22,71,95,33,61
92,51,61,89,25,28,85,80,30,93,85,79,20,16,44,69,20,82,31,97,91,56,74,44,36,43,28,98,44,28,55,95,94,15,40,91,93,34,18,55,94,31,85,86,25,96,41,69,72,0,59,51,25,65,72,13,93,20,43,73,25,80,64,86,20,46,11,100,47,27,57,89,87,96,41,33,83,26,36,31,74,61,27,75,50,15,61,31,44,56,50,66,81,11,92
17,13,27,50,17,84,93,42,82,14,70,25,63,29,41,58,68,99,50,18,93,35,16,54,18,98,76,48,88,96,90,76,52,11,13,34,28,45,24,63,25,57,46,55,89,18,88,26,39,59,0,17,49,93,67,48,33,90,83,66,79,94,52,17,95,35,31,23,69,53,43,98,10,82,47,45,64,32,22,47,49,13,87,51,50,62,41,72,98,24,12,81,52,30,17
68,58,47,86,60,84,37,95,65,31,82,77,99,99,14,90,95,76,73,42,82,23,95,61,77,37,85,84,31,49,85,53,60,22,42,71,53,37,92,72,68,41,73,81,55,16,59,19,82,51,17,0,80,56,11,36,69,68,83,75,43,14,40,46,92,95,24,99,18,66,71,70,44,97,78,72,11,52,73,37,57,32,69,76,90,29,14,81,99,50,99,92,88,48,68
32,84,90,20,64,97,59,48,93,78,51,93,74,98,36,74,78,36,16,12,88,21,97,13,85,92,63,69,45,34,94,58,88,88,29,35,97,30,55,41,10,38,32,16,66,70,100,79,19,25,49,80,0,52,35,97,31,51,30,32,85,66,52,71,11,24,51,91,57,80,52,74,99,69,63,34,30,70,48,23,71,50,48,73,99,78,79,36,98,87,93,61,38,33,32
12,71,81,16,87,36,42,17,37,43,60,24,13,36,72,35,81,90,72,28,49,48,26,22,91,11,49,39,79,50,93,79,41,21,84,82,27,99,12,27,59,25,28,16,78,65,48,41,79,65,93,56,52,0,17,73,64,26,93,20,36,81,51,72,20,98,35,99,56,84,55,31,38,33,92,95,30,17,40,11,66,49,85,44,29,27,89,77,77,58,58,76,64,88,12
52,19,52,34,88,31,57,28,24,66,28,75,75,81,19,76,45,94,77,89,39,54,20,20,22,98,96,26,76,58,75,14,56,54,61,51,38,23,41,41,65,61,65,19,57,25,12,80,54,72,67,11,35,17,0,31,83,90,24,24,45,18,73,59,35,96,34,65,73,15,83,10,54,17,59,62,91,74,99,70,70,17,53,71,22,40,67,12,94,82,71,71,95,16,52
16,70,48,38,53,56,88,17,35,18,36,36,58,93,21,57,25,75,56,97,90,17,93,29,45,74,51,34,42,23,65,35,31,27,19,10,90,73,81,45,27,60,47,27,52,29,51,88,100,13,48,36,97,73,31,0,47,66,57,50,18,11,75,96,20,27,59,97,10,28,83,11,31,21,85,100,34,47,98,89,31,94,88,26,96,37,62,11,22,92,79,74,27,18,16
99,40,68,37,100,35,13,59,92,43,52,90,69,86,21,76,43,89,75,42,87,27,15,76,98,35,94,41,58,51,69,55,78,23,100,23,55,10,41,84,21,62,37,56,12,58,27,26,46,93,33,69,31,64,83,47,0,41,50,91,65,94,92,53,46,18,58,81,25,47,49,13,80,35,83,76,65,83,52,65,33,85,56,40,95,25,86,35,10,15,86,99,50,78,99
84,78,45,64,98,87,66,60,75,44,55,96,19,30,72,56,78,59,94,33,79,99,23,28,14,58,51,71,57,26,71,53,92,37,37,41,17,13,59,73,39,39,97,76,10,79,50,21,14,20,90,68,51,26,90,66,41,0,62,39,57,30,43,67,64,28,64,89,47,72,75,81,41,26,63,14,85,83,26,86,67,54,48,75,50,54,80,30,53,11,31,82,29,31,84
43,91,39,63,50,43,12,59,52,30,37,13,90,17,95,42,83,20,43,54,92,32,77,57,96,81,75,49,42,79,92,24,31,11,62,26,100,28,36,64,42,42,40,15,40,92,13,39,16,43,83,83,30,93,24,57,50,62,0,10,25,77,41,65,30,17,68,17,22,58,64,73,68,74,62,50,38,14,61,22,11,23,26,82,66,37,42,30,76,92,18,99,87,75,43
71,20,78,87,72,67,91,87,51,37,12,54,60,18,83,25,88,66,35,48,86,41,23,77,54,64,53,19,64,66,81,50,41,83,47,64,70,37,16,19,19,86,74,77,36,95,22,52,29,73,66,75,32,20,24,50,91,39,10,0,28,48,87,18,97,66,48,98,16,88,10,30,51,85,80,87,15,63,17,49,65,21,53,44,62,77,68,64,16,52,14,51,67,97,71
81,86,64,95,82,14,70,34,28,65,20,10,52,78,68,43,84,45,45,11,30,63,91,51,84,24,73,100,64,88,61,35,90,93,52,65,84,85,45,67,52,56,19,25,90,46,76,14,54,25,79,43,85,36,45,18,65,57,25,28,0,44,67,56,95,98,18,84,76,88,72,17,26,23,18,17,23,75,61,18,26,77,73,65,69,17,30,30,61,30,65,21,74,21,81
44,51,74,12,72,67,100,22,83,76,76,95,14,57,34,16,38,83,49,46,96,22,10,71,40,60,28,83,98,15,26,80,72,67,88,67,65,88,49,32,52,78,33,48,63,76,32,74,89,80,94,14,66,81,18,11,94,30,77,48,44,0,16,78,33,68,80,41,43,16,37,98,20,16,33,20,63,52,46,49,81,88,70,15,87,29,81,53,12,52,10,14,84,41,44
83,35,27,97,72,77,92,79,15,85,51,64,33,61,44,35,14,86,94,33,77,67,23,46,70,35,18,44,45,84,78,74,19,24,38,36,21,64,78,61,96,89,98,13,50,59,78,87,58,64,52,40,52,51,73,75,92,43,41,87,67,16,0,54,47,42,26,68,91,20,62,11,86,22,46,79,47,39,16,13,28,48,30,74,61,63,63,43,80,92,88,63,61,20,83
41,35,20,23,85,63,12,81,46,63,41,40,98,92,87,84,88,86,74,20,12,54,86,38,82,18,24,66,23,87,27,41,12,98,45,34,36,26,60,30,78,27,10,23,34,22,45,14,89,86,17,46,71,72,59,96,53,67,65,18,56,78,54,0,42,77,73,24,94,88,59,12,78,76,83,79,33,51,55,81,39,66,91,21,33,93,12,76,29,58,86,83,11,21,41
12,52,61,51,75,84,48,100,62,92,69,21,16,46,44,43,11,92,41,84,95,36,54,92,28,74,67,19,83,91,23,48,98,95,43,61,78,89,16,48,87,81,72,51,82,43,20,87,77,20,95,92,11,20,35,20,46,64,30,97,95,33,47,42,0,52,65,69,92,89,61,13,25,44,87,47,82,22,12,51,25,70,94,65,10,71,11,86,19,46,96,97,58,10,12
60,35,48,38,24,60,86,32,15,97,92,81,46,59,18,40,34,34,53,89,18,90,76,18,75,70,81,31,73,62,18,25,28,43,72,60,20,38,47,54,26,87,99,73,90,24,80,100,77,46,35,95,24,98,96,27,18,28,17,66,98,68,42,77,52,0,85,22,85,82,28,36,92,17,49,28,26,55,67,48,12,26,96,58,40,26,47,69,76,41,82,39,84,73,60
56,12,65,22,93,51,56,36,95,54,19,46,19,49,14,55,34,47,28,33,70,66,44,34,40,42,64,69,36,10,40,70,63,62,24,81,82,11,78,80,27,27,67,98,20,86,80,88,74,11,31,24,51,35,34,59,58,64,68,48,18,80,26,73,65,85,0,54,98,11,47,44,65,17,51,96,59,83,62,20,19,99,12,54,88,98,51,70,21,64,15,47,32,31,56
83,17,49,61,14,91,57,95,100,21,57,34,19,78,33,67,38,52,32,13,27,97,27,44,39,15,94,82,68,58,11,25,37,79,91,84,47,31,37,13,24,48,50,96,78,67,63,68,54,100,23,99,91,99,65,97,81,89,17,98,84,41,68,24,69,22,54,0,10,40,70,24,29,96,27,27,55,27,89,36,63,99,52,28,64,62,36,57,20,85,45,66,59,19,83
42,90,51,74,14,64,34,17,12,25,13,93,63,84,30,44,11,20,57,24,99,97,72,17,12,59,56,15,30,34,97,57,75,12,45,56,94,73,67,40,87,92,24,50,13,33,57,61,52,47,69,18,57,56,73,10,25,47,22,16,76,43,91,94,92,85,98,10,0,51,78,18,66,95,29,92,14,84,26,29,14,32,21,46,10,13,41,72,73,99,76,30,33,66,42
99,68,41,21,31,61,37,67,18,62,35,40,100,71,98,34,60,44,12,34,69,50,75,67,97,71,40,95,91,23,64,15,45,78,55,95,72,84,95,58,41,82,98,54,64,68,76,96,24,27,53,66,80,84,15,28,47,72,58,88,88,16,20,88,89,82,11,40,51,0,64,31,17,39,57,60,49,64,67,51,69,57,62,95,66,55,78,73,99,41,44,41,77,85,99
28,81,60,66,48,35,81,12,25,95,82,10,41,56,26,80,66,66,73,49,68,31,91,49,26,21,71,82,67,55,21,22,93,44,40,16,44,13,58,64,78,51,73,40,58,40,68,63,23,57,43,71,52,55,83,83,49,75,64,10,72,37,62,59,61,28,47,70,78,64,0,49,39,27,51,93,64,42,95,89,84,30,94,23,75,11,16,31,48,38,37,31,99,71,28
14,25,12,84,99,27,66,92,93,34,15,58,24,14,19,26,56,31,45,47,27,59,58,46,17,84,10,33,96,78,34,48,95,97,84,57,93,25,78,70,91,53,85,10,97,27,52,23,41,89,98,70,74,31,10,11,13,81,73,30,17,98,11,12,13,36,44,24,18,31,49,0,73,60,91,50,60,78,29,58,98,19,52,67,39,39,96,63,86,40,71,53,40,30,14
