64
94,73,77,87,52,92,14,93,86,31,11,18,86,63,39,88,22,71,61,100,64,86,14,93,76,86,100,77,76,11,35,85,91,98,86,74,70,0,57,34,62,94,83,96,18,60,66,70,31,58,75,48,30,14,19,24,60,37,17,28,47,14,14,28,91,94
55,42,53,87,97,51,31,67,37,46,25,17,65,29,35,40,59,54,40,16,93,11,50,50,60,18,98,46,32,31,82,36,79,94,24,74,10,57,0,77,89,52,47,100,65,29,25,62,94,48,83,26,86,96,80,76,71,66,13,78,56,36,94,11,12,55
32,46,38,16,59,75,59,71,51,50,78,35,11,28,23,94,14,82,23,96,12,87,30,32,56,94,37,82,87,13,23,62,68,26,21,42,82,34,77,0,29,60,65,42,42,87,88,33,24,59,75,90,70,11,58,55,23,86,73,14,22,25,60,87,50,32
82,36,38,61,96,99,84,94,11,32,79,42,39,63,99,13,91,52,82,64,37,25,54,31,53,18,62,71,62,64,45,13,61,88,12,86,52,62,89,29,0,42,53,18,87,56,30,63,83,29,77,77,32,83,79,14,64,99,66,40,17,94,45,85,33,82
77,46,73,78,92,87,49,35,99,22,34,75,79,22,21,12,11,11,95,16,64,67,65,94,26,30,95,10,60,59,37,88,94,35,33,89,96,94,52,60,42,0,40,48,59,41,10,36,43,57,59,80,97,85,94,16,34,93,21,94,32,98,72,26,36,77
87,79,54,54,23,45,37,17,40,22,35,43,93,32,52,58,61,70,19,38,37,18,75,92,91,57,96,49,39,37,81,25,84,21,39,22,50,83,47,65,53,40,0,100,94,11,61,27,11,80,74,27,78,52,56,64,61,69,28,88,29,83,77,24,56,87
98,22,23,42,69,94,90,59,51,31,44,33,11,21,96,71,81,12,26,46,39,83,34,88,27,93,42,17,12,89,26,14,59,83,83,32,85,96,100,42,18,48,100,0,66,37,78,60,88,21,43,52,16,43,65,63,33,32,33,37,74,18,40,30,73,98
19,31,83,26,55,67,78,20,52,21,74,84,68,98,71,97,12,25,30,72,70,51,33,42,44,47,79,42,37,99,57,42,23,23,62,26,47,18,65,42,87,59,94,66,0,38,24,57,12,21,91,22,51,20,56,12,93,70,14,89,40,41,79,31,87,19
54,78,100,73,31,93,53,42,58,22,83,72,96,98,68,47,22,37,85,31,49,97,26,25,58,63,75,37,45,69,76,55,69,82,29,46,14,60,29,87,56,41,11,37,38,0,22,83,80,34,15,73,16,43,96,73,40,99,75,93,85,12,61,55,23,54
64,93,17,71,45,57,95,41,98,25,76,34,55,79,92,58,74,97,29,65,49,39,60,91,91,43,100,40,42,79,39,26,12,91,70,100,63,66,25,88,30,10,61,78,24,22,0,82,23,52,29,69,50,65,58,46,22,45,93,96,11,90,20,24,70,64
85,14,27,56,30,62,62,95,69,61,79,24,14,14,94,18,19,95,62,21,54,55,45,31,89,87,87,99,57,65,33,95,90,40,63,81,52,70,62,33,63,36,27,60,57,83,82,0,93,85,71,68,19,14,94,37,35,42,83,91,34,28,84,66,47,85
82,64,93,96,31,81,44,87,48,99,78,52,93,22,85,95,13,23,28,33,74,87,72,11,13,29,85,27,32,79,23,93,87,52,50,25,67,31,94,24,83,43,11,88,12,80,23,93,0,10,29,15,10,92,42,38,33,73,65,83,45,14,54,21,11,82
76,76,68,76,86,96,19,34,61,13,21,73,40,35,47,59,23,22,48,17,43,94,53,100,75,71,58,72,80,21,32,55,83,18,47,24,36,58,48,59,29,57,80,21,21,34,52,85,10,0,58,28,23,27,27,23,46,72,70,59,25,66,29,23,93,76
10,23,11,83,85,50,35,19,37,43,14,19,69,42,28,53,65,93,92,16,21,28,74,30,79,84,94,58,95,63,27,52,72,45,96,58,51,75,83,75,77,59,74,43,91,15,29,71,29,58,0,52,45,98,54,59,36,91,95,13,65,46,48,28,19,10
45,71,43,62,26,25,86,48,47,59,38,52,94,67,37,83,76,62,35,71,69,67,36,48,47,95,51,95,60,51,11,27,82,43,50,20,36,48,26,90,77,80,27,52,22,73,69,68,15,28,52,0,17,10,18,51,91,15,55,41,55,17,80,21,99,45
91,21,13,18,56,41,84,31,62,18,40,46,68,84,98,69,32,46,63,25,76,31,42,19,19,14,72,56,56,54,60,98,11,52,91,100,20,30,86,70,32,97,78,16,51,16,50,19,10,23,45,17,0,44,33,58,89,98,35,53,91,25,51,57,42,91
92,48,64,54,81,11,19,71,84,35,52,95,100,50,33,45,54,56,33,78,99,82,21,87,87,37,69,20,23,45,33,70,27,38,77,59,63,14,96,11,83,85,52,43,20,43,65,14,92,27,98,10,44,0,10,23,84,40,68,91,68,74,59,81,19,92
37,69,93,42,26,39,87,15,96,16,99,25,47,74,13,96,63,28,97,76,48,38,92,37,98,22,51,29,32,66,90,72,14,74,26,88,25,19,80,58,79,94,56,65,56,96,58,94,42,27,54,18,33,10,0,81,43,51,30,60,36,27,83,27,96,37
17,27,59,16,82,52,94,46,80,47,69,74,41,24,90,86,39,51,96,30,26,44,68,88,17,48,76,45,100,48,99,30,25,17,21,53,84,24,76,55,14,16,64,63,12,73,46,37,38,23,59,51,58,23,81,0,97,58,83,91,60,73,87,68,26,17
35,56,98,21,91,47,65,79,80,10,44,93,20,64,48,25,89,44,21,93,12,88,89,92,54,36,85,40,25,99,12,91,59,99,36,34,54,60,71,23,64,34,61,33,93,40,22,35,33,46,36,91,89,84,43,97,0,95,11,61,29,41,97,49,95,35
100,65,13,33,43,44,94,75,23,88,75,39,37,10,94,57,57,50,28,90,47,73,18,93,96,83,86,90,21,70,67,94,18,69,25,15,56,37,66,86,99,93,69,32,70,99,45,42,73,72,91,15,98,40,51,58,95,0,95,93,58,35,39,77,75,100
10,47,18,28,16,25,50,62,85,95,38,30,44,52,28,31,24,24,40,93,22,78,21,36,33,100,34,95,91,78,85,82,64,41,65,31,94,17,13,73,66,21,28,33,14,75,93,83,65,70,95,55,35,68,30,83,11,95,0,89,90,54,49,31,64,10
92,27,66,41,57,37,31,88,63,92,66,19,99,80,48,17,69,58,79,35,69,11,90,45,12,46,28,99,32,62,19,62,95,67,26,65,95,28,78,14,40,94,88,37,89,93,96,91,83,59,13,41,53,91,60,91,61,93,89,0,64,55,61,18,72,92
84,45,53,70,55,92,70,92,30,29,11,24,13,25,66,59,59,74,65,34,54,36,69,42,67,93,90,15,19,45,24,53,33,42,65,91,15,47,56,22,17,32,29,74,40,85,11,34,45,25,65,55,91,68,36,60,29,58,90,64,0,89,63,73,65,84
15,77,53,75,66,29,96,22,78,63,47,32,96,71,52,49,99,22,30,76,91,41,62,23,31,13,86,55,25,48,46,78,78,17,95,39,82,14,36,25,94,98,83,18,41,12,90,28,14,66,46,17,25,74,27,73,41,35,54,55,89,0,95,60,85,15
25,58,54,16,25,41,24,77,40,78,42,19,57,76,59,59,87,23,96,64,82,34,17,66,65,71,61,85,54,95,75,48,99,98,16,49,36,14,94,60,45,72,77,40,79,61,20,84,54,29,48,80,51,59,83,87,97,39,49,61,63,95,0,26,66,25
69,11,16,28,36,87,30,32,62,81,50,78,47,14,46,60,20,83,84,12,55,62,50,39,63,12,81,85,47,42,56,55,22,96,31,51,17,28,11,87,85,26,24,30,31,55,24,66,21,23,28,21,57,81,27,68,49,77,31,18,73,60,26,0,43,69
92,47,79,41,17,64,11,100,91,15,96,40,50,68,46,56,40,70,75,90,47,84,65,86,18,40,59,34,38,88,72,45,20,16,45,70,38,91,12,50,33,36,56,73,87,23,70,47,11,93,19,99,42,19,96,26,95,75,64,72,65,85,66,43,0,92
0,54,15,56,56,90,80,41,74,55,62,20,50,39,76,33,15,87,82,15,45,82,80,60,50,91,45,11,22,80,26,25,34,100,66,42,64,94,55,32,82,77,87,98,19,54,64,85,82,76,10,45,91,92,37,17,35,100,10,92,84,15,25,69,92,0
