48
22,75,29,31,93,37,80,90,94,19,63,36,75,37,10,29,74,100,17,19,32,56,35,91,60,84,84,92,10,92,31,0,24,49,95,34,80,13,92,48,58,14,69,13,90,73,45,82,19,22
96,32,50,88,40,37,20,83,100,13,68,73,27,81,91,16,94,12,69,15,96,90,72,16,93,49,99,26,58,16,86,24,0,51,83,93,45,89,80,18,92,44,31,72,93,41,77,10,32,96
54,30,43,28,72,33,94,47,48,17,25,62,46,65,46,80,78,76,34,37,35,28,23,52,76,41,90,48,34,10,19,49,51,0,33,88,70,45,74,12,92,22,23,34,54,94,84,20,23,54
51,20,55,66,28,21,41,45,51,21,85,69,25,86,85,36,66,65,99,81,58,83,33,62,41,85,65,81,98,49,69,95,83,33,0,13,41,73,61,19,41,16,44,79,11,31,13,54,41,51
82,35,89,91,86,92,66,33,40,49,87,88,81,98,87,62,87,81,89,27,79,49,33,29,86,96,50,57,63,83,36,34,93,88,13,0,13,96,98,39,65,62,55,33,43,48,41,21,84,82
14,25,79,31,48,59,86,49,58,97,81,92,42,78,68,34,94,99,60,15,41,60,92,82,89,10,64,64,46,79,19,80,45,70,41,13,0,54,56,79,100,27,89,96,45,75,67,44,59,14
65,73,61,67,11,49,82,87,27,26,16,44,38,46,54,48,82,57,60,55,90,71,95,28,23,47,92,100,16,19,75,13,89,45,73,96,54,0,98,36,43,75,86,32,51,64,35,54,42,65
69,51,15,64,44,65,42,79,96,78,53,70,50,27,82,62,25,31,12,96,87,50,71,87,72,17,43,67,64,11,37,92,80,74,61,98,56,98,0,66,69,46,16,18,77,58,47,73,49,69
48,98,57,40,42,29,28,32,21,75,36,28,40,10,62,29,49,52,35,57,34,20,62,76,39,29,31,43,27,68,48,48,18,12,19,39,79,36,66,0,59,91,35,54,42,89,21,23,99,48
23,68,83,67,99,82,22,58,83,21,23,94,96,37,44,57,31,85,18,91,60,90,22,46,62,48,30,79,85,61,30,58,92,92,41,65,100,43,69,59,0,50,98,84,58,77,15,63,11,23
77,29,99,97,76,10,84,38,44,26,29,92,33,30,99,59,35,16,23,17,26,95,37,36,39,39,33,39,63,24,53,14,44,22,16,62,27,75,46,91,50,0,82,78,94,22,39,50,90,77
30,23,32,92,62,48,65,72,35,95,91,59,41,92,67,29,28,18,18,97,89,57,88,100,44,84,19,70,61,25,19,69,31,23,44,55,89,86,16,35,98,82,0,87,30,36,93,58,41,30
88,46,67,38,84,77,38,89,59,20,57,36,47,78,29,99,33,22,82,57,44,86,44,49,70,90,94,91,49,78,89,13,72,34,79,33,96,32,18,54,84,78,87,0,27,26,64,32,15,88
23,63,12,97,36,99,59,30,11,90,74,42,85,76,41,66,63,60,18,49,84,54,25,42,78,36,66,51,92,64,88,90,93,54,11,43,45,51,77,42,58,94,30,27,0,91,65,96,45,23
19,44,92,44,72,42,90,12,94,71,67,19,54,28,100,71,74,45,99,51,61,78,16,46,55,94,54,64,23,93,67,73,41,94,31,48,75,64,58,89,77,22,36,26,91,0,62,65,24,19
27,97,76,99,63,26,60,88,40,78,94,84,38,40,59,32,46,44,77,80,11,33,68,18,88,22,27,15,95,98,49,45,77,84,13,41,67,35,47,21,15,39,93,64,65,62,0,96,72,27
30,23,43,51,33,11,78,35,97,69,81,22,42,73,88,30,34,37,22,97,59,51,34,64,35,78,70,24,91,40,39,82,10,20,54,21,44,54,73,23,63,50,58,32,96,65,96,0,59,30
16,13,41,35,34,20,43,25,46,95,50,94,34,45,73,16,64,36,60,38,29,86,15,70,34,85,60,95,30,19,99,19,32,23,41,84,59,42,49,99,11,90,41,15,45,24,72,59,0,16
0,67,30,59,25,98,87,32,79,85,74,84,25,34,28,38,52,82,80,12,85,94,73,78,68,74,13,14,92,53,27,22,96,54,51,82,14,65,69,48,23,77,30,88,23,19,27,30,16,0
