43
19,93,85,99,63,77,64,46,54,11,76,29,25,96,35,23,78,13,77,22,39,0,94,78,28,71,95,14,65,14,58,16,39,90,58,47,10,68,17,27,96,72,93,26,19
64,88,27,32,61,30,98,62,70,45,22,28,45,97,44,23,96,62,70,55,69,94,0,20,59,56,61,24,66,32,45,73,90,33,75,60,16,65,89,27,23,63,50,87,64
81,30,75,20,50,85,42,46,71,76,78,45,97,78,31,16,45,94,60,94,70,78,20,0,24,23,26,92,42,76,93,16,81,45,97,100,54,60,75,13,26,72,84,14,81
76,32,59,58,90,91,32,26,67,52,71,12,96,57,93,30,34,48,31,22,33,28,59,24,0,43,16,28,100,42,60,38,75,88,10,97,52,27,28,40,92,25,47,25,76
31,31,73,61,86,35,68,34,91,23,60,86,39,42,40,21,87,68,48,77,38,71,56,23,43,0,97,87,74,35,44,26,26,84,29,50,25,61,24,99,89,15,46,69,31
10,80,27,95,31,46,48,86,75,17,46,15,76,45,19,97,42,86,58,15,71,95,61,26,16,97,0,73,56,63,73,83,77,21,66,92,26,37,44,55,36,62,10,55,10
32,24,18,69,81,92,56,64,67,18,37,94,70,90,99,16,56,51,56,42,21,14,24,92,28,87,73,0,64,70,38,86,28,93,45,43,14,94,100,75,83,68,28,74,32
82,96,52,61,99,97,45,81,39,29,67,64,33,85,91,13,16,40,10,56,37,65,66,42,100,74,56,64,0,26,31,10,26,97,99,34,13,80,36,38,69,66,11,81,82
79,27,60,22,88,61,99,94,16,64,96,21,56,71,93,65,17,82,79,97,40,14,32,76,42,35,63,70,26,0,50,87,13,38,37,99,40,55,24,30,99,40,45,63,79
31,60,74,33,89,59,60,42,39,74,88,22,46,91,89,98,79,95,72,90,97,58,45,93,60,44,73,38,31,50,0,93,71,94,53,84,66,88,60,72,30,39,11,72,31
30,32,48,21,90,62,99,87,48,78,76,19,38,22,98,74,49,44,24,21,69,16,73,16,38,26,83,86,10,87,93,0,68,11,15,45,94,60,94,99,16,96,50,96,30
74,52,45,76,54,73,45,85,72,86,16,74,58,64,97,34,67,52,99,26,96,39,90,81,75,26,77,28,26,13,71,68,0,47,70,71,84,27,52,32,16,65,28,50,74
84,90,63,64,31,44,54,40,89,62,15,89,81,13,38,45,78,64,19,27,70,90,33,45,88,84,21,93,97,38,94,11,47,0,43,46,13,10,95,40,65,24,78,58,84
66,37,15,66,78,16,44,92,51,80,64,81,14,86,59,68,80,54,72,58,60,58,75,97,10,29,66,45,99,37,53,15,70,43,0,76,83,61,70,18,29,100,51,24,66
33,64,74,38,18,88,29,79,25,64,21,12,86,61,39,36,49,35,88,11,36,47,60,100,97,50,92,43,34,99,84,45,71,46,76,0,29,60,36,54,34,13,90,85,33
92,90,62,84,20,35,21,32,86,68,90,21,78,24,69,96,22,56,64,22,76,10,16,54,52,25,26,14,13,40,66,94,84,13,83,29,0,85,39,94,86,70,61,41,92
69,78,33,62,47,15,56,14,15,77,35,100,55,93,48,79,65,73,73,58,47,68,65,60,27,61,37,94,80,55,88,60,27,10,61,60,85,0,69,93,55,81,79,56,69
59,89,34,39,60,79,16,27,24,83,49,21,21,94,90,11,60,41,74,85,40,17,89,75,28,24,44,100,36,24,60,94,52,95,70,36,39,69,0,35,92,40,24,60,59
57,36,69,60,60,74,32,51,48,58,17,53,58,17,91,20,28,61,64,71,64,27,27,13,40,99,55,75,38,30,72,99,32,40,18,54,94,93,35,0,73,30,21,21,57
21,75,84,38,72,51,22,34,40,19,77,26,100,23,85,84,99,100,52,69,57,96,23,26,92,89,36,83,69,99,30,16,16,65,29,34,86,55,92,73,0,41,79,56,21
37,76,50,76,47,99,87,67,99,81,77,64,88,79,97,12,73,16,52,57,23,72,63,72,25,15,62,68,66,40,39,96,65,24,100,13,70,81,40,30,41,0,36,34,37
82,45,20,16,31,97,62,60,18,62,100,40,35,36,96,17,34,21,56,70,11,93,50,84,47,46,10,28,11,45,11,50,28,78,51,90,61,79,24,21,79,36,0,26,82
48,88,22,63,76,44,11,89,61,51,62,44,100,87,83,94,91,33,98,91,50,26,87,14,25,69,55,74,81,63,72,96,50,58,24,85,41,56,60,21,56,34,26,0,48
0,34,44,51,98,12,45,63,16,11,97,76,99,96,13,25,41,42,96,42,87,19,64,81,76,31,10,32,82,79,31,30,74,84,66,33,92,69,59,57,21,37,82,48,0
