68
44,30,19,26,45,51,50,31,93,32,69,45,69,90,0,94,42,16,23,42,40,91,56,57,14,49,94,23,68,58,68,92,41,64,49,62,52,18,70,79,98,63,90,48,90,36,60,50,38,66,91,27,18,55,27,13,93,57,63,49,70,13,43,25,75,41,51,52,100,44
38,91,21,16,12,89,74,65,85,75,67,25,68,96,94,0,38,51,16,25,30,49,67,53,96,24,53,90,95,13,88,76,99,33,32,76,64,70,40,97,39,16,35,88,24,14,33,41,17,76,88,76,70,55,28,61,14,50,68,89,39,32,100,82,77,73,19,65,48,38
20,48,83,25,78,66,41,38,28,19,14,29,28,28,42,38,0,17,84,43,56,99,76,38,86,86,49,34,73,24,82,92,48,27,25,59,29,96,28,97,23,39,45,10,48,65,71,27,72,39,15,42,45,68,34,18,19,67,16,22,40,26,89,59,92,81,90,84,58,20
11,17,50,55,99,99,41,77,11,29,28,94,47,87,16,51,17,0,91,48,94,41,11,20,77,50,24,97,10,42,96,89,87,12,15,23,82,38,30,77,33,75,10,78,28,37,53,21,61,23,82,22,91,95,55,21,16,44,75,33,91,79,31,73,61,33,64,15,77,11
97,12,40,37,89,57,60,82,38,30,36,93,100,55,23,16,84,91,0,54,45,56,35,71,52,54,94,86,34,80,17,27,42,61,34,59,21,47,30,56,59,51,69,51,25,96,56,57,29,27,52,23,12,55,98,81,79,52,42,13,97,76,57,54,52,31,94,14,75,97
37,95,33,43,96,69,55,49,13,20,65,59,92,38,42,25,43,48,54,0,97,10,17,46,19,94,47,98,43,46,48,43,82,48,75,76,50,36,39,74,25,24,34,83,10,11,18,41,37,16,82,28,10,25,21,63,63,31,13,71,99,24,85,38,88,43,97,19,36,37
53,23,52,86,44,15,82,38,92,82,65,69,36,64,40,30,56,94,45,97,0,18,14,70,37,56,94,40,13,72,10,59,42,36,12,78,21,70,21,44,78,85,17,84,71,77,92,26,60,70,85,63,86,14,11,55,78,95,83,79,93,35,18,72,30,51,26,89,18,53
70,99,100,18,45,34,46,56,30,99,83,29,43,67,91,49,99,41,56,10,18,0,64,41,93,12,22,48,54,52,95,64,11,33,13,29,24,60,50,97,66,30,67,90,16,75,80,55,64,47,36,75,14,92,70,59,73,54,10,100,35,66,77,90,12,73,44,82,94,70
60,56,30,75,56,86,60,14,70,14,60,60,26,33,56,67,76,11,35,17,14,64,0,65,69,57,28,39,98,64,68,44,48,29,84,64,45,21,78,26,87,30,34,33,59,45,29,98,78,32,27,15,47,19,26,89,49,30,20,99,91,45,65,90,49,14,57,33,84,60
81,92,38,19,37,26,62,89,62,24,34,88,93,20,57,53,38,20,71,46,70,41,65,0,12,86,29,62,55,95,72,29,26,89,18,98,47,83,13,78,20,67,22,54,14,23,24,13,47,50,38,77,29,44,88,86,43,85,40,33,68,94,79,31,82,91,69,40,72,81
98,61,53,77,82,41,99,16,73,57,36,32,55,60,14,96,86,77,52,19,37,93,69,12,0,94,46,40,29,69,86,55,95,59,98,50,52,47,15,75,16,57,58,40,36,81,30,10,91,56,14,47,17,69,72,74,91,90,44,30,61,78,50,29,43,35,86,27,88,98
30,36,60,47,24,18,63,54,30,82,58,33,91,70,49,24,86,50,54,94,56,12,57,86,94,0,60,60,74,58,76,33,19,37,10,30,51,23,60,37,64,41,52,80,31,55,72,72,52,54,19,84,60,23,60,24,58,95,51,62,49,10,41,56,50,81,17,80,43,30
98,46,22,61,17,24,83,59,84,67,86,78,37,41,94,53,49,24,94,47,94,22,28,29,46,60,0,12,55,48,94,55,63,41,47,31,71,45,70,79,10,37,51,81,92,87,100,85,89,68,48,54,87,95,32,54,32,13,52,45,37,53,41,50,22,83,14,16,61,98
93,67,98,15,11,69,12,34,90,64,34,67,38,28,23,90,34,97,86,98,40,48,39,62,40,60,12,0,12,52,23,65,69,28,51,70,39,68,11,43,37,42,38,15,28,10,51,29,13,29,13,65,77,74,91,93,15,72,23,34,24,12,20,88,59,38,57,92,68,93
43,87,54,22,75,19,34,52,18,55,36,74,100,49,68,95,73,10,34,43,13,54,98,55,29,74,55,12,0,23,33,21,19,19,58,17,71,73,22,55,96,51,83,35,41,89,78,77,66,86,64,44,30,56,90,14,13,36,55,44,77,64,64,52,59,100,42,52,87,43
72,19,57,19,85,44,96,95,94,87,94,90,43,28,58,13,24,42,80,46,72,52,64,95,69,58,48,52,23,0,86,72,23,64,18,86,73,34,67,12,91,36,74,83,81,84,40,79,90,86,84,13,65,11,65,79,81,98,98,40,19,66,41,39,64,31,27,67,38,72
19,98,83,92,46,39,65,86,76,65,72,36,64,91,68,88,82,96,17,48,10,95,68,72,86,76,94,23,33,86,0,63,43,71,16,61,74,16,65,18,99,96,23,98,59,33,64,60,28,73,56,28,33,46,16,81,17,26,22,38,59,58,67,47,68,71,38,66,37,19
30,70,70,81,44,82,71,32,100,72,81,80,11,54,92,76,92,89,27,43,59,64,44,29,55,33,55,65,21,72,63,0,53,45,99,20,10,27,75,59,18,57,72,47,26,100,39,85,51,98,28,10,11,25,39,80,45,18,72,46,36,35,84,52,83,99,83,59,54,30
78,38,36,71,27,48,41,89,19,89,97,26,77,31,41,99,48,87,42,82,42,11,48,26,95,19,63,69,19,23,43,53,0,13,73,47,51,52,70,61,97,96,22,76,98,87,70,85,62,24,79,20,25,32,100,13,40,57,93,35,55,24,33,40,64,34,57,72,52,78
63,21,40,57,74,76,59,41,72,31,82,33,100,96,64,33,27,12,61,48,36,33,29,89,59,37,41,28,19,64,71,45,13,0,67,20,40,76,23,25,59,74,17,92,60,65,98,45,43,78,67,56,84,48,64,75,73,20,18,59,18,17,31,52,72,60,72,39,57,63
81,33,94,80,52,30,28,73,23,16,70,54,22,28,49,32,25,15,34,75,12,13,84,18,98,10,47,51,58,18,16,99,73,67,0,58,69,41,71,27,14,72,71,59,64,61,83,67,21,51,47,97,44,65,69,27,58,27,87,99,67,89,80,75,70,57,42,56,13,81
31,17,91,92,49,41,49,11,30,85,64,31,96,17,62,76,59,23,59,76,78,29,64,98,50,30,31,70,17,86,61,20,47,20,58,0,61,88,81,67,66,37,87,79,30,39,91,40,67,11,36,30,32,63,36,77,39,64,22,93,58,26,31,77,72,37,87,45,40,31
81,55,68,63,45,60,23,37,61,75,58,78,88,63,52,64,29,82,21,50,21,24,45,47,52,51,71,39,71,73,74,10,51,40,69,61,0,81,99,44,78,20,24,20,71,18,11,83,61,96,14,64,47,54,17,56,11,74,42,46,70,80,57,64,49,50,13,30,93,81
49,71,76,34,45,54,61,14,75,22,58,61,13,28,18,70,96,38,47,36,70,60,21,83,47,23,45,68,73,34,16,27,52,76,41,88,81,0,14,71,97,95,29,59,100,82,19,78,57,99,72,57,10,93,27,74,48,14,99,32,57,15,68,41,23,45,92,16,55,49
94,63,30,70,14,14,14,83,59,65,47,86,17,38,70,40,28,30,30,39,21,50,78,13,15,60,70,11,22,67,65,75,70,23,71,81,99,14,0,66,95,76,32,78,70,78,84,36,79,94,27,22,31,34,84,71,36,52,37,44,50,86,13,19,21,75,10,27,25,94
60,23,48,94,84,31,27,18,25,28,88,94,47,19,79,97,97,77,56,74,44,97,26,78,75,37,79,43,55,12,18,59,61,25,27,67,44,71,66,0,13,24,93,19,81,86,44,32,17,64,34,53,86,26,32,59,83,16,33,70,63,81,45,12,76,39,42,83,92,60
59,14,64,42,98,55,92,89,59,51,49,98,60,75,98,39,23,33,59,25,78,66,87,20,16,64,10,37,96,91,99,18,97,59,14,66,78,97,95,13,0,61,37,10,48,92,20,47,45,72,73,85,26,86,66,73,87,59,58,73,74,13,88,53,96,80,33,51,21,59
59,28,27,41,18,82,74,15,12,58,21,67,10,70,63,16,39,75,51,24,85,30,30,67,57,41,37,42,51,36,96,57,96,74,72,37,20,95,76,24,61,0,17,63,97,42,89,50,48,49,43,36,83,91,39,85,87,55,62,33,82,10,90,60,79,69,27,49,100,59
42,84,44,69,36,49,82,78,33,13,80,21,53,26,90,35,45,10,69,34,17,67,34,22,58,52,51,38,83,74,23,72,22,17,71,87,24,29,32,93,37,17,0,43,64,75,36,69,45,60,76,34,81,82,89,42,69,72,21,72,32,60,100,77,18,42,12,74,21,42
49,12,15,34,79,50,39,17,83,34,28,77,35,52,48,88,10,78,51,83,84,90,33,54,40,80,81,15,35,83,98,47,76,92,59,79,20,59,78,19,10,63,43,0,66,73,32,68,77,94,51,24,66,81,56,40,87,16,91,98,26,20,25,75,97,17,94,79,65,49
36,31,97,91,100,66,95,25,77,87,84,58,75,18,90,24,48,28,25,10,71,16,59,14,36,31,92,28,41,81,59,26,98,60,64,30,71,100,70,81,48,97,64,66,0,76,85,42,21,20,40,23,31,64,70,98,74,47,72,93,52,36,28,45,40,81,65,91,69,36
25,84,52,97,24,36,22,24,28,30,61,98,45,20,36,14,65,37,96,11,77,75,45,23,81,55,87,10,89,84,33,100,87,65,61,39,18,82,78,86,92,42,75,73,76,0,50,79,91,26,89,75,63,92,94,42,85,92,57,17,62,21,81,49,39,18,41,74,60,25
22,98,58,77,37,70,54,75,36,68,77,58,34,70,60,33,71,53,56,18,92,80,29,24,30,72,100,51,78,40,64,39,70,98,83,91,11,19,84,44,20,89,36,32,85,50,0,16,70,67,83,45,12,56,51,71,86,37,67,36,60,91,21,74,10,59,94,99,15,22
26,27,10,30,30,44,82,32,58,75,51,28,98,52,50,41,27,21,57,41,26,55,98,13,10,72,85,29,77,79,60,85,85,45,67,40,83,78,36,32,47,50,69,68,42,79,16,0,63,21,95,95,20,14,29,84,68,14,80,28,34,23,26,76,70,34,73,63,67,26
49,47,83,42,86,86,63,98,61,75,97,57,25,79,38,17,72,61,29,37,60,64,78,47,91,52,89,13,66,90,28,51,62,43,21,67,61,57,79,17,45,48,45,77,21,91,70,63,0,95,29,70,53,83,47,39,41,83,93,22,56,30,80,79,77,78,80,10,72,49
19,12,24,66,92,19,13,85,64,63,48,88,37,20,66,76,39,23,27,16,70,47,32,50,56,54,68,29,86,86,73,98,24,78,51,11,96,99,94,64,72,49,60,94,20,26,67,21,95,0,30,59,77,35,23,72,86,68,33,54,23,30,32,59,94,90,50,17,75,19
40,62,44,97,76,66,69,40,54,50,39,23,47,70,91,88,15,82,52,82,85,36,27,38,14,19,48,13,64,84,56,28,79,67,47,36,14,72,27,34,73,43,76,51,40,89,83,95,29,30,0,99,36,39,52,99,65,83,87,83,50,68,80,69,21,33,58,93,30,40
17,74,84,57,58,58,52,100,77,18,73,50,76,25,27,76,42,22,23,28,63,75,15,77,47,84,54,65,44,13,28,10,20,56,97,30,64,57,22,53,85,36,34,24,23,75,45,95,70,59,99,0,62,66,73,51,54,92,30,66,11,88,43,65,12,20,30,27,78,17
14,19,68,87,38,67,99,97,81,76,72,67,30,47,18,70,45,91,12,10,86,14,47,29,17,60,87,77,30,65,33,11,25,84,44,32,47,10,31,86,26,83,81,66,31,63,12,20,53,77,36,62,0,72,50,67,84,18,24,34,38,45,33,58,51,45,22,57,41,14
13,19,28,61,43,71,77,60,52,59,26,55,32,91,55,55,68,95,55,25,14,92,19,44,69,23,95,74,56,11,46,25,32,48,65,63,54,93,34,26,86,91,82,81,64,92,56,14,83,35,39,66,72,0,48,64,57,38,56,78,62,16,79,41,78,51,76,44,94,13
73,14,29,68,85,17,35,93,33,86,70,21,24,17,27,28,34,55,98,21,11,70,26,88,72,60,32,91,90,65,16,39,100,64,69,36,17,27,84,32,66,39,89,56,70,94,51,29,47,23,52,73,50,48,0,57,25,94,11,56,60,46,78,62,17,53,17,71,17,73
31,59,22,75,42,95,66,21,85,33,100,69,19,27,13,61,18,21,81,63,55,59,89,86,74,24,54,93,14,79,81,80,13,75,27,77,56,74,71,59,73,85,42,40,98,42,71,84,39,72,99,51,67,64,57,0,45,37,55,50,46,74,85,82,63,44,91,75,78,31
27,62,16,45,62,43,77,72,73,98,25,87,83,88,93,14,19,16,79,63,78,73,49,43,91,58,32,15,13,81,17,45,40,73,58,39,11,48,36,83,87,87,69,87,74,85,86,68,41,86,65,54,84,57,25,45,0,76,85,68,83,89,13,68,20,93,43,30,12,27
13,84,62,60,91,16,77,20,28,25,12,32,66,83,57,50,67,44,52,31,95,54,30,85,90,95,13,72,36,98,26,18,57,20,27,64,74,14,52,16,59,55,72,16,47,92,37,14,83,68,83,92,18,38,94,37,76,0,84,66,61,29,15,57,73,66,66,36,21,13
45,72,36,74,17,95,79,78,32,86,57,32,92,21,63,68,16,75,42,13,83,10,20,40,44,51,52,23,55,98,22,72,93,18,87,22,42,99,37,33,58,62,21,91,72,57,67,80,93,33,87,30,24,56,11,55,85,84,0,82,83,95,75,50,75,77,87,17,24,45
12,98,68,91,88,39,83,40,35,15,86,28,34,70,49,89,22,33,13,71,79,100,99,33,30,62,45,34,44,40,38,46,35,59,99,93,46,32,44,70,73,33,72,98,93,17,36,28,22,54,83,66,34,78,56,50,68,66,82,0,76,77,35,93,78,13,46,46,12,12
41,43,22,37,26,32,52,26,17,35,55,16,31,48,70,39,40,91,97,99,93,35,91,68,61,49,37,24,77,19,59,36,55,18,67,58,70,57,50,63,74,82,32,26,52,62,60,34,56,23,50,11,38,62,60,46,83,61,83,76,0,12,59,35,35,50,87,84,82,41
21,98,68,12,84,56,88,44,33,98,19,72,80,40,13,32,26,79,76,24,35,66,45,94,78,10,53,12,64,66,58,35,24,17,89,26,80,15,86,81,13,10,60,20,36,21,91,23,30,30,68,88,45,16,46,74,89,29,95,77,12,0,37,80,67,44,24,77,13,21
75,76,77,51,40,47,19,88,31,37,84,69,39,44,43,100,89,31,57,85,18,77,65,79,50,41,41,20,64,41,67,84,33,31,80,31,57,68,13,45,88,90,100,25,28,81,21,26,80,32,80,43,33,79,78,85,13,15,75,35,59,37,0,39,89,39,11,86,49,75
42,88,71,13,30,91,77,44,58,71,91,52,12,35,25,82,59,73,54,38,72,90,90,31,29,56,50,88,52,39,47,52,40,52,75,77,64,41,19,12,53,60,77,75,45,49,74,76,79,59,69,65,58,41,62,82,68,57,50,93,35,80,39,0,87,94,56,96,25,42
30,46,87,64,92,69,33,38,65,81,83,65,28,42,75,77,92,61,52,88,30,12,49,82,43,50,22,59,59,64,68,83,64,72,70,72,49,23,21,76,96,79,18,97,40,39,10,70,77,94,21,12,51,78,17,63,20,73,75,78,35,67,89,87,0,81,17,55,74,30
95,70,16,64,26,49,28,88,88,12,17,67,70,92,41,73,81,33,31,43,51,73,14,91,35,81,83,38,100,31,71,99,34,60,57,37,50,45,75,39,80,69,42,17,81,18,59,34,78,90,33,20,45,51,53,44,93,66,77,13,50,44,39,94,81,0,96,24,75,95
73,87,71,96,12,56,11,13,39,75,64,46,12,78,51,19,90,64,94,97,26,44,57,69,86,17,14,57,42,27,38,83,57,72,42,87,13,92,10,42,33,27,12,94,65,41,94,73,80,50,58,30,22,76,17,91,43,66,87,46,87,24,11,56,17,96,0,87,73,73
92,96,32,34,37,81,21,60,26,47,81,71,16,55,52,65,84,15,14,19,89,82,33,40,27,80,16,92,52,67,66,59,72,39,56,45,30,16,27,83,51,49,74,79,91,74,99,63,10,17,93,27,57,44,71,75,30,36,17,46,84,77,86,96,55,24,87,0,29,92
39,93,92,60,25,60,60,69,68,96,13,76,36,99,100,48,58,77,75,36,18,94,84,72,88,43,61,68,87,38,37,54,52,57,13,40,93,55,25,92,21,100,21,65,69,60,15,67,72,75,30,78,41,94,17,78,12,21,24,12,82,13,49,25,74,75,73,29,0,39
0,68,71,26,60,66,32,11,56,27,40,16,55,46,44,38,20,11,97,37,53,70,60,81,98,30,98,93,43,72,19,30,78,63,81,31,81,49,94,60,59,59,42,49,36,25,22,26,49,19,40,17,14,13,73,31,27,13,45,12,41,21,75,42,30,95,73,92,39,0
