62
19,37,48,99,35,83,52,100,26,46,57,54,68,20,33,84,47,34,37,16,35,86,54,26,39,29,35,96,92,0,24,22,34,55,96,25,33,74,54,28,41,97,94,68,57,64,39,42,92,100,65,95,18,20,54,65,32,72,80,92,85,77,93,19
76,74,44,67,36,18,93,64,89,52,54,100,87,65,85,33,54,100,66,99,32,73,69,84,91,46,96,92,64,24,0,86,30,39,65,77,36,49,53,27,58,59,55,63,15,55,76,30,62,69,24,19,83,14,28,72,85,59,20,85,100,26,60,76
15,71,39,43,36,57,14,45,39,95,89,54,55,39,47,29,53,92,13,68,67,68,20,27,14,46,25,21,83,22,86,0,23,65,95,46,74,27,51,80,72,32,43,20,70,83,72,42,30,68,46,34,82,57,16,41,65,80,89,78,24,42,72,15
60,81,34,35,13,84,18,71,16,50,56,25,78,63,28,89,20,35,100,15,55,28,95,16,81,47,46,20,21,34,30,23,0,82,60,14,48,43,10,89,29,50,75,32,65,88,15,42,87,59,88,21,36,62,35,77,89,11,37,91,13,40,10,60
95,13,45,16,90,36,94,14,73,63,94,48,21,82,93,50,97,50,16,69,52,10,74,49,48,82,32,30,35,55,39,65,82,0,91,79,36,12,42,88,100,44,68,44,63,35,56,89,25,90,68,43,38,61,13,75,17,89,22,42,43,97,73,95
48,73,60,56,81,65,70,80,31,22,67,80,22,84,64,24,92,88,62,58,59,36,38,21,48,35,44,98,46,96,65,95,60,91,0,92,46,84,82,69,51,43,37,35,93,19,12,86,83,92,60,80,99,27,85,40,77,90,86,17,91,55,68,48
10,21,95,65,30,38,84,25,30,61,85,18,69,40,48,20,91,37,86,63,50,28,74,37,70,54,25,80,95,25,77,46,14,79,92,0,48,73,45,96,26,99,65,55,24,38,43,18,33,66,67,99,84,66,89,50,49,99,62,56,61,52,13,10
69,66,26,35,49,92,10,82,34,42,18,71,45,46,10,67,47,32,54,77,92,84,97,84,13,79,28,74,15,33,36,74,48,36,46,48,0,65,89,75,45,30,77,26,69,42,51,57,28,39,73,10,79,52,39,32,70,95,60,61,54,88,74,69
40,59,77,11,79,47,86,76,84,35,22,14,21,32,53,18,51,31,83,79,12,43,78,66,95,66,57,45,47,74,49,27,43,12,84,73,65,0,70,67,85,88,61,97,25,13,56,96,57,92,63,92,86,66,18,81,23,75,90,12,59,18,56,40
94,97,35,53,38,61,62,38,33,89,39,64,30,80,90,74,53,60,23,100,93,21,55,95,22,75,88,58,76,54,53,51,10,42,82,45,89,70,0,46,83,56,83,48,16,45,100,20,99,30,27,64,33,68,90,35,43,98,31,54,48,27,16,94
45,63,80,75,64,43,58,10,40,53,85,73,71,12,83,88,75,73,44,76,36,97,53,55,79,75,99,79,15,28,27,80,89,88,69,96,75,67,46,0,58,95,68,65,88,67,65,47,96,96,15,53,52,72,50,54,85,31,70,59,69,96,23,45
27,16,94,22,93,66,61,87,50,38,38,67,40,24,51,67,17,33,33,50,50,42,20,57,14,68,79,39,27,41,58,72,29,100,51,26,45,85,83,58,0,54,36,49,57,55,68,37,85,66,35,30,63,18,98,23,58,43,10,63,97,36,30,27
34,86,22,46,10,29,84,35,81,72,63,14,55,31,24,49,19,65,68,43,41,16,47,70,11,38,37,71,17,97,59,32,50,44,43,99,30,88,56,95,54,0,89,98,100,80,95,60,92,38,65,68,50,11,94,68,94,97,11,59,71,67,83,34
31,62,54,34,31,61,62,28,60,94,70,21,93,56,89,42,80,37,66,32,98,63,52,20,26,33,18,51,14,94,55,43,75,68,37,65,77,61,83,68,36,89,0,52,81,93,44,100,43,44,45,47,81,16,31,50,62,13,57,18,31,26,24,31
36,52,60,83,51,97,57,90,26,69,63,33,49,71,49,85,51,46,50,40,61,40,92,69,24,97,86,95,83,68,63,20,32,44,35,55,26,97,48,65,49,98,52,0,73,84,29,76,66,48,33,67,94,85,43,14,61,100,95,37,79,27,68,36
79,92,43,91,51,95,59,61,36,97,59,64,98,20,19,68,74,87,98,48,98,86,52,38,90,17,35,70,73,57,15,70,65,63,93,24,69,25,16,88,57,100,81,73,0,40,81,18,72,18,70,20,73,11,86,66,22,22,39,72,19,77,87,79
34,35,58,49,78,72,92,79,43,77,45,50,65,61,41,81,30,54,43,70,86,32,16,49,15,95,10,73,80,64,55,83,88,35,19,38,42,13,45,67,55,80,93,84,40,0,11,33,34,87,32,31,63,98,17,74,76,61,20,72,61,76,89,34
42,58,38,75,43,42,72,89,33,58,24,21,44,12,46,86,57,16,51,51,56,69,18,22,55,96,50,91,60,39,76,72,15,56,12,43,51,56,100,65,68,95,44,29,81,11,0,41,14,84,50,96,11,86,100,26,25,35,100,61,52,10,84,42
52,98,22,45,79,33,56,81,88,57,67,64,92,64,19,70,82,26,67,51,86,98,56,31,69,79,20,62,73,42,30,42,42,89,86,18,57,96,20,47,37,60,100,76,18,33,41,0,17,91,42,17,44,37,52,14,90,16,85,35,17,26,41,52
46,11,83,47,60,32,38,35,10,71,17,91,58,75,21,72,58,81,87,58,55,92,11,68,72,90,87,81,74,92,62,30,87,25,83,33,28,57,99,96,85,92,43,66,72,34,14,17,0,91,92,79,18,80,54,15,89,55,31,91,93,36,61,46
100,100,84,53,84,46,72,59,41,16,74,53,73,57,91,10,100,60,64,19,84,87,32,11,80,100,22,68,37,100,69,68,59,90,92,66,39,92,30,96,66,38,44,48,18,87,84,91,91,0,91,52,21,13,51,38,45,32,76,31,57,84,38,100
27,40,100,86,52,95,77,35,57,60,85,87,72,48,28,80,26,67,65,15,52,84,48,32,73,63,74,40,51,65,24,46,88,68,60,67,73,63,27,15,35,65,45,33,70,32,50,42,92,91,0,85,78,34,70,84,61,94,90,58,67,41,76,27
16,90,25,43,75,36,49,71,98,70,14,25,34,33,49,51,92,32,91,12,58,49,50,44,22,41,90,14,97,95,19,34,21,43,80,99,10,92,64,53,30,68,47,67,20,31,96,17,79,52,85,0,72,80,95,83,77,25,71,83,15,83,21,16
79,74,11,94,55,55,25,36,41,80,65,53,29,14,65,86,100,73,93,57,66,40,51,28,71,86,44,48,19,18,83,82,36,38,99,84,79,86,33,52,63,50,81,94,73,63,11,44,18,21,78,72,0,84,80,97,71,93,53,66,97,76,66,79
31,41,81,41,65,88,40,85,58,13,75,84,43,83,97,28,10,49,94,51,43,51,54,69,27,67,51,79,35,20,14,57,62,61,27,66,52,66,68,72,18,11,16,85,11,98,86,37,80,13,34,80,84,0,70,13,69,81,43,84,26,31,44,31
74,84,85,69,77,62,77,14,71,24,90,69,89,81,20,33,86,93,96,90,40,73,91,62,45,99,30,42,77,54,28,16,35,13,85,89,39,18,90,50,98,94,31,43,86,17,100,52,54,51,70,95,80,70,0,92,62,91,90,87,95,36,95,74
34,39,52,10,100,83,91,84,83,78,69,10,23,29,60,19,59,33,61,57,32,41,14,57,58,52,60,20,67,65,72,41,77,75,40,50,32,81,35,54,23,68,50,14,66,74,26,14,15,38,84,83,97,13,92,0,89,70,47,35,90,37,73,34
12,61,83,89,76,39,73,64,58,71,48,56,98,83,82,28,87,63,83,86,19,44,42,32,41,42,54,23,22,32,85,65,89,17,77,49,70,23,43,85,58,94,62,61,22,76,25,90,89,45,61,77,71,69,62,89,0,50,55,97,92,38,83,12
90,27,77,41,28,93,16,30,51,30,82,75,25,40,68,37,42,85,87,71,80,41,86,55,39,71,18,62,13,72,59,80,11,89,90,99,95,75,98,31,43,97,13,100,22,61,35,16,55,32,94,25,93,81,91,70,50,0,80,67,43,96,96,90
56,11,97,36,39,30,99,53,22,61,17,82,68,13,28,26,32,97,22,30,93,10,94,10,17,54,61,43,92,80,20,89,37,22,86,62,60,90,31,70,10,11,57,95,39,20,100,85,31,76,90,71,53,43,90,47,55,80,0,18,44,39,95,56
71,82,52,55,31,93,97,70,91,49,100,63,14,63,64,96,80,58,17,55,98,31,86,36,48,56,95,31,65,92,85,78,91,42,17,56,61,12,54,59,63,59,18,37,72,72,61,35,91,31,58,83,66,84,87,35,97,67,18,0,50,84,54,71
72,46,20,51,83,37,65,76,50,46,13,21,17,37,47,16,56,20,47,38,79,58,18,92,29,21,40,12,49,85,100,24,13,43,91,61,54,59,48,69,97,71,31,79,19,61,52,17,93,57,67,15,97,26,95,90,92,43,44,50,0,42,34,72
100,31,74,63,88,26,14,80,47,68,88,10,13,25,50,76,71,65,96,36,16,29,19,91,32,11,51,74,86,77,26,42,40,97,55,52,88,18,27,96,36,67,26,27,77,76,10,26,36,84,41,83,76,31,36,37,38,96,39,84,42,0,53,100
33,15,66,80,33,71,44,93,89,35,43,93,73,49,70,29,38,41,14,89,12,91,78,68,71,59,19,40,90,93,60,72,10,73,68,13,74,56,16,23,30,83,24,68,87,89,84,41,61,38,76,21,66,44,95,73,83,96,95,54,34,53,0,33
0,87,25,96,73,19,18,71,82,75,84,53,87,16,29,23,42,55,23,99,95,28,79,77,42,24,67,83,47,19,76,15,60,95,48,10,69,40,94,45,27,34,31,36,79,34,42,52,46,100,27,16,79,31,74,34,12,90,56,71,72,100,33,0
