72
70,56,53,63,49,56,69,73,86,86,25,77,67,83,0,70,33,81,27,68,75,59,95,100,64,66,68,46,36,52,85,83,99,77,98,25,37,28,63,29,30,45,65,50,40,86,33,62,71,87,99,35,53,100,27,14,46,73,73,66,52,80,80,17,39,29,51,100,86,96,85,76,31,70
100,51,81,34,47,24,19,20,88,13,19,60,49,41,70,0,57,45,52,50,10,44,67,88,77,36,54,52,57,54,26,43,67,93,95,90,58,99,53,57,85,55,71,89,10,94,10,43,11,33,42,84,97,94,23,53,95,89,51,56,62,77,47,95,14,45,60,84,65,100,31,51,19,100
70,40,82,70,83,82,66,63,58,84,95,48,25,73,33,57,0,91,57,74,93,92,32,98,99,92,50,21,81,57,69,71,96,98,57,97,48,66,60,75,96,39,11,86,34,95,24,79,65,28,26,36,51,79,26,38,19,31,14,89,95,10,90,84,11,23,93,84,93,38,55,69,37,70
83,28,79,57,55,93,27,54,17,39,76,20,47,13,81,45,91,0,56,33,17,30,79,23,25,56,45,15,39,77,29,55,89,91,39,69,32,49,44,27,76,61,67,65,16,45,89,78,10,30,12,74,55,72,39,91,16,97,73,13,52,23,63,32,64,84,23,60,78,35,17,94,33,83
49,93,65,51,43,71,85,14,70,54,23,48,60,59,27,52,57,56,0,31,11,64,49,42,92,81,45,58,49,79,25,31,14,18,10,85,21,29,88,78,23,59,40,90,35,41,31,72,70,79,88,99,17,23,56,67,53,14,35,66,46,14,96,64,16,17,82,38,42,70,54,54,43,49
50,51,100,93,88,32,25,83,28,67,94,44,73,11,68,50,74,33,31,0,72,32,38,82,40,62,68,39,13,35,50,23,89,41,17,52,60,27,41,67,37,58,73,96,79,45,77,83,56,42,19,41,72,97,70,85,47,25,12,50,19,95,31,80,11,26,11,68,97,25,12,34,80,50
19,54,20,30,72,16,79,14,69,15,16,95,13,56,75,10,93,17,11,72,0,84,87,42,36,43,53,71,29,46,48,54,86,68,78,41,32,31,52,10,49,88,33,68,44,13,62,48,56,62,93,60,71,59,24,68,99,60,88,98,65,52,83,65,72,54,19,11,39,84,44,55,51,19
27,27,33,23,67,38,46,88,96,84,70,83,30,74,59,44,92,30,64,32,84,0,82,37,85,71,78,18,77,56,19,56,28,63,11,37,94,36,55,28,17,86,67,25,93,57,93,37,47,32,97,68,36,93,24,76,46,90,80,79,11,54,64,74,68,10,13,29,31,94,84,52,47,27
15,13,14,35,73,20,55,41,90,20,84,99,21,25,95,67,32,79,49,38,87,82,0,47,13,42,31,23,94,70,18,37,86,52,78,25,15,42,85,87,49,74,100,50,47,45,60,81,33,80,95,74,40,35,35,91,82,80,77,51,70,90,64,21,80,18,49,60,41,16,66,95,95,15
88,31,87,58,43,44,56,17,39,19,79,74,22,94,100,88,98,23,42,82,42,37,47,0,54,18,63,70,78,83,73,76,84,43,56,25,85,72,64,23,94,100,25,66,23,25,36,42,18,30,48,26,83,80,91,26,79,49,33,48,90,17,74,22,12,58,59,54,94,66,49,82,61,88
30,13,19,41,11,99,56,100,71,98,54,59,15,53,64,77,99,25,92,40,36,85,13,54,0,94,50,41,38,15,74,27,41,96,94,77,22,50,41,64,68,49,22,64,16,39,98,44,99,28,62,45,41,29,59,86,16,44,69,38,56,84,42,44,22,20,77,58,13,89,55,40,71,30
35,69,25,54,13,44,67,30,83,96,95,84,93,66,66,36,92,56,81,62,43,71,42,18,94,0,69,40,74,11,90,45,23,33,96,99,23,90,39,76,73,10,40,19,83,40,87,61,19,67,96,42,86,41,75,64,68,43,80,91,94,73,23,84,67,44,47,94,65,51,46,86,48,35
91,57,72,91,58,19,79,76,67,93,74,79,47,36,68,54,50,45,45,68,53,78,31,63,50,69,0,10,75,23,17,92,42,86,47,32,81,98,77,11,96,55,74,82,61,90,95,85,96,66,81,53,16,31,21,73,74,79,29,16,16,66,80,12,62,38,88,11,70,22,33,50,82,91
35,68,36,48,73,64,46,43,44,98,17,25,79,51,46,52,21,15,58,39,71,18,23,70,41,40,10,0,72,98,58,15,23,64,84,46,45,31,25,98,68,36,70,48,27,80,52,14,85,42,69,19,75,11,60,97,60,96,97,51,40,48,39,43,53,42,83,17,61,18,49,43,43,35
40,26,40,52,24,71,40,10,46,84,46,81,43,59,36,57,81,39,49,13,29,77,94,78,38,74,75,72,0,16,75,66,65,13,66,68,20,18,50,39,15,38,22,31,50,68,16,83,28,68,19,49,62,91,33,66,68,54,87,30,55,61,82,75,90,99,98,88,87,73,98,57,85,40
98,60,58,30,94,58,84,52,49,11,90,67,61,30,52,54,57,77,79,35,46,56,70,83,15,11,23,98,16,0,91,48,60,86,32,98,74,37,53,38,58,45,80,12,78,82,84,72,30,26,65,21,26,10,30,68,67,75,70,96,44,84,22,20,50,33,44,81,13,20,98,78,10,98
52,66,37,11,71,94,70,49,48,29,25,85,84,34,85,26,69,29,25,50,48,19,18,73,74,90,17,58,75,91,0,70,24,48,15,35,93,34,15,75,70,63,83,22,14,55,38,89,14,40,83,16,91,67,77,19,18,36,99,22,42,50,13,92,98,13,91,25,43,73,52,92,60,52
84,67,16,62,63,94,99,62,54,22,47,93,50,78,83,43,71,55,31,23,54,56,37,76,27,45,92,15,66,48,70,0,88,10,57,35,13,63,87,48,94,91,86,61,12,46,100,64,46,32,46,38,68,20,35,24,14,56,19,13,36,56,28,18,61,38,69,58,17,14,87,66,58,84
64,86,38,76,75,34,68,41,44,39,18,31,52,80,99,67,96,89,14,89,86,28,86,84,41,23,42,23,65,60,24,88,0,41,80,10,86,54,86,72,18,67,83,61,50,14,89,19,42,66,86,49,87,83,44,65,11,76,16,64,90,68,51,56,28,26,29,56,16,84,88,90,61,64
88,65,32,69,93,27,89,65,19,34,32,51,20,75,77,93,98,91,18,41,68,63,52,43,96,33,86,64,13,86,48,10,41,0,72,64,38,67,76,87,14,73,22,76,31,80,62,26,43,12,17,46,20,22,92,46,12,74,98,51,19,66,55,20,43,54,99,98,56,72,61,68,99,88
97,67,83,39,79,77,95,90,42,57,100,19,73,69,98,95,57,39,10,17,78,11,78,56,94,96,47,84,66,32,15,57,80,72,0,37,23,32,39,42,98,92,16,91,52,24,100,53,35,16,33,50,34,50,11,85,45,39,95,74,56,58,99,47,68,78,23,96,82,12,90,71,97,97
63,52,88,27,11,55,85,31,79,19,17,68,49,52,25,90,97,69,85,52,41,37,25,25,77,99,32,46,68,98,35,35,10,64,37,0,64,34,86,59,34,88,51,100,94,81,33,67,51,83,36,99,38,100,62,78,57,12,71,12,65,100,14,34,70,35,55,26,35,26,67,50,73,63
67,96,80,68,78,50,75,68,33,53,22,21,45,72,37,58,48,32,21,60,32,94,15,85,22,23,81,45,20,74,93,13,86,38,23,64,0,81,67,66,43,45,75,44,97,99,77,48,57,77,75,16,56,12,43,53,79,98,74,35,23,97,63,83,42,56,64,32,11,10,63,49,94,67
46,67,90,71,43,69,98,57,72,46,84,23,30,78,28,99,66,49,29,27,31,36,42,72,50,90,98,31,18,37,34,63,54,67,32,34,81,0,72,69,38,69,37,25,50,53,17,46,87,24,82,75,84,57,59,28,96,89,40,92,72,80,12,81,55,72,50,27,25,50,64,11,69,46
16,22,49,83,27,32,84,100,70,73,95,93,75,26,63,53,60,44,88,41,52,55,85,64,41,39,77,25,50,53,15,87,86,76,39,86,67,72,0,77,84,43,37,22,18,89,46,53,27,65,11,61,35,18,66,18,56,39,60,34,64,75,34,19,55,82,97,19,64,97,94,42,62,16
21,91,36,77,79,98,46,23,17,77,19,100,86,53,29,57,75,27,78,67,10,28,87,23,64,76,11,98,39,38,75,48,72,87,42,59,66,69,77,0,87,42,56,36,17,82,34,23,29,69,59,18,100,33,52,34,76,97,55,43,68,44,100,20,58,95,44,99,98,16,17,30,31,21
64,33,17,93,95,74,15,10,83,34,62,72,92,33,30,85,96,76,23,37,49,17,49,94,68,73,96,68,15,58,70,94,18,14,98,34,43,38,84,87,0,13,59,94,80,24,10,96,42,94,39,71,35,39,48,80,34,48,77,26,56,83,15,21,38,23,41,51,93,97,50,61,64,64
16,60,19,70,18,82,83,55,60,81,18,65,99,71,45,55,39,61,59,58,88,86,74,100,49,10,55,36,38,45,63,91,67,73,92,88,45,69,43,42,13,0,11,12,12,76,76,17,75,96,73,37,69,38,49,64,56,83,14,63,49,53,65,11,97,29,23,90,96,68,21,69,47,16
31,45,89,11,91,35,31,79,51,89,100,20,10,26,65,71,11,67,40,73,33,67,100,25,22,40,74,70,22,80,83,86,83,22,16,51,75,37,37,56,59,11,0,24,58,66,65,79,57,92,15,60,28,45,21,45,96,83,52,14,93,66,79,87,56,53,13,52,27,71,58,87,42,31
13,19,71,48,74,66,95,61,42,64,24,68,92,60,50,89,86,65,90,96,68,25,50,66,64,19,82,48,31,12,22,61,61,76,91,100,44,25,22,36,94,12,24,0,30,60,72,91,88,70,40,67,59,63,78,94,87,75,54,42,26,34,86,32,76,13,40,16,85,25,24,44,30,13
13,97,26,75,22,24,92,67,87,69,82,60,32,37,40,10,34,16,35,79,44,93,47,23,16,83,61,27,50,78,14,12,50,31,52,94,97,50,18,17,80,12,58,30,0,29,49,40,27,78,12,29,29,54,50,88,11,43,22,63,79,24,31,98,35,91,73,66,16,31,81,61,50,13
66,11,68,95,25,10,97,23,87,47,13,66,36,35,86,94,95,45,41,45,13,57,45,25,39,40,90,80,68,82,55,46,14,80,24,81,99,53,89,82,24,76,66,60,29,0,16,92,28,46,84,90,72,48,11,94,11,54,98,85,79,97,23,28,35,62,94,19,75,35,26,32,90,66
80,20,18,96,21,48,51,25,93,69,18,22,75,34,33,10,24,89,31,77,62,93,60,36,98,87,95,52,16,84,38,100,89,62,100,33,77,17,46,34,10,76,65,72,49,16,0,15,19,69,32,65,84,89,20,80,14,54,23,18,48,15,43,25,92,40,28,60,96,30,11,13,68,80
94,92,32,100,61,98,10,84,28,66,51,93,98,20,62,43,79,78,72,83,48,37,81,42,44,61,85,14,83,72,89,64,19,26,53,67,48,46,53,23,96,17,79,91,40,92,15,0,67,47,15,93,61,66,95,41,78,68,72,69,96,34,96,75,35,17,67,11,37,50,28,100,14,94
94,26,12,81,92,58,79,49,89,39,86,79,48,11,71,11,65,10,70,56,56,47,33,18,99,19,96,85,28,30,14,46,42,43,35,51,57,87,27,29,42,75,57,88,27,28,19,67,0,53,99,16,100,25,55,84,82,11,41,75,71,42,15,54,73,88,96,62,15,27,74,44,78,94
17,88,78,72,80,42,55,15,38,18,66,61,81,97,87,33,28,30,79,42,62,32,80,30,28,67,66,42,68,26,40,32,66,12,16,83,77,24,65,69,94,96,92,70,78,46,69,47,53,0,85,66,60,100,45,55,29,47,10,32,95,17,89,62,62,31,67,55,76,41,62,62,75,17
74,43,16,53,93,16,96,58,70,32,54,70,86,74,99,42,26,12,88,19,93,97,95,48,62,96,81,69,19,65,83,46,86,17,33,36,75,82,11,59,39,73,15,40,12,84,32,15,99,85,0,11,70,47,55,37,35,99,37,52,35,57,26,87,15,33,75,99,41,46,76,13,98,74
15,78,86,99,66,79,94,97,11,46,100,15,58,18,35,84,36,74,99,41,60,68,74,26,45,42,53,19,49,21,16,38,49,46,50,99,16,75,61,18,71,37,60,67,29,90,65,93,16,66,11,0,77,55,15,78,85,97,36,17,62,14,54,17,41,51,45,25,90,86,92,47,96,15
48,33,36,18,72,24,35,68,86,86,93,82,20,34,53,97,51,55,17,72,71,36,40,83,41,86,16,75,62,26,91,68,87,20,34,38,56,84,35,100,35,69,28,59,29,72,84,61,100,60,70,77,0,62,68,12,94,14,40,47,67,68,38,70,72,89,13,74,58,87,18,81,54,48
22,26,99,31,57,58,94,53,95,54,53,54,56,98,100,94,79,72,23,97,59,93,35,80,29,41,31,11,91,10,67,20,83,22,50,100,12,57,18,33,39,38,45,63,54,48,89,66,25,100,47,55,62,0,15,100,87,68,63,49,48,24,33,71,27,34,28,99,53,63,67,67,79,22
43,58,66,87,69,63,79,98,56,39,41,14,49,67,27,23,26,39,56,70,24,24,35,91,59,75,21,60,33,30,77,35,44,92,11,62,43,59,66,52,48,49,21,78,50,11,20,95,55,45,55,15,68,15,0,98,95,49,53,35,28,13,49,42,29,31,78,14,28,28,14,37,97,43
81,57,21,15,61,72,28,67,62,73,100,97,39,26,14,53,38,91,67,85,68,76,91,26,86,64,73,97,66,68,19,24,65,46,85,78,53,28,18,34,80,64,45,94,88,94,80,41,84,55,37,78,12,100,98,0,84,63,29,58,66,40,90,13,17,90,33,78,57,63,73,68,15,81
18,81,84,92,78,20,67,71,24,51,38,59,58,69,46,95,19,16,53,47,99,46,82,79,16,68,74,60,68,67,18,14,11,12,45,57,79,96,56,76,34,56,96,87,11,11,14,78,82,29,35,85,94,87,95,84,0,48,97,83,97,37,54,65,21,19,25,77,93,76,36,32,31,18
28,69,13,16,71,20,84,80,60,81,19,46,43,78,73,89,31,97,14,25,60,90,80,49,44,43,79,96,54,75,36,56,76,74,39,12,98,89,39,97,48,83,83,75,43,54,54,68,11,47,99,97,14,68,49,63,48,0,26,51,81,41,45,32,45,80,97,94,74,80,19,26,20,28
34,18,43,23,35,32,43,86,50,61,51,11,48,45,73,51,14,73,35,12,88,80,77,33,69,80,29,97,87,70,99,19,16,98,95,71,74,40,60,55,77,14,52,54,22,98,23,72,41,10,37,36,40,63,53,29,97,26,0,44,52,79,27,81,59,94,51,34,71,58,50,38,64,34
95,24,32,88,30,24,42,65,32,35,71,37,66,35,66,56,89,13,66,50,98,79,51,48,38,91,16,51,30,96,22,13,64,51,74,12,35,92,34,43,26,63,14,42,63,85,18,69,75,32,52,17,47,49,35,58,83,51,44,0,68,21,52,84,18,84,46,16,23,72,92,100,83,95
41,91,94,77,60,77,37,71,29,44,92,94,60,67,52,62,95,52,46,19,65,11,70,90,56,94,16,40,55,44,42,36,90,19,56,65,23,72,64,68,56,49,93,26,79,79,48,96,71,95,35,62,67,48,28,66,97,81,52,68,0,67,81,75,45,60,13,52,87,52,62,37,52,41
73,53,75,40,10,40,50,41,70,72,34,48,15,84,80,77,10,23,14,95,52,54,90,17,84,73,66,48,61,84,50,56,68,66,58,100,97,80,75,44,83,53,66,34,24,97,15,34,42,17,57,14,68,24,13,40,37,41,79,21,67,0,81,71,68,12,61,25,68,23,13,23,31,73
81,40,18,32,66,62,91,31,17,82,73,11,96,70,80,47,90,63,96,31,83,64,64,74,42,23,80,39,82,22,13,28,51,55,99,14,63,12,34,100,15,65,79,86,31,23,43,96,15,89,26,54,38,33,49,90,54,45,27,52,81,81,0,47,35,79,53,86,85,35,90,53,35,81
81,33,74,12,63,19,50,39,67,99,45,93,60,73,17,95,84,32,64,80,65,74,21,22,44,84,12,43,75,20,92,18,56,20,47,34,83,81,19,20,21,11,87,32,98,28,25,75,54,62,87,17,70,71,42,13,65,32,81,84,75,71,47,0,84,98,22,60,60,73,55,59,56,81
41,98,64,29,50,70,28,42,27,24,10,63,74,38,39,14,11,64,16,11,72,68,80,12,22,67,62,53,90,50,98,61,28,43,68,70,42,55,55,58,38,97,56,76,35,35,92,35,73,62,15,41,72,27,29,17,21,45,59,18,45,68,35,84,0,65,81,71,52,77,97,33,69,41
22,39,90,30,12,98,57,13,63,84,29,17,95,46,29,45,23,84,17,26,54,10,18,58,20,44,38,42,99,33,13,38,26,54,78,35,56,72,82,95,23,29,53,13,91,62,40,17,88,31,33,51,89,34,31,90,19,80,94,84,60,12,79,98,65,0,18,52,49,29,40,46,69,22
47,24,70,51,20,66,65,99,23,56,73,65,79,41,51,60,93,23,82,11,19,13,49,59,77,47,88,83,98,44,91,69,29,99,23,55,64,50,97,44,41,23,13,40,73,94,28,67,96,67,75,45,13,28,78,33,25,97,51,46,13,61,53,22,81,18,0,99,37,56,29,42,72,47
99,77,94,38,76,68,52,30,29,23,46,48,29,54,100,84,84,60,38,68,11,29,60,54,58,94,11,17,88,81,25,58,56,98,96,26,32,27,19,99,51,90,52,16,66,19,60,11,62,55,99,25,74,99,14,78,77,94,34,16,52,25,86,60,71,52,99,0,55,64,15,81,97,99
14,65,40,87,36,53,11,84,20,39,94,67,49,18,86,65,93,78,42,97,39,31,41,94,13,65,70,61,87,13,43,17,16,56,82,35,11,25,64,98,93,96,27,85,16,75,96,37,15,76,41,90,58,53,28,57,93,74,71,23,87,68,85,60,52,49,37,55,0,55,55,95,75,14
86,12,21,68,91,10,52,36,41,82,93,31,55,93,96,100,38,35,70,25,84,94,16,66,89,51,22,18,73,20,73,14,84,72,12,26,10,50,97,16,97,68,71,25,31,35,30,50,27,41,46,86,87,63,28,63,76,80,58,72,52,23,35,73,77,29,56,64,55,0,66,64,60,86
99,82,73,58,54,58,76,89,42,81,79,94,57,35,85,31,55,17,54,12,44,84,66,49,55,46,33,49,98,98,52,87,88,61,90,67,63,64,94,17,50,21,58,24,81,26,11,28,74,62,76,92,18,67,14,73,36,19,50,92,62,13,90,55,97,40,29,15,55,66,0,89,17,99
38,26,89,45,44,98,97,13,64,57,83,47,97,97,76,51,69,94,54,34,55,52,95,82,40,86,50,43,57,78,92,66,90,68,71,50,49,11,42,30,61,69,87,44,61,32,13,100,44,62,13,47,81,67,37,68,32,26,38,100,37,23,53,59,33,46,42,81,95,64,89,0,62,38
84,40,97,77,88,80,29,37,41,47,28,60,84,67,31,19,37,33,43,80,51,47,95,61,71,48,82,43,85,10,60,58,61,99,97,73,94,69,62,31,64,47,42,30,50,90,68,14,78,75,98,96,54,79,97,15,31,20,64,83,52,31,35,56,69,69,72,97,75,60,17,62,0,84
0,76,52,77,76,29,61,44,82,78,79,78,75,24,70,100,70,83,49,50,19,27,15,88,30,35,91,35,40,98,52,84,64,88,97,63,67,46,16,21,64,16,31,13,13,66,80,94,94,17,74,15,48,22,43,81,18,28,34,95,41,73,81,81,41,22,47,99,14,86,99,38,84,0
