90
30,86,17,75,51,14,88,54,57,0,10,86,15,71,10,13,16,28,93,13,77,16,35,95,98,36,12,13,93,50,66,14,53,59,91,79,90,41,28,51,96,13,24,18,19,45,14,97,66,11,52,16,73,76,27,67,56,93,39,35,77,84,70,74,75,50,60,77,78,78,44,48,13,96,23,56,65,94,25,61,30,31,48,21,68,21,81,84,33,87,83,30
68,54,64,94,47,18,98,40,44,10,0,31,79,50,90,22,29,92,53,95,63,67,88,93,80,37,46,23,66,77,52,14,68,83,47,15,46,44,86,98,66,14,70,94,70,15,36,87,89,52,62,36,64,11,70,37,14,31,13,60,44,51,76,32,25,14,29,31,17,38,37,84,73,24,87,15,34,12,67,92,13,39,100,41,95,44,75,50,40,21,19,68
69,89,19,65,83,45,32,42,63,86,31,0,78,85,38,14,36,56,51,54,95,35,46,14,82,39,90,56,99,76,54,63,49,48,51,50,18,64,61,62,39,76,26,15,31,39,62,98,21,85,54,43,37,26,72,58,14,67,38,24,64,63,30,72,88,73,40,47,62,23,93,92,19,61,88,86,49,25,55,96,35,93,14,13,51,12,54,66,92,63,74,69
17,84,41,33,83,35,31,89,74,15,79,78,0,34,14,68,19,52,94,100,97,46,27,11,81,19,19,47,77,49,58,17,30,10,31,52,87,91,24,64,37,88,53,84,90,99,74,17,87,93,42,26,40,26,51,25,46,88,21,56,42,28,56,48,48,32,69,80,57,63,21,12,48,86,81,80,37,34,45,45,53,55,93,13,20,79,99,96,11,85,73,17
51,87,83,53,26,45,52,78,12,71,50,85,34,0,100,20,70,96,19,62,36,35,48,17,59,95,35,24,64,85,47,58,35,43,71,21,72,97,100,45,17,18,20,10,22,42,77,96,93,85,21,88,29,88,49,37,76,43,89,86,88,74,70,35,11,67,67,67,15,60,18,13,46,44,89,82,54,91,70,93,40,91,82,35,22,19,19,81,32,88,27,51
81,99,33,69,94,64,13,62,57,10,90,38,14,100,0,75,41,24,45,79,93,16,84,41,18,67,47,77,91,53,76,27,91,56,21,45,35,84,60,35,47,32,61,58,47,92,37,66,63,57,56,25,45,23,25,65,32,13,36,58,46,47,98,39,74,68,26,42,65,49,99,20,35,26,30,21,75,59,100,69,94,79,61,30,94,28,49,21,51,100,47,81
81,39,69,70,79,66,39,59,95,13,22,14,68,20,75,0,51,53,80,48,98,81,52,84,95,50,11,45,57,57,89,82,86,92,25,47,75,23,28,14,45,91,62,75,38,87,66,88,75,69,14,70,58,56,38,64,25,89,52,19,35,67,93,44,93,55,23,18,17,13,44,55,93,90,32,27,83,28,76,36,65,11,60,98,60,66,93,53,92,39,21,81
27,92,40,64,81,55,68,28,16,16,29,36,19,70,41,51,0,22,88,88,58,41,15,32,73,28,28,23,26,13,33,85,59,10,19,32,88,22,14,24,35,32,18,34,97,93,43,82,49,97,34,91,87,20,34,43,44,75,62,43,78,92,49,78,42,78,100,57,50,68,85,94,42,53,37,50,13,81,66,68,52,81,17,15,13,59,14,77,48,80,97,27
28,71,34,88,92,39,61,62,97,28,92,56,52,96,24,53,22,0,81,71,86,40,46,24,91,26,31,71,33,43,15,41,31,27,86,87,59,68,82,58,55,42,43,90,37,49,17,31,74,22,63,96,49,83,52,20,21,95,54,46,98,91,90,11,15,16,19,26,14,18,26,74,80,93,82,76,55,48,32,89,57,30,84,62,60,85,75,84,59,20,70,28
55,92,20,54,31,59,100,91,91,93,53,51,94,19,45,80,88,81,0,71,69,100,97,31,92,98,24,49,82,92,44,92,51,11,44,54,24,42,78,96,94,59,48,60,77,85,41,55,75,77,46,57,43,51,20,43,24,47,55,94,79,81,72,66,37,27,14,73,84,19,48,15,61,91,92,80,50,99,87,88,31,56,64,100,15,83,63,58,57,99,17,55
14,17,46,57,64,10,85,55,50,13,95,54,100,62,79,48,88,71,71,0,12,97,81,51,83,18,46,56,89,19,89,50,34,41,93,25,74,73,42,51,66,31,70,26,76,10,34,83,55,74,28,47,30,43,24,50,94,82,20,43,20,73,54,66,15,69,44,83,28,42,39,98,95,89,42,52,58,36,25,20,27,34,91,83,100,77,33,58,69,43,21,14
92,48,65,11,40,19,37,53,97,77,63,95,97,36,93,98,58,86,69,12,0,33,75,23,62,43,29,76,38,97,61,28,98,100,16,92,63,57,73,55,54,89,25,97,46,48,32,61,27,79,71,77,62,79,20,12,15,47,25,43,57,84,73,12,31,97,52,19,18,19,76,10,11,32,97,12,52,92,90,51,30,60,42,10,17,93,60,49,32,38,49,92
23,46,26,91,63,61,61,18,25,16,67,35,46,35,16,81,41,40,100,97,33,0,35,98,62,88,80,34,24,46,85,37,71,16,80,55,77,50,80,50,11,91,37,100,30,13,93,37,84,14,29,93,96,23,73,42,30,43,69,32,37,40,32,74,18,85,51,82,47,96,28,45,85,67,93,64,58,82,20,98,23,58,13,50,73,23,16,16,41,93,15,23
41,53,81,13,34,69,79,54,77,35,88,46,27,48,84,52,15,46,97,81,75,35,0,18,79,63,42,88,20,93,76,61,37,85,20,100,95,73,81,26,62,94,93,24,70,70,24,95,50,43,62,23,14,67,20,29,80,15,31,11,15,48,83,98,17,66,25,91,55,88,76,54,29,60,36,93,61,62,37,86,57,91,76,92,48,15,96,87,100,16,35,41
77,98,46,97,37,54,62,96,38,95,93,14,11,17,41,84,32,24,31,51,23,98,18,0,91,18,93,59,95,93,17,95,17,94,50,13,90,24,46,40,59,79,16,51,44,90,33,80,57,26,83,42,30,38,87,48,32,65,51,17,23,18,48,87,25,65,84,59,25,92,48,35,42,59,87,99,14,95,98,71,73,99,68,56,95,39,99,22,68,63,46,77
98,79,47,24,59,68,86,29,31,98,80,82,81,59,18,95,73,91,92,83,62,62,79,91,0,45,90,89,84,11,64,41,75,56,13,71,64,37,25,22,62,63,13,79,19,98,20,100,34,66,12,12,78,92,15,39,99,15,89,60,78,67,92,32,54,20,78,44,46,71,83,100,44,56,63,60,39,98,62,87,70,78,88,23,38,27,94,84,82,75,41,98
67,61,19,20,91,48,28,26,54,36,37,39,19,95,67,50,28,26,98,18,43,88,63,18,45,0,60,57,77,45,34,93,27,21,26,11,39,30,35,15,74,24,56,32,11,45,52,30,51,15,68,99,59,96,77,60,73,78,32,59,51,41,90,16,74,99,85,30,58,26,32,66,19,90,42,49,57,32,21,10,54,27,21,62,20,46,92,16,12,36,51,67
93,93,97,92,49,37,76,54,99,12,46,90,19,35,47,11,28,31,24,46,29,80,42,93,90,60,0,95,38,71,13,85,47,20,30,49,29,85,96,14,98,69,83,87,57,27,62,19,94,94,25,66,29,43,73,42,59,66,90,77,91,26,34,58,79,98,11,80,46,22,49,55,86,78,39,39,42,57,39,37,18,28,84,54,36,87,50,67,61,60,61,93
20,17,66,58,49,10,43,22,18,13,23,56,47,24,77,45,23,71,49,56,76,34,88,59,89,57,95,0,23,23,30,74,51,30,92,21,33,19,74,62,57,60,78,74,75,67,39,18,98,37,70,58,71,50,20,19,14,42,92,79,16,12,94,21,66,70,64,20,24,88,39,54,66,25,85,87,23,48,64,89,73,57,17,23,77,100,29,45,10,12,42,20
88,33,98,89,68,40,11,57,41,93,66,99,77,64,91,57,26,33,82,89,38,24,20,95,84,77,38,23,0,28,39,71,44,86,67,42,60,62,95,43,98,40,68,47,100,94,64,55,87,59,17,65,23,92,70,24,36,55,37,53,35,97,18,23,76,25,13,28,50,38,68,46,86,34,58,28,88,79,72,63,10,81,55,68,21,78,52,92,75,72,83,88
93,63,59,44,47,96,72,11,23,50,77,76,49,85,53,57,13,43,92,19,97,46,93,93,11,45,71,23,28,0,36,66,14,38,13,13,94,87,49,30,46,59,25,21,80,54,70,24,81,47,72,99,29,35,79,51,73,48,70,57,48,11,59,65,33,61,17,56,74,97,50,42,23,56,10,91,63,94,41,78,37,31,52,74,49,55,33,79,16,48,63,93
17,92,27,77,57,52,37,64,64,66,52,54,58,47,76,89,33,15,44,89,61,85,76,17,64,34,13,30,39,36,0,55,32,67,19,15,32,52,40,76,61,61,31,68,65,93,13,34,18,81,13,13,27,84,30,51,88,69,48,85,67,82,100,61,94,23,69,45,94,62,100,83,68,52,90,13,84,66,99,73,60,64,33,19,34,57,38,57,63,28,33,17
26,36,27,78,33,33,85,59,65,14,14,63,17,58,27,82,85,41,92,50,28,37,61,95,41,93,85,74,71,66,55,0,34,39,74,39,81,23,29,90,80,58,76,76,37,27,57,18,10,55,80,27,33,79,35,73,45,55,82,91,45,53,28,52,29,43,60,15,66,40,26,33,48,10,48,14,93,47,17,19,90,18,45,51,62,80,80,15,87,32,83,26
76,74,17,15,98,98,33,74,46,53,68,49,30,35,91,86,59,31,51,34,98,71,37,17,75,27,47,51,44,14,32,34,0,68,98,43,58,19,13,25,35,93,80,97,58,99,30,42,38,67,29,96,88,21,32,48,85,80,45,28,93,21,29,57,42,37,41,21,21,43,87,87,37,87,26,24,59,81,18,56,51,44,60,28,70,35,12,43,56,80,44,76
51,20,51,26,77,12,17,100,79,59,83,48,10,43,56,92,10,27,11,41,100,16,85,94,56,21,20,30,86,38,67,39,68,0,78,53,83,89,85,45,30,68,20,45,57,67,51,93,85,86,45,35,50,66,78,52,36,16,56,46,31,18,47,52,39,62,95,60,87,26,71,48,69,23,13,64,39,39,69,13,53,21,29,54,54,40,34,36,75,31,98,51
30,86,14,41,28,81,95,56,40,91,47,51,31,71,21,25,19,86,44,93,16,80,20,50,13,26,30,92,67,13,19,74,98,78,0,51,85,71,68,68,38,55,46,34,100,75,20,73,11,72,71,95,77,72,44,18,70,43,47,69,97,73,37,36,33,53,10,13,38,43,25,71,11,22,100,61,49,89,43,62,75,94,18,10,51,81,84,51,13,48,38,30
94,73,82,75,35,38,49,75,42,79,15,50,52,21,45,47,32,87,54,25,92,55,100,13,71,11,49,21,42,13,15,39,43,53,51,0,87,56,14,41,46,68,16,52,52,95,69,17,94,29,12,63,33,79,62,81,84,16,14,67,73,99,46,91,71,86,46,42,50,98,53,99,79,49,22,91,37,78,23,11,30,84,99,45,100,12,10,42,76,97,20,94
17,54,55,10,74,83,41,53,42,90,46,18,87,72,35,75,88,59,24,74,63,77,95,90,64,39,29,33,60,94,32,81,58,83,85,87,0,37,38,70,33,79,100,74,63,12,88,57,38,72,63,85,12,43,46,58,50,69,44,75,86,96,19,55,69,19,93,64,17,88,83,65,74,27,20,83,50,25,69,86,98,19,65,56,69,77,12,16,94,16,64,17
55,51,50,48,76,68,67,50,30,41,44,64,91,97,84,23,22,68,42,73,57,50,73,24,37,30,85,19,62,87,52,23,19,89,71,56,37,0,67,98,26,15,45,41,72,69,48,89,70,90,37,84,45,83,81,20,52,100,23,70,37,30,17,50,19,23,47,95,24,63,22,46,17,82,19,33,43,44,71,94,12,37,73,26,20,69,84,42,56,42,59,55
46,43,28,95,21,38,44,28,35,28,86,61,24,100,60,28,14,82,78,42,73,80,81,46,25,35,96,74,95,49,40,29,13,85,68,14,38,67,0,75,49,20,60,65,31,94,65,98,49,20,91,78,19,33,13,17,56,46,37,85,64,36,79,73,63,54,51,56,28,29,98,30,63,41,50,87,81,32,78,45,48,33,92,48,66,77,50,60,43,67,57,46
34,26,38,81,92,70,76,86,43,51,98,62,64,45,35,14,24,58,96,51,55,50,26,40,22,15,14,62,43,30,76,90,25,45,68,41,70,98,75,0,24,84,63,28,60,24,41,76,12,49,31,11,88,80,21,34,15,44,39,54,95,36,82,56,25,22,90,66,21,73,96,54,64,80,66,10,28,77,63,59,87,43,50,97,14,36,26,17,22,15,92,34
11,97,36,16,99,45,60,16,32,96,66,39,37,17,47,45,35,55,94,66,54,11,62,59,62,74,98,57,98,46,61,80,35,30,38,46,33,26,49,24,0,67,13,82,13,53,42,96,27,86,51,72,64,62,17,36,18,43,18,46,89,62,26,38,97,54,75,28,88,25,18,67,94,93,42,40,90,52,79,85,68,74,45,44,86,70,35,72,100,68,88,11
56,60,47,15,49,89,77,94,85,13,14,76,88,18,32,91,32,42,59,31,89,91,94,79,63,24,69,60,40,59,61,58,93,68,55,68,79,15,20,84,67,0,57,37,51,78,27,85,81,37,100,29,39,60,55,47,56,84,47,42,45,79,23,97,61,81,88,20,16,44,18,52,59,44,25,61,87,25,84,27,64,46,63,78,26,69,74,88,71,32,13,56
12,66,36,37,73,50,20,59,50,24,70,26,53,20,61,62,18,43,48,70,25,37,93,16,13,56,83,78,68,25,31,76,80,20,46,16,100,45,60,63,13,57,0,56,82,43,14,27,66,44,52,14,27,11,92,90,42,37,15,78,23,50,42,57,96,26,87,74,69,37,77,10,47,40,40,57,89,17,76,90,19,91,27,70,26,10,92,87,36,33,98,12
88,26,30,48,71,36,90,97,32,18,94,15,84,10,58,75,34,90,60,26,97,100,24,51,79,32,87,74,47,21,68,76,97,45,34,52,74,41,65,28,82,37,56,0,100,37,13,63,100,81,29,64,32,46,75,58,75,90,70,96,92,19,74,17,21,40,93,59,91,53,32,42,28,89,76,19,86,21,33,17,80,36,47,99,89,37,78,89,97,46,65,88
95,29,65,78,49,53,74,84,99,19,70,31,90,22,47,38,97,37,77,76,46,30,70,44,19,11,57,75,100,80,65,37,58,57,100,52,63,72,31,60,13,51,82,100,0,77,22,68,85,76,100,67,46,31,91,15,31,96,97,35,30,21,29,59,96,45,14,29,94,78,20,98,95,41,15,70,53,20,75,19,22,55,75,96,53,13,60,50,100,17,76,95
44,90,41,12,41,78,26,47,32,45,15,39,99,42,92,87,93,49,85,10,48,13,70,90,98,45,27,67,94,54,93,27,99,67,75,95,12,69,94,24,53,78,43,37,77,0,50,27,99,11,68,76,38,75,29,65,32,36,62,25,96,83,56,85,97,56,16,46,62,16,76,23,90,26,36,81,98,79,88,30,71,38,54,32,55,62,26,89,28,47,36,44
70,77,20,26,83,99,12,43,37,14,36,62,74,77,37,66,43,17,41,34,32,93,24,33,20,52,62,39,64,70,13,57,30,51,20,69,88,48,65,41,42,27,14,13,22,50,0,18,47,89,37,52,50,43,56,24,60,57,45,70,46,79,82,77,52,100,55,77,25,94,30,70,54,16,80,85,34,84,95,83,31,83,52,40,84,43,19,87,83,75,87,70
11,98,46,100,38,18,70,73,93,97,87,98,17,96,66,88,82,31,55,83,61,37,95,80,100,30,19,18,55,24,34,18,42,93,73,17,57,89,98,76,96,85,27,63,68,27,18,0,78,79,34,74,88,91,31,57,77,21,60,75,17,57,60,42,10,12,60,28,39,67,90,88,26,90,100,45,80,20,56,49,47,68,32,47,35,40,36,81,54,87,62,11
45,100,59,63,27,93,35,78,40,66,89,21,87,93,63,75,49,74,75,55,27,84,50,57,34,51,94,98,87,81,18,10,38,85,11,94,38,70,49,12,27,81,66,100,85,99,47,78,0,79,44,12,47,13,86,13,12,72,25,14,90,87,83,88,50,30,62,94,68,29,21,62,99,95,38,40,31,77,67,72,35,90,13,55,87,80,50,75,54,18,29,45
15,18,42,72,85,93,48,30,98,11,52,85,93,85,57,69,97,22,77,74,79,14,43,26,66,15,94,37,59,47,81,55,67,86,72,29,72,90,20,49,86,37,44,81,76,11,89,79,79,0,44,95,21,27,12,28,14,58,77,18,66,40,35,94,25,59,32,98,32,80,70,47,26,37,86,73,69,10,48,67,27,47,29,82,92,95,55,85,79,44,80,15
92,81,70,52,22,85,100,69,45,52,62,54,42,21,56,14,34,63,46,28,71,29,62,83,12,68,25,70,17,72,13,80,29,45,71,12,63,37,91,31,51,100,52,29,100,68,37,34,44,44,0,58,72,35,72,99,22,43,91,95,71,82,70,43,98,42,98,40,73,98,44,55,95,32,85,78,71,92,32,68,51,77,49,66,23,75,81,64,74,31,85,92
26,64,28,52,92,35,29,21,63,16,36,43,26,88,25,70,91,96,57,47,77,93,23,42,12,99,66,58,65,99,13,27,96,35,95,63,85,84,78,11,72,29,14,64,67,76,52,74,12,95,58,0,53,21,74,18,14,46,59,59,75,99,23,62,47,93,46,34,60,16,25,74,14,23,37,17,63,65,62,19,81,12,87,48,63,72,93,38,75,68,56,26
33,60,65,29,68,46,75,45,98,73,64,37,40,29,45,58,87,49,43,30,62,96,14,30,78,59,29,71,23,29,27,33,88,50,77,33,12,45,19,88,64,39,27,32,46,38,50,88,47,21,72,53,0,16,84,84,50,39,41,24,80,29,77,44,46,73,82,16,82,100,76,46,19,11,43,61,87,29,23,86,97,87,40,63,52,72,94,19,71,45,63,33
62,81,28,78,52,77,54,74,15,76,11,26,26,88,23,56,20,83,51,43,79,23,67,38,92,96,43,50,92,35,84,79,21,66,72,79,43,83,33,80,62,60,11,46,31,75,43,91,13,27,35,21,16,0,32,98,40,18,46,16,65,100,25,89,93,32,10,62,19,92,36,85,99,49,94,66,32,70,80,43,32,69,16,22,82,73,31,43,32,95,34,62
33,26,79,52,29,84,36,10,30,27,70,72,51,49,25,38,34,52,20,24,20,73,20,87,15,77,73,20,70,79,30,35,32,78,44,62,46,81,13,21,17,55,92,75,91,29,56,31,86,12,72,74,84,32,0,66,14,45,85,52,69,91,36,28,38,26,60,94,27,36,78,53,98,39,74,74,99,25,72,57,54,42,83,69,99,11,96,84,89,51,35,33
36,67,84,78,83,80,68,14,24,67,37,58,25,37,65,64,43,20,43,50,12,42,29,48,39,60,42,19,24,51,51,73,48,52,18,81,58,20,17,34,36,47,90,58,15,65,24,57,13,28,99,18,84,98,66,0,98,97,47,78,76,51,39,71,43,64,56,22,77,19,87,85,18,13,89,36,28,98,73,92,61,35,38,93,38,16,61,99,70,24,93,36
80,27,81,90,24,35,85,39,77,56,14,14,46,76,32,25,44,21,24,94,15,30,80,32,99,73,59,14,36,73,88,45,85,36,70,84,50,52,56,15,18,56,42,75,31,32,60,77,12,14,22,14,50,40,14,98,0,77,95,54,75,22,72,84,24,78,84,18,73,45,73,32,31,40,19,51,12,78,21,51,59,48,56,41,72,83,27,14,65,23,84,80
71,35,89,38,88,57,15,46,23,93,31,67,88,43,13,89,75,95,47,82,47,43,15,65,15,78,66,42,55,48,69,55,80,16,43,16,69,100,46,44,43,84,37,90,96,36,57,21,72,58,43,46,39,18,45,97,77,0,33,96,49,31,13,45,99,17,95,18,80,52,86,22,42,28,42,89,53,68,16,88,70,96,86,53,21,87,70,85,58,71,31,71
59,40,91,36,70,13,62,16,84,39,13,38,21,89,36,52,62,54,55,20,25,69,31,51,89,32,90,92,37,70,48,82,45,56,47,14,44,23,37,39,18,47,15,70,97,62,45,60,25,77,91,59,41,46,85,47,95,33,0,11,17,57,52,81,67,16,78,97,58,83,49,24,75,18,30,85,92,85,11,98,39,86,63,84,66,41,35,57,69,96,100,59
77,83,83,62,18,35,87,91,14,35,60,24,56,86,58,19,43,46,94,43,43,32,11,17,60,59,77,79,53,57,85,91,28,46,69,67,75,70,85,54,46,42,78,96,35,25,70,75,14,18,95,59,24,16,52,78,54,96,11,0,99,97,14,49,40,43,93,78,82,91,88,42,95,65,92,45,48,62,77,26,60,17,83,46,11,87,65,66,55,50,95,77
17,73,11,21,93,11,80,89,85,77,44,64,42,88,46,35,78,98,79,20,57,37,15,23,78,51,91,16,35,48,67,45,93,31,97,73,86,37,64,95,89,45,23,92,30,96,46,17,90,66,71,75,80,65,69,76,75,49,17,99,0,50,25,68,95,12,13,81,62,90,15,32,53,29,62,65,54,14,70,73,11,71,92,82,47,38,98,30,57,59,85,17
22,58,42,10,14,45,42,90,19,84,51,63,28,74,47,67,92,91,81,73,84,40,48,18,67,41,26,12,97,11,82,53,21,18,73,99,96,30,36,36,62,79,50,19,21,83,79,57,87,40,82,99,29,100,91,51,22,31,57,97,50,0,53,51,25,48,14,64,73,93,72,39,84,58,72,12,19,25,79,56,56,83,43,97,96,65,90,13,81,67,44,22
48,42,17,33,25,34,82,17,66,70,76,30,56,70,98,93,49,90,72,54,73,32,83,48,92,90,34,94,18,59,100,28,29,47,37,46,19,17,79,82,26,23,42,74,29,56,82,60,83,35,70,23,77,25,36,39,72,13,52,14,25,53,0,68,53,39,45,41,90,25,83,38,57,30,54,11,14,63,78,69,32,52,69,16,63,15,56,94,79,78,52,48
34,90,22,22,23,88,56,91,21,74,32,72,48,35,39,44,78,11,66,66,12,74,98,87,32,16,58,21,23,65,61,52,57,52,36,91,55,50,73,56,38,97,57,17,59,85,77,42,88,94,43,62,44,89,28,71,84,45,81,49,68,51,68,0,33,36,88,80,43,63,95,62,49,50,98,22,29,83,91,10,57,88,88,42,20,42,60,80,61,53,40,34
18,24,43,69,14,96,98,60,92,75,25,88,48,11,74,93,42,15,37,15,31,18,17,25,54,74,79,66,76,33,94,29,42,39,33,71,69,19,63,25,97,61,96,21,96,97,52,10,50,25,98,47,46,93,38,43,24,99,67,40,95,25,53,33,0,84,97,13,35,15,95,77,71,57,38,31,16,82,43,56,19,51,23,91,17,54,59,41,94,31,69,18
93,74,40,31,55,64,52,37,89,50,14,73,32,67,68,55,78,16,27,69,97,85,66,65,20,99,98,70,25,61,23,43,37,62,53,86,19,23,54,22,54,81,26,40,45,56,100,12,30,59,42,93,73,32,26,64,78,17,16,43,12,48,39,36,84,0,39,52,70,80,53,22,13,50,56,39,72,31,79,93,69,70,44,77,20,74,45,16,27,65,52,93
43,95,54,80,70,59,42,70,23,60,29,40,69,67,26,23,100,19,14,44,52,51,25,84,78,85,11,64,13,17,69,60,41,95,10,46,93,47,51,90,75,88,87,93,14,16,55,60,62,32,98,46,82,10,60,56,84,95,78,93,13,14,45,88,97,39,0,57,64,25,61,93,100,88,37,52,35,100,48,82,96,80,26,16,67,75,96,35,52,13,57,43
55,77,50,84,21,97,64,73,81,77,31,47,80,67,42,18,57,26,73,83,19,82,91,59,44,30,80,20,28,56,45,15,21,60,13,42,64,95,56,66,28,20,74,59,29,46,77,28,94,98,40,34,16,62,94,22,18,18,97,78,81,64,41,80,13,52,57,0,16,22,32,99,51,93,42,70,80,38,28,86,55,69,43,18,95,64,50,36,77,84,49,55
89,17,82,10,19,65,75,34,81,78,17,62,57,15,65,17,50,14,84,28,18,47,55,25,46,58,46,24,50,74,94,66,21,87,38,50,17,24,28,21,88,16,69,91,94,62,25,39,68,32,73,60,82,19,27,77,73,80,58,82,62,73,90,43,35,70,64,16,0,57,16,46,61,71,98,27,71,12,57,89,44,95,36,71,40,50,22,54,75,20,20,89
67,23,28,32,43,27,45,18,67,78,38,23,63,60,49,13,68,18,19,42,19,96,88,92,71,26,22,88,38,97,62,40,43,26,43,98,88,63,29,73,25,44,37,53,78,16,94,67,29,80,98,16,100,92,36,19,45,52,83,91,90,93,25,63,15,80,25,22,57,0,23,22,55,78,49,63,97,78,11,22,37,79,97,74,95,44,50,22,81,80,46,67
97,66,55,91,94,12,89,13,26,44,37,93,21,18,99,44,85,26,48,39,76,28,76,48,83,32,49,39,68,50,100,26,87,71,25,53,83,22,98,96,18,18,77,32,20,76,30,90,21,70,44,25,76,36,78,87,73,86,49,88,15,72,83,95,95,53,61,32,16,23,0,49,11,64,45,24,64,10,29,96,50,82,25,100,65,13,45,59,67,86,11,97
11,34,41,57,28,67,62,24,56,48,84,92,12,13,20,55,94,74,15,98,10,45,54,35,100,66,55,54,46,42,83,33,87,48,71,99,65,46,30,54,67,52,10,42,98,23,70,88,62,47,55,74,46,85,53,85,32,22,24,42,32,39,38,62,77,22,93,99,46,22,49,0,75,82,70,23,91,88,18,11,98,81,90,100,38,68,14,77,90,86,75,11
27,79,46,96,79,11,11,12,32,13,73,19,48,46,35,93,42,80,61,95,11,85,29,42,44,19,86,66,86,23,68,48,37,69,11,79,74,17,63,64,94,59,47,28,95,90,54,26,99,26,95,14,19,99,98,18,31,42,75,95,53,84,57,49,71,13,100,51,61,55,11,75,0,25,33,19,68,71,22,24,50,69,69,91,47,15,53,90,59,64,52,27
28,59,63,14,71,32,71,71,97,96,24,61,86,44,26,90,53,93,91,89,32,67,60,59,56,90,78,25,34,56,52,10,87,23,22,49,27,82,41,80,93,44,40,89,41,26,16,90,95,37,32,23,11,49,39,13,40,28,18,65,29,58,30,50,57,50,88,93,71,78,64,82,25,0,95,24,74,35,83,22,93,80,46,79,10,49,83,87,94,38,96,28
75,64,85,40,75,30,47,63,32,23,87,88,81,89,30,32,37,82,92,42,97,93,36,87,63,42,39,85,58,10,90,48,26,13,100,22,20,19,50,66,42,25,40,76,15,36,80,100,38,86,85,37,43,94,74,89,19,42,30,92,62,72,54,98,38,56,37,42,98,49,45,70,33,95,0,47,79,92,78,77,96,10,34,76,100,10,63,53,55,48,72,75
