82
19,93,12,94,25,32,44,55,42,38,26,22,21,31,19,96,97,27,19,50,17,28,32,80,61,63,75,0,28,48,81,23,20,38,32,59,26,64,47,76,31,53,37,45,49,41,54,38,68,81,57,43,75,67,25,72,41,91,42,29,75,67,94,59,13,64,25,19,86,48,99,97,98,94,31,15,88,77,81,64,28,23,58,19
32,58,90,54,20,72,62,58,51,98,96,68,11,65,69,96,73,90,84,93,47,10,81,45,65,33,28,28,0,36,73,35,26,34,31,78,26,51,73,37,58,98,72,42,58,10,35,30,50,67,17,73,27,71,63,20,64,17,67,76,22,10,19,36,83,83,33,52,81,37,71,52,36,58,27,99,69,56,36,76,88,81,10,32
56,27,53,69,42,100,26,64,92,72,48,28,90,75,32,21,56,43,77,82,56,51,30,55,41,90,18,48,36,0,15,23,99,33,13,74,43,56,96,20,13,21,15,45,19,21,91,64,67,39,100,26,95,53,69,49,16,61,96,75,40,91,78,82,27,68,42,97,18,13,78,53,89,31,13,11,68,74,27,80,12,39,40,56
60,73,38,41,40,14,38,62,23,72,14,63,26,21,10,19,31,58,98,46,43,79,94,62,29,91,43,81,73,15,0,63,23,33,21,34,11,33,56,40,89,93,50,19,65,36,29,83,78,44,58,43,44,53,49,52,98,32,19,52,57,27,35,73,79,90,38,73,43,77,67,58,66,55,83,48,86,51,12,63,34,59,32,60
68,68,58,58,100,59,24,87,44,44,100,72,98,55,11,96,51,19,69,95,59,46,23,68,21,24,60,23,35,23,63,0,95,10,39,64,45,84,47,17,27,83,16,46,50,65,22,92,38,29,68,24,74,50,23,83,10,80,82,71,55,42,60,21,44,14,63,11,16,92,78,54,68,81,56,29,45,32,59,41,36,63,22,68
67,21,96,100,47,30,82,70,56,19,51,86,89,67,69,47,43,41,92,32,36,93,25,94,40,18,89,20,26,99,23,95,0,25,90,77,58,19,63,98,50,84,32,96,50,87,53,46,43,60,91,25,100,92,20,79,34,92,64,29,17,11,66,81,99,79,19,33,10,25,10,62,50,11,34,50,30,73,23,78,32,71,71,67
44,72,87,59,80,82,87,65,70,20,19,13,46,10,36,18,57,22,33,57,96,77,44,88,51,35,92,38,34,33,33,10,25,0,63,54,87,12,41,14,41,33,52,44,13,28,54,94,43,28,100,91,14,24,39,59,91,57,95,97,34,12,74,100,79,66,73,30,100,75,22,32,18,45,33,41,83,81,89,48,65,51,88,44
30,19,21,89,53,10,48,19,64,35,34,99,34,76,75,23,54,44,48,69,66,82,56,13,58,46,11,32,31,13,21,39,90,63,0,37,51,96,85,45,84,100,94,97,61,80,15,20,14,74,55,68,14,97,34,40,85,23,35,66,53,82,57,44,77,24,98,86,16,93,45,64,80,25,83,42,39,60,51,71,92,96,44,30
93,19,53,99,59,59,94,22,10,56,91,50,25,55,95,27,76,93,48,74,82,76,96,48,33,58,55,59,78,74,34,64,77,54,37,0,21,58,34,43,71,62,64,41,63,61,47,44,71,85,18,31,85,35,30,63,43,50,75,65,53,72,39,85,100,71,42,100,72,46,94,69,19,55,62,88,60,52,21,43,86,48,13,93
10,73,24,38,45,34,87,60,16,35,89,62,93,56,17,50,12,92,32,96,15,26,82,98,58,42,41,26,26,43,11,45,58,87,51,21,0,74,100,78,14,39,72,96,80,10,46,18,80,17,47,52,21,14,29,51,67,35,78,16,31,87,15,15,13,31,41,76,86,86,69,68,19,53,68,21,55,90,56,93,84,64,35,10
99,62,21,84,48,19,88,75,31,91,82,88,35,79,96,57,15,43,65,95,66,56,73,71,100,69,45,64,51,56,33,84,19,12,96,58,74,0,48,81,28,58,10,86,71,33,52,59,18,63,52,90,39,84,57,50,44,27,31,86,71,45,13,15,69,54,50,12,35,97,61,54,25,49,83,64,42,45,42,69,27,67,21,99
93,97,92,67,17,43,47,58,33,25,65,13,79,44,21,47,86,39,22,99,41,34,90,58,83,39,15,47,73,96,56,47,63,41,85,34,100,48,0,69,19,81,66,24,74,94,67,29,46,30,54,61,67,97,76,53,18,67,22,60,52,76,71,72,11,33,74,59,93,33,87,50,22,25,26,76,30,86,86,88,34,70,100,93
71,88,67,35,64,65,18,85,70,28,37,84,40,15,20,62,81,44,93,68,82,32,14,66,44,91,38,76,37,20,40,17,98,14,45,43,78,81,69,0,17,74,17,32,40,43,23,77,87,56,21,35,91,39,18,32,68,22,83,14,87,62,47,31,60,31,33,17,37,89,43,77,29,46,30,90,44,29,72,32,86,77,68,71
17,27,80,64,21,79,30,17,13,86,14,83,38,12,90,77,34,94,17,33,45,80,74,99,19,50,34,31,58,13,89,27,50,41,84,71,14,28,19,17,0,18,86,71,62,44,43,15,98,77,19,72,72,52,96,67,10,55,81,73,32,13,48,39,45,74,73,21,92,53,32,12,29,69,87,57,20,53,73,66,38,82,49,17
34,59,18,31,69,74,78,53,81,68,70,58,23,73,65,96,22,76,13,34,72,63,16,29,12,25,40,53,98,21,93,83,84,33,100,62,39,58,81,74,18,0,44,58,25,81,62,22,42,20,96,35,67,71,59,46,96,19,41,48,100,69,14,29,66,20,42,84,95,66,82,54,43,55,91,37,59,83,13,39,20,83,44,34
55,84,94,98,36,39,42,27,31,10,27,87,36,14,78,86,80,35,22,92,89,91,45,46,29,48,41,37,72,15,50,16,32,52,94,64,72,10,66,17,86,44,0,37,41,26,63,52,81,58,57,49,11,66,76,77,29,70,69,73,45,75,64,83,99,57,19,94,66,76,39,69,100,21,87,33,54,84,41,96,94,92,74,55
16,10,98,36,47,36,94,80,67,92,98,35,77,71,22,53,12,97,47,85,88,34,80,78,91,44,93,45,42,45,19,46,96,44,97,41,96,86,24,32,71,58,37,0,69,100,90,68,80,71,60,62,87,38,63,15,49,82,67,18,57,96,15,22,87,37,52,74,76,10,87,39,65,80,65,50,48,98,65,12,20,37,28,16
32,57,46,39,92,15,48,98,11,38,39,77,82,65,62,64,64,58,41,20,29,20,65,43,84,19,84,49,58,19,65,50,50,13,61,63,80,71,74,40,62,25,41,69,0,42,67,73,40,87,55,39,31,47,65,55,49,32,71,95,32,55,78,18,81,89,80,24,58,13,41,60,100,68,70,93,40,57,15,68,88,29,72,32
42,70,30,24,17,88,80,94,39,14,49,61,95,15,23,23,57,19,45,20,84,70,77,40,10,53,62,41,10,21,36,65,87,28,80,61,10,33,94,43,44,81,26,100,42,0,12,50,100,19,77,27,87,15,54,44,18,42,18,95,40,80,83,20,33,21,12,32,69,64,82,32,79,61,10,94,31,39,64,64,29,16,86,42
63,77,91,36,58,22,37,71,60,70,62,94,92,77,71,48,57,41,20,68,95,50,30,43,42,80,54,54,35,91,29,22,53,54,15,47,46,52,67,23,43,62,63,90,67,12,0,67,46,23,53,31,60,62,53,74,99,11,63,68,69,15,18,98,23,34,85,28,60,93,66,44,86,40,55,83,90,85,97,91,82,73,96,63
19,77,26,35,81,14,14,31,78,10,84,17,84,38,46,72,14,62,29,53,76,57,36,18,73,56,93,38,30,64,83,92,46,94,20,44,18,59,29,77,15,22,52,68,73,50,67,0,10,77,98,37,14,51,84,22,49,41,37,61,83,30,51,49,28,92,66,52,58,88,53,92,78,71,13,87,69,93,63,51,100,52,50,19
12,47,44,20,42,95,10,84,52,30,57,80,15,19,10,83,62,39,98,12,23,19,69,63,96,72,21,68,50,67,78,38,43,43,14,71,80,18,46,87,98,42,81,80,40,100,46,10,0,52,34,71,35,96,36,40,92,22,92,35,77,81,60,21,15,10,44,21,96,20,29,60,24,45,23,81,78,29,28,46,29,48,100,12
81,63,47,10,95,23,71,36,43,34,65,90,21,33,13,42,13,93,85,65,36,92,19,68,87,38,82,81,67,39,44,29,60,28,74,85,17,63,30,56,77,20,58,71,87,19,23,77,52,0,67,29,30,93,63,40,87,97,24,17,23,41,96,68,47,78,48,36,65,37,31,18,98,82,54,87,34,92,25,76,45,85,80,81
62,15,47,12,100,19,49,68,95,94,66,85,35,33,42,42,43,16,36,52,26,10,71,11,61,80,78,57,17,100,58,68,91,100,55,18,47,52,54,21,19,96,57,60,55,77,53,98,34,67,0,51,15,45,42,92,95,60,62,87,60,43,77,21,35,29,24,65,46,72,57,56,25,92,96,26,26,75,48,49,20,62,64,62
55,87,83,92,16,82,81,65,71,14,98,18,83,33,16,63,44,64,10,85,78,82,36,52,91,19,68,43,73,26,43,24,25,91,68,31,52,90,61,35,72,35,49,62,39,27,31,37,71,29,51,0,44,88,61,11,67,61,72,85,31,92,97,23,14,57,92,18,96,74,41,98,55,99,73,20,61,85,69,11,14,34,80,55
78,81,91,59,30,39,69,27,80,30,72,95,87,84,10,41,36,16,49,43,14,13,15,35,11,72,40,75,27,95,44,74,100,14,14,85,21,39,67,91,72,67,11,87,31,87,60,14,35,30,15,44,0,53,95,12,11,96,87,63,96,45,82,43,25,30,66,81,15,18,22,20,36,95,75,82,39,51,35,10,61,76,97,78
72,48,60,19,40,49,84,36,62,60,48,11,53,85,10,88,54,74,53,83,28,27,23,45,10,65,85,67,71,53,53,50,92,24,97,35,14,84,97,39,52,71,66,38,47,15,62,51,96,93,45,88,53,0,87,11,18,36,50,77,30,34,70,20,70,95,13,76,45,11,46,75,73,54,73,70,54,62,17,32,10,44,54,72
26,79,58,89,86,26,39,28,73,62,67,88,31,63,31,42,26,63,17,16,69,40,25,50,64,68,10,25,63,69,49,23,20,39,34,30,29,57,76,18,96,59,76,63,65,54,53,84,36,63,42,61,95,87,0,98,90,53,20,54,50,89,20,50,38,76,15,46,73,53,81,20,66,21,75,59,31,81,79,11,37,58,32,26
21,86,35,85,43,78,28,23,68,85,38,92,83,63,59,41,90,58,82,88,36,85,100,85,21,37,32,72,20,49,52,83,79,59,40,63,51,50,53,32,67,46,77,15,55,44,74,22,40,40,92,11,12,11,98,0,47,18,39,17,77,22,82,19,32,20,46,10,92,13,89,86,46,20,13,85,94,60,22,73,95,41,12,21
86,29,14,79,17,24,78,23,65,21,66,28,22,53,46,42,33,13,49,27,16,57,68,10,34,80,27,41,64,16,98,10,34,91,85,43,67,44,18,68,10,96,29,49,49,18,99,49,92,87,95,67,11,18,90,47,0,34,56,99,43,47,91,50,98,41,77,14,92,57,90,88,33,59,33,71,96,54,62,19,18,25,82,86
63,36,17,54,19,47,76,22,46,42,15,40,89,93,60,34,35,59,32,77,55,52,36,69,73,74,15,91,17,61,32,80,92,57,23,50,35,27,67,22,55,19,70,82,32,42,11,41,22,97,60,61,96,36,53,18,34,0,85,29,62,82,30,50,25,35,14,22,83,69,60,29,91,85,38,83,86,43,98,15,87,67,22,63
23,71,98,63,35,49,37,96,18,33,33,47,91,46,61,38,94,85,60,75,81,48,59,49,51,34,51,42,67,96,19,82,64,95,35,75,78,31,22,83,81,41,69,67,71,18,63,37,92,24,62,72,87,50,20,39,56,85,0,55,67,96,19,97,49,57,39,77,12,97,99,91,51,100,36,10,83,64,35,56,50,69,70,23
71,18,34,28,64,94,63,39,45,74,50,63,70,91,42,51,52,41,10,65,23,49,41,22,51,43,72,29,76,75,52,71,29,97,66,65,16,86,60,14,73,48,73,18,95,95,68,61,35,17,87,85,63,77,54,17,99,29,55,0,72,60,96,81,78,46,96,89,64,90,35,34,33,57,77,75,27,82,76,83,45,51,13,71
54,50,57,80,42,89,11,48,46,96,37,62,24,22,85,91,35,23,99,14,64,99,54,59,25,34,57,75,22,40,57,55,17,34,53,53,31,71,52,87,32,100,45,57,32,40,69,83,77,23,60,31,96,30,50,77,43,62,67,72,0,69,21,86,73,81,74,96,98,100,98,59,19,33,98,49,48,25,69,34,58,55,63,54
38,89,25,30,31,46,62,43,11,76,85,91,92,49,57,35,10,73,41,73,35,70,35,31,76,89,33,67,10,91,27,42,11,12,82,72,87,45,76,62,13,69,75,96,55,80,15,30,81,41,43,92,45,34,89,22,47,82,96,60,69,0,35,45,87,67,26,88,56,89,17,14,99,23,72,43,51,41,36,33,72,72,39,38
36,39,25,87,72,100,54,53,59,76,93,25,71,10,43,48,27,15,37,51,27,82,85,77,62,32,14,94,19,78,35,60,66,74,57,39,15,13,71,47,48,14,64,15,78,83,18,51,60,96,77,97,82,70,20,82,91,30,19,96,21,35,0,58,59,39,30,46,70,39,13,33,51,27,74,15,61,12,100,28,46,83,19,36
46,26,28,19,72,32,29,87,30,51,72,23,77,78,58,99,84,94,18,19,47,45,58,65,24,85,80,59,36,82,73,21,81,100,44,85,15,15,72,31,39,29,83,22,18,20,98,49,21,68,21,23,43,20,50,19,50,50,97,81,86,45,58,0,100,93,18,42,46,30,68,58,15,71,100,64,17,65,28,36,15,93,36,46
96,81,88,28,64,61,73,10,77,78,58,17,76,32,100,36,36,41,65,35,43,72,35,31,15,63,57,13,83,27,79,44,99,79,77,100,13,69,11,60,45,66,99,87,81,33,23,28,15,47,35,14,25,70,38,32,98,25,49,78,73,87,59,100,0,85,15,58,13,56,15,37,15,16,45,38,81,60,21,43,52,48,84,96
18,53,28,45,67,71,16,14,17,65,27,72,13,99,85,65,76,57,20,34,19,94,35,83,99,41,17,64,83,68,90,14,79,66,24,71,31,54,33,31,74,20,57,37,89,21,34,92,10,78,29,57,30,95,76,20,41,35,57,46,81,67,39,93,85,0,38,20,50,58,11,100,99,62,31,84,35,56,84,99,17,43,54,18
49,97,99,88,27,94,95,95,28,82,27,63,40,13,19,74,25,100,77,11,64,69,86,24,37,76,54,25,33,42,38,63,19,73,98,42,41,50,74,33,73,42,19,52,80,12,85,66,44,48,24,92,66,13,15,46,77,14,39,96,74,26,30,18,15,38,0,46,68,51,13,48,15,85,32,95,82,73,22,29,82,25,73,49
50,18,27,97,91,50,81,30,70,26,21,88,55,73,47,30,100,40,12,46,43,20,51,96,92,70,71,19,52,97,73,11,33,30,86,100,76,12,59,17,21,84,94,74,24,32,28,52,21,36,65,18,81,76,46,10,14,22,77,89,96,88,46,42,58,20,46,0,87,25,62,85,76,82,95,70,42,88,68,77,40,78,100,50
70,63,11,30,35,92,55,34,49,70,17,46,55,93,11,99,25,52,62,70,53,58,56,61,98,88,10,86,81,18,43,16,10,100,16,72,86,35,93,37,92,95,66,76,58,69,60,58,96,65,46,96,15,45,73,92,92,83,12,64,98,56,70,46,13,50,68,87,0,20,80,60,80,73,89,65,49,10,88,22,58,75,78,70
71,69,91,43,32,20,87,52,86,36,98,63,60,19,45,97,90,59,32,11,19,38,10,22,16,68,20,48,37,13,77,92,25,75,93,46,86,97,33,89,53,66,76,10,13,64,93,88,20,37,72,74,18,11,53,13,57,69,97,90,100,89,39,30,56,58,51,25,20,0,43,66,37,76,68,58,88,92,44,98,12,97,84,71
30,71,71,60,81,59,51,75,87,18,90,28,18,10,22,51,78,71,78,67,76,23,53,37,48,86,82,99,71,78,67,78,10,22,45,94,69,61,87,43,32,82,39,87,41,82,66,53,29,31,57,41,22,46,81,89,90,60,99,35,98,17,13,68,15,11,13,62,80,43,0,34,17,14,29,45,27,37,73,64,99,49,85,30
70,54,63,44,27,41,25,96,12,30,80,35,58,12,39,99,52,47,22,79,13,15,97,89,91,59,44,97,52,53,58,54,62,32,64,69,68,54,50,77,12,54,69,39,60,32,44,92,60,18,56,98,20,75,20,86,88,29,91,34,59,14,33,58,37,100,48,85,60,66,34,0,82,74,48,94,25,74,40,41,51,17,63,70
25,81,12,84,67,84,37,55,41,37,94,54,79,61,73,37,64,39,37,86,38,21,36,19,72,91,94,98,36,89,66,68,50,18,80,19,19,25,22,29,29,43,100,65,100,79,86,78,24,98,25,55,36,73,66,46,33,91,51,33,19,99,51,15,15,99,15,76,80,37,17,82,0,26,66,25,21,91,24,49,66,75,76,25
16,22,69,78,26,39,65,57,86,88,66,72,64,31,49,36,18,50,31,68,98,65,37,83,81,36,13,94,58,31,55,81,11,45,25,55,53,49,25,46,69,55,21,80,68,61,40,71,45,82,92,99,95,54,21,20,59,85,100,57,33,23,27,71,16,62,85,82,73,76,14,74,26,0,24,63,55,32,55,57,58,83,87,16
92,99,100,54,64,84,61,53,72,66,53,38,40,84,88,39,22,54,60,63,61,15,94,69,87,39,17,31,27,13,83,56,34,33,83,62,68,83,26,30,87,91,87,65,70,10,55,13,23,54,96,73,75,73,75,13,33,38,36,77,98,72,74,100,45,31,32,95,89,68,29,48,66,24,0,67,22,81,40,100,29,83,90,92
23,85,40,72,19,75,80,97,78,97,62,20,40,43,92,74,76,89,31,82,31,86,41,33,44,56,81,15,99,11,48,29,50,41,42,88,21,64,76,90,57,37,33,50,93,94,83,87,81,87,26,20,82,70,59,85,71,83,10,75,49,43,15,64,38,84,95,70,65,58,45,94,25,63,67,0,74,69,78,40,80,99,32,23
95,47,17,93,99,99,88,22,58,52,66,76,50,95,77,20,96,16,24,33,63,31,69,43,86,74,74,88,69,68,86,45,30,83,39,60,55,42,30,44,20,59,54,48,40,31,90,69,78,34,26,61,39,54,31,94,96,86,83,27,48,51,61,17,81,35,82,42,49,88,27,25,21,55,22,74,0,70,67,77,31,94,68,95
93,18,87,50,100,51,86,42,31,43,17,73,44,90,44,29,62,34,88,41,11,49,14,88,48,90,86,77,56,74,51,32,73,81,60,52,90,45,86,29,53,83,84,98,57,39,85,93,29,92,75,85,51,62,81,60,54,43,64,82,25,41,12,65,60,56,73,88,10,92,37,74,91,32,81,69,70,0,66,15,19,32,78,93
27,81,78,99,62,62,98,53,87,79,37,66,33,50,27,20,41,96,51,57,23,37,11,18,65,86,38,81,36,27,12,59,23,89,51,21,56,42,86,72,73,13,41,65,15,64,97,63,28,25,48,69,35,17,79,22,62,98,35,76,69,36,100,28,21,84,22,68,88,44,73,40,24,55,40,78,67,66,0,86,41,89,45,27
13,12,66,87,92,60,43,65,56,97,64,43,13,45,53,36,50,15,74,26,12,81,35,54,39,72,14,64,76,80,63,41,78,48,71,43,93,69,88,32,66,39,96,12,68,64,91,51,46,76,49,11,10,32,11,73,19,15,56,83,34,33,28,36,43,99,29,77,22,98,64,41,49,57,100,40,77,15,86,0,82,61,29,13
35,38,34,41,46,95,23,73,10,80,42,52,42,85,10,62,15,95,41,48,26,51,43,74,45,55,88,28,88,12,34,36,32,65,92,86,84,27,34,86,38,20,94,20,88,29,82,100,29,45,20,14,61,10,37,95,18,87,50,45,58,72,46,15,52,17,82,40,58,12,99,51,66,58,29,80,31,19,41,82,0,55,44,35
47,32,55,89,48,20,28,27,79,60,72,95,88,10,93,43,32,62,54,43,100,38,46,60,59,67,99,23,81,39,59,63,71,51,96,48,64,67,70,77,82,83,92,37,29,16,73,52,48,85,62,34,76,44,58,41,25,67,69,51,55,72,83,93,48,43,25,78,75,97,49,17,75,83,83,99,94,32,89,61,55,0,97,47
