67
33,54,99,27,38,78,31,65,14,0,40,17,56,14,80,55,58,59,22,29,91,16,25,74,94,26,18,49,35,33,82,91,55,19,31,94,82,84,28,63,72,34,22,18,75,60,82,77,59,17,71,15,46,99,83,47,79,93,93,41,97,32,30,34,93,51,100,98,33
66,33,48,28,76,39,80,54,65,40,0,57,75,72,61,38,74,39,37,31,63,23,65,72,66,60,72,90,54,59,98,61,61,41,74,29,81,76,83,74,61,34,79,48,30,96,46,89,14,10,82,62,14,35,47,31,33,92,26,95,20,85,86,69,62,86,71,23,66
80,28,28,67,17,80,13,30,19,17,57,0,59,65,68,67,94,38,59,31,16,50,14,58,32,24,61,49,95,11,34,51,20,39,28,45,24,78,23,43,38,70,38,39,35,52,59,25,65,49,81,13,95,81,18,72,93,79,65,51,67,52,36,30,88,100,33,40,80
90,54,55,15,38,63,67,71,45,56,75,59,0,47,53,40,36,26,99,99,100,87,27,13,22,14,35,29,91,24,14,13,34,44,58,36,74,18,16,78,87,83,71,63,64,88,68,20,33,18,67,52,71,64,20,32,40,26,41,60,30,70,70,80,78,11,30,69,90
12,50,24,71,55,34,40,35,97,14,72,65,47,0,26,14,91,14,38,83,22,86,36,93,80,85,47,66,75,74,88,77,61,32,30,42,83,22,92,52,82,96,17,41,88,62,39,61,21,28,39,82,71,98,12,32,73,90,99,43,89,73,32,72,28,26,45,77,12
20,99,75,26,48,47,72,75,47,80,61,68,53,26,0,51,96,20,84,98,72,39,78,27,96,52,46,62,34,65,86,24,66,33,80,80,90,30,41,50,72,61,33,50,54,42,44,54,63,48,56,89,27,15,76,12,10,29,25,100,28,31,72,91,37,13,73,35,20
70,73,13,33,26,83,77,11,62,55,38,67,40,14,51,0,43,23,98,28,51,33,19,55,90,21,66,73,41,20,12,85,65,38,19,65,19,78,59,84,82,18,33,51,10,35,66,36,52,70,85,75,72,44,31,38,48,15,29,88,14,93,28,93,26,44,75,64,70
32,97,53,37,83,84,11,52,88,58,74,94,36,91,96,43,0,54,34,30,98,75,57,94,26,85,98,91,93,39,44,79,44,17,82,56,79,52,60,39,73,58,97,22,29,10,12,37,38,47,89,73,44,82,73,95,59,86,48,35,87,23,66,23,60,31,44,60,32
22,59,56,34,43,24,57,37,91,59,39,38,26,14,20,23,54,0,100,97,34,51,75,55,49,46,21,62,76,46,77,10,48,58,45,68,37,42,85,66,52,65,39,57,32,25,67,75,59,87,51,100,93,81,100,55,17,13,80,96,73,40,54,35,73,55,90,45,22
60,100,65,79,25,21,51,15,82,22,37,59,99,38,84,98,34,100,0,31,76,22,100,48,22,46,61,12,39,54,92,55,97,35,93,99,29,64,38,79,16,27,59,30,22,44,39,57,36,34,86,65,53,55,33,43,40,31,13,34,72,44,68,38,28,26,46,44,60
72,16,69,55,14,44,31,86,67,29,31,31,99,83,98,28,30,97,31,0,85,18,23,74,46,33,22,14,41,75,39,29,75,12,20,35,44,30,75,45,79,10,75,97,95,86,72,40,43,88,73,27,96,58,81,20,86,94,14,64,72,100,44,75,52,23,21,66,72
91,20,78,91,55,63,54,55,87,91,63,16,100,22,72,51,98,34,76,85,0,28,93,31,88,31,67,85,33,68,39,99,66,57,97,24,82,44,72,10,46,53,90,13,15,95,94,14,52,65,38,86,19,60,50,16,63,83,56,25,29,93,68,15,91,55,19,77,91
68,99,89,20,57,84,65,55,16,16,23,50,87,86,39,33,75,51,22,18,28,0,12,53,38,70,84,51,72,43,70,62,97,33,40,51,10,37,31,77,85,44,69,85,92,11,45,55,25,92,100,62,22,64,13,23,32,86,40,37,68,37,10,68,44,76,28,18,68
66,75,63,67,16,68,65,50,35,25,65,14,27,36,78,19,57,75,100,23,93,12,0,17,21,24,16,98,89,85,90,60,34,32,100,32,63,78,38,40,79,46,48,15,32,86,84,81,41,27,26,66,22,59,75,78,94,70,47,21,87,36,68,66,13,80,99,57,66
47,42,18,64,84,55,70,87,43,74,72,58,13,93,27,55,94,55,48,74,31,53,17,0,32,48,76,17,92,100,25,41,24,33,37,17,48,27,45,49,26,58,26,74,15,37,62,59,66,70,47,25,47,45,88,47,86,87,23,22,85,13,92,48,68,72,20,56,47
36,53,10,82,14,60,59,19,81,94,66,32,22,80,96,90,26,49,22,46,88,38,21,32,0,85,12,32,11,97,52,96,31,54,13,57,60,96,74,57,86,57,45,97,71,14,50,81,99,92,15,88,71,14,95,31,58,74,15,78,58,72,74,78,89,65,21,78,36
12,55,97,13,65,27,73,22,69,26,60,24,14,85,52,21,85,46,46,33,31,70,24,48,85,0,85,56,74,71,70,29,38,37,76,25,50,31,94,12,48,75,23,97,12,63,21,67,71,43,97,28,100,23,34,35,33,36,62,86,45,100,41,77,27,10,49,48,12
17,56,39,43,51,88,14,97,69,18,72,61,35,47,46,66,98,21,61,22,67,84,16,76,12,85,0,90,27,36,64,30,78,24,16,25,68,88,89,78,23,51,63,97,81,92,86,14,45,32,20,36,100,81,26,83,45,25,15,83,85,34,55,26,33,36,91,88,17
86,98,26,40,17,31,40,40,35,49,90,49,29,66,62,73,91,62,12,14,85,51,98,17,32,56,90,0,84,93,37,71,13,99,61,35,49,72,94,94,24,38,41,39,46,66,75,64,21,10,34,97,31,99,36,97,29,38,13,64,55,38,52,90,47,72,100,30,86
47,51,25,69,75,50,46,95,40,35,54,95,91,75,34,41,93,76,39,41,33,72,89,92,11,74,27,84,0,44,92,66,81,54,59,31,49,13,62,12,34,23,95,79,97,55,60,19,40,44,53,33,33,86,99,67,16,57,89,36,41,24,21,53,89,62,36,98,47
23,44,67,82,98,37,65,83,40,33,59,11,24,74,65,20,39,46,54,75,68,43,85,100,97,71,36,93,44,0,37,100,34,75,66,37,26,89,81,42,49,57,17,16,37,17,92,39,25,47,29,37,20,100,59,47,82,17,40,18,13,28,42,17,89,36,77,11,23
36,95,82,31,76,78,38,13,46,82,98,34,14,88,86,12,44,77,92,39,39,70,90,25,52,70,64,37,92,37,0,15,80,34,27,91,51,86,82,56,78,47,14,30,74,45,27,49,72,56,55,55,49,36,85,24,55,42,58,35,26,90,69,89,78,39,11,52,36
91,71,92,67,61,97,49,60,79,91,61,51,13,77,24,85,79,10,55,29,99,62,60,41,96,29,30,71,66,100,15,0,43,44,87,95,78,95,74,17,65,43,34,97,64,50,70,37,22,85,69,41,44,27,11,74,57,61,33,74,85,32,15,96,61,11,31,93,91
39,83,85,63,91,24,17,71,83,55,61,20,34,61,66,65,44,48,97,75,66,97,34,24,31,38,78,13,81,34,80,43,0,62,75,28,37,96,80,62,81,14,18,25,10,73,17,78,90,97,29,10,48,14,79,70,29,83,80,97,61,77,55,95,97,69,48,20,39
61,68,94,30,96,82,72,63,41,19,41,39,44,32,33,38,17,58,35,12,57,33,32,33,54,37,24,99,54,75,34,44,62,0,71,16,43,21,69,66,80,36,52,93,90,26,50,15,13,36,65,11,71,44,46,37,83,100,40,81,93,79,48,23,62,60,64,26,61
45,20,37,55,19,46,93,10,57,31,74,28,58,30,80,19,82,45,93,20,97,40,100,37,13,76,16,61,59,66,27,87,75,71,0,61,21,74,71,33,16,53,94,79,87,67,36,41,27,38,93,59,68,64,69,22,34,39,56,47,86,31,90,20,47,50,81,40,45
86,94,13,24,12,13,90,14,42,94,29,45,36,42,80,65,56,68,99,35,24,51,32,17,57,25,25,35,31,37,91,95,28,16,61,0,71,43,79,72,79,79,87,89,66,57,69,89,91,62,16,44,45,35,77,79,94,94,82,20,77,12,41,41,99,66,37,27,86
36,16,20,51,43,20,41,47,21,82,81,24,74,83,90,19,79,37,29,44,82,10,63,48,60,50,68,49,49,26,51,78,37,43,21,71,0,40,16,97,26,44,14,99,59,34,56,76,36,23,65,53,84,34,83,27,97,15,95,38,67,83,89,51,78,82,64,38,36
66,40,64,67,21,43,54,41,65,84,76,78,18,22,30,78,52,42,64,30,44,37,78,27,96,31,88,72,13,89,86,95,96,21,74,43,40,0,70,66,55,93,17,85,45,73,48,46,59,34,79,10,100,90,62,44,69,54,37,23,38,26,62,94,75,88,74,21,66
70,20,45,97,73,92,78,69,76,28,83,23,16,92,41,59,60,85,38,75,72,31,38,45,74,94,89,94,62,81,82,74,80,69,71,79,16,70,0,84,53,56,22,82,81,12,25,91,97,99,79,69,15,48,40,28,53,24,72,74,51,71,95,86,96,95,78,88,70
62,43,25,67,60,63,32,51,52,63,74,43,78,52,50,84,39,66,79,45,10,77,40,49,57,12,78,94,12,42,56,17,62,66,33,72,97,66,84,0,95,49,58,29,88,14,17,93,94,10,91,95,28,59,41,77,36,44,42,96,45,18,96,84,50,76,41,82,62
63,76,95,76,18,15,80,24,57,72,61,38,87,82,72,82,73,52,16,79,46,85,79,26,86,48,23,24,34,49,78,65,81,80,16,79,26,55,53,95,0,61,55,21,11,11,47,83,18,84,83,46,22,60,94,34,13,79,26,76,52,15,97,25,38,90,23,65,63
84,93,29,29,86,32,30,52,52,34,34,70,83,96,61,18,58,65,27,10,53,44,46,58,57,75,51,38,23,57,47,43,14,36,53,79,44,93,56,49,61,0,65,61,50,48,38,20,100,50,86,71,66,80,13,69,31,20,69,49,46,87,35,93,36,16,89,49,84
27,38,24,98,89,64,43,81,31,22,79,38,71,17,33,33,97,39,59,75,90,69,48,26,45,23,63,41,95,17,14,34,18,52,94,87,14,17,22,58,55,65,0,36,81,41,61,46,42,93,60,31,60,44,81,99,64,88,62,71,24,20,32,98,44,83,83,12,27
44,16,65,49,14,86,77,34,36,18,48,39,63,41,50,51,22,57,30,97,13,85,15,74,97,97,97,39,79,16,30,97,25,93,79,89,99,85,82,29,21,61,36,0,84,37,12,17,36,98,42,10,56,73,57,19,16,97,28,54,21,50,21,52,22,55,77,44,44
67,65,23,15,92,25,46,17,14,75,30,35,64,88,54,10,29,32,22,95,15,92,32,15,71,12,81,46,97,37,74,64,10,90,87,66,59,45,81,88,11,50,81,84,0,56,19,73,74,20,25,92,17,30,11,89,23,39,40,53,81,15,29,76,15,71,84,45,67
67,15,16,42,72,15,49,12,69,60,96,52,88,62,42,35,10,25,44,86,95,11,86,37,14,63,92,66,55,17,45,50,73,26,67,57,34,73,12,14,11,48,41,37,56,0,16,94,21,85,53,50,28,51,94,24,59,27,58,46,17,31,54,79,64,63,68,21,67
16,14,12,93,11,98,55,98,83,82,46,59,68,39,44,66,12,67,39,72,94,45,84,62,50,21,86,75,60,92,27,70,17,50,36,69,56,48,25,17,47,38,61,12,19,16,0,33,66,98,88,63,63,31,54,53,94,10,30,76,24,90,29,62,81,72,40,16,16
81,57,35,90,85,63,62,52,47,77,89,25,20,61,54,36,37,75,57,40,14,55,81,59,81,67,14,64,19,39,49,37,78,15,41,89,76,46,91,93,83,20,46,17,73,94,33,0,47,22,73,38,52,100,47,32,27,98,87,66,86,10,38,36,67,98,34,86,81
26,20,100,94,50,61,100,28,57,59,14,65,33,21,63,52,38,59,36,43,52,25,41,66,99,71,45,21,40,25,72,22,90,13,27,91,36,59,97,94,18,100,42,36,74,21,66,47,0,64,84,45,20,74,77,78,40,43,100,48,56,80,42,97,89,67,80,96,26
70,30,100,58,60,94,81,30,44,17,10,49,18,28,48,70,47,87,34,88,65,92,27,70,92,43,32,10,44,47,56,85,97,36,38,62,23,34,99,10,84,50,93,98,20,85,98,22,64,0,37,54,65,21,53,59,77,60,78,100,76,98,35,82,42,70,57,59,70
54,94,44,91,85,99,34,75,47,71,82,81,67,39,56,85,89,51,86,73,38,100,26,47,15,97,20,34,53,29,55,69,29,65,93,16,65,79,79,91,83,86,60,42,25,53,88,73,84,37,0,74,80,16,77,75,96,32,38,46,100,14,50,79,77,16,61,66,54
32,66,71,14,55,17,60,50,35,15,62,13,52,82,89,75,73,100,65,27,86,62,66,25,88,28,36,97,33,37,55,41,10,11,59,44,53,10,69,95,46,71,31,10,92,50,63,38,45,54,74,0,76,85,19,88,11,84,24,20,81,54,67,85,17,49,23,94,32
38,37,38,97,10,76,46,22,40,46,14,95,71,71,27,72,44,93,53,96,19,22,22,47,71,100,100,31,33,20,49,44,48,71,68,45,84,100,15,28,22,66,60,56,17,28,63,52,20,65,80,76,0,88,75,99,23,44,77,35,62,82,67,94,97,59,30,13,38
16,78,32,41,61,95,79,81,70,99,35,81,64,98,15,44,82,81,55,58,60,64,59,45,14,23,81,99,86,100,36,27,14,44,64,35,34,90,48,59,60,80,44,73,30,51,31,100,74,21,16,85,88,0,18,14,60,30,71,15,25,90,87,64,77,64,61,45,16
27,79,88,63,47,26,20,23,11,83,47,18,20,12,76,31,73,100,33,81,50,13,75,88,95,34,26,36,99,59,85,11,79,46,69,77,83,62,40,41,94,13,81,57,11,94,54,47,77,53,77,19,75,18,0,50,31,87,51,18,45,36,72,58,55,71,62,21,27
48,73,45,27,68,13,87,97,99,47,31,72,32,32,12,38,95,55,43,20,16,23,78,47,31,35,83,97,67,47,24,74,70,37,22,79,27,44,28,77,34,69,99,19,89,24,53,32,78,59,75,88,99,14,50,0,84,95,30,72,12,73,17,42,74,65,29,83,48
92,21,42,97,14,18,57,95,34,79,33,93,40,73,10,48,59,17,40,86,63,32,94,86,58,33,45,29,16,82,55,57,29,83,34,94,97,69,53,36,13,31,64,16,23,59,94,27,40,77,96,11,23,60,31,84,0,51,78,11,53,92,94,65,98,61,15,53,92
43,15,32,95,88,31,87,17,26,93,92,79,26,90,29,15,86,13,31,94,83,86,70,87,74,36,25,38,57,17,42,61,83,100,39,94,15,54,24,44,79,20,88,97,39,27,10,98,43,60,32,84,44,30,87,95,51,0,29,83,59,27,18,99,16,39,58,86,43
22,69,97,64,47,64,67,78,66,93,26,65,41,99,25,29,48,80,13,14,56,40,47,23,15,62,15,13,89,40,58,33,80,40,56,82,95,37,72,42,26,69,62,28,40,58,30,87,100,78,38,24,77,71,51,30,78,29,0,13,66,68,35,25,87,14,98,59,22
82,48,27,30,56,12,96,35,39,41,95,51,60,43,100,88,35,96,34,64,25,37,21,22,78,86,83,64,36,18,35,74,97,81,47,20,38,23,74,96,76,49,71,54,53,46,76,66,48,100,46,20,35,15,18,72,11,83,13,0,96,91,20,44,41,23,89,54,82
52,59,11,96,92,50,14,96,71,97,20,67,30,89,28,14,87,73,72,72,29,68,87,85,58,45,85,55,41,13,26,85,61,93,86,77,67,38,51,45,52,46,24,21,81,17,24,86,56,76,100,81,62,25,45,12,53,59,66,96,0,98,86,89,94,83,74,11,52
51,88,93,38,36,54,78,90,30,32,85,52,70,73,31,93,23,40,44,100,93,37,36,13,72,100,34,38,24,28,90,32,77,79,31,12,83,26,71,18,15,87,20,50,15,31,90,10,80,98,14,54,82,90,36,73,92,27,68,91,98,0,53,31,47,26,11,30,51
43,71,56,80,45,30,68,20,35,30,86,36,70,32,72,28,66,54,68,44,68,10,68,92,74,41,55,52,21,42,69,15,55,48,90,41,89,62,95,96,97,35,32,21,29,54,29,38,42,35,50,67,67,87,72,17,94,18,35,20,86,53,0,15,72,40,63,57,43
61,81,94,45,80,22,79,65,33,34,69,30,80,72,91,93,23,35,38,75,15,68,66,48,78,77,26,90,53,17,89,96,95,23,20,41,51,94,86,84,25,93,98,52,76,79,62,36,97,82,79,85,94,64,58,42,65,99,25,44,89,31,15,0,27,45,15,16,61
40,83,43,36,23,78,21,56,34,93,62,88,78,28,37,26,60,73,28,52,91,44,13,68,89,27,33,47,89,89,78,61,97,62,47,99,78,75,96,50,38,36,44,22,15,64,81,67,89,42,77,17,97,77,55,74,98,16,87,41,94,47,72,27,0,16,27,85,40
95,94,76,15,37,24,45,22,50,51,86,100,11,26,13,44,31,55,26,23,55,76,80,72,65,10,36,72,62,36,39,11,69,60,50,66,82,88,95,76,90,16,83,55,71,63,72,98,67,70,16,49,59,64,71,65,61,39,14,23,83,26,40,45,16,0,22,69,95
38,39,53,17,79,58,16,74,77,100,71,33,30,45,73,75,44,90,46,21,19,28,99,20,21,49,91,100,36,77,11,31,48,64,81,37,64,74,78,41,23,89,83,77,84,68,40,34,80,57,61,23,30,61,62,29,15,58,98,89,74,11,63,15,27,22,0,23,38
16,18,67,92,22,89,47,35,40,98,23,40,69,77,35,64,60,45,44,66,77,18,57,56,78,48,88,30,98,11,52,93,20,26,40,27,38,21,88,82,65,49,12,44,45,21,16,86,96,59,66,94,13,45,21,83,53,86,59,54,11,30,57,16,85,69,23,0,16
0,97,45,55,20,71,58,63,14,33,66,80,90,12,20,70,32,22,60,72,91,68,66,47,36,12,17,86,47,23,36,91,39,61,45,86,36,66,70,62,63,84,27,44,67,67,16,81,26,70,54,32,38,16,27,48,92,43,22,82,52,51,43,61,40,95,38,16,0
