58
79,60,89,55,90,78,90,16,36,97,63,89,89,75,72,0,31,78,55,10,72,28,54,45,79,95,97,28,33,26,26,22,96,98,47,33,35,73,38,20,42,49,68,77,95,85,69,36,65,82,59,66,91,21,89,19,53,21,68,79
12,67,24,28,14,54,78,39,99,100,79,89,97,12,67,31,0,11,46,98,66,60,84,96,85,95,28,64,75,65,41,84,76,66,40,11,82,16,31,11,25,50,70,52,50,38,36,27,47,53,74,53,78,73,67,59,71,48,39,12
33,33,77,25,72,28,95,23,85,13,89,25,87,60,74,78,11,0,20,54,62,86,98,81,52,64,40,67,57,21,25,84,54,67,69,36,81,75,78,22,62,12,46,61,93,10,67,21,94,72,50,68,11,69,80,35,11,10,86,33
81,25,83,74,92,75,84,96,69,26,21,68,42,72,46,55,46,20,0,87,48,98,48,61,67,64,71,30,94,18,23,49,57,34,86,65,69,35,22,37,66,71,10,100,91,63,39,67,21,69,87,76,27,80,91,98,62,19,51,81
27,20,39,15,63,97,54,32,20,31,34,17,98,47,78,10,98,54,87,0,43,92,90,72,60,90,82,55,64,53,67,84,16,45,47,71,51,74,68,98,61,67,58,53,71,30,45,81,40,28,73,78,80,20,91,30,34,11,67,27
26,22,61,81,58,69,61,55,62,47,16,68,68,72,69,72,66,62,48,43,0,26,83,64,54,20,64,95,15,49,57,98,14,67,44,89,77,39,63,87,64,42,50,53,34,69,28,30,23,11,53,41,59,48,70,70,11,55,99,26
71,13,54,66,33,92,39,94,63,42,87,32,67,24,16,28,60,86,98,92,26,0,23,13,87,81,17,72,23,51,22,17,10,35,74,64,82,30,82,78,61,54,40,61,12,78,90,42,13,58,39,43,59,39,50,34,85,19,94,71
30,99,74,74,100,40,51,11,41,54,28,82,76,14,75,54,84,98,48,90,83,23,0,63,43,57,99,83,23,70,42,90,18,67,100,24,54,83,12,15,41,87,97,74,86,32,71,69,69,19,79,13,86,86,43,100,32,57,95,30
70,62,54,56,83,47,40,18,72,53,59,70,35,79,27,45,96,81,61,72,64,13,63,0,35,83,25,51,53,31,89,78,25,37,69,56,63,92,31,99,77,15,48,69,97,88,48,23,80,62,41,65,40,26,70,58,11,92,12,70
15,64,100,34,28,63,13,76,17,50,75,14,70,39,42,79,85,52,67,60,54,87,43,35,0,56,47,72,47,52,42,25,27,75,92,71,94,41,35,97,15,22,91,88,20,17,39,80,61,73,90,10,80,24,83,10,94,34,69,15
73,11,73,62,12,70,88,98,53,57,18,85,59,70,11,95,95,64,64,90,20,81,57,83,56,0,89,96,76,41,95,10,22,15,31,31,83,41,92,75,76,85,23,42,50,41,21,80,67,62,100,97,88,37,37,62,23,54,99,73
81,13,77,34,81,96,13,56,58,16,14,74,28,66,64,97,28,40,71,82,64,17,99,25,47,89,0,40,92,54,37,90,14,90,75,12,72,57,81,70,49,27,79,47,49,94,79,73,66,89,20,48,97,26,24,24,43,30,62,81
53,50,49,13,38,77,68,98,59,85,24,60,54,26,44,28,64,67,30,55,95,72,83,51,72,96,40,0,30,92,39,54,72,88,39,58,19,89,72,69,72,20,22,76,46,61,62,43,98,29,61,28,69,91,45,24,73,71,25,53
85,63,63,43,60,60,21,89,84,93,21,46,75,100,53,33,75,57,94,64,15,23,23,53,47,76,92,30,0,89,32,86,48,14,57,62,45,21,71,92,97,37,41,37,96,25,58,91,11,88,38,54,48,36,31,50,21,90,38,85
91,99,67,23,75,57,82,98,100,16,71,91,54,60,28,26,65,21,18,53,49,51,70,31,52,41,54,92,89,0,44,90,56,44,54,31,67,29,13,48,44,34,100,81,34,57,78,44,92,62,23,92,71,87,79,20,94,42,73,91
29,88,38,20,67,38,11,42,52,17,27,73,76,52,99,26,41,25,23,67,57,22,42,89,42,95,37,39,32,44,0,69,43,87,25,66,42,52,18,98,77,33,75,87,86,17,85,19,14,22,77,98,41,30,58,23,73,62,61,29
71,34,63,36,20,80,16,48,27,46,26,10,48,86,81,22,84,84,49,84,98,17,90,78,25,10,90,54,86,90,69,0,47,66,47,37,86,25,44,77,71,67,28,85,42,45,27,68,38,58,16,81,27,68,58,12,27,95,91,71
19,80,69,92,96,88,16,63,63,94,86,37,73,100,37,96,76,54,57,16,14,10,18,25,27,22,14,72,48,56,43,47,0,66,77,90,28,28,38,60,12,84,53,16,44,64,99,51,42,73,47,48,39,65,58,90,40,79,20,19
60,11,55,36,69,22,15,94,25,56,54,86,54,15,100,98,66,67,34,45,67,35,67,37,75,15,90,88,14,44,87,66,66,0,16,30,44,28,24,85,91,23,84,84,31,96,35,83,95,18,12,33,87,15,10,51,66,100,35,60
94,58,95,54,17,46,46,55,84,65,31,68,68,19,86,47,40,69,86,47,44,74,100,69,92,31,75,39,57,54,25,47,77,16,0,63,50,35,86,48,24,34,93,78,51,61,45,27,68,78,93,90,60,74,10,53,87,41,21,94
47,66,73,48,66,100,32,47,47,41,21,91,70,73,32,33,11,36,65,71,89,64,24,56,71,31,12,58,62,31,66,37,90,30,63,0,34,32,100,46,19,33,81,52,17,34,86,53,51,52,82,46,27,37,15,81,94,70,71,47
97,99,57,33,39,71,80,54,93,80,78,47,57,57,78,35,82,81,69,51,77,82,54,63,94,83,72,19,45,67,42,86,28,44,50,34,0,86,97,54,13,27,32,94,38,14,100,99,12,82,98,68,47,56,97,57,67,56,65,97
23,31,21,99,75,63,48,94,78,14,65,59,30,90,76,73,16,75,35,74,39,30,83,92,41,41,57,89,21,29,52,25,28,28,35,32,86,0,70,66,87,90,91,20,94,17,26,34,12,97,40,94,63,81,32,30,29,42,25,23
67,54,25,55,38,21,88,100,14,79,14,55,70,46,47,38,31,78,22,68,63,82,12,31,35,92,81,72,71,13,18,44,38,24,86,100,97,70,0,63,84,15,12,76,78,49,94,89,14,95,51,97,17,97,60,74,82,47,43,67
35,52,87,34,17,49,58,25,60,89,73,17,86,22,73,20,11,22,37,98,87,78,15,99,97,75,70,69,92,48,98,77,60,85,48,46,54,66,63,0,40,38,64,70,93,91,78,83,96,64,27,44,36,56,40,32,15,28,52,35
63,65,10,38,60,21,48,88,94,28,22,84,53,33,28,42,25,62,66,61,64,61,41,77,15,76,49,72,97,44,77,71,12,91,24,19,13,87,84,40,0,95,44,19,17,64,97,63,41,25,30,45,31,49,23,95,71,76,43,63
69,17,49,11,51,26,87,100,25,42,68,70,13,32,25,49,50,12,71,67,42,54,87,15,22,85,27,20,37,34,33,67,84,23,34,33,27,90,15,38,95,0,46,92,97,46,33,85,17,72,22,94,52,10,83,90,31,14,15,69
38,89,42,41,89,12,97,22,64,13,75,73,66,67,70,68,70,46,10,58,50,40,97,48,91,23,79,22,41,100,75,28,53,84,93,81,32,91,12,64,44,46,0,17,85,32,73,27,53,51,84,89,68,80,51,100,95,96,36,38
70,93,84,23,52,30,77,100,20,56,55,58,28,95,65,77,52,61,100,53,53,61,74,69,88,42,47,76,37,81,87,85,16,84,78,52,94,20,76,70,19,92,17,0,11,88,79,95,46,80,28,84,47,78,61,37,78,94,83,70
99,80,86,75,74,95,20,25,20,36,68,93,52,79,64,95,50,93,91,71,34,12,86,97,20,50,49,46,96,34,86,42,44,31,51,17,38,94,78,93,17,97,85,11,0,93,60,92,24,88,69,94,85,78,88,40,25,46,37,99
73,24,95,100,61,31,65,64,93,24,22,87,19,20,69,85,38,10,63,30,69,78,32,88,17,41,94,61,25,57,17,45,64,96,61,34,14,17,49,91,64,46,32,88,93,0,40,31,61,37,46,94,57,13,19,62,71,35,66,73
45,79,81,74,43,40,79,42,81,43,84,42,87,54,80,69,36,67,39,45,28,90,71,48,39,21,79,62,58,78,85,27,99,35,45,86,100,26,94,78,97,33,73,79,60,40,0,65,84,65,90,37,91,43,18,34,88,46,45,45
92,70,100,21,57,40,97,60,80,44,88,51,86,24,56,36,27,21,67,81,30,42,69,23,80,80,73,43,91,44,19,68,51,83,27,53,99,34,89,83,63,85,27,95,92,31,65,0,90,25,75,24,44,65,19,88,79,38,97,92
100,80,30,76,48,67,100,31,33,62,36,78,37,82,76,65,47,94,21,40,23,13,69,80,61,67,66,98,11,92,14,38,42,95,68,51,12,12,14,96,41,17,53,46,24,61,84,90,0,47,45,75,86,42,80,78,13,55,34,100
64,55,40,17,69,70,31,45,93,34,73,14,31,37,97,82,53,72,69,28,11,58,19,62,73,62,89,29,88,62,22,58,73,18,78,52,82,97,95,64,25,72,51,80,88,37,65,25,47,0,52,78,72,59,80,79,21,85,81,64
91,71,31,43,16,100,39,93,37,52,87,29,56,58,82,59,74,50,87,73,53,39,79,41,90,100,20,61,38,23,77,16,47,12,93,82,98,40,51,27,30,22,84,28,69,46,90,75,45,52,0,13,38,55,49,92,45,92,42,91
17,99,14,16,13,90,43,24,34,83,85,100,14,62,92,66,53,68,76,78,41,43,13,65,10,97,48,28,54,92,98,81,48,33,90,46,68,94,97,44,45,94,89,84,94,94,37,24,75,78,13,0,26,54,10,83,54,44,58,17
25,92,34,72,87,46,18,98,51,22,97,89,46,40,95,91,78,11,27,80,59,59,86,40,80,88,97,69,48,71,41,27,39,87,60,27,47,63,17,36,31,52,68,47,85,57,91,44,86,72,38,26,0,59,53,59,13,70,89,25
44,74,22,39,37,99,97,83,64,55,98,45,17,73,73,21,73,69,80,20,48,39,86,26,24,37,26,91,36,87,30,68,65,15,74,37,56,81,97,56,49,10,80,78,78,13,43,65,42,59,55,54,59,0,47,65,12,95,82,44
23,56,55,15,33,35,56,43,47,17,37,46,87,80,48,89,67,80,91,91,70,50,43,70,83,37,24,45,31,79,58,58,58,10,10,15,97,32,60,40,23,83,51,61,88,19,18,19,80,80,49,10,53,47,0,27,99,86,72,23
58,35,90,81,27,41,99,61,38,73,93,28,89,78,17,19,59,35,98,30,70,34,100,58,10,62,24,24,50,20,23,12,90,51,53,81,57,30,74,32,95,90,100,37,40,62,34,88,78,79,92,83,59,65,27,0,99,14,93,58
83,81,99,29,96,15,100,36,45,16,60,61,44,66,97,53,71,11,62,34,11,85,32,11,94,23,43,73,21,94,73,27,40,66,87,94,67,29,82,15,71,31,95,78,25,71,88,79,13,21,45,54,13,12,99,99,0,89,31,83
50,62,70,70,44,64,97,45,36,53,51,14,51,20,27,21,48,10,19,11,55,19,57,92,34,54,30,71,90,42,62,95,79,100,41,70,56,42,47,28,76,14,96,94,46,35,46,38,55,85,92,44,70,95,86,14,89,0,44,50
23,59,77,70,83,43,54,20,86,87,80,59,22,73,25,68,39,86,51,67,99,94,95,12,69,99,62,25,38,73,61,91,20,35,21,71,65,25,43,52,43,15,36,83,37,66,45,97,34,81,42,58,89,82,72,93,31,44,0,23
0,73,66,58,22,91,72,57,28,34,88,93,48,28,88,79,12,33,81,27,26,71,30,70,15,73,81,53,85,91,29,71,19,60,94,47,97,23,67,35,63,69,38,70,99,73,45,92,100,64,91,17,25,44,23,58,83,50,23,0
