87
95,99,84,20,74,20,10,30,71,61,81,91,17,0,20,61,10,18,77,18,28,67,37,82,18,78,84,96,48,39,61,94,20,20,63,13,96,61,77,20,83,70,93,49,36,89,73,90,38,72,42,51,59,51,57,54,69,17,89,44,44,53,78,27,98,76,57,48,10,57,57,82,81,22,92,89,46,38,63,56,85,94,58,75,22,26,28,68,95
35,39,37,20,42,28,58,77,13,40,52,53,83,20,0,30,60,36,56,32,57,75,19,50,25,60,65,38,94,42,69,43,43,60,75,76,76,17,75,25,12,22,17,74,78,57,57,35,51,22,29,47,71,99,60,79,17,65,12,66,70,33,31,13,94,42,59,86,97,21,31,49,32,32,75,56,56,28,78,100,34,48,62,80,94,69,81,24,35
37,76,15,79,63,97,47,33,85,60,99,49,76,61,30,0,93,16,23,35,40,95,85,99,54,38,89,30,24,72,24,98,71,71,20,13,50,65,73,19,86,77,39,70,65,99,81,91,79,29,28,71,58,54,59,16,53,22,65,34,35,10,82,94,15,48,13,52,53,63,44,100,15,63,23,56,36,87,43,28,35,32,17,19,36,65,14,42,37
26,56,86,41,18,41,37,82,75,46,81,98,42,10,60,93,0,80,73,11,94,13,43,58,10,18,54,16,55,80,90,36,19,37,23,88,42,39,13,79,53,59,84,59,38,30,90,93,45,67,16,80,72,60,100,28,38,58,95,23,85,55,25,67,51,70,67,98,85,51,96,33,19,73,13,87,88,53,78,28,71,22,28,61,15,43,92,19,26
34,86,92,21,19,48,77,100,96,62,92,97,99,18,36,16,80,0,28,49,10,95,80,62,82,67,60,93,91,50,82,33,51,74,24,70,66,55,35,39,65,60,74,44,36,10,23,30,64,17,82,18,33,65,41,95,54,83,19,46,42,15,58,80,59,59,80,30,47,32,15,73,81,34,51,44,90,56,44,72,40,20,53,88,22,68,79,33,34
90,68,20,36,51,79,67,95,64,28,37,46,18,77,56,23,73,28,0,80,31,11,80,14,56,81,96,36,94,81,95,45,11,87,72,23,56,99,70,26,64,96,79,96,49,69,98,95,58,26,93,54,40,56,10,36,11,33,74,53,99,51,69,62,50,68,70,58,68,34,64,15,100,90,58,56,73,50,30,68,46,44,58,89,98,72,73,28,90
94,15,68,90,35,72,10,44,42,57,68,63,61,18,32,35,11,49,80,0,28,32,18,22,37,21,53,24,49,25,81,90,11,53,42,76,14,97,100,56,97,27,63,54,34,50,77,12,94,52,63,88,31,87,60,81,78,33,92,65,57,26,35,13,10,73,11,48,51,95,10,28,82,62,72,24,86,36,21,53,68,28,78,25,88,11,45,49,94
44,93,91,73,83,20,33,38,32,65,40,82,21,28,57,40,94,10,31,28,0,28,95,51,35,23,89,15,50,97,44,58,17,89,59,50,67,15,11,23,49,44,28,32,26,35,76,58,57,72,89,86,57,15,32,17,55,65,52,95,94,47,28,81,51,11,37,13,81,47,90,19,51,87,94,48,85,99,52,33,97,68,55,43,52,46,62,18,44
35,42,35,57,11,88,69,86,92,77,32,41,52,67,75,95,13,95,11,32,28,0,71,14,95,23,36,58,94,40,70,98,75,24,97,19,36,47,26,65,88,90,44,100,17,75,27,91,83,13,43,42,47,37,14,23,49,50,49,78,72,15,60,74,29,44,21,59,80,92,97,28,70,50,12,27,68,19,79,72,67,20,58,96,90,73,16,58,35
43,57,95,100,97,12,97,48,65,26,37,66,97,37,19,85,43,80,80,18,95,71,0,97,33,60,49,64,36,79,77,60,61,33,37,27,13,70,40,60,75,65,65,78,14,33,60,42,74,64,12,81,93,29,80,97,41,58,17,22,98,87,16,75,61,31,39,61,23,34,49,20,64,100,57,36,46,88,23,86,49,59,100,54,52,43,86,25,43
82,52,11,88,63,71,18,61,63,41,88,94,13,82,50,99,58,62,14,22,51,14,97,0,74,34,23,88,35,86,25,25,18,63,44,35,16,25,40,39,14,29,53,99,48,49,82,73,77,32,56,67,18,45,20,73,100,37,67,39,72,19,82,36,95,93,85,68,30,25,56,21,100,35,62,14,28,79,51,80,48,14,20,29,35,70,24,91,82
19,82,67,69,12,67,84,36,34,86,80,42,94,18,25,54,10,82,56,37,35,95,33,74,0,97,14,23,51,75,19,40,79,83,63,65,40,22,45,25,49,49,22,89,33,60,11,81,66,75,82,28,60,67,73,23,93,63,86,30,31,11,86,35,96,31,60,81,19,70,37,51,41,10,66,27,43,69,17,62,43,89,67,33,27,64,36,23,19
58,90,88,43,78,82,49,57,69,85,11,17,98,78,60,38,18,67,81,21,23,23,60,34,97,0,85,54,52,59,19,19,39,11,42,24,22,97,56,40,85,81,85,64,97,13,45,71,87,61,57,27,95,60,90,20,31,18,27,25,40,59,86,17,58,98,94,43,13,60,61,33,58,64,26,59,100,87,12,21,25,58,41,36,25,71,47,15,58
54,75,61,63,65,30,71,50,22,80,53,11,91,84,65,89,54,60,96,53,89,36,49,23,14,85,0,70,72,42,36,85,24,75,87,76,99,80,57,39,53,91,39,77,62,37,91,71,81,66,24,10,36,53,87,46,61,23,89,78,65,63,56,73,42,86,81,68,69,39,62,16,67,39,57,85,46,30,53,20,44,69,18,17,56,62,88,84,54
60,38,58,10,14,38,39,11,62,41,37,77,26,96,38,30,16,93,36,24,15,58,64,88,23,54,70,0,12,40,37,91,42,81,63,64,44,40,59,41,23,26,83,58,44,88,76,11,83,90,69,62,68,88,65,24,44,52,52,100,73,76,67,77,85,62,69,88,28,15,62,80,87,49,86,89,85,39,84,32,26,59,100,90,47,56,60,12,60
72,44,20,48,59,54,57,20,41,98,70,96,71,48,94,24,55,91,94,49,50,94,36,35,51,52,72,12,0,38,45,91,16,36,26,34,92,28,56,25,69,14,91,87,16,59,52,35,10,25,47,61,55,91,65,42,58,60,40,78,90,64,27,72,88,30,96,44,72,58,30,60,61,49,22,47,66,74,38,78,98,55,41,16,24,37,26,25,72
100,49,36,35,68,88,67,97,41,49,11,64,16,39,42,72,80,50,81,25,97,40,79,86,75,59,42,40,38,0,22,31,37,17,29,17,60,72,37,97,96,93,31,14,87,26,91,32,80,93,66,61,47,52,86,33,25,36,62,28,32,29,53,43,98,79,96,68,36,47,47,24,47,55,84,89,12,56,57,21,62,80,54,11,27,88,50,26,100
86,25,89,17,96,89,27,76,96,87,11,21,80,61,69,24,90,82,95,81,44,70,77,25,19,19,36,37,45,22,0,16,72,40,38,57,29,33,19,21,39,22,26,96,98,35,24,85,76,30,80,32,26,10,55,93,66,43,80,61,28,71,49,26,89,24,70,60,32,28,20,84,47,44,40,78,28,23,24,93,29,24,71,86,16,76,42,41,86
43,14,98,23,22,29,21,96,42,66,76,18,71,94,43,98,36,33,45,90,58,98,60,25,40,19,85,91,91,31,16,0,15,76,23,69,75,96,73,14,64,17,63,64,12,15,80,21,81,63,20,60,33,53,73,36,99,44,26,11,23,17,39,81,88,98,42,69,80,48,32,22,26,43,64,97,67,94,60,43,70,16,85,23,27,76,47,17,43
85,73,68,49,52,11,96,52,58,79,50,74,27,20,43,71,19,51,11,11,17,75,61,18,79,39,24,42,16,37,72,15,0,85,44,82,74,81,85,45,88,22,27,49,43,83,54,83,36,44,11,81,90,10,48,19,52,85,69,27,66,36,69,42,42,38,56,23,27,52,85,40,49,85,61,80,24,81,10,81,71,69,48,67,44,21,50,81,85
17,38,74,81,33,62,26,21,10,90,34,58,93,20,60,71,37,74,87,53,89,24,33,63,83,11,75,81,36,17,40,76,85,0,70,94,19,84,89,79,32,93,59,69,26,95,66,90,17,65,87,72,48,14,100,76,68,36,30,58,100,55,70,17,72,82,91,49,91,97,54,94,35,88,81,86,63,35,99,58,33,90,54,85,81,32,60,46,17
23,94,76,67,44,61,14,80,48,26,96,82,39,63,75,20,23,24,72,42,59,97,37,44,63,42,87,63,26,29,38,23,44,70,0,67,97,11,32,39,15,81,78,71,63,87,15,96,46,10,33,32,57,61,38,54,63,72,27,25,74,39,16,72,98,91,22,41,61,58,34,20,66,30,90,42,43,86,85,72,26,43,64,56,71,53,43,22,23
87,43,82,80,30,98,19,54,15,51,93,16,26,13,76,13,88,70,23,76,50,19,27,35,65,24,76,64,34,17,57,69,82,94,67,0,26,98,39,24,85,75,92,35,78,49,13,49,33,24,41,28,86,85,66,79,99,96,29,56,24,69,17,41,29,91,26,90,22,51,42,75,57,40,56,69,23,46,79,10,47,39,31,65,59,50,31,58,87
84,37,94,65,86,27,30,92,53,18,77,66,32,96,76,50,42,66,56,14,67,36,13,16,40,22,99,44,92,60,29,75,74,19,97,26,0,31,83,41,75,39,34,59,92,67,37,17,81,81,85,60,49,18,22,51,82,62,46,29,45,64,59,38,60,77,85,94,81,46,47,42,61,40,96,84,52,75,67,97,75,37,38,66,79,35,71,29,84
20,59,48,75,57,90,52,83,26,80,31,66,85,61,17,65,39,55,99,97,15,47,70,25,22,97,80,40,28,72,33,96,81,84,11,98,31,0,59,21,74,12,68,53,15,95,87,33,38,60,60,15,99,68,38,53,25,31,80,26,44,15,22,61,19,65,63,36,47,28,19,55,46,95,30,79,24,65,94,55,73,71,77,91,90,18,84,53,20
11,24,41,39,15,88,56,84,63,34,25,57,54,77,75,73,13,35,70,100,11,26,40,40,45,56,57,59,56,37,19,73,85,89,32,39,83,59,0,100,91,90,79,62,60,61,83,98,34,90,76,91,30,37,37,66,94,80,86,64,78,85,14,82,22,92,82,35,83,16,89,79,25,59,52,82,58,36,17,46,17,73,95,28,26,25,57,94,11
99,43,74,59,92,18,28,19,80,94,79,95,86,20,25,19,79,39,26,56,23,65,60,39,25,40,39,41,25,97,21,14,45,79,39,24,41,21,100,0,95,82,24,72,34,20,75,42,26,49,32,28,65,44,17,23,46,93,95,88,90,60,20,78,43,91,69,82,83,42,54,70,80,36,40,99,96,87,59,81,12,60,20,34,10,99,69,45,99
23,66,73,22,98,85,98,51,57,26,79,22,52,83,12,86,53,65,64,97,49,88,75,14,49,85,53,23,69,96,39,64,88,32,15,85,75,74,91,95,0,70,83,43,44,52,80,75,47,48,46,37,96,83,46,52,77,67,42,75,84,21,12,88,82,98,89,45,66,98,84,90,74,16,10,41,74,84,86,61,68,31,45,74,70,38,11,35,23
51,60,22,12,10,17,84,53,41,13,80,58,54,70,22,77,59,60,96,27,44,90,65,29,49,81,91,26,14,93,22,17,22,93,81,75,39,12,90,82,70,0,55,32,75,78,56,38,53,64,40,77,79,28,80,17,66,15,78,76,32,67,25,91,94,73,11,10,74,94,93,59,85,64,74,87,48,93,37,86,93,20,73,52,24,56,14,94,51
35,98,55,34,11,36,77,37,17,82,16,77,19,93,17,39,84,74,79,63,28,44,65,53,22,85,39,83,91,31,26,63,27,59,78,92,34,68,79,24,83,55,0,73,63,42,14,17,35,14,40,86,31,83,31,98,23,33,88,80,53,59,56,81,23,63,18,67,55,64,77,18,56,82,30,25,77,22,83,88,100,13,57,50,18,96,83,31,35
57,37,20,85,91,28,69,98,42,72,26,50,84,49,74,70,59,44,96,54,32,100,78,99,89,64,77,58,87,14,96,64,49,69,71,35,59,53,62,72,43,32,73,0,96,23,81,62,15,33,74,63,14,48,42,34,68,31,72,26,37,23,62,83,74,10,69,79,46,57,21,10,17,72,11,62,54,63,98,47,32,50,50,75,77,26,13,15,57
16,56,26,27,78,37,100,31,89,90,45,40,84,36,78,65,38,36,49,34,26,17,14,48,33,97,62,44,16,87,98,12,43,26,63,78,92,15,60,34,44,75,63,96,0,84,28,64,69,23,77,78,99,50,10,72,72,17,63,37,57,99,16,33,97,20,44,19,72,30,86,84,76,20,96,11,73,92,12,58,74,16,71,90,37,98,77,33,16
35,22,56,54,80,44,55,20,67,76,45,30,21,89,57,99,30,10,69,50,35,75,33,49,60,13,37,88,59,26,35,15,83,95,87,49,67,95,61,20,52,78,42,23,84,0,99,64,77,97,42,14,48,35,95,59,21,85,40,49,97,47,50,80,56,76,58,18,53,29,23,77,85,15,76,23,56,92,73,17,77,65,25,14,52,18,66,64,35
18,33,30,80,39,95,14,19,71,75,81,53,25,73,57,81,90,23,98,77,76,27,60,82,11,45,91,76,52,91,24,80,54,66,15,13,37,87,83,75,80,56,14,81,28,99,0,91,97,75,56,41,61,94,78,40,36,46,57,65,73,75,61,44,37,87,60,19,80,51,54,22,74,95,71,10,100,12,50,39,92,89,79,31,64,10,97,92,18
90,67,99,80,66,99,33,52,99,72,52,16,42,90,35,91,93,30,95,12,58,91,42,73,81,71,71,11,35,32,85,21,83,90,96,49,17,33,98,42,75,38,17,62,64,64,91,0,32,22,97,36,32,59,34,44,29,90,40,100,43,54,84,57,81,27,99,64,89,57,18,16,39,40,80,62,88,20,70,16,72,12,77,90,92,11,95,100,90
29,76,49,96,91,38,78,10,21,67,97,72,98,38,51,79,45,64,58,94,57,83,74,77,66,87,81,83,10,80,76,81,36,17,46,33,81,38,34,26,47,53,35,15,69,77,97,32,0,94,90,55,86,69,59,72,80,78,75,43,40,49,82,40,92,99,66,68,77,59,32,50,87,70,42,58,37,74,34,48,41,42,39,69,16,57,39,13,29
63,34,32,68,94,12,69,54,35,59,17,98,92,72,22,29,67,17,26,52,72,13,64,32,75,61,66,90,25,93,30,63,44,65,10,24,81,60,90,49,48,64,14,33,23,97,75,22,94,0,92,56,88,45,86,95,36,94,76,40,75,49,87,78,86,52,40,85,76,69,54,44,58,19,82,85,41,38,21,25,57,75,52,38,31,20,10,88,63
62,51,49,57,57,38,29,30,13,17,24,15,89,42,29,28,16,82,93,63,89,43,12,56,82,57,24,69,47,66,80,20,11,87,33,41,85,60,76,32,46,40,40,74,77,42,56,97,90,92,0,60,81,11,65,44,40,40,42,78,86,15,82,48,15,87,78,96,28,35,32,74,96,54,61,52,84,70,86,89,83,95,72,96,88,51,66,86,62
77,64,51,89,37,75,49,22,28,49,77,50,19,51,47,71,80,18,54,88,86,42,81,67,28,27,10,62,61,61,32,60,81,72,32,28,60,15,91,28,37,77,86,63,78,14,41,36,55,56,60,0,13,51,60,38,84,50,24,62,30,49,42,26,21,17,48,64,43,68,100,94,16,81,93,45,77,39,43,95,79,59,73,81,66,31,14,95,77
88,20,59,40,43,73,38,22,76,56,13,50,80,59,71,58,72,33,40,31,57,47,93,18,60,95,36,68,55,47,26,33,90,48,57,86,49,99,30,65,96,79,31,14,99,48,61,32,86,88,81,13,0,25,96,41,75,24,84,53,83,31,11,88,35,40,64,16,89,82,35,60,72,38,62,20,23,86,31,87,66,88,64,31,62,37,41,23,88
72,94,75,38,31,48,37,34,72,98,11,88,20,51,99,54,60,65,56,87,15,37,29,45,67,60,53,88,91,52,10,53,10,14,61,85,18,68,37,44,83,28,83,48,50,35,94,59,69,45,11,51,25,0,68,49,89,99,73,13,51,84,26,45,37,45,30,71,84,92,34,53,16,48,19,27,51,61,72,64,100,55,74,88,16,53,38,72,72
66,92,82,90,42,75,71,22,23,62,50,77,19,57,60,59,100,41,10,60,32,14,80,20,73,90,87,65,65,86,55,73,48,100,38,66,22,38,37,17,46,80,31,42,10,95,78,34,59,86,65,60,96,68,0,75,77,99,35,24,95,69,78,70,45,11,62,39,28,70,96,51,44,80,18,33,56,69,83,75,27,64,67,90,46,83,81,18,66
37,45,63,75,39,96,76,64,60,24,61,58,83,54,79,16,28,95,36,81,17,23,97,73,23,20,46,24,42,33,93,36,19,76,54,79,51,53,66,23,52,17,98,34,72,59,40,44,72,95,44,38,41,49,75,0,26,76,68,89,22,46,84,23,51,27,23,10,11,68,25,31,44,16,15,31,32,61,94,41,86,76,89,61,71,88,56,90,37
78,21,74,68,29,17,22,85,38,43,85,70,18,69,17,53,38,54,11,78,55,49,41,100,93,31,61,44,58,25,66,99,52,68,63,99,82,25,94,46,77,66,23,68,72,21,36,29,80,36,40,84,75,89,77,26,0,32,78,13,14,85,62,50,32,57,26,51,100,15,36,20,35,33,91,86,91,89,96,39,84,28,51,83,64,83,62,16,78
19,70,47,40,61,84,39,61,99,95,39,53,42,17,65,22,58,83,33,33,65,50,58,37,63,18,23,52,60,36,43,44,85,36,72,96,62,31,80,93,67,15,33,31,17,85,46,90,78,94,40,50,24,99,99,76,32,0,32,44,46,27,34,65,66,28,64,28,36,83,60,32,98,40,29,97,90,25,72,100,52,92,41,23,58,55,89,69,19
32,34,68,19,45,95,71,28,94,71,78,99,38,89,12,65,95,19,74,92,52,49,17,67,86,27,89,52,40,62,80,26,69,30,27,29,46,80,86,95,42,78,88,72,63,40,57,40,75,76,42,24,84,73,35,68,78,32,0,42,61,88,89,36,83,47,36,17,68,89,49,49,40,35,82,70,22,94,27,14,70,45,85,76,52,85,77,74,32
55,35,90,49,68,57,75,41,100,33,81,51,74,44,66,34,23,46,53,65,95,78,22,39,30,25,78,100,78,28,61,11,27,58,25,56,29,26,64,88,75,76,80,26,37,49,65,100,43,40,78,62,53,13,24,89,13,44,42,0,82,97,58,39,13,43,20,40,26,97,61,29,83,64,78,44,25,61,33,38,83,14,32,66,25,83,84,43,55
14,72,22,69,35,35,28,50,56,85,14,67,27,44,70,35,85,42,99,57,94,72,98,72,31,40,65,73,90,32,28,23,66,100,74,24,45,44,78,90,84,32,53,37,57,97,73,43,40,75,86,30,83,51,95,22,14,46,61,82,0,21,43,66,86,95,17,65,83,85,45,91,11,10,34,50,33,58,25,70,33,85,57,83,76,93,40,51,14
58,77,79,30,60,11,29,80,29,22,99,20,45,53,33,10,55,15,51,26,47,15,87,19,11,59,63,76,64,29,71,17,36,55,39,69,64,15,85,60,21,67,59,23,99,47,75,54,49,49,15,49,31,84,69,46,85,27,88,97,21,0,68,36,98,16,15,18,89,11,66,90,70,15,28,53,95,91,46,51,19,10,48,35,85,37,33,79,58
29,51,27,96,16,52,18,35,22,44,39,56,52,78,31,82,25,58,69,35,28,60,16,82,86,86,56,67,27,53,49,39,69,70,16,17,59,22,14,20,12,25,56,62,16,50,61,84,82,87,82,42,11,26,78,84,62,34,89,58,43,68,0,75,26,29,90,74,10,13,39,97,97,90,97,82,22,26,45,89,53,47,14,42,43,73,72,46,29
80,98,20,80,94,14,71,40,51,33,41,58,98,27,13,94,67,80,62,13,81,74,75,36,35,17,73,77,72,43,26,81,42,17,72,41,38,61,82,78,88,91,81,83,33,80,44,57,40,78,48,26,88,45,70,23,50,65,36,39,66,36,75,0,13,76,76,75,40,47,74,44,45,40,41,65,67,36,21,91,94,49,91,19,98,85,18,82,80
25,58,97,34,39,72,18,78,95,43,56,80,81,98,94,15,51,59,50,10,51,29,61,95,96,58,42,85,88,98,89,88,42,72,98,29,60,19,22,43,82,94,23,74,97,56,37,81,92,86,15,21,35,37,45,51,32,66,83,13,86,98,26,13,0,27,63,48,99,18,11,44,56,32,90,64,75,45,82,60,35,57,52,46,48,85,63,11,25
22,85,96,82,100,10,38,88,23,55,23,48,30,76,42,48,70,59,68,73,11,44,31,93,31,98,86,62,30,79,24,98,38,82,91,91,77,65,92,91,98,73,63,10,20,76,87,27,99,52,87,17,40,45,11,27,57,28,47,43,95,16,29,76,27,0,31,27,32,42,100,16,51,93,31,60,62,84,20,98,35,80,79,43,48,24,67,20,22
37,10,22,46,42,62,54,89,21,17,78,11,46,57,59,13,67,80,70,11,37,21,39,85,60,94,81,69,96,96,70,42,56,91,22,26,85,63,82,69,89,11,18,69,44,58,60,99,66,40,78,48,64,30,62,23,26,64,36,20,17,15,90,76,63,31,0,20,40,81,67,13,93,13,12,40,10,46,87,100,21,44,12,61,46,53,98,13,37
83,31,16,63,39,46,72,90,60,78,15,35,89,48,86,52,98,30,58,48,13,59,61,68,81,43,68,88,44,68,60,69,23,49,41,90,94,36,35,82,45,10,67,79,19,18,19,64,68,85,96,64,16,71,39,10,51,28,17,40,65,18,74,75,48,27,20,0,89,27,79,100,20,69,40,45,32,73,64,80,15,25,34,58,40,38,32,42,83
44,80,80,18,14,62,28,80,35,14,75,18,25,10,97,53,85,47,68,51,81,80,23,30,19,13,69,28,72,36,32,80,27,91,61,22,81,47,83,83,66,74,55,46,72,53,80,89,77,76,28,43,89,84,28,11,100,36,68,26,83,89,10,40,99,32,40,89,0,74,88,47,35,93,94,73,57,95,61,93,20,44,58,49,94,21,96,38,44
74,77,53,63,94,60,55,56,38,47,38,84,61,57,21,63,51,32,34,95,47,92,34,25,70,60,39,15,58,47,28,48,52,97,58,51,46,28,16,42,98,94,64,57,30,29,51,57,59,69,35,68,82,92,70,68,15,83,89,97,85,11,13,47,18,42,81,27,74,0,53,54,42,85,77,69,79,88,18,18,64,42,92,17,36,100,82,25,74
89,85,79,54,15,56,89,63,84,37,99,55,23,57,31,44,96,15,64,10,90,97,49,56,37,61,62,62,30,47,20,32,85,54,34,42,47,19,89,54,84,93,77,21,86,23,54,18,32,54,32,100,35,34,96,25,36,60,49,61,45,66,39,74,11,100,67,79,88,53,0,77,24,64,94,49,66,80,66,36,76,50,11,29,35,72,34,28,89
86,55,22,25,50,11,87,91,22,77,82,38,93,82,49,100,33,73,15,28,19,28,20,21,51,33,16,80,60,24,84,22,40,94,20,75,42,55,79,70,90,59,18,10,84,77,22,16,50,44,74,94,60,53,51,31,20,32,49,29,91,90,97,44,44,16,13,100,47,54,77,0,27,53,60,46,14,94,41,53,51,47,11,32,95,48,96,64,86
46,23,16,25,100,25,39,60,79,68,94,73,82,81,32,15,19,81,100,82,51,70,64,100,41,58,67,87,61,47,47,26,49,35,66,57,61,46,25,80,74,85,56,17,76,85,74,39,87,58,96,16,72,16,44,44,35,98,40,83,11,70,97,45,56,51,93,20,35,42,24,27,0,50,80,22,56,28,85,14,95,73,38,41,48,62,84,46,46
54,34,95,66,39,52,18,98,98,59,57,67,72,22,32,63,73,34,90,62,87,50,100,35,10,64,39,49,49,55,44,43,85,88,30,40,40,95,59,36,16,64,82,72,20,15,95,40,70,19,54,81,38,48,80,16,33,40,35,64,10,15,90,40,32,93,13,69,93,85,64,53,50,0,68,38,99,51,55,91,71,90,70,75,36,59,33,66,54
99,30,79,85,17,61,55,99,83,43,49,92,40,92,75,23,13,51,58,72,94,12,57,62,66,26,57,86,22,84,40,64,61,81,90,56,96,30,52,40,10,74,30,11,96,76,71,80,42,82,61,93,62,19,18,15,91,29,82,78,34,28,97,41,90,31,12,40,94,77,94,60,80,68,0,62,90,77,92,38,41,34,63,57,98,35,48,32,99
79,31,19,21,32,64,10,58,58,17,95,77,67,89,56,56,87,44,56,24,48,27,36,14,27,59,85,89,47,89,78,97,80,86,42,69,84,79,82,99,41,87,25,62,11,23,10,62,58,85,52,45,20,27,33,31,86,97,70,44,50,53,82,65,64,60,40,45,73,69,49,46,22,38,62,0,55,37,41,55,24,72,74,13,53,53,41,91,79
43,94,21,40,31,92,25,63,18,96,27,26,16,46,56,36,88,90,73,86,85,68,46,28,43,100,46,85,66,12,28,67,24,63,43,23,52,24,58,96,74,48,77,54,73,56,100,88,37,41,84,77,23,51,56,32,91,90,22,25,33,95,22,67,75,62,10,32,57,79,66,14,56,99,90,55,0,14,40,89,69,39,70,60,71,55,44,74,43
