68
11,31,32,54,53,27,76,82,46,66,60,0,17,70,20,17,62,91,75,91,65,55,79,96,63,17,49,26,12,59,38,76,32,84,58,60,13,63,80,61,55,78,68,39,29,21,53,72,93,25,75,66,80,11,54,100,69,51,93,57,83,87,88,71,92,26,38,42,83,11
37,86,35,56,70,21,11,60,77,92,31,17,0,70,83,66,23,97,32,71,17,89,78,84,16,86,76,77,22,92,42,13,78,48,86,31,61,83,95,80,80,31,81,35,53,30,10,21,57,87,59,39,47,10,77,64,75,16,24,92,66,46,25,53,21,79,94,33,82,37
83,13,16,48,50,43,59,42,89,50,92,70,70,0,77,78,63,75,55,94,12,44,62,83,86,97,37,96,51,99,97,56,77,51,41,73,57,48,76,53,93,90,45,87,90,89,92,70,30,21,24,89,36,31,24,71,84,28,69,96,30,34,91,95,66,22,68,87,45,83
27,69,17,58,49,99,85,73,10,72,23,20,83,77,0,44,98,13,10,76,28,50,59,25,37,46,75,94,36,21,46,44,49,32,28,31,93,39,95,84,91,19,73,78,23,56,64,69,63,42,92,67,46,26,51,74,61,71,58,45,50,46,87,15,98,22,99,26,93,27
95,68,31,26,81,43,50,66,20,78,15,17,66,78,44,0,15,63,79,14,73,78,48,12,93,69,46,24,63,18,39,60,24,46,64,45,71,52,77,16,47,27,40,41,26,24,54,88,54,34,100,17,39,58,66,82,85,98,22,25,97,33,97,99,91,24,68,78,78,95
12,84,78,41,23,63,48,27,67,23,78,62,23,63,98,15,0,72,60,81,11,49,80,93,56,24,66,36,45,47,49,11,62,26,11,76,80,76,24,76,23,26,11,29,93,95,85,50,85,15,99,99,17,50,40,85,78,62,55,95,52,92,12,89,91,29,39,41,21,12
44,12,75,47,57,39,44,54,50,90,83,91,97,75,13,63,72,0,81,86,76,56,92,59,27,57,87,90,17,24,33,33,66,84,73,11,67,91,84,39,66,52,40,73,96,42,21,46,37,53,99,80,81,53,49,34,14,68,61,30,58,98,24,95,52,27,70,69,45,44
82,86,62,77,12,86,42,22,24,90,100,75,32,55,10,79,60,81,0,75,15,56,98,18,70,14,21,47,44,90,16,69,20,37,59,48,27,51,46,45,10,44,12,18,36,51,55,35,71,97,92,62,29,58,22,49,75,50,53,100,97,30,44,72,22,31,83,23,98,82
75,98,76,95,59,39,96,99,42,98,28,91,71,94,76,14,81,86,75,0,17,15,96,13,65,96,12,46,98,93,62,48,12,92,79,53,53,57,66,78,86,29,92,27,93,31,26,70,25,100,20,64,46,88,70,25,57,19,13,53,43,62,71,95,36,92,100,43,92,75
22,14,16,64,38,25,93,96,47,16,21,65,17,12,28,73,11,76,15,17,0,39,89,76,31,42,80,31,67,18,57,94,85,78,11,26,91,71,67,23,37,92,98,15,64,74,59,28,54,56,11,95,71,12,18,36,92,39,42,78,58,96,11,12,76,26,14,62,96,22
91,92,50,20,17,96,59,38,92,11,78,55,89,44,50,78,49,56,56,15,39,0,60,73,35,19,49,39,54,68,21,59,27,29,93,65,61,100,14,87,64,21,64,50,19,74,62,40,43,50,76,53,67,46,97,34,35,12,40,67,88,98,74,61,23,36,46,63,74,91
23,89,70,99,71,47,67,39,92,94,16,79,78,62,59,48,80,92,98,96,89,60,0,29,38,91,78,68,53,49,30,33,90,68,66,28,21,90,31,71,63,94,57,58,63,34,99,47,48,17,87,24,92,49,83,60,86,57,84,16,81,99,76,50,36,72,75,85,80,23
72,57,12,90,99,38,50,34,72,28,96,96,84,83,25,12,93,59,18,13,76,73,29,0,53,80,96,88,34,95,49,88,65,53,10,99,37,84,94,17,100,93,95,66,22,83,64,21,36,54,97,17,61,79,92,72,29,45,41,30,47,85,89,41,18,55,31,96,81,72
55,22,53,65,99,68,67,61,62,77,70,63,16,86,37,93,56,27,70,65,31,35,38,53,0,31,34,24,27,22,91,13,19,21,25,58,28,86,66,90,63,83,47,88,79,61,38,27,11,44,51,42,12,60,91,77,42,63,77,52,32,95,36,27,30,29,97,96,19,55
78,54,43,46,68,58,11,34,85,75,58,17,86,97,46,69,24,57,14,96,42,19,91,80,31,0,81,75,54,97,95,89,69,80,33,23,18,48,22,77,26,11,42,12,22,72,74,17,74,98,57,56,22,85,70,64,62,48,88,56,13,80,51,82,15,13,63,20,21,78
56,27,31,65,56,34,57,12,57,60,95,49,76,37,75,46,66,87,21,12,80,49,78,96,34,81,0,92,62,36,72,76,37,75,40,96,10,94,56,38,14,15,90,29,61,43,90,18,47,22,82,61,81,82,41,33,65,75,10,38,92,48,97,59,99,77,54,67,35,56
26,21,57,49,30,64,43,71,45,96,21,26,77,96,94,24,36,90,47,46,31,39,68,88,24,75,92,0,76,48,83,86,75,24,69,14,82,87,50,49,42,30,86,53,73,76,52,13,89,31,69,76,97,58,33,96,75,77,78,56,69,13,75,84,58,11,55,49,45,26
62,23,70,79,67,54,19,94,12,17,81,12,22,51,36,63,45,17,44,98,67,54,53,34,27,54,62,76,0,49,42,15,52,84,93,75,45,19,53,71,60,27,81,13,67,45,20,42,32,55,35,63,12,23,36,83,82,84,70,85,46,16,45,87,44,89,38,22,22,62
77,18,59,16,40,53,84,83,99,13,39,59,92,99,21,18,47,24,90,93,18,68,49,95,22,97,36,48,49,0,27,96,93,82,16,52,73,28,73,65,32,96,80,95,47,29,91,42,43,13,70,41,69,74,46,49,92,47,99,14,99,83,84,32,57,56,61,36,87,77
22,27,47,49,86,14,25,77,21,77,16,38,42,97,46,39,49,33,16,62,57,21,30,49,91,95,72,83,42,27,0,75,75,53,88,15,60,88,25,94,16,63,79,66,70,67,61,55,21,66,79,84,53,40,75,31,21,35,10,62,10,48,40,99,30,75,77,52,63,22
89,30,95,29,84,82,28,19,58,73,35,76,13,56,44,60,11,33,69,48,94,59,33,88,13,89,76,86,15,96,75,0,100,79,65,44,99,72,49,18,26,87,12,57,72,55,40,88,83,92,42,93,95,89,15,54,86,24,21,22,52,43,58,76,32,93,70,63,78,89
93,34,46,22,36,76,51,41,60,46,91,32,78,77,49,24,62,66,20,12,85,27,90,65,19,69,37,75,52,93,75,100,0,91,12,79,46,15,81,39,68,65,63,92,71,21,36,55,70,36,25,85,72,12,99,59,53,65,81,41,30,46,15,95,46,25,84,82,44,93
54,48,80,86,10,55,82,10,68,33,23,84,48,51,32,46,26,84,37,92,78,29,68,53,21,80,75,24,84,82,53,79,91,0,57,40,96,75,73,66,20,50,39,37,24,63,52,94,90,37,45,19,91,74,16,37,23,100,27,90,85,66,58,23,47,48,72,23,41,54
54,53,44,90,25,15,41,58,91,51,28,58,86,41,28,64,11,73,59,79,11,93,66,10,25,33,40,69,93,16,88,65,12,57,0,80,80,93,42,88,44,90,12,69,28,75,11,96,93,66,55,35,96,95,11,14,41,82,38,30,35,77,19,97,87,11,81,44,40,54
87,92,75,57,52,61,29,62,79,67,38,60,31,73,31,45,76,11,48,53,26,65,28,99,58,23,96,14,75,52,15,44,79,40,80,0,18,99,46,54,18,59,72,18,88,65,55,24,63,71,87,17,19,73,98,40,11,73,79,39,85,39,20,10,29,85,73,87,93,87
59,60,64,10,96,71,56,47,59,84,36,13,61,57,93,71,80,67,27,53,91,61,21,37,28,18,10,82,45,73,60,99,46,96,80,18,0,52,32,23,50,53,35,95,62,92,86,69,92,57,74,12,43,62,65,64,79,94,13,38,55,84,19,49,13,30,23,56,14,59
83,68,74,49,12,28,15,30,92,97,90,63,83,48,39,52,76,91,51,57,71,100,90,84,86,48,94,87,19,28,88,72,15,75,93,99,52,0,23,50,96,51,39,14,78,73,71,80,78,74,74,88,51,78,37,37,38,90,94,29,19,21,17,42,93,47,65,97,65,83
34,52,60,50,52,47,71,97,100,14,41,80,95,76,95,77,24,84,46,66,67,14,31,94,66,22,56,50,53,73,25,49,81,73,42,46,32,23,0,55,81,18,47,95,16,44,54,13,94,46,89,94,86,29,42,41,89,98,42,66,13,37,10,33,41,16,52,75,89,34
82,82,90,38,87,35,13,12,19,11,90,61,80,53,84,16,76,39,45,78,23,87,71,17,90,77,38,49,71,65,94,18,39,66,88,54,23,50,55,0,86,10,25,19,70,23,14,10,96,90,16,95,75,27,25,54,100,24,41,34,37,59,16,41,12,39,55,85,43,82
42,65,11,20,89,76,37,29,43,62,45,55,80,93,91,47,23,66,10,86,37,64,63,100,63,26,14,42,60,32,16,26,68,20,44,18,50,96,81,86,0,95,51,32,42,49,98,94,93,49,59,59,46,21,26,66,10,47,57,90,16,17,73,46,22,95,17,34,31,42
65,43,18,74,18,59,96,57,61,38,77,78,31,90,19,27,26,52,44,29,92,21,94,93,83,11,15,30,27,96,63,87,65,50,90,59,53,51,18,10,95,0,65,61,48,19,91,51,29,89,95,69,49,34,86,40,16,56,87,55,25,21,53,64,62,16,89,26,24,65
73,99,77,31,35,29,50,37,68,43,100,68,81,45,73,40,11,40,12,92,98,64,57,95,47,42,90,86,81,80,79,12,63,39,12,72,35,39,47,25,51,65,0,41,40,94,79,17,28,20,99,31,36,70,89,28,25,26,36,45,40,63,14,25,78,81,28,17,63,73
59,11,36,56,82,71,39,47,39,91,63,39,35,87,78,41,29,73,18,27,15,50,58,66,88,12,29,53,13,95,66,57,92,37,69,18,95,14,95,19,32,61,41,0,59,16,87,90,70,96,14,23,88,72,63,59,69,89,72,24,74,84,27,60,59,86,48,43,93,59
50,21,72,71,22,94,91,49,27,11,78,29,53,90,23,26,93,96,36,93,64,19,63,22,79,22,61,73,67,47,70,72,71,24,28,88,62,78,16,70,42,48,40,59,0,86,28,57,76,72,62,80,40,33,100,85,11,46,72,54,13,27,80,56,12,36,34,71,97,50
58,17,13,24,44,92,11,19,48,43,35,21,30,89,56,24,95,42,51,31,74,74,34,83,61,72,43,76,45,29,67,55,21,63,75,65,92,73,44,23,49,19,94,16,86,0,44,89,73,78,99,93,90,74,11,78,95,24,28,17,81,22,77,99,60,88,74,95,77,58
52,14,29,68,66,50,49,53,87,39,79,53,10,92,64,54,85,21,55,26,59,62,99,64,38,74,90,52,20,91,61,40,36,52,11,55,86,71,54,14,98,91,79,87,28,44,0,56,100,94,60,54,31,51,89,39,86,22,92,91,22,36,60,86,49,63,81,77,67,52
60,83,60,58,23,95,72,39,70,46,93,72,21,70,69,88,50,46,35,70,28,40,47,21,27,17,18,13,42,42,55,88,55,94,96,24,69,80,13,10,94,51,17,90,57,89,56,0,95,28,70,41,52,36,94,21,74,82,15,59,98,43,25,90,97,98,91,92,77,60
46,67,32,96,13,77,29,85,62,68,22,93,57,30,63,54,85,37,71,25,54,43,48,36,11,74,47,89,32,43,21,83,70,90,93,63,92,78,94,96,93,29,28,70,76,73,100,95,0,99,72,81,53,47,95,34,72,96,95,93,85,42,39,17,52,33,50,59,87,46
15,89,23,60,25,82,60,35,82,37,73,25,87,21,42,34,15,53,97,100,56,50,17,54,44,98,22,31,55,13,66,92,36,37,66,71,57,74,46,90,49,89,20,96,72,78,94,28,99,0,23,38,48,72,57,64,87,55,57,50,99,63,78,53,91,59,45,60,14,15
27,83,72,10,66,48,77,71,31,53,93,75,59,24,92,100,99,99,92,20,11,76,87,97,51,57,82,69,35,70,79,42,25,45,55,87,74,74,89,16,59,95,99,14,62,99,60,70,72,23,0,48,15,62,21,19,12,11,18,92,22,48,87,29,10,43,100,58,61,27
37,70,49,94,69,30,94,57,33,41,49,66,39,89,67,17,99,80,62,64,95,53,24,17,42,56,61,76,63,41,84,93,85,19,35,17,12,88,94,95,59,69,31,23,80,93,54,41,81,38,48,0,56,36,33,38,28,70,18,100,48,36,81,91,100,17,83,84,25,37
82,50,64,61,14,12,44,44,26,43,57,80,47,36,46,39,17,81,29,46,71,67,92,61,12,22,81,97,12,69,53,95,72,91,96,19,43,51,86,75,46,49,36,88,40,90,31,52,53,48,15,56,0,18,57,99,76,69,22,28,36,36,27,14,88,14,28,65,68,82
37,26,95,51,64,63,19,53,36,90,22,11,10,31,26,58,50,53,58,88,12,46,49,79,60,85,82,58,23,74,40,89,12,74,95,73,62,78,29,27,21,34,70,72,33,74,51,36,47,72,62,36,18,0,45,71,66,60,40,73,54,48,38,49,77,81,48,54,85,37
83,23,77,61,85,47,35,81,38,33,77,54,77,24,51,66,40,49,22,70,18,97,83,92,91,70,41,33,36,46,75,15,99,16,11,98,65,37,42,25,26,86,89,63,100,11,89,94,95,57,21,33,57,45,0,53,95,50,95,65,95,80,11,85,97,41,89,86,59,83
46,17,97,39,58,68,85,19,81,44,33,100,64,71,74,82,85,34,49,25,36,34,60,72,77,64,33,96,83,49,31,54,59,37,14,40,64,37,41,54,66,40,28,59,85,78,39,21,34,64,19,38,99,71,53,0,98,12,81,49,80,49,59,48,36,78,97,46,75,46
52,99,55,59,25,64,15,69,98,41,63,69,75,84,61,85,78,14,75,57,92,35,86,29,42,62,65,75,82,92,21,86,53,23,41,11,79,38,89,100,10,16,25,69,11,95,86,74,72,87,12,28,76,66,95,98,0,80,90,80,77,71,100,43,18,46,71,26,22,52
39,95,40,56,51,74,12,99,66,19,88,51,16,28,71,98,62,68,50,19,39,12,57,45,63,48,75,77,84,47,35,24,65,100,82,73,94,90,98,24,47,56,26,89,46,24,22,82,96,55,11,70,69,60,50,12,80,0,40,26,68,41,16,90,41,89,31,64,34,39
13,85,56,37,13,28,94,61,42,14,78,93,24,69,58,22,55,61,53,13,42,40,84,41,77,88,10,78,70,99,10,21,81,27,38,79,13,94,42,41,57,87,36,72,72,28,92,15,95,57,18,18,22,40,95,81,90,40,0,11,22,56,89,72,30,73,14,14,63,13
97,38,83,23,14,40,88,73,96,49,75,57,92,96,45,25,95,30,100,53,78,67,16,30,52,56,38,56,85,14,62,22,41,90,30,39,38,29,66,34,90,55,45,24,54,17,91,59,93,50,92,100,28,73,65,49,80,26,11,0,34,84,20,25,48,50,44,72,15,97
75,73,45,19,81,63,31,53,41,48,52,83,66,30,50,97,52,58,97,43,58,88,81,47,32,13,92,69,46,99,10,52,30,85,35,85,55,19,13,37,16,25,40,74,13,81,22,98,85,99,22,48,36,54,95,80,77,68,22,34,0,91,72,60,70,96,38,70,39,75
71,51,58,80,10,65,22,53,97,26,82,87,46,34,46,33,92,98,30,62,96,98,99,85,95,80,48,13,16,83,48,43,46,66,77,39,84,21,37,59,17,21,63,84,27,22,36,43,42,63,48,36,36,48,80,49,71,41,56,84,91,0,45,70,11,64,85,22,30,71
43,70,28,13,59,86,56,69,53,29,83,88,25,91,87,97,12,24,44,71,11,74,76,89,36,51,97,75,45,84,40,58,15,58,19,20,19,17,10,16,73,53,14,27,80,77,60,25,39,78,87,81,27,38,11,59,100,16,89,20,72,45,0,22,62,94,12,33,89,43
89,76,19,66,19,81,22,36,76,89,93,71,53,95,15,99,89,95,72,95,12,61,50,41,27,82,59,84,87,32,99,76,95,23,97,10,49,42,33,41,46,64,25,60,56,99,86,90,17,53,29,91,14,49,85,48,43,90,72,25,60,70,22,0,85,28,12,86,10,89
100,93,30,18,15,80,12,11,17,56,18,92,21,66,98,91,91,52,22,36,76,23,36,18,30,15,99,58,44,57,30,32,46,47,87,29,13,93,41,12,22,62,78,59,12,60,49,97,52,91,10,100,88,77,97,36,18,41,30,48,70,11,62,85,0,85,48,77,24,100
49,21,81,97,53,47,72,41,72,33,53,26,79,22,22,24,29,27,31,92,26,36,72,55,29,13,77,11,89,56,75,93,25,48,11,85,30,47,16,39,95,16,81,86,36,88,63,98,33,59,43,17,14,81,41,78,46,89,73,50,96,64,94,28,85,0,71,54,13,49
42,63,88,55,98,66,36,47,54,20,95,38,94,68,99,68,39,70,83,100,14,46,75,31,97,63,54,55,38,61,77,70,84,72,81,73,23,65,52,55,17,89,28,48,34,74,81,91,50,45,100,83,28,48,89,97,71,31,14,44,38,85,12,12,48,71,0,86,86,42
61,13,91,61,66,69,56,36,14,100,20,42,33,87,26,78,41,69,23,43,62,63,85,96,96,20,67,49,22,36,52,63,82,23,44,87,56,97,75,85,34,26,17,43,71,95,77,92,59,60,58,84,65,54,86,46,26,64,14,72,70,22,33,86,77,54,86,0,28,61
25,30,37,97,16,10,83,49,28,20,26,83,82,45,93,78,21,45,98,92,96,74,80,81,19,21,35,45,22,87,63,78,44,41,40,93,14,65,89,43,31,24,63,93,97,77,67,77,87,14,61,25,68,85,59,75,22,34,63,15,39,30,89,10,24,13,86,28,0,25
0,43,36,21,72,50,62,20,81,95,12,11,37,83,27,95,12,44,82,75,22,91,23,72,55,78,56,26,62,77,22,89,93,54,54,87,59,83,34,82,42,65,73,59,50,58,52,60,46,15,27,37,82,37,83,46,52,39,13,97,75,71,43,89,100,49,42,61,25,0
