79
26,71,12,30,33,23,78,60,93,0,15,79,65,14,39,25,16,56,66,41,90,17,37,24,42,72,55,61,15,23,56,59,65,53,100,63,76,26,23,27,87,60,25,97,98,64,72,64,88,32,71,53,95,33,75,84,98,15,71,83,39,64,38,28,29,84,55,89,89,14,93,85,46,59,97,64,35,83,74,94,26
21,47,57,72,43,53,25,48,45,15,0,11,43,74,44,83,100,68,90,41,92,25,16,76,86,82,75,90,96,42,17,69,13,10,37,11,38,46,36,78,16,17,85,95,43,74,74,55,99,38,93,35,54,47,97,37,66,20,95,32,59,69,54,38,60,88,44,98,98,37,27,87,27,14,51,26,12,76,18,89,21
74,55,28,64,13,37,85,17,53,79,11,0,64,17,26,93,44,90,71,40,91,29,15,40,28,51,55,39,91,24,13,89,78,14,35,67,58,63,29,31,38,20,65,57,89,15,49,83,93,16,76,87,88,15,67,36,91,77,96,83,92,55,37,54,77,88,40,12,60,73,14,55,35,24,27,28,68,80,73,15,74
45,21,44,62,63,47,94,74,82,65,43,64,0,97,28,92,97,45,80,42,72,62,97,87,97,86,77,38,61,98,39,37,57,94,87,82,17,58,66,88,95,28,68,98,43,98,28,68,12,21,75,13,23,15,69,88,25,49,16,42,13,52,21,78,73,56,23,96,14,59,25,13,19,27,75,12,69,87,51,74,45
19,52,51,57,14,65,47,51,26,14,74,17,97,0,96,21,83,31,75,16,46,18,62,28,89,57,49,66,83,36,18,45,23,11,44,90,92,43,21,19,91,16,23,25,40,61,13,35,59,46,70,28,42,41,23,34,100,60,55,29,31,50,54,41,30,25,72,26,50,37,90,21,60,91,68,81,50,46,87,63,19
93,46,74,41,22,30,64,92,88,39,44,26,28,96,0,88,39,99,38,45,96,40,66,82,26,21,28,48,71,64,15,37,46,13,65,29,16,99,20,21,62,57,47,25,78,70,27,58,38,54,88,84,98,13,99,53,16,84,23,57,23,34,24,59,92,99,64,54,66,61,24,35,14,27,42,68,75,72,37,43,93
77,75,18,39,91,51,24,99,25,25,83,93,92,21,88,0,62,71,28,34,50,70,93,28,76,83,17,44,73,13,73,87,48,24,19,22,89,62,10,32,48,91,17,46,27,58,99,17,51,55,57,92,89,36,59,94,41,67,50,45,31,100,27,25,44,95,46,46,46,54,97,73,23,70,30,52,69,70,42,27,77
32,86,49,74,33,20,100,93,48,16,100,44,97,83,39,62,0,11,63,64,41,76,54,76,94,91,57,21,92,44,40,46,92,69,29,57,16,31,12,77,16,61,27,53,83,22,87,51,60,93,85,24,29,83,84,46,10,37,13,89,51,29,74,12,15,91,94,50,15,71,46,39,57,35,79,24,63,70,71,95,32
39,70,70,15,72,81,82,55,86,56,68,90,45,31,99,71,11,0,41,39,91,30,41,20,35,55,35,77,52,93,33,41,25,58,61,19,20,74,39,66,48,57,67,29,90,42,15,90,61,43,83,79,39,83,23,44,96,34,88,80,71,30,20,51,50,20,55,56,100,25,99,78,11,36,23,52,46,21,89,38,39
82,10,12,86,12,83,64,90,56,66,90,71,80,75,38,28,63,41,0,99,11,25,63,63,63,33,100,93,26,46,78,70,94,92,10,23,76,68,29,13,21,86,54,66,45,82,20,89,89,54,46,28,75,26,43,51,85,48,70,95,73,13,23,65,96,90,69,63,78,63,74,52,68,76,61,85,83,57,90,19,82
12,88,99,89,14,12,16,21,44,41,41,40,42,16,45,34,64,39,99,0,23,39,46,93,78,24,93,72,76,100,67,21,54,100,27,27,66,14,99,10,57,82,35,33,80,40,69,75,13,67,89,92,10,18,60,39,54,69,43,99,21,82,60,82,71,46,61,77,78,76,92,52,83,68,39,69,46,28,96,58,12
44,80,19,69,68,35,74,30,86,90,92,91,72,46,96,50,41,91,11,23,0,93,30,58,25,79,34,94,89,19,89,47,37,85,38,98,84,65,55,91,81,74,36,93,25,56,79,77,26,54,10,19,29,17,33,16,43,13,42,60,21,66,99,12,40,41,36,38,78,64,67,92,46,76,95,16,82,39,61,98,44
43,100,10,63,60,23,29,74,94,17,25,29,62,18,40,70,76,30,25,39,93,0,72,81,91,100,27,67,25,58,65,56,80,90,49,69,76,67,79,89,69,87,100,76,62,93,47,80,27,45,56,84,98,44,90,14,20,56,22,69,72,53,11,89,77,70,83,36,60,90,10,13,33,77,96,90,54,98,67,83,43
49,61,28,41,29,27,73,80,12,37,16,15,97,62,66,93,54,41,63,46,30,72,0,12,42,71,81,39,56,81,23,95,46,70,33,24,98,36,70,100,24,90,75,57,22,44,45,53,75,72,43,24,27,95,98,38,61,94,99,65,97,50,81,16,77,10,78,76,93,83,78,73,14,16,34,81,96,33,86,34,49
56,91,30,32,59,67,27,34,54,24,76,40,87,28,82,28,76,20,63,93,58,81,12,0,50,83,28,40,18,58,40,19,35,52,48,86,19,100,98,80,26,28,11,25,17,22,15,87,64,27,15,74,41,41,28,91,34,44,62,84,71,15,81,35,36,23,73,29,90,58,77,86,39,72,50,56,79,61,54,57,56
76,15,87,82,12,52,89,14,99,42,86,28,97,89,26,76,94,35,63,78,25,91,42,50,0,80,54,55,34,59,39,60,65,79,91,68,40,79,36,24,23,50,16,25,36,35,58,84,64,27,69,85,33,75,85,13,82,22,11,63,41,57,50,83,88,54,11,17,69,26,22,51,64,65,76,40,68,87,10,70,76
25,71,77,24,13,83,48,26,61,72,82,51,86,57,21,83,91,55,33,24,79,100,71,83,80,0,87,56,39,24,97,67,72,72,43,100,29,35,15,79,84,43,12,18,61,22,16,96,65,10,81,46,32,51,85,44,37,41,86,78,34,67,54,56,83,84,50,90,100,76,73,61,20,59,86,48,50,87,69,35,25
60,40,46,47,38,99,36,59,91,55,75,55,77,49,28,17,57,35,100,93,34,27,81,28,54,87,0,47,78,37,90,16,65,42,20,43,13,79,29,63,42,73,46,85,17,18,34,21,47,71,17,89,58,25,97,32,41,99,52,72,27,78,96,93,74,53,36,84,99,19,84,42,87,96,15,70,46,12,54,100,60
69,36,47,30,34,13,17,24,27,61,90,39,38,66,48,44,21,77,93,72,94,67,39,40,55,56,47,0,86,13,84,59,12,18,96,91,89,92,13,85,94,26,77,28,88,15,100,69,47,22,84,15,96,54,99,73,75,51,66,43,96,61,97,50,74,74,83,25,63,62,64,33,80,94,13,49,63,77,47,20,69
77,34,75,39,71,85,42,95,78,15,96,91,61,83,71,73,92,52,26,76,89,25,56,18,34,39,78,86,0,88,63,78,78,90,64,91,44,88,25,84,28,34,43,44,58,51,75,62,54,28,83,60,38,58,15,97,46,28,95,19,82,55,37,32,30,34,21,29,17,100,81,74,19,69,76,76,47,53,48,76,77
57,63,54,91,31,29,36,65,76,23,42,24,98,36,64,13,44,93,46,100,19,58,81,58,59,24,37,13,88,0,53,50,57,80,55,19,58,34,98,88,67,40,39,67,27,86,73,82,61,80,77,80,29,76,20,11,75,63,21,35,70,96,97,56,40,14,91,35,23,74,87,75,48,41,64,22,10,13,50,41,57
69,82,75,98,78,37,20,11,92,56,17,13,39,18,15,73,40,33,78,67,89,65,23,40,39,97,90,84,63,53,0,62,24,44,15,47,89,25,58,72,21,71,11,25,51,31,76,24,25,43,92,82,10,48,28,61,66,83,100,70,76,46,46,100,51,66,73,23,22,86,51,31,95,20,45,38,56,71,17,54,69
41,79,73,95,27,71,14,41,31,59,69,89,37,45,37,87,46,41,70,21,47,56,95,19,60,67,16,59,78,50,62,0,14,19,22,42,29,92,23,37,51,85,46,51,78,52,35,59,47,10,70,38,58,25,10,70,22,86,27,67,27,83,50,65,45,53,60,66,53,53,53,36,51,50,62,60,24,26,25,49,41
45,71,65,26,34,42,90,99,84,65,13,78,57,23,46,48,92,25,94,54,37,80,46,35,65,72,65,12,78,57,24,14,0,54,58,81,10,20,97,63,40,48,25,17,100,74,70,34,78,23,38,57,87,83,21,22,45,50,97,97,50,25,61,36,92,46,25,24,19,72,60,38,80,74,50,36,39,32,44,46,45
44,62,81,97,61,54,70,40,12,53,10,14,94,11,13,24,69,58,92,100,85,90,70,52,79,72,42,18,90,80,44,19,54,0,45,26,30,15,17,47,12,19,58,44,75,13,66,22,17,43,83,84,82,100,75,56,20,28,41,16,12,79,29,10,48,18,97,93,96,45,81,45,39,91,39,25,26,34,64,65,44
42,53,45,42,90,13,90,45,71,100,37,35,87,44,65,19,29,61,10,27,38,49,33,48,91,43,20,96,64,55,15,22,58,45,0,67,87,88,76,85,13,61,74,15,73,75,40,67,25,50,89,24,15,22,23,13,86,63,48,42,54,53,64,79,32,33,68,42,19,16,20,43,73,49,16,51,87,24,96,46,42
36,78,59,23,47,24,18,92,55,63,11,67,82,90,29,22,57,19,23,27,98,69,24,86,68,100,43,91,91,19,47,42,81,26,67,0,66,69,59,63,30,36,48,51,78,86,96,90,25,85,75,55,41,14,95,49,12,20,87,46,57,100,56,28,92,73,24,58,49,36,92,55,27,28,16,19,44,82,56,26,36
84,10,24,69,83,29,20,23,22,76,38,58,17,92,16,89,16,20,76,66,84,76,98,19,40,29,13,89,44,58,89,29,10,30,87,66,0,28,53,10,99,57,17,20,44,21,96,88,71,67,30,26,83,25,50,63,57,76,97,84,73,24,95,48,12,59,76,57,45,57,37,46,62,18,19,42,67,40,66,61,84
94,66,100,26,12,41,81,56,63,26,46,63,58,43,99,62,31,74,68,14,65,67,36,100,79,35,79,92,88,34,25,92,20,15,88,69,28,0,33,94,91,56,55,17,60,88,32,71,21,99,43,66,10,38,81,71,64,99,52,72,85,71,33,60,100,45,56,92,71,87,66,75,25,15,46,47,58,58,98,55,94
91,88,80,34,75,46,10,46,50,23,36,29,66,21,20,10,12,39,29,99,55,79,70,98,36,15,29,13,25,98,58,23,97,17,76,59,53,33,0,95,88,33,25,93,83,43,78,77,47,39,68,12,86,20,85,63,100,85,55,28,25,23,77,74,94,41,48,29,89,55,73,26,60,27,45,80,91,67,60,24,91
12,91,65,85,31,67,74,63,45,27,78,31,88,19,21,32,77,66,13,10,91,89,100,80,24,79,63,85,84,88,72,37,63,47,85,63,10,94,95,0,81,34,71,19,12,96,27,37,39,12,10,74,30,29,34,23,60,58,70,56,21,34,78,28,31,99,71,17,38,89,54,83,45,33,91,79,88,81,83,81,12
62,44,76,91,47,31,42,97,24,87,16,38,95,91,62,48,16,48,21,57,81,69,24,26,23,84,42,94,28,67,21,51,40,12,13,30,99,91,88,81,0,35,77,34,25,55,46,28,30,93,51,89,10,16,50,69,52,83,35,23,77,98,19,49,43,72,94,63,30,68,91,88,91,76,90,41,46,39,39,100,62
53,58,48,37,31,23,62,42,98,60,17,20,28,16,57,91,61,57,86,82,74,87,90,28,50,43,73,26,34,40,71,85,48,19,61,36,57,56,33,34,35,0,87,37,61,54,80,41,33,94,15,11,58,69,56,45,87,15,62,55,13,38,42,37,15,99,64,79,81,35,30,95,29,24,60,18,93,46,91,16,53
15,63,85,83,14,72,15,23,98,25,85,65,68,23,47,17,27,67,54,35,36,100,75,11,16,12,46,77,43,39,11,46,25,58,74,48,17,55,25,71,77,87,0,40,55,71,87,98,11,50,71,78,89,88,46,55,95,45,87,15,87,91,99,45,30,49,69,31,31,55,20,66,14,17,28,59,19,76,90,52,15
96,62,67,73,17,66,25,94,75,97,95,57,98,25,25,46,53,29,66,33,93,76,57,25,25,18,85,28,44,67,25,51,17,44,15,51,20,17,93,19,34,37,40,0,52,24,55,43,56,11,49,27,45,80,94,25,27,94,48,93,15,26,49,21,67,49,28,70,61,48,10,16,90,71,79,12,48,96,48,24,96
32,50,15,62,42,52,42,14,44,98,43,89,43,40,78,27,83,90,45,80,25,62,22,17,36,61,17,88,58,27,51,78,100,75,73,78,44,60,83,12,25,61,55,52,0,16,89,30,75,71,14,51,37,48,32,83,72,29,65,98,63,49,50,26,30,12,34,13,71,80,57,33,62,69,34,71,17,52,21,88,32
50,74,20,69,82,50,85,85,34,64,74,15,98,61,70,58,22,42,82,40,56,93,44,22,35,22,18,15,51,86,31,52,74,13,75,86,21,88,43,96,55,54,71,24,16,0,16,78,16,74,28,95,66,21,16,64,13,23,57,36,10,62,25,65,53,15,36,51,31,38,97,27,55,56,35,58,25,19,55,90,50
75,89,99,15,11,73,91,28,40,72,74,49,28,13,27,99,87,15,20,69,79,47,45,15,58,16,34,100,75,73,76,35,70,66,40,96,96,32,78,27,46,80,87,55,89,16,0,92,19,22,61,74,77,56,24,81,83,84,37,71,23,28,86,38,36,80,95,42,54,86,65,34,11,12,34,96,85,35,53,10,75
55,11,18,33,67,43,58,58,93,64,55,83,68,35,58,17,51,90,89,75,77,80,53,87,84,96,21,69,62,82,24,59,34,22,67,90,88,71,77,37,28,41,98,43,30,78,92,0,57,34,65,60,99,44,91,56,39,61,16,71,38,62,55,34,56,86,66,53,69,72,73,80,41,47,67,81,32,91,63,64,55
71,34,86,21,15,28,37,93,35,88,99,93,12,59,38,51,60,61,89,13,26,27,75,64,64,65,47,47,54,61,25,47,78,17,25,25,71,21,47,39,30,33,11,56,75,16,19,57,0,40,68,53,10,57,88,39,23,25,70,10,56,63,80,63,78,67,13,24,45,24,84,45,38,85,54,69,25,67,63,19,71
39,84,57,93,64,74,82,87,49,32,38,16,21,46,54,55,93,43,54,67,54,45,72,27,27,10,71,22,28,80,43,10,23,43,50,85,67,99,39,12,93,94,50,11,71,74,22,34,40,0,90,71,38,100,11,48,74,80,100,42,55,79,40,40,74,67,58,23,67,65,94,100,78,95,62,35,92,82,29,83,39
94,91,40,22,50,73,88,44,96,71,93,76,75,70,88,57,85,83,46,89,10,56,43,15,69,81,17,84,83,77,92,70,38,83,89,75,30,43,68,10,51,15,71,49,14,28,61,65,68,90,0,20,43,32,29,41,38,51,94,47,90,35,13,28,29,74,21,61,46,60,38,93,49,60,93,29,51,80,61,42,94
55,10,71,31,23,75,60,23,69,53,35,87,13,28,84,92,24,79,28,92,19,84,24,74,85,46,89,15,60,80,82,38,57,84,24,55,26,66,12,74,89,11,78,27,51,95,74,60,53,71,20,0,48,59,39,42,100,17,51,71,32,57,79,82,27,94,19,28,23,97,76,83,66,78,40,54,61,86,48,38,55
77,88,94,96,48,39,94,42,66,95,54,88,23,42,98,89,29,39,75,10,29,98,27,41,33,32,58,96,38,29,10,58,87,82,15,41,83,10,86,30,10,58,89,45,37,66,77,99,10,38,43,48,0,82,67,54,65,33,97,54,71,47,18,65,64,65,52,59,43,84,17,46,44,16,33,100,81,66,28,78,77
88,50,83,96,77,34,33,47,44,33,47,15,15,41,13,36,83,83,26,18,17,44,95,41,75,51,25,54,58,76,48,25,83,100,22,14,25,38,20,29,16,69,88,80,48,21,56,44,57,100,32,59,82,0,27,86,52,84,83,45,46,86,19,35,90,25,51,47,42,57,74,77,25,97,86,49,38,35,13,60,88
64,65,13,44,45,30,83,45,10,75,97,67,69,23,99,59,84,23,43,60,33,90,98,28,85,85,97,99,15,20,28,10,21,75,23,95,50,81,85,34,50,56,46,94,32,16,24,91,88,11,29,39,67,27,0,14,44,51,13,83,94,37,56,36,75,28,34,15,22,75,82,95,69,27,17,38,52,21,57,77,64
93,30,23,41,76,67,65,84,82,84,37,36,88,34,53,94,46,44,51,39,16,14,38,91,13,44,32,73,97,11,61,70,22,56,13,49,63,71,63,23,69,45,55,25,83,64,81,56,39,48,41,42,54,86,14,0,35,39,30,46,84,43,42,78,98,25,91,41,53,88,83,51,54,41,17,30,43,54,77,48,93
64,11,90,86,24,95,42,28,61,98,66,91,25,100,16,41,10,96,85,54,43,20,61,34,82,37,41,75,46,75,66,22,45,20,86,12,57,64,100,60,52,87,95,27,72,13,83,39,23,74,38,100,65,52,44,35,0,92,91,11,46,100,93,12,77,10,70,57,18,82,82,93,93,62,26,91,42,38,87,21,64
10,39,54,12,98,61,54,23,57,15,20,77,49,60,84,67,37,34,48,69,13,56,94,44,22,41,99,51,28,63,83,86,50,28,63,20,76,99,85,58,83,15,45,94,29,23,84,61,25,80,51,17,33,84,51,39,92,0,16,81,72,98,75,65,93,92,77,52,64,29,23,51,75,44,59,71,76,71,72,24,10
33,82,83,40,17,64,77,67,83,71,95,96,16,55,23,50,13,88,70,43,42,22,99,62,11,86,52,66,95,21,100,27,97,41,48,87,97,52,55,70,35,62,87,48,65,57,37,16,70,100,94,51,97,83,13,30,91,16,0,37,70,48,28,39,22,34,83,13,38,73,92,30,19,85,61,21,52,93,64,16,33
39,65,52,61,25,48,55,31,61,83,32,83,42,29,57,45,89,80,95,99,60,69,65,84,63,78,72,43,19,35,70,67,97,16,42,46,84,72,28,56,23,55,15,93,98,36,71,71,10,42,47,71,54,45,83,46,11,81,37,0,52,42,48,54,40,27,75,31,40,43,76,50,56,15,31,13,11,62,79,78,39
53,34,67,23,67,74,64,97,31,39,59,92,13,31,23,31,51,71,73,21,21,72,97,71,41,34,27,96,82,70,76,27,50,12,54,57,73,85,25,21,77,13,87,15,63,10,23,38,56,55,90,32,71,46,94,84,46,72,70,52,0,79,73,75,86,32,24,79,67,50,57,32,62,60,73,21,95,95,24,20,53
72,54,21,11,97,61,21,49,54,64,69,55,52,50,34,100,29,30,13,82,66,53,50,15,57,67,78,61,55,96,46,83,25,79,53,100,24,71,23,34,98,38,91,26,49,62,28,62,63,79,35,57,47,86,37,43,100,98,48,42,79,0,52,15,51,65,44,86,93,86,29,36,39,49,61,67,50,28,76,53,72
99,57,69,35,84,86,89,25,93,38,54,37,21,54,24,27,74,20,23,60,99,11,81,81,50,54,96,97,37,97,46,50,61,29,64,56,95,33,77,78,19,42,99,49,50,25,86,55,80,40,13,79,18,19,56,42,93,75,28,48,73,52,0,95,38,65,65,90,84,76,86,87,25,10,42,64,12,99,45,90,99
24,94,34,90,86,100,83,98,95,28,38,54,78,41,59,25,12,51,65,82,12,89,16,35,83,56,93,50,32,56,100,65,36,10,79,28,48,60,74,28,49,37,45,21,26,65,38,34,63,40,28,82,65,35,36,78,12,65,39,54,75,15,95,0,54,97,82,29,30,65,77,75,32,55,73,64,93,49,23,72,24
70,43,40,99,87,77,63,40,40,29,60,77,73,30,92,44,15,50,96,71,40,77,77,36,88,83,74,74,30,40,51,45,92,48,32,92,12,100,94,31,43,15,30,67,30,53,36,56,78,74,29,27,64,90,75,98,77,93,22,40,86,51,38,54,0,35,77,22,27,48,10,82,28,30,16,59,31,46,85,57,70
59,20,54,89,70,81,83,35,88,84,88,88,56,25,99,95,91,20,90,46,41,70,10,23,54,84,53,74,34,14,66,53,46,18,33,73,59,45,41,99,72,99,49,49,12,15,80,86,67,67,74,94,65,25,28,25,10,92,34,27,32,65,65,97,35,0,64,73,54,59,22,46,22,63,41,87,30,40,91,69,59
16,40,28,26,93,71,88,70,71,55,44,40,23,72,64,46,94,55,69,61,36,83,78,73,11,50,36,83,21,91,73,60,25,97,68,24,76,56,48,71,94,64,69,28,34,36,95,66,13,58,21,19,52,51,34,91,70,77,83,75,24,44,65,82,77,64,0,85,56,30,63,67,38,47,22,28,74,49,90,90,16
85,19,77,46,69,19,73,89,92,89,98,12,96,26,54,46,50,56,63,77,38,36,76,29,17,90,84,25,29,35,23,66,24,93,42,58,57,92,29,17,63,79,31,70,13,51,42,53,24,23,61,28,59,47,15,41,57,52,13,31,79,86,90,29,22,73,85,0,40,52,57,43,20,65,79,81,42,76,74,63,85
17,65,99,78,29,30,35,82,99,89,98,60,14,50,66,46,15,100,78,78,78,60,93,90,69,100,99,63,17,23,22,53,19,96,19,49,45,71,89,38,30,81,31,61,71,31,54,69,45,67,46,23,43,42,22,53,18,64,38,40,67,93,84,30,27,54,56,40,0,21,96,60,95,79,15,14,47,91,93,49,17
42,30,62,31,60,56,20,27,37,14,37,73,59,37,61,54,71,25,63,76,64,90,83,58,26,76,19,62,100,74,86,53,72,45,16,36,57,87,55,89,68,35,55,48,80,38,86,72,24,65,60,97,84,57,75,88,82,29,73,43,50,86,76,65,48,59,30,52,21,0,88,24,40,75,88,77,61,39,39,46,42
36,57,74,91,84,96,27,46,95,93,27,14,25,90,24,97,46,99,74,92,67,10,78,77,22,73,84,64,81,87,51,53,60,81,20,92,37,66,73,54,91,30,20,10,57,97,65,73,84,94,38,76,17,74,82,83,82,23,92,76,57,29,86,77,10,22,63,57,96,88,0,16,92,86,24,41,83,80,20,85,36
70,21,27,62,45,40,84,51,37,85,87,55,13,21,35,73,39,78,52,52,92,13,73,86,51,61,42,33,74,75,31,36,38,45,43,55,46,75,26,83,88,95,66,16,33,27,34,80,45,100,93,83,46,77,95,51,93,51,30,50,32,36,87,75,82,46,67,43,60,24,16,0,34,20,20,77,29,37,84,71,70
40,20,13,58,23,91,59,93,79,46,27,35,19,60,14,23,57,11,68,83,46,33,14,39,64,20,87,80,19,48,95,51,80,39,73,27,62,25,60,45,91,29,14,90,62,55,11,41,38,78,49,66,44,25,69,54,93,75,19,56,62,39,25,32,28,22,38,20,95,40,92,34,0,21,41,99,32,25,68,42,40
92,34,73,82,45,51,13,62,68,59,14,24,27,91,27,70,35,36,76,68,76,77,16,72,65,59,96,94,69,41,20,50,74,91,49,28,18,15,27,33,76,24,17,71,69,56,12,47,85,95,60,78,16,97,27,41,62,44,85,15,60,49,10,55,30,63,47,65,79,75,86,20,21,0,62,77,97,57,47,47,92
35,96,39,62,71,31,21,91,84,97,51,27,75,68,42,30,79,23,61,39,95,96,34,50,76,86,15,13,76,64,45,62,50,39,16,16,19,46,45,91,90,60,28,79,34,35,34,67,54,62,93,40,33,86,17,17,26,59,61,31,73,61,42,73,16,41,22,79,15,88,24,20,41,62,0,39,67,23,55,27,35
42,68,28,79,21,49,29,29,94,64,26,28,12,81,68,52,24,52,85,69,16,90,81,56,40,48,70,49,76,22,38,60,36,25,51,19,42,47,80,79,41,18,59,12,71,58,96,81,69,35,29,54,100,49,38,30,91,71,21,13,21,67,64,64,59,87,28,81,14,77,41,77,99,77,39,0,38,92,45,77,42
49,93,24,13,75,57,98,56,63,35,12,68,69,50,75,69,63,46,83,46,82,54,96,79,68,50,46,63,47,10,56,24,39,26,87,44,67,58,91,88,46,93,19,48,17,25,85,32,25,92,51,61,81,38,52,43,42,76,52,11,95,50,12,93,31,30,74,42,47,61,83,29,32,97,67,38,0,26,80,72,49
46,55,10,88,82,72,90,13,98,83,76,80,87,46,72,70,70,21,57,28,39,98,33,61,87,87,12,77,53,13,71,26,32,34,24,82,40,58,67,81,39,46,76,96,52,19,35,91,67,82,80,86,66,35,21,54,38,71,93,62,95,28,99,49,46,40,49,76,91,39,80,37,25,57,23,92,26,0,96,54,46
59,99,85,32,55,53,64,49,90,74,18,73,51,87,37,42,71,89,90,96,61,67,86,54,10,69,54,47,48,50,17,25,44,64,96,56,66,98,60,83,39,91,90,48,21,55,53,63,63,29,61,48,28,13,57,77,87,72,64,79,24,76,45,23,85,91,90,74,93,39,20,84,68,47,55,45,80,96,0,73,59
36,18,97,82,96,74,89,33,37,94,89,15,74,63,43,27,95,38,19,58,98,83,34,57,70,35,100,20,76,41,54,49,46,65,46,26,61,55,24,81,100,16,52,24,88,90,10,64,19,83,42,38,78,60,77,48,21,24,16,78,20,53,90,72,57,69,90,63,49,46,85,71,42,47,27,77,72,54,73,0,36
0,24,82,10,52,14,18,47,37,26,21,74,45,19,93,77,32,39,82,12,44,43,49,56,76,25,60,69,77,57,69,41,45,44,42,36,84,94,91,12,62,53,15,96,32,50,75,55,71,39,94,55,77,88,64,93,64,10,33,39,53,72,99,24,70,59,16,85,17,42,36,70,40,92,35,42,49,46,59,36,0
