69
44,74,66,42,92,61,75,16,16,22,71,55,98,71,43,21,37,0,88,100,80,68,45,93,98,23,13,20,93,72,56,13,30,28,45,67,61,89,45,98,42,41,97,57,95,90,12,52,83,78,24,40,65,61,27,89,88,96,61,51,95,10,44,68,10,77,88,86,53,36,44
30,71,49,39,99,38,49,71,33,97,54,38,47,30,41,49,72,88,0,78,37,46,46,77,44,20,74,55,72,32,62,54,19,66,72,99,18,91,34,42,77,10,29,43,39,99,74,39,34,27,62,42,70,43,39,39,56,82,87,80,88,14,50,82,88,49,92,34,79,45,30
84,72,48,13,64,68,59,87,36,33,27,88,20,16,55,58,88,100,78,0,78,92,79,22,95,78,95,69,62,24,48,24,69,28,16,95,70,54,45,34,52,77,39,55,26,93,82,76,89,13,74,58,22,37,18,82,22,28,43,85,21,75,18,61,73,28,61,90,18,96,84
77,36,61,89,48,51,28,41,18,84,47,87,35,90,68,26,79,80,37,78,0,46,23,47,65,17,45,75,42,82,52,72,100,45,38,21,94,29,54,70,58,27,12,48,34,31,74,19,86,96,95,94,73,65,75,91,28,80,56,17,78,70,23,25,81,78,84,55,97,42,77
44,63,72,92,43,21,46,86,44,27,12,35,90,48,72,13,36,68,46,92,46,0,99,54,93,36,94,79,62,17,71,54,31,76,35,15,22,61,62,18,97,78,44,94,40,39,13,29,40,56,37,62,71,73,89,58,86,21,79,77,52,55,60,52,31,58,17,32,94,49,44
12,17,76,40,76,22,44,69,35,16,89,88,38,26,55,80,68,45,46,79,23,99,0,53,65,51,72,80,14,57,54,13,71,96,67,100,53,11,27,45,98,21,10,67,35,74,57,69,92,27,73,19,88,35,79,87,99,76,88,64,85,94,72,22,30,48,22,91,26,22,12
49,47,60,13,56,40,55,15,25,71,40,37,41,24,23,78,83,93,77,22,47,54,53,0,17,14,82,95,97,56,65,70,98,61,61,40,94,59,25,94,70,63,51,75,27,17,49,65,55,45,15,60,65,79,27,57,15,13,14,93,79,90,53,77,45,25,87,73,67,66,49
100,83,100,10,25,60,46,15,75,93,71,43,58,37,100,12,86,98,44,95,65,93,65,17,0,53,48,34,33,28,49,39,64,72,15,30,19,60,13,31,51,83,88,92,62,68,88,53,38,61,37,88,85,48,71,77,33,75,57,75,12,83,75,63,71,32,23,37,30,45,100
61,80,90,78,73,20,45,17,80,12,45,54,48,91,53,20,35,23,20,78,17,36,51,14,53,0,24,94,19,53,11,58,37,88,92,100,47,98,96,66,55,46,72,22,87,67,92,78,74,73,27,89,11,70,39,58,47,36,19,31,99,33,43,61,42,91,31,41,93,99,61
36,32,78,22,12,38,23,13,77,68,47,98,74,88,45,84,67,13,74,95,45,94,72,82,48,24,0,52,86,31,59,22,57,64,82,65,96,95,36,48,37,80,24,84,77,62,76,88,77,49,16,63,39,17,18,79,76,72,27,27,74,11,93,32,18,51,89,91,69,86,36
49,79,31,26,82,40,22,38,16,60,16,90,47,16,12,12,23,20,55,69,75,79,80,95,34,94,52,0,93,96,62,70,96,16,43,47,41,58,20,64,42,95,22,31,64,15,94,85,32,54,25,51,54,82,65,43,39,19,82,89,32,43,99,55,13,93,36,73,50,94,49
40,33,20,38,67,75,88,29,18,72,90,85,48,65,67,55,58,93,72,62,42,62,14,97,33,19,86,93,0,14,32,69,35,91,61,68,23,62,87,31,64,69,71,67,82,86,96,39,49,13,29,75,14,52,61,75,78,78,78,89,60,15,49,10,38,77,73,90,69,97,40
34,65,11,35,87,87,73,23,10,28,24,61,59,35,90,95,79,72,32,24,82,17,57,56,28,53,31,96,14,0,72,63,54,93,87,76,21,81,10,47,70,74,98,99,20,38,86,71,33,30,30,32,98,82,89,78,18,46,53,87,92,40,45,47,44,57,33,50,84,63,34
67,87,24,77,29,68,27,57,98,47,41,86,64,14,11,97,58,56,62,48,52,71,54,65,49,11,59,62,32,72,0,32,78,38,63,34,57,38,83,93,29,13,84,24,81,95,99,32,65,34,48,49,88,60,41,90,40,48,37,34,55,36,91,44,19,58,85,65,72,77,67
12,23,17,89,60,64,11,51,53,42,78,99,58,78,81,50,66,13,54,24,72,54,13,70,39,58,22,70,69,63,32,0,47,52,57,56,67,40,42,56,21,87,39,92,46,32,77,41,10,31,84,56,64,17,73,95,30,56,35,90,47,66,75,59,32,12,29,59,71,81,12
64,73,14,99,80,28,37,74,36,42,66,77,69,74,32,66,80,30,19,69,100,31,71,98,64,37,57,96,35,54,78,47,0,33,96,80,70,24,40,69,45,52,64,54,88,13,53,79,74,91,79,29,52,74,63,80,89,51,71,68,98,16,98,24,36,79,19,14,47,94,64
77,32,16,10,81,22,92,97,21,52,21,81,81,10,76,29,29,28,66,28,45,76,96,61,72,88,64,16,91,93,38,52,33,0,42,56,22,12,79,69,69,93,15,43,40,14,31,56,75,57,22,37,40,60,35,40,28,31,20,26,84,80,41,92,72,39,40,80,69,29,77
79,79,48,80,55,22,12,83,63,31,59,35,93,50,26,11,22,45,72,16,38,35,67,61,15,92,82,43,61,87,63,57,96,42,0,78,93,73,57,37,67,25,59,36,24,39,100,44,78,41,84,92,34,50,89,17,20,99,50,12,33,62,82,68,10,10,100,74,41,85,79
69,97,37,54,85,98,77,78,83,68,35,76,85,88,40,79,48,67,99,95,21,15,100,40,30,100,65,47,68,76,34,56,80,56,78,0,43,17,11,73,81,72,70,82,93,81,63,85,90,25,49,49,87,52,18,53,10,71,77,24,75,81,37,29,41,27,48,96,96,59,69
62,67,85,38,21,99,80,34,57,58,56,77,64,77,40,72,67,61,18,70,94,22,53,94,19,47,96,41,23,21,57,67,70,22,93,43,0,55,100,49,98,40,41,12,77,93,36,14,77,63,27,35,64,46,69,84,46,60,75,89,85,86,20,37,48,95,14,29,35,51,62
25,40,40,71,85,57,30,94,76,32,66,44,100,19,45,18,18,89,91,54,29,61,11,59,60,98,95,58,62,81,38,40,24,12,73,17,55,0,10,90,80,25,29,43,47,45,59,83,55,12,21,56,90,37,83,41,27,25,60,78,15,55,70,20,45,69,55,34,83,65,25
51,77,15,98,37,30,96,91,89,32,15,10,20,54,49,56,19,45,34,45,54,62,27,25,13,96,36,20,87,10,83,42,40,79,57,11,100,10,0,100,52,69,36,69,57,44,26,10,47,30,43,78,17,26,59,87,69,82,69,84,19,64,18,86,57,87,79,50,93,32,51
50,24,68,14,30,56,21,29,81,16,63,100,24,37,73,23,93,98,42,34,70,18,45,94,31,66,48,64,31,47,93,56,69,69,37,73,49,90,100,0,84,96,75,79,46,60,76,30,63,62,98,11,14,100,66,26,61,97,13,30,100,14,16,35,99,51,89,36,24,65,50
42,33,63,63,10,22,42,40,64,22,49,68,57,77,15,61,63,42,77,52,58,97,98,70,51,55,37,42,64,70,29,21,45,69,67,81,98,80,52,84,0,61,61,25,85,60,41,17,57,64,26,17,77,26,11,72,71,16,76,74,34,68,77,61,93,31,57,35,34,29,42
33,84,39,65,51,75,74,26,84,35,35,16,85,98,98,51,75,41,10,77,27,78,21,63,83,46,80,95,69,74,13,87,52,93,25,72,40,25,69,96,61,0,75,50,78,24,27,70,53,29,88,95,53,29,19,44,80,20,88,92,87,38,18,61,31,56,34,10,20,18,33
89,11,74,34,69,86,81,53,52,17,68,75,41,95,92,44,82,97,29,39,12,44,10,51,88,72,24,22,71,98,84,39,64,15,59,70,41,29,36,75,61,75,0,76,97,68,65,73,13,81,28,58,48,46,69,99,12,67,21,89,59,18,39,52,32,85,16,15,31,49,89
75,77,21,83,100,73,85,93,39,11,29,40,31,11,43,62,74,57,43,55,48,94,67,75,92,22,84,31,67,99,24,92,54,43,36,82,12,43,69,79,25,50,76,0,30,59,16,12,51,96,54,57,93,52,24,38,93,87,63,41,94,75,32,53,92,26,12,21,44,74,75
95,57,14,34,100,90,25,54,69,19,89,23,100,89,95,72,22,95,39,26,34,40,35,27,62,87,77,64,82,20,81,46,88,40,24,93,77,47,57,46,85,78,97,30,0,31,75,62,29,21,93,88,55,85,75,64,25,39,98,52,60,27,39,36,56,59,79,48,44,85,95
92,42,53,73,59,26,51,37,81,52,35,98,30,61,85,64,39,90,99,93,31,39,74,17,68,67,62,15,86,38,95,32,13,14,39,81,93,45,44,60,60,24,68,59,31,0,54,71,51,25,53,30,57,88,82,62,86,27,22,11,95,92,49,81,29,19,84,69,70,53,92
17,14,86,60,97,57,51,43,76,77,12,99,54,72,80,11,44,12,74,82,74,13,57,49,88,92,76,94,96,86,99,77,53,31,100,63,36,59,26,76,41,27,65,16,75,54,0,56,37,67,26,12,50,79,80,99,76,65,80,30,75,80,100,78,92,76,94,95,54,84,17
51,57,80,37,96,23,81,25,20,49,76,26,80,57,85,98,86,52,39,76,19,29,69,65,53,78,88,85,39,71,32,41,79,56,44,85,14,83,10,30,17,70,73,12,62,71,56,0,15,88,62,83,18,29,26,51,38,26,91,54,79,13,33,98,78,20,27,52,42,81,51
76,93,21,68,10,45,74,40,42,30,65,36,95,91,85,11,89,83,34,89,86,40,92,55,38,74,77,32,49,33,65,10,74,75,78,90,77,55,47,63,57,53,13,51,29,51,37,15,0,83,57,35,19,83,88,75,55,48,75,49,85,10,32,12,50,52,16,21,63,72,76
67,49,99,12,68,63,31,25,83,65,56,82,88,47,56,85,38,78,27,13,96,56,27,45,61,73,49,54,13,30,34,31,91,57,41,25,63,12,30,62,64,29,81,96,21,25,67,88,83,0,72,71,36,89,52,40,19,51,68,24,60,27,72,39,49,69,78,79,92,50,67
49,26,25,55,93,81,85,52,55,78,46,71,99,36,99,69,85,24,62,74,95,37,73,15,37,27,16,25,29,30,48,84,79,22,84,49,27,21,43,98,26,88,28,54,93,53,26,62,57,72,0,22,30,76,80,99,62,68,94,91,59,72,61,89,53,98,16,42,91,84,49
91,24,98,77,50,71,39,61,19,79,41,41,55,18,14,12,42,40,42,58,94,62,19,60,88,89,63,51,75,32,49,56,29,37,92,49,35,56,78,11,17,95,58,57,88,30,12,83,35,71,22,0,62,30,40,32,93,14,62,33,19,80,42,13,19,43,93,58,21,58,91
100,34,24,100,63,82,85,16,86,70,33,37,84,93,11,62,52,65,70,22,73,71,88,65,85,11,39,54,14,98,88,64,52,40,34,87,64,90,17,14,77,53,48,93,55,57,50,18,19,36,30,62,0,62,67,44,38,43,49,68,89,69,82,21,53,14,69,91,90,50,100
86,33,63,92,73,77,74,32,48,92,27,58,70,15,22,33,58,61,43,37,65,73,35,79,48,70,17,82,52,82,60,17,74,60,50,52,46,37,26,100,26,29,46,52,85,88,79,29,83,89,76,30,62,0,32,63,96,89,21,51,45,94,99,79,12,58,64,40,23,63,86
80,33,60,11,27,18,72,60,97,86,58,28,97,59,62,61,49,27,39,18,75,89,79,27,71,39,18,65,61,89,41,73,63,35,89,18,69,83,59,66,11,19,69,24,75,82,80,26,88,52,80,40,67,32,0,80,82,68,36,24,64,36,40,99,58,40,42,64,21,62,80
55,85,14,59,26,26,29,80,61,37,74,20,81,34,57,41,25,89,39,82,91,58,87,57,77,58,79,43,75,78,90,95,80,40,17,53,84,41,87,26,72,44,99,38,64,62,99,51,75,40,99,32,44,63,80,0,63,23,32,76,41,44,90,64,52,26,46,89,22,79,55
77,11,82,82,41,18,79,45,11,68,32,19,33,94,18,61,87,88,56,22,28,86,99,15,33,47,76,39,78,18,40,30,89,28,20,10,46,27,69,61,71,80,12,93,25,86,76,38,55,19,62,93,38,96,82,63,0,40,21,81,70,30,52,70,38,12,59,98,25,19,77
86,56,53,79,13,76,31,22,79,64,89,38,83,70,31,52,14,96,82,28,80,21,76,13,75,36,72,19,78,46,48,56,51,31,99,71,60,25,82,97,16,20,67,87,39,27,65,26,48,51,68,14,43,89,68,23,40,0,77,63,63,88,15,67,25,38,29,94,64,46,86
32,82,85,43,35,68,21,79,88,57,92,21,100,32,32,61,62,61,87,43,56,79,88,14,57,19,27,82,78,53,37,35,71,20,50,77,75,60,69,13,76,88,21,63,98,22,80,91,75,68,94,62,49,21,36,32,21,77,0,37,58,37,58,31,31,31,27,43,81,59,32
72,45,47,20,15,20,23,83,75,43,73,49,86,89,73,94,92,51,80,85,17,77,64,93,75,31,27,89,89,87,34,90,68,26,12,24,89,78,84,30,74,92,89,41,52,11,30,54,49,24,91,33,68,51,24,76,81,63,37,0,72,63,71,58,29,88,78,15,77,55,72
74,76,80,70,38,96,53,54,28,59,98,17,56,35,25,30,100,95,88,21,78,52,85,79,12,99,74,32,60,92,55,47,98,84,33,75,85,15,19,100,34,87,59,94,60,95,75,79,85,60,59,19,89,45,64,41,70,63,58,72,0,40,44,55,66,84,38,91,88,52,74
97,78,43,89,25,47,45,23,77,65,11,67,27,100,19,28,50,10,14,75,70,55,94,90,83,33,11,43,15,40,36,66,16,80,62,81,86,55,64,14,68,38,18,75,27,92,80,13,10,27,72,80,69,94,36,44,30,88,37,63,40,0,98,11,62,75,16,96,52,93,97
28,93,65,29,92,70,27,78,70,22,47,93,15,39,11,72,25,44,50,18,23,60,72,53,75,43,93,99,49,45,91,75,98,41,82,37,20,70,18,16,77,18,39,32,39,49,100,33,32,72,61,42,82,99,40,90,52,15,58,71,44,98,0,57,74,16,24,25,28,92,28
69,43,79,52,79,19,84,42,11,75,62,41,45,87,40,91,89,68,82,61,25,52,22,77,63,61,32,55,10,47,44,59,24,92,68,29,37,20,86,35,61,61,52,53,36,81,78,98,12,39,89,13,21,79,99,64,70,67,31,58,55,11,57,0,18,99,30,10,20,77,69
68,61,78,15,44,36,33,19,50,36,98,47,83,99,27,91,35,10,88,73,81,31,30,45,71,42,18,13,38,44,19,32,36,72,10,41,48,45,57,99,93,31,32,92,56,29,92,78,50,49,53,19,53,12,58,52,38,25,31,29,66,62,74,18,0,71,72,97,71,46,68
13,66,81,57,27,30,34,26,27,66,52,37,25,21,63,99,95,77,49,28,78,58,48,25,32,91,51,93,77,57,58,12,79,39,10,27,95,69,87,51,31,56,85,26,59,19,76,20,52,69,98,43,14,58,40,26,12,38,31,88,84,75,16,99,71,0,62,69,89,56,13
42,96,62,33,70,78,65,25,78,70,10,84,14,21,21,88,93,88,92,61,84,17,22,87,23,31,89,36,73,33,85,29,19,40,100,48,14,55,79,89,57,34,16,12,79,84,94,27,16,78,16,93,69,64,42,46,59,29,27,78,38,16,24,30,72,62,0,22,76,29,42
13,83,24,50,70,63,89,46,41,57,25,46,25,97,91,65,10,86,34,90,55,32,91,73,37,41,91,73,90,50,65,59,14,80,74,96,29,34,50,36,35,10,15,21,48,69,95,52,21,79,42,58,91,40,64,89,98,94,43,15,91,96,25,10,97,69,22,0,95,33,13
33,18,45,61,69,11,68,63,99,25,82,21,81,31,52,13,75,53,79,18,97,94,26,67,30,93,69,50,69,84,72,71,47,69,41,96,35,83,93,24,34,20,31,44,44,70,54,42,63,92,91,21,90,23,21,22,25,64,81,77,88,52,28,20,71,89,76,95,0,26,33
60,54,15,71,20,15,89,74,21,35,77,25,32,22,46,59,68,36,45,96,42,49,22,66,45,99,86,94,97,63,77,81,94,29,85,59,51,65,32,65,29,18,49,74,85,53,84,81,72,50,84,58,50,63,62,79,19,46,59,55,52,93,92,77,46,56,29,33,26,0,60
0,45,16,16,68,77,92,89,43,67,77,66,25,98,60,22,93,44,30,84,77,44,12,49,100,61,36,49,40,34,67,12,64,77,79,69,62,25,51,50,42,33,89,75,95,92,17,51,76,67,49,91,100,86,80,55,77,86,32,72,74,97,28,69,68,13,42,13,33,60,0
