45
65,59,39,35,69,29,14,39,66,63,53,87,45,100,99,59,42,14,73,100,62,18,96,20,36,29,89,32,99,0,53,94,24,14,77,68,70,45,66,74,30,100,11,26,86,81,65
38,20,14,51,60,50,93,23,89,95,35,46,50,97,72,69,43,84,83,83,75,38,43,80,22,10,96,51,73,53,0,60,24,17,30,74,94,86,93,70,66,96,60,42,52,52,38
12,47,31,20,77,48,54,62,51,54,76,22,99,14,81,53,97,51,55,100,47,10,79,13,40,50,33,17,19,94,60,0,50,80,34,34,35,91,66,44,80,25,46,58,13,50,12
87,18,45,61,51,22,58,14,88,56,27,16,90,18,35,23,28,20,93,97,51,57,64,92,55,82,27,35,25,24,24,50,0,30,46,18,39,95,52,44,70,48,69,60,33,82,87
84,90,100,84,44,20,41,61,25,54,59,29,22,24,47,63,22,73,34,66,30,78,80,69,15,51,50,83,54,14,17,80,30,0,12,60,66,59,50,90,19,48,75,63,86,52,84
48,86,19,14,41,45,33,98,27,53,74,11,76,37,87,23,64,93,100,72,12,62,32,80,80,70,68,83,52,77,30,34,46,12,0,63,44,39,57,62,25,93,22,96,50,52,48
82,61,99,77,40,54,53,47,17,10,68,28,92,100,84,52,52,61,100,76,33,10,23,54,10,41,73,95,84,68,74,34,18,60,63,0,70,11,90,47,79,75,64,93,22,31,82
81,58,41,94,23,97,21,30,81,39,64,56,46,19,99,54,89,50,52,100,40,39,37,76,20,11,12,62,93,70,94,35,39,66,44,70,0,17,17,28,66,64,30,43,85,30,81
40,21,63,33,38,54,100,62,78,23,34,74,42,34,25,27,97,28,40,47,12,70,94,67,67,91,29,90,46,45,86,91,95,59,39,11,17,0,16,87,24,36,18,35,96,88,40
41,60,68,78,84,21,83,56,38,89,100,37,72,67,13,79,78,84,48,55,57,67,31,54,42,20,27,21,84,66,93,66,52,50,57,90,17,16,0,96,30,41,46,73,100,27,41
35,37,56,88,44,67,26,53,78,78,34,75,34,30,95,46,69,86,34,14,23,77,86,82,34,91,57,86,89,74,70,44,44,90,62,47,28,87,96,0,68,45,95,68,48,21,35
93,61,59,67,96,47,11,88,43,81,66,58,52,61,23,33,34,46,43,83,32,32,80,56,90,44,73,31,22,30,66,80,70,19,25,79,66,24,30,68,0,81,96,89,17,50,93
74,96,65,55,20,23,30,45,31,97,61,23,84,91,23,62,38,45,25,90,25,19,90,23,32,85,63,100,86,100,96,25,48,48,93,75,64,36,41,45,81,0,31,84,68,17,74
67,53,16,68,51,32,36,82,90,82,29,38,24,67,78,83,87,87,44,46,11,29,62,23,97,21,40,12,98,11,60,46,69,75,22,64,30,18,46,95,96,31,0,27,78,60,67
39,49,95,27,53,91,79,35,58,71,81,62,93,76,51,72,62,88,53,69,22,86,74,74,64,61,16,89,59,26,42,58,60,63,96,93,43,35,73,68,89,84,27,0,25,96,39
97,74,13,75,20,64,83,100,53,49,44,28,35,64,67,14,91,28,35,92,20,42,49,29,73,73,44,89,100,86,52,13,33,86,50,22,85,96,100,48,17,68,78,25,0,42,97
85,28,91,77,61,71,99,38,45,42,20,15,20,57,12,13,15,67,55,80,80,78,78,65,17,71,73,28,61,81,52,50,82,52,52,31,30,88,27,21,50,17,60,96,42,0,85
0,96,50,58,89,28,80,78,71,50,34,61,29,63,67,22,61,30,88,16,91,49,70,74,70,76,23,61,77,65,38,12,87,84,48,82,81,40,41,35,93,74,67,39,97,85,0
